Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,19,19,3,2,3,2,13,31,16,32,20,8,9,8,0
155,19,17,3,28,54,2,13,81,16,28,19,7,9,8,1
97,17,17,4,3,3,2,11,32,14,26,18,8,9,8,0
107,23,19,3,2,4,2,13,31,15,33,20,7,9,8,0
178,22,24,4,3,55,3,14,95,16,33,26,9,11,10,1
105,19,19,3,2,4,3,13,32,16,29,20,7,10,8,0
109,19,18,4,2,4,2,13,31,16,29,20,8,9,8,0
101,18,19,3,28,4,2,13,30,15,27,20,7,9,8,0
150,17,18,3,2,54,3,13,82,14,26,20,8,8,9,1
107,21,19,3,29,4,3,13,32,16,30,21,8,8,9,0
110,19,24,4,28,4,2,13,32,15,29,26,8,9,9,0
100,17,17,5,2,4,3,11,35,14,26,19,7,9,8,0
101,20,17,3,28,3,2,12,31,15,29,19,8,9,8,0
154,19,19,4,2,54,3,13,82,16,29,20,7,9,8,1
110,18,18,3,28,4,2,13,35,15,28,20,7,9,8,0
99,19,19,3,29,4,2,11,30,16,28,20,7,8,8,0
111,19,17,3,2,3,2,12,29,15,32,23,7,9,8,0
103,19,18,3,2,3,2,13,31,16,29,20,8,9,8,0
109,18,18,4,29,4,3,13,38,15,27,20,7,15,8,0
122,19,22,3,2,3,2,12,34,18,30,24,8,9,10,0
101,18,18,3,28,4,2,13,31,15,28,20,7,9,8,0
103,20,17,3,2,4,2,12,31,15,30,19,8,8,8,0
103,19,19,4,28,4,3,12,30,15,29,20,8,8,8,0
120,20,22,5,3,5,3,14,41,16,30,24,9,10,10,0
104,18,20,4,28,4,2,12,32,16,27,21,8,9,8,0
137,38,35,3,9,3,19,12,31,16,48,36,7,9,8,2
149,17,18,3,3,54,2,12,81,15,26,20,8,9,8,1
122,25,22,5,3,5,6,13,39,15,34,24,10,10,10,0
97,17,18,3,3,3,2,13,27,15,26,20,8,7,8,0
109,19,19,3,28,3,3,12,34,16,31,22,10,9,10,0
105,21,17,4,34,4,2,12,32,16,31,19,7,9,8,0
102,19,18,4,2,3,2,13,31,15,28,20,8,9,8,0
147,38,35,4,29,4,20,12,32,15,48,37,8,9,8,2
154,19,18,4,2,54,2,13,83,15,28,19,8,10,9,1
123,19,22,4,29,4,3,13,41,16,32,24,8,10,14,0
137,37,35,4,29,3,20,11,32,14,47,36,7,9,8,2
117,21,18,3,2,3,2,13,31,18,36,20,7,9,7,0
104,18,18,3,2,4,2,13,33,15,28,19,8,10,9,0
104,20,16,3,2,4,2,11,32,15,30,17,7,9,9,0
124,21,20,5,4,5,3,14,40,16,36,21,9,10,10,0
107,19,20,4,28,4,3,13,34,16,28,21,8,10,9,0
113,19,19,5,3,5,3,12,42,14,29,20,9,11,10,0
110,19,18,4,2,9,3,12,37,15,29,21,8,9,8,0
110,20,19,4,34,3,3,13,33,15,30,21,8,9,9,0
99,20,19,3,32,4,2,12,28,19,29,20,7,7,7,0
109,20,18,4,28,4,2,15,34,16,30,19,8,10,8,0
120,20,18,3,28,4,2,18,38,16,39,20,8,15,8,0
112,20,20,5,29,5,3,13,36,16,30,22,8,9,8,0
113,19,22,3,28,4,3,13,30,18,29,24,8,8,8,0
103,18,17,4,28,4,2,13,31,15,28,19,7,9,8,0
106,19,18,3,29,4,2,13,31,15,33,19,8,9,8,0
99,18,18,3,28,3,2,12,29,15,28,20,7,8,7,0
103,19,17,3,2,3,2,13,33,15,28,19,8,10,9,0
101,18,18,3,2,4,2,13,31,15,27,20,8,8,8,0
