Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,20,18,5,2,4,2,12,35,16,31,19,8,9,9,0
133,23,23,5,15,5,3,12,41,19,43,25,11,11,11,0
114,19,21,5,3,5,3,13,38,16,29,23,9,10,10,0
150,25,29,6,15,6,4,16,49,20,38,31,12,12,13,0
123,20,27,5,3,4,3,13,39,18,31,29,9,10,10,0
106,20,19,4,15,3,3,13,32,16,29,21,7,9,8,0
110,20,20,4,3,4,3,13,34,16,30,21,8,9,8,0
132,21,24,5,15,6,3,15,46,16,32,26,9,11,12,0
115,21,21,3,14,4,2,13,38,15,32,23,8,14,8,0
119,21,20,4,3,5,3,14,39,17,31,22,9,10,10,0
168,51,22,5,3,4,3,12,53,16,64,24,9,8,26,1
109,18,19,4,1,4,3,12,34,15,31,20,8,9,9,0
106,20,20,4,15,4,3,12,33,16,29,21,7,8,8,0
112,20,20,5,15,4,3,13,36,17,30,22,8,10,9,0
107,20,18,4,15,4,3,12,34,15,29,20,8,9,8,0
104,15,20,4,2,3,4,13,37,12,22,21,8,8,14,0
113,18,20,5,3,5,3,13,38,14,28,22,9,10,10,0
148,18,22,3,2,4,2,37,37,15,27,45,8,15,7,2
138,24,26,6,3,5,4,16,45,20,36,28,11,12,11,0
108,19,20,4,3,4,3,12,33,15,28,21,8,8,8,0
146,27,25,6,3,5,4,16,49,20,41,27,11,13,12,0
112,20,19,5,2,3,3,12,34,17,34,21,8,10,9,0
114,18,23,4,2,4,3,13,39,14,27,24,7,10,13,0
108,20,19,4,14,4,3,12,34,16,30,20,8,9,9,0
101,17,20,3,15,3,3,13,28,14,27,21,9,8,7,0
107,18,19,4,15,5,3,13,35,15,27,21,8,9,8,0
113,20,21,5,15,3,3,13,35,17,31,23,8,10,9,0
112,20,19,4,3,4,2,12,39,16,30,20,8,9,14,0
114,24,19,5,15,3,3,13,35,21,34,21,8,10,9,0
104,18,20,4,15,3,3,12,32,15,27,21,8,9,8,0
105,19,17,4,15,4,3,11,38,13,28,18,11,10,12,0
