Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
104,19,19,3,37,3,3,12,32,16,29,20,7,9,8,0
103,18,20,3,37,3,3,13,30,15,27,22,8,9,8,0
105,19,19,4,38,4,3,13,33,16,28,20,7,9,8,0
139,19,27,5,2,3,3,13,49,15,29,29,41,8,25,1
109,19,20,4,2,4,3,13,34,16,30,21,8,9,8,0
101,17,17,4,37,3,3,12,32,14,27,19,7,8,8,0
116,20,20,3,38,4,2,11,32,16,31,22,8,9,9,0
89,17,14,4,2,3,2,9,31,14,25,15,6,8,7,0
113,20,19,4,14,4,3,13,34,16,34,21,9,9,9,0
150,26,28,6,38,6,4,16,47,19,40,31,13,12,13,0
113,20,19,4,3,5,3,12,41,16,28,21,13,9,14,0
123,19,21,4,3,5,3,14,45,16,29,23,9,11,16,0
165,25,28,6,38,7,4,16,49,21,48,30,13,12,12,0
136,22,26,6,38,6,4,16,46,18,34,28,12,12,12,0
118,18,18,4,38,4,3,13,32,15,28,20,7,9,8,0
133,23,24,5,38,5,4,16,45,19,34,26,11,12,11,0
119,24,21,4,39,4,3,12,34,16,34,23,8,8,9,0
110,21,20,4,2,4,3,12,34,16,30,22,8,9,9,0
209,27,33,8,4,7,5,43,84,22,41,36,12,20,36,2
114,20,19,4,3,4,3,11,39,15,30,20,8,9,9,0
112,19,19,4,2,3,3,13,32,15,28,21,8,9,8,0
119,18,19,11,38,5,3,14,44,15,29,21,8,10,9,0
108,19,19,4,3,4,3,12,32,16,29,21,8,9,8,0
110,21,19,4,37,4,3,13,35,16,31,20,8,10,9,0
104,20,19,4,3,3,3,12,28,16,31,20,7,8,7,0
162,20,24,4,38,4,3,39,65,16,31,25,9,17,32,2
106,19,19,4,38,4,3,13,33,16,28,21,8,9,8,0
112,19,18,4,2,5,2,14,35,13,28,20,7,10,9,0
144,22,26,5,3,6,4,17,46,19,34,32,9,11,12,0
108,19,19,4,3,4,3,13,33,16,29,21,8,9,8,0
131,17,27,3,1,4,3,13,46,15,26,28,40,8,24,1
163,19,23,5,38,4,3,38,70,16,28,25,8,15,37,2
129,23,22,6,4,6,4,14,45,18,34,24,10,11,12,0
118,20,27,5,2,4,3,17,37,17,32,29,8,10,9,0
148,20,27,5,3,5,3,12,53,16,30,28,40,10,25,1
115,19,19,4,3,9,3,12,37,15,29,21,8,8,9,0
95,15,18,3,2,3,3,13,29,13,23,20,7,10,7,0
163,23,23,5,37,3,3,38,67,20,31,24,7,15,30,2
139,18,29,4,37,4,3,13,49,16,27,30,41,9,25,1
106,19,19,4,2,4,3,13,32,15,28,21,8,8,8,0
102,17,19,4,38,4,3,12,33,14,25,21,7,9,8,0
139,17,30,4,3,4,3,13,49,16,27,31,40,9,24,1
100,19,19,3,2,3,3,13,30,15,27,21,7,9,8,0
128,22,22,5,3,6,3,13,45,17,33,24,9,11,12,0
105,20,19,4,2,3,3,13,32,16,29,20,8,9,8,0
143,28,26,4,39,5,4,17,44,25,39,28,11,13,11,0
105,17,19,4,2,4,3,12,32,14,26,20,8,9,8,0
116,19,21,5,38,4,3,13,38,15,30,23,9,9,10,0
116,22,21,5,38,4,3,13,38,19,32,22,8,10,10,0
112,21,20,5,3,4,3,13,35,16,31,22,8,9,8,0
111,19,19,4,37,3,3,14,32,16,28,26,7,9,8,0
126,21,20,5,38,4,3,19,45,16,33,22,9,16,10,0
137,23,27,5,38,6,4,17,43,20,35,29,11,13,9,0
115,25,19,5,38,5,3,11,37,18,35,20,8,10,9,0
103,18,19,3,2,3,3,13,31,15,29,20,8,9,8,0
103,17,19,4,37,4,2,13,31,14,26,21,9,9,8,0
109,21,20,4,2,4,3,13,34,17,30,21,8,9,9,0
117,19,22,5,3,5,4,13,36,15,30,24,9,9,9,0
167,30,30,7,39,7,5,16,53,24,45,33,13,12,14,0
114,19,22,5,2,4,3,13,38,16,28,23,10,9,10,0
103,18,19,4,38,4,3,12,32,15,27,21,7,8,8,0
105,18,23,3,2,3,3,13,31,19,26,24,7,9,8,0
151,27,28,6,4,5,5,19,50,21,39,31,13,14,13,0
163,19,22,5,2,4,3,38,69,16,31,24,8,15,37,2
111,18,20,4,2,3,3,14,31,15,28,21,7,9,8,0
117,23,21,5,3,5,3,11,41,20,32,22,9,11,11,0
131,28,21,5,38,5,3,15,41,17,38,23,10,10,9,0
107,18,22,4,2,3,2,12,33,15,28,24,12,9,8,0
189,27,40,8,39,6,5,18,67,23,39,43,45,12,29,1
116,19,21,4,38,4,3,14,35,16,29,22,9,10,9,0
167,21,24,4,4,5,3,39,69,16,31,25,9,17,34,2
120,21,20,4,3,5,3,13,37,17,31,22,8,10,9,0
146,28,28,7,2,6,3,13,48,27,41,30,10,12,11,0
104,21,18,4,2,3,2,12,32,15,31,20,8,9,8,0
108,18,19,4,3,4,3,18,32,15,27,20,7,9,8,0
110,21,19,4,38,4,3,13,34,16,31,21,8,9,8,0
135,24,25,6,3,5,4,16,44,20,36,27,10,12,10,0
113,20,19,4,2,10,3,13,39,17,29,21,8,9,8,0
107,18,22,5,2,4,4,12,33,16,27,24,8,7,8,0
103,19,18,4,38,3,3,13,31,15,29,20,8,9,8,0
106,18,20,4,3,4,3,12,34,15,27,21,8,8,8,0
99,16,16,5,2,4,2,11,36,13,24,18,9,10,10,0
100,18,20,4,37,3,3,12,28,16,27,22,8,8,7,0
106,20,19,4,3,4,2,12,34,16,29,20,8,9,9,0
109,20,18,4,37,4,3,13,34,16,31,20,8,9,8,0
154,17,21,3,37,3,2,37,60,14,26,23,8,14,30,2
105,19,18,6,37,3,3,13,34,16,29,19,7,9,8,0
105,19,19,4,37,3,3,12,33,16,29,21,8,9,9,0
113,20,21,4,3,5,3,12,37,16,29,22,8,10,10,0
195,28,31,5,38,6,5,39,76,21,43,33,11,19,34,2
109,18,19,4,37,4,3,12,39,15,26,20,13,8,13,0
156,20,23,3,38,4,2,39,62,17,31,24,7,16,30,2
106,19,20,4,38,3,3,13,31,16,29,21,8,9,8,0
127,21,20,5,3,5,3,15,42,15,32,22,8,10,10,0
108,20,19,3,2,3,2,16,32,16,29,21,7,10,8,0
136,23,24,5,38,6,3,17,42,18,37,26,10,12,10,0
109,20,19,4,2,3,3,13,34,16,30,21,8,10,9,0
216,28,32,8,39,7,5,43,86,21,42,34,12,19,36,2
146,20,29,4,39,4,3,13,52,16,30,31,41,10,25,1
113,19,19,5,37,4,3,13,40,15,28,20,8,14,8,0
166,22,32,5,4,6,3,15,60,19,36,34,43,11,27,1
116,19,20,5,38,4,3,13,42,16,29,21,9,14,9,0
115,18,20,5,38,5,3,12,40,15,29,22,8,11,9,0
117,19,24,4,4,5,3,13,35,17,30,27,10,9,9,0
