Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,19,18,5,38,5,3,12,36,16,28,20,7,10,8,0
103,18,17,3,37,3,2,12,30,15,28,19,8,8,8,0
103,21,18,4,37,3,2,13,29,15,31,20,7,8,7,0
148,22,28,6,4,6,4,17,52,20,33,30,11,12,13,0
142,24,25,5,38,5,4,15,43,19,37,27,10,12,11,0
105,19,20,4,2,3,4,13,32,15,28,21,7,9,8,0
120,21,20,5,38,4,3,13,38,16,33,23,9,9,9,0
104,18,18,4,2,4,2,12,34,15,28,20,8,10,9,0
113,19,23,4,38,5,3,13,35,19,29,25,8,9,9,0
106,19,19,4,38,4,3,12,33,15,29,20,8,9,9,0
102,18,18,4,37,3,3,12,31,15,28,20,8,8,8,0
120,21,21,5,3,4,3,14,37,16,33,23,8,10,9,0
111,19,17,5,3,5,3,12,39,14,30,19,8,10,9,0
108,18,19,5,3,4,3,13,35,15,28,20,8,9,9,0
106,20,19,4,37,4,3,13,32,15,29,20,7,9,8,0
167,27,30,7,39,6,5,17,53,21,39,33,11,12,12,0
131,22,25,5,3,5,3,15,42,20,34,27,9,12,9,0
104,18,19,4,2,3,3,12,33,15,27,20,8,8,8,0
110,20,20,4,38,4,3,13,34,16,30,22,8,10,8,0
107,19,19,5,38,4,3,13,33,15,29,20,7,9,8,0
116,19,20,5,38,4,3,12,41,16,30,21,9,9,10,0
94,18,16,4,37,4,2,10,31,14,28,17,7,8,8,0
110,18,19,4,2,3,3,12,34,15,27,21,7,9,8,0
108,18,19,5,38,5,3,13,36,14,28,20,7,10,8,0
111,17,19,4,2,3,3,13,40,15,25,21,8,9,8,0
112,20,20,4,38,4,3,13,35,17,30,22,8,9,8,0
120,19,20,5,3,6,3,14,42,15,29,22,10,11,11,0
112,18,19,5,8,5,3,13,40,14,27,21,9,10,10,0
108,20,20,4,2,4,3,12,33,17,29,22,8,9,9,0
134,20,21,4,3,5,3,18,49,16,37,23,9,20,9,0
111,18,20,4,3,5,4,14,38,15,27,22,8,10,9,0
121,21,20,5,38,5,3,13,42,16,32,22,8,11,10,0
110,23,14,5,37,4,2,12,33,14,32,16,7,8,9,0
208,28,36,6,3,5,6,70,68,24,42,39,11,35,10,2
134,25,25,5,3,5,4,14,41,19,39,27,9,11,10,0
109,21,20,4,38,4,3,13,33,15,31,22,8,9,9,0
136,23,20,5,38,5,2,15,50,16,35,22,8,12,16,0
104,18,19,4,38,4,3,12,33,15,28,21,8,9,8,0
137,38,21,3,37,3,3,12,28,17,47,38,6,9,6,1
105,19,19,4,2,4,3,13,33,15,28,21,8,9,8,0
103,17,19,4,3,4,3,13,33,15,25,21,7,9,8,0
128,21,22,5,38,5,4,16,43,17,32,24,10,11,11,0
111,18,20,4,3,4,3,13,36,15,28,22,9,9,8,0
104,20,20,4,37,4,2,10,33,15,30,21,7,9,8,0
116,23,20,4,3,5,3,14,36,15,32,22,8,10,9,0
136,38,17,4,37,4,2,13,31,15,47,34,7,9,8,1
112,19,24,4,2,4,3,13,34,15,29,25,8,9,9,0
110,19,18,4,3,5,2,13,36,15,29,20,7,10,8,0
109,20,19,4,3,4,2,12,35,16,30,21,8,9,8,0
112,20,16,4,3,4,3,12,37,15,30,18,8,11,10,0
118,19,19,5,38,5,3,12,37,16,35,21,8,9,9,0
160,21,25,5,38,5,3,55,50,16,31,27,9,21,9,2
143,18,23,3,2,4,2,55,41,15,27,24,7,19,7,2
139,38,19,4,38,4,3,13,32,15,47,37,8,10,8,1
119,21,19,5,38,5,3,12,39,16,36,20,8,9,10,0
122,19,20,5,38,11,3,15,45,15,29,22,8,10,10,0
109,20,19,4,38,4,3,12,35,15,29,21,7,12,8,0
145,18,24,4,2,4,3,54,43,15,27,25,8,20,8,2
147,39,22,4,38,4,3,13,34,16,48,39,8,10,8,1
114,19,27,4,37,4,3,13,32,15,29,29,7,10,8,0
107,19,20,4,37,4,3,13,31,16,29,21,8,8,8,0
102,16,19,4,38,3,3,12,33,13,25,22,8,9,9,0
129,21,22,5,38,5,4,16,45,16,33,24,10,13,11,0
147,23,24,5,3,7,4,15,57,20,34,26,9,12,11,0
128,22,22,6,38,5,4,14,43,17,35,25,9,11,10,0
107,19,19,4,38,4,3,13,33,15,29,21,7,9,8,0
101,18,18,4,2,4,3,13,30,15,27,20,8,8,8,0
118,18,22,5,38,5,3,12,39,16,29,24,9,9,10,0
148,20,25,4,37,4,3,53,42,16,30,26,7,19,8,2
97,17,13,3,37,3,2,13,35,12,25,15,7,10,9,0
138,25,24,4,38,5,3,17,40,18,39,27,11,10,11,0
115,20,21,5,3,5,3,13,38,17,29,23,9,10,10,0
144,25,26,6,38,5,4,17,47,21,38,29,12,12,12,0
142,24,28,5,37,6,5,15,45,19,36,30,11,12,12,0
147,30,21,4,2,3,2,52,40,14,38,23,7,18,8,2
107,17,20,4,2,4,3,12,37,15,26,21,7,8,7,0
109,17,22,4,2,4,3,12,35,14,28,23,8,9,8,0
114,18,17,5,38,5,4,13,39,13,29,19,7,10,10,0
