Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
147,25,30,6,38,5,4,16,48,20,37,32,12,12,13,0
124,19,21,4,38,5,3,15,45,16,30,23,15,11,16,0
162,18,25,4,38,40,3,13,78,15,29,26,28,8,19,2
124,20,23,4,3,5,5,15,39,14,31,26,9,11,10,0
153,20,21,4,3,5,3,13,76,16,30,23,9,47,10,1
112,21,19,3,38,3,3,13,30,16,30,21,7,9,7,0
124,23,22,5,38,5,3,13,41,15,33,24,10,11,10,0
110,17,17,4,2,4,2,12,33,13,26,18,7,9,9,0
107,20,20,5,38,4,3,11,34,17,29,22,7,9,8,0
110,26,19,4,37,3,3,12,30,21,35,21,7,8,8,0
110,19,20,4,3,5,3,13,35,16,29,22,9,9,9,0
184,20,27,5,4,41,3,14,93,16,31,28,29,10,20,2
113,19,22,4,3,5,3,12,37,16,28,24,9,9,10,0
116,20,20,5,38,4,3,13,36,16,33,22,8,10,10,0
106,20,19,4,2,4,3,13,33,15,29,20,8,9,9,0
111,24,20,4,2,4,3,12,33,21,33,22,8,10,8,0
196,24,29,5,38,41,3,17,92,18,39,31,31,12,21,2
164,19,23,4,37,40,3,13,81,15,29,25,28,10,19,2
107,19,19,4,3,4,3,13,34,16,29,21,8,9,8,0
109,19,17,5,38,5,3,11,41,15,30,18,8,11,11,0
131,21,26,5,39,5,4,15,43,16,33,28,10,12,11,0
146,24,24,6,3,6,4,15,49,19,37,26,12,10,13,0
119,26,19,4,3,5,3,13,38,16,36,21,8,10,9,0
103,18,17,4,37,4,2,13,33,14,28,20,8,9,9,0
109,19,18,4,38,4,3,13,35,15,29,20,8,9,8,0
191,23,31,5,38,41,4,15,88,18,36,33,31,12,20,2
150,31,24,5,38,6,4,18,46,26,46,27,11,12,12,0
222,27,43,5,39,43,5,27,101,20,39,45,32,14,25,2
191,31,27,5,4,6,5,18,83,21,45,31,10,50,11,1
118,21,19,4,3,4,3,14,40,17,31,21,8,10,8,0
109,19,20,5,3,4,3,13,34,16,29,21,9,9,8,0
112,19,19,4,37,4,3,13,35,16,31,21,8,10,9,0
143,23,27,5,38,6,5,16,46,19,37,29,11,12,12,0
109,18,20,5,37,4,3,13,36,15,27,22,8,10,9,0
169,20,24,4,39,42,3,13,84,15,30,26,29,10,20,2
169,22,24,4,37,40,3,14,81,18,31,25,28,9,19,2
110,19,19,5,38,5,3,14,38,15,28,21,7,10,8,0
104,20,18,5,38,4,3,11,32,15,30,20,8,7,8,0
143,25,24,6,38,6,3,17,47,20,38,27,11,12,12,0
122,21,21,5,38,5,3,14,41,16,32,22,9,10,10,0
119,23,21,5,38,5,3,13,38,17,33,23,9,10,10,0
104,18,19,3,37,4,3,13,32,15,28,21,8,9,8,0
111,19,19,4,37,4,3,13,34,16,32,20,7,10,9,0
139,22,19,3,2,4,3,13,65,15,31,21,6,44,7,1
118,17,18,4,38,5,4,11,37,14,27,21,8,9,10,0
179,25,28,5,3,5,4,16,83,20,38,30,11,49,12,1
141,25,26,5,38,6,4,14,46,21,38,29,11,12,12,0
107,19,19,4,38,4,3,12,34,16,28,21,8,8,8,0
105,19,19,4,37,3,2,12,31,16,29,21,7,9,8,0
128,23,21,5,40,5,3,15,44,16,34,23,11,11,12,0
148,25,26,7,38,5,4,17,51,19,39,28,11,13,13,0
154,24,23,4,38,4,3,13,72,18,34,24,9,46,9,1
97,19,15,4,38,3,2,10,32,14,28,17,8,8,9,0
110,20,19,4,38,4,3,13,34,15,30,21,8,10,9,0
111,18,20,4,3,5,3,14,35,15,28,22,8,9,8,0
99,15,17,4,38,4,3,10,36,12,23,18,7,8,7,0
106,19,20,4,37,3,3,13,33,16,29,22,7,9,9,0
106,19,19,4,37,4,3,13,34,16,28,21,7,10,8,0
164,24,21,8,38,5,3,14,80,21,35,23,9,47,10,1
115,24,21,4,3,4,3,13,35,16,33,22,8,10,8,0
166,21,21,5,37,5,3,13,75,17,32,23,16,47,10,1
