Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
152,24,27,6,38,6,4,19,51,20,37,29,13,13,13,0
105,20,18,4,37,4,3,13,32,16,30,20,6,8,8,0
103,19,16,4,2,4,2,12,32,15,28,17,7,9,8,0
147,18,55,4,3,4,3,14,37,15,28,57,8,10,9,2
108,21,18,4,37,4,2,13,34,16,31,20,8,10,8,0
121,19,20,5,3,5,3,13,41,14,32,22,10,10,10,0
147,20,55,4,2,4,3,14,34,17,31,56,8,10,8,2
209,29,65,7,38,7,4,20,57,24,45,69,12,14,13,2
119,18,20,5,38,5,3,20,37,15,27,21,9,10,9,0
152,19,55,5,3,4,3,13,35,15,36,58,8,10,8,2
110,20,19,4,2,5,3,13,36,16,30,21,8,9,10,0
124,22,22,4,38,4,3,12,39,17,36,24,13,9,13,0
95,16,15,4,37,4,2,8,36,13,26,17,6,14,8,0
146,19,55,4,2,4,3,14,32,16,30,57,8,9,8,2
103,19,18,4,37,4,3,12,32,15,29,20,7,8,8,0
137,54,18,4,47,3,2,13,31,14,64,19,8,9,7,1
148,26,26,6,39,7,4,17,50,20,39,28,12,13,13,0
108,21,18,5,2,4,3,12,34,16,31,20,8,8,8,0
137,22,26,14,38,4,3,15,48,17,33,28,11,10,10,0
118,20,19,4,38,4,3,13,35,16,37,21,8,10,8,0
107,18,19,4,3,4,3,13,33,15,28,21,8,9,9,0
101,18,21,3,2,2,3,12,30,17,26,22,7,12,6,0
104,18,19,4,37,3,2,13,33,16,27,20,8,10,9,0
108,19,19,4,2,4,2,12,35,15,29,20,9,9,10,0
121,22,22,6,3,4,3,14,36,17,33,24,8,9,8,0
98,18,18,2,2,3,2,13,28,15,26,20,7,8,8,0
160,26,29,6,4,6,4,20,53,21,40,32,13,14,14,0
153,21,55,4,38,3,3,13,42,17,30,57,7,10,16,2
141,20,23,6,2,5,4,16,40,16,33,26,19,10,11,0
110,22,17,4,2,4,3,10,35,17,33,18,7,9,9,0
131,25,24,4,3,6,6,14,37,17,39,27,8,10,8,0
115,19,24,4,38,5,3,13,36,20,29,26,7,10,8,0
106,22,17,4,37,5,3,10,36,16,32,18,8,9,9,0
119,21,20,4,3,4,3,12,44,15,30,22,9,10,10,0
144,56,19,4,2,4,2,14,34,16,66,20,7,10,8,1
123,23,20,5,3,5,3,13,43,18,34,22,9,11,11,0
104,19,19,4,37,4,2,13,33,16,28,20,7,9,9,0
104,19,19,4,2,4,3,13,32,15,29,20,8,9,8,0
