Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
149,39,27,4,38,4,2,13,45,28,49,28,20,9,15,1
130,21,21,4,3,5,3,16,42,16,33,24,11,11,12,0
105,18,19,4,37,3,3,13,34,15,28,20,7,9,8,0
127,19,22,4,39,5,3,15,45,16,30,25,11,12,12,0
156,41,27,6,38,6,3,12,46,27,52,29,21,8,16,1
104,18,18,4,37,4,3,13,34,14,27,20,8,9,9,0
112,18,19,4,3,5,3,18,35,15,27,21,7,9,8,0
101,18,18,3,37,4,2,13,31,15,27,20,7,9,8,0
104,19,19,4,37,4,3,12,32,16,28,20,7,9,8,0
156,30,27,5,38,5,4,17,47,20,47,30,11,13,12,0
112,18,19,4,38,4,3,12,34,15,27,21,7,8,8,0
101,18,18,4,37,3,3,12,35,14,27,19,8,10,8,0
147,38,28,4,2,4,3,18,38,27,47,29,20,9,14,1
139,22,22,5,38,5,3,15,47,17,34,25,10,15,10,0
131,22,23,5,38,5,4,15,44,17,33,25,12,12,12,0
112,19,19,4,2,5,3,13,36,16,29,21,9,10,9,0
104,18,20,3,44,3,3,13,32,15,27,21,8,9,8,0
105,18,18,4,2,4,3,12,34,15,27,20,8,9,9,0
114,20,19,4,2,3,3,13,34,16,35,21,9,9,9,0
129,18,21,14,39,5,4,14,50,14,29,23,10,10,10,0
107,18,18,4,2,4,2,13,32,15,27,20,7,9,8,0
155,29,26,5,38,6,4,22,55,26,41,28,10,17,12,0
107,18,19,4,3,3,3,14,33,15,28,21,8,9,9,0
107,17,19,4,3,4,3,12,36,14,27,21,9,10,10,0
102,18,18,4,8,4,2,13,32,15,27,19,7,9,8,0
120,22,20,4,37,4,3,15,37,17,32,22,8,10,9,0
117,18,19,5,2,4,3,19,34,15,27,21,9,9,9,0
146,37,27,4,3,5,3,13,44,26,47,29,21,10,16,1
124,15,18,4,2,4,2,9,31,12,51,22,7,9,8,0
114,19,20,6,3,5,4,12,39,14,29,22,8,10,9,0
138,23,26,5,3,6,4,17,44,20,35,29,10,12,11,0
111,17,19,4,3,6,3,11,39,13,26,21,8,9,10,0
159,63,18,4,37,4,2,12,38,15,72,19,8,14,8,2
107,19,20,4,3,4,3,12,34,16,29,21,8,9,9,0
122,19,21,5,38,5,3,13,44,15,28,23,10,9,11,0
127,19,22,4,38,13,5,14,46,15,28,28,8,11,9,0
123,19,25,6,38,4,5,14,39,15,29,27,9,11,10,0
102,17,18,4,2,4,3,13,33,14,26,20,8,9,8,0
122,19,22,5,3,4,4,14,41,15,30,24,9,13,10,0
178,28,31,8,4,8,5,23,58,22,45,34,13,16,14,0
119,18,18,14,2,4,3,17,44,14,27,20,8,9,8,0
117,19,18,4,3,4,3,18,37,15,29,20,8,9,13,0
131,23,21,4,3,6,4,15,40,17,36,23,10,10,11,0
153,62,22,4,38,3,3,13,35,17,71,24,8,10,8,2
109,18,19,5,3,5,3,12,36,14,28,21,8,10,9,0
148,61,19,3,38,3,3,13,32,15,71,20,8,9,9,2
107,18,19,4,2,4,3,14,34,15,28,21,8,9,8,0
109,19,21,4,2,4,5,14,35,15,28,23,8,10,8,0
186,46,33,6,38,6,5,17,53,30,62,35,23,13,17,1
122,22,22,5,2,4,4,12,38,14,34,24,10,10,11,0
104,16,17,4,2,4,3,12,41,13,24,18,7,16,8,0
163,26,28,7,39,5,5,20,54,21,42,31,11,14,12,0
152,37,27,3,37,5,3,13,45,26,46,29,20,14,14,1
111,20,19,4,39,8,3,12,37,16,29,21,7,9,8,0
111,18,24,4,2,4,3,13,34,20,27,25,8,9,9,0
139,24,25,5,38,5,5,17,45,20,36,28,10,12,12,0
148,38,28,5,3,4,3,12,42,27,48,30,21,9,15,1
103,19,18,4,37,4,2,11,35,13,28,20,8,9,9,0
106,18,19,5,3,4,3,13,34,15,27,20,8,9,8,0
147,25,27,6,3,5,5,16,46,18,41,30,11,12,12,0
156,24,26,6,39,6,4,15,52,19,41,29,10,11,11,0
128,27,24,6,2,5,4,12,41,17,37,26,9,10,10,0
97,17,16,4,38,4,2,12,33,14,25,18,7,9,8,0
148,62,20,4,2,4,3,12,32,16,72,21,8,9,9,2
140,39,25,4,37,4,2,12,39,27,48,27,20,9,15,1
114,24,18,5,37,5,4,13,36,13,33,19,9,8,9,0
115,19,20,5,38,4,3,13,39,16,29,22,10,10,11,0
105,19,19,4,2,4,3,13,32,15,28,21,8,8,8,0
109,17,25,3,38,4,2,18,33,13,26,26,7,9,8,0
142,39,25,4,37,4,2,12,41,26,49,27,21,10,15,1
103,18,19,4,37,4,2,12,32,15,27,20,8,9,8,0
106,19,19,4,2,4,3,13,34,16,28,20,8,9,9,0
102,19,18,5,37,3,3,12,32,15,27,20,8,9,9,0
141,20,26,4,3,5,6,15,53,16,31,29,11,10,23,0
150,25,25,5,39,7,4,16,54,19,38,27,12,16,13,0
102,18,18,4,37,4,3,12,32,15,27,20,7,8,8,0
112,19,21,5,38,4,3,12,36,16,29,22,8,10,8,0
113,19,20,5,38,5,3,14,39,17,28,22,8,12,9,0
106,19,19,4,38,4,3,12,32,16,30,21,7,9,8,0
111,18,19,4,38,5,3,12,34,15,27,26,8,9,8,0
112,18,19,4,2,4,3,13,38,15,27,20,8,10,8,0
142,25,26,5,4,6,4,16,46,19,39,28,11,12,12,0
161,38,28,5,38,5,3,13,47,26,49,30,21,11,17,1
143,28,24,5,3,5,3,16,45,21,41,27,12,12,12,0
103,17,18,3,2,4,3,14,32,15,27,19,7,10,8,0
100,17,20,4,37,4,2,11,32,13,26,21,7,9,8,0
123,20,21,4,3,5,4,16,41,16,31,23,10,11,12,0
150,62,19,4,2,4,3,13,34,16,71,20,8,9,9,2
148,24,31,5,3,7,4,15,47,19,38,33,11,12,11,0
147,60,20,4,4,4,3,12,35,14,68,21,8,10,8,2
110,19,20,4,2,4,3,14,37,17,28,21,8,11,9,0
111,20,19,4,2,4,3,13,36,16,30,21,9,11,9,0
142,40,26,4,3,5,3,12,40,25,48,28,20,8,14,1
110,18,19,4,2,4,3,13,33,15,30,21,9,9,9,0
137,21,27,4,39,6,4,21,43,18,32,29,11,11,11,0
110,18,20,4,38,5,3,13,37,15,27,21,9,10,9,0
123,26,24,6,2,5,3,13,39,21,35,25,8,10,10,0
175,44,33,5,4,6,4,16,49,30,58,35,24,11,17,1
142,38,26,4,2,4,3,13,40,27,47,28,20,10,15,1
106,18,18,4,3,4,3,13,34,15,27,20,7,9,8,0
111,18,25,4,37,4,3,13,33,15,27,27,9,9,9,0
105,16,19,4,37,4,3,12,34,14,24,21,9,9,9,0
101,19,18,4,3,3,2,13,31,15,28,19,7,9,8,0
108,18,20,5,2,4,5,11,35,14,28,22,8,9,8,0
104,17,19,4,37,4,3,11,34,15,27,21,8,9,9,0
146,38,27,4,3,4,3,13,41,27,48,29,22,9,15,1
104,19,17,4,37,4,2,13,33,14,28,19,8,9,8,0
130,23,23,4,38,6,3,15,44,19,34,25,10,12,12,0
137,21,27,5,38,6,4,16,45,17,33,29,11,11,11,0
165,64,17,5,2,6,3,14,43,15,75,19,9,11,11,2
143,22,25,5,38,5,5,17,50,18,35,27,11,17,11,0
126,18,20,5,39,6,3,13,47,15,30,23,10,15,11,0
