Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
148,26,28,5,27,6,4,17,48,21,39,30,11,13,12,0
129,27,21,6,3,5,3,13,41,17,38,23,9,10,10,0
159,27,29,7,28,6,3,17,54,24,39,33,13,14,14,0
141,20,29,4,26,3,3,13,50,16,29,30,41,9,25,1
113,19,18,6,27,5,2,13,39,15,30,20,8,10,10,0
108,19,19,5,2,4,3,12,35,16,28,22,7,9,9,0
117,19,20,5,27,4,3,13,36,16,29,21,9,9,9,0
114,20,19,10,27,4,2,13,39,16,30,20,8,9,9,0
106,20,18,3,26,3,3,13,32,16,30,20,7,10,8,0
127,23,22,5,3,5,3,15,39,17,37,24,10,10,10,0
118,19,27,5,26,4,3,13,36,16,29,29,9,10,8,0
108,20,19,4,26,4,3,13,34,16,30,20,8,10,8,0
121,24,15,5,26,5,2,16,42,15,34,17,8,12,10,0
144,20,28,4,3,4,3,13,50,17,31,30,41,9,25,1
164,20,22,6,27,5,3,14,83,16,31,24,9,10,52,2
114,19,18,4,27,5,3,10,41,15,29,20,9,9,9,0
106,17,22,4,1,3,2,12,32,14,26,24,7,10,7,0
140,23,26,5,3,4,5,16,45,19,36,29,11,12,11,0
112,19,21,4,27,4,3,12,37,15,29,23,9,10,10,0
142,18,27,5,3,4,3,13,52,16,28,29,41,9,25,1
151,20,20,4,3,4,3,13,76,15,29,21,9,9,51,2
111,19,18,6,3,4,4,12,38,15,29,20,8,10,9,0
117,20,19,5,26,4,3,14,42,16,30,20,8,11,9,0
117,20,20,5,27,5,3,11,40,16,30,22,9,9,11,0
107,20,19,4,27,4,2,13,33,16,30,20,8,9,8,0
130,21,21,4,27,5,2,13,41,17,32,23,10,10,11,0
122,20,20,4,26,3,3,23,35,17,30,22,9,10,9,0
113,19,20,5,3,5,3,13,38,16,28,22,8,10,9,0
145,20,28,5,26,4,2,13,52,17,30,30,42,10,25,1
104,18,20,5,2,3,3,12,30,15,28,21,6,7,8,0
141,24,27,6,27,6,3,17,47,21,37,29,11,13,11,0
113,20,19,9,26,4,2,12,39,16,30,20,9,9,9,0
106,18,19,4,3,4,3,12,33,14,28,21,8,9,8,0
