Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
96,16,17,4,3,4,2,12,34,13,24,18,7,10,8,0
144,25,26,6,3,5,4,16,45,21,40,29,11,12,11,0
115,34,19,3,2,3,3,12,27,31,43,21,9,8,7,0
120,20,19,4,3,4,3,16,42,16,30,21,8,17,8,0
187,26,27,5,16,6,4,18,89,21,39,28,12,12,55,2
187,23,25,5,3,6,4,17,87,18,37,27,11,11,53,2
119,18,20,4,2,5,2,19,43,16,27,22,10,14,10,0
165,18,42,4,15,34,25,12,66,15,26,44,14,9,10,1
117,20,20,4,15,4,3,14,39,17,30,22,9,14,9,0
128,21,21,5,2,6,3,15,41,16,32,23,11,9,11,0
121,17,24,4,10,4,3,12,39,14,27,26,7,8,8,0
112,26,18,4,15,3,2,12,30,14,40,20,7,9,8,0
101,18,18,4,14,4,3,12,31,15,27,20,7,8,8,0
110,19,19,5,3,4,3,13,34,16,29,20,7,9,8,0
128,20,20,5,16,5,3,14,42,16,37,22,9,11,10,0
107,20,19,4,14,3,2,13,31,17,30,21,7,9,8,0
179,27,32,14,12,6,6,18,63,23,43,36,12,13,13,0
111,19,16,4,14,5,3,14,38,13,29,17,8,9,11,0
148,24,26,4,17,5,4,17,52,20,37,29,10,22,10,0
155,20,34,5,15,34,18,13,64,16,30,36,8,9,8,1
114,18,20,10,15,4,3,13,41,15,27,22,8,10,8,0
107,18,20,4,3,4,3,13,34,15,27,21,8,9,8,0
108,19,19,3,14,3,3,12,35,16,28,21,8,8,13,0
100,17,17,4,2,3,2,12,32,14,26,19,8,8,8,0
105,19,19,4,14,3,3,12,32,15,28,21,8,9,8,0
101,17,18,4,15,3,2,13,32,15,25,20,8,10,8,0
110,18,20,4,15,4,3,13,36,16,28,22,8,10,9,0
108,20,20,4,15,4,3,13,33,16,30,21,9,9,9,0
205,28,29,7,16,7,5,17,95,22,42,33,12,13,55,2
110,19,21,4,4,4,2,13,34,16,29,23,9,9,9,0
99,19,18,4,3,3,2,12,28,16,29,19,7,8,7,0
109,17,19,4,15,5,3,12,38,14,28,20,9,11,11,0
133,23,25,4,3,5,4,16,42,19,35,27,11,11,11,0
141,17,15,4,14,4,3,11,75,12,27,16,8,8,50,2
104,18,17,4,2,3,2,12,35,15,27,19,7,13,8,0
159,19,20,4,14,5,3,14,78,16,29,22,8,10,51,2
151,19,19,4,15,4,3,13,78,15,28,21,8,10,51,2
134,23,22,5,3,6,3,15,47,17,36,24,10,10,10,0
109,19,18,5,3,4,3,13,33,15,31,20,8,8,8,0
91,16,14,4,2,4,2,10,31,12,25,15,6,9,8,0
113,18,19,4,15,3,3,19,34,15,28,20,8,9,9,0
148,26,30,5,15,5,3,17,44,22,40,33,11,11,12,0
