Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
108,19,19,4,26,4,3,13,34,16,29,20,8,9,9,0
161,18,22,4,27,4,3,30,57,15,29,38,8,15,24,2
137,21,24,4,26,5,3,20,49,16,33,27,10,16,13,0
101,19,18,3,2,4,3,12,30,15,29,19,7,8,8,0
105,19,19,4,26,4,3,12,32,16,29,20,7,9,8,0
153,24,28,7,3,6,4,16,53,20,38,31,14,13,14,0
166,20,27,4,27,4,3,30,53,16,37,42,8,14,23,2
106,19,19,5,3,4,3,12,34,15,28,21,8,9,9,0
141,28,20,4,27,4,3,16,38,22,40,21,9,10,10,0
121,22,23,5,3,4,3,13,36,17,34,25,8,10,9,0
113,18,19,5,3,4,3,11,42,15,27,20,7,9,9,0
120,19,21,5,3,5,3,12,44,16,30,23,8,14,9,0
150,19,21,4,26,4,3,30,50,15,28,36,7,13,23,2
114,20,21,4,2,4,2,17,33,16,29,23,8,10,8,0
109,19,21,4,26,4,3,13,34,16,29,22,8,10,9,0
112,20,19,4,3,4,3,12,38,16,30,21,8,9,8,0
103,18,19,4,26,3,3,13,32,15,28,20,7,9,8,0
139,27,24,5,3,5,4,16,44,17,40,26,11,12,11,0
99,17,20,3,2,5,3,12,30,15,25,21,8,8,8,0
98,19,15,4,26,4,2,10,33,14,30,16,8,9,8,0
101,17,19,3,3,3,3,12,31,14,28,21,7,8,8,0
150,20,24,6,27,4,3,45,47,16,30,28,9,18,9,1
138,24,26,5,4,5,4,16,46,19,35,28,12,12,12,0
107,19,20,4,3,4,3,12,33,16,29,21,8,9,8,0
125,22,20,4,27,6,3,16,42,16,33,22,9,11,11,0
107,19,19,4,27,5,3,13,34,17,29,21,8,9,9,0
165,19,23,5,27,5,3,30,58,15,31,39,9,14,24,2
109,17,19,4,3,4,3,13,37,14,27,21,8,10,10,0
108,16,20,3,3,4,3,13,32,13,25,21,8,10,7,0
193,23,30,5,27,6,4,32,65,22,35,52,11,16,26,2
114,18,24,3,2,4,3,15,32,15,32,26,7,10,8,0
149,23,23,4,26,4,3,46,41,20,35,24,7,17,8,1
139,23,25,4,4,6,4,16,45,19,36,28,11,12,11,0
110,17,21,4,27,4,2,14,35,15,26,23,7,9,8,0
160,27,34,6,28,6,4,16,51,27,40,37,13,13,13,0
108,20,20,4,2,4,3,13,33,16,30,21,8,10,8,0
107,20,18,3,3,3,3,13,27,14,34,20,7,7,6,0
138,27,25,4,27,6,4,15,44,19,38,28,11,12,11,0
163,27,28,7,28,5,5,19,50,20,47,31,13,14,13,0
140,25,25,5,26,6,4,14,47,20,38,27,11,12,12,0
111,18,19,4,26,3,2,18,33,16,28,20,8,9,9,0
158,19,21,4,27,5,3,36,53,15,28,37,7,14,22,2
99,17,19,4,26,4,3,12,30,14,26,20,7,8,7,0
229,30,34,7,5,11,5,37,85,24,46,51,13,19,28,2
143,20,23,4,3,4,3,46,42,16,31,25,8,17,8,1
159,21,22,4,3,4,2,31,56,19,30,38,8,14,24,2
151,21,26,4,26,5,4,47,46,16,30,28,9,18,10,1
152,19,22,3,2,4,3,31,49,17,29,38,6,13,22,2
146,23,24,5,3,6,5,17,51,17,37,27,12,13,15,0
114,20,23,3,27,5,3,13,33,17,31,25,8,9,7,0
126,21,21,5,27,6,4,16,42,16,33,23,10,11,10,0
110,19,19,4,27,4,3,13,35,16,29,21,9,10,8,0
145,20,24,4,26,4,3,47,43,16,30,26,8,18,9,1
114,19,18,3,2,4,2,18,36,14,31,19,7,11,9,0
108,18,18,3,2,4,2,11,39,13,26,19,7,9,8,0
113,18,19,4,2,4,3,13,34,16,28,21,8,9,9,0
102,17,17,3,26,4,2,12,33,15,26,19,8,9,8,0
118,20,21,4,27,5,3,13,39,18,30,23,8,11,10,0
120,26,20,5,3,4,3,12,37,22,38,21,8,9,9,0
118,19,17,5,3,5,3,16,40,14,31,19,8,10,10,0
162,19,22,5,27,4,3,30,60,16,29,38,8,19,23,2
143,16,20,4,26,4,2,29,50,14,25,35,7,13,22,2
151,18,20,4,2,4,3,30,51,15,28,36,7,14,22,2
109,19,20,4,2,4,2,12,34,16,29,22,8,8,9,0
123,19,20,4,26,4,3,13,42,16,35,22,8,10,14,0
117,20,21,5,27,5,3,13,39,15,30,23,9,10,10,0
120,18,19,5,27,5,2,12,38,15,34,23,7,9,9,0
105,19,19,4,27,4,3,13,33,15,29,20,8,9,8,0
98,18,17,4,26,3,3,11,32,14,27,19,8,9,8,0
164,22,28,4,27,5,4,51,50,18,33,30,11,21,11,1
141,23,26,6,4,6,4,17,47,19,36,28,10,13,11,0
125,18,23,4,3,4,3,16,43,15,29,25,16,11,15,0
111,18,20,5,3,5,3,12,38,15,28,22,9,9,10,0
134,23,20,5,3,5,4,18,46,16,36,23,10,13,11,0
108,17,19,3,11,4,2,14,35,14,26,21,8,13,7,0
106,20,19,4,26,4,3,13,32,16,30,21,8,8,8,0
99,17,17,4,26,3,2,12,30,14,27,19,7,8,8,0
98,17,18,4,3,4,3,10,32,14,26,20,8,8,8,0
108,19,19,4,26,4,3,13,36,15,29,20,8,10,9,0
103,20,19,4,3,4,3,11,30,16,30,20,7,9,7,0
147,21,25,4,2,4,3,45,45,18,31,26,8,18,9,1
101,18,16,4,2,4,2,11,34,14,27,18,7,9,8,0
150,26,28,6,28,5,4,17,47,19,40,30,12,12,13,0
105,20,20,4,26,4,3,12,32,15,30,21,7,9,8,0
111,20,19,5,3,4,3,12,36,16,30,21,9,9,9,0
110,17,20,4,26,5,3,12,38,15,26,21,8,9,11,0
106,18,18,5,27,4,3,13,34,15,29,20,8,9,8,0
155,18,21,5,3,4,3,31,53,14,27,37,8,14,23,2
149,22,24,5,26,5,3,45,46,17,32,26,9,17,10,1
109,19,20,4,27,4,3,13,33,16,30,22,8,9,7,0
109,19,22,4,3,4,6,12,33,15,28,24,7,9,8,0
108,19,19,4,3,4,3,13,32,14,29,21,8,9,8,0
121,18,22,5,27,4,3,13,40,14,30,24,9,10,10,0
104,17,19,4,2,4,3,12,34,14,26,20,8,9,8,0
166,22,22,5,3,5,3,31,58,19,33,38,9,15,25,2
166,26,29,6,3,5,5,18,60,20,40,31,12,14,12,0
161,26,29,7,28,6,6,19,51,21,41,33,12,13,13,0
114,21,25,3,3,4,2,12,32,22,33,27,8,9,8,0
106,18,20,4,27,4,3,13,33,15,28,22,7,9,8,0
201,25,31,7,4,5,5,35,66,20,41,48,11,16,26,2
141,26,24,10,27,7,3,13,51,21,38,26,10,12,11,0
137,19,24,3,26,4,2,46,38,16,29,25,7,16,7,1
144,20,23,4,27,5,3,45,44,15,29,25,9,17,9,1
112,20,19,4,26,4,2,13,36,16,29,21,9,10,9,0
123,23,18,4,27,3,2,12,32,14,39,19,9,9,8,0
149,24,28,7,3,5,5,16,52,19,37,30,12,14,12,0
113,18,20,5,27,5,3,14,39,15,28,22,9,10,10,0
110,18,22,4,27,3,3,13,34,15,28,24,8,10,9,0
122,22,22,5,3,4,3,14,40,18,33,23,9,11,10,0
107,18,19,4,2,3,3,13,33,15,28,21,10,9,9,0
112,31,17,4,27,5,2,10,35,13,40,18,7,10,8,0
106,19,19,4,3,5,2,12,34,15,29,21,9,8,8,0
90,16,12,4,2,3,2,11,30,12,25,14,6,8,8,0
107,19,19,4,3,4,3,13,34,15,28,20,8,10,8,0
109,18,19,4,3,5,3,13,35,14,28,21,7,9,8,0
173,37,31,7,4,6,5,20,52,21,52,33,13,13,13,0
106,18,18,4,2,3,2,13,32,15,27,19,8,8,8,0
132,21,22,5,3,5,4,16,43,16,35,24,9,10,10,0
111,19,19,4,27,4,3,12,37,16,28,21,8,10,9,0
90,15,19,2,26,3,2,12,24,13,23,21,7,7,6,0
119,20,21,4,27,5,3,13,39,18,31,24,8,11,9,0
112,19,21,4,3,5,3,12,35,16,29,22,9,8,9,0
