Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
116,18,19,4,2,6,2,13,41,16,28,21,9,10,10,0
158,21,51,4,50,5,3,17,42,15,33,53,10,11,11,1
236,28,55,7,5,50,27,19,100,24,44,58,13,14,13,2
152,23,50,4,2,4,3,13,34,15,32,57,9,9,8,1
170,20,39,4,49,46,23,12,75,16,30,41,8,9,8,2
113,18,20,4,3,4,3,14,37,15,28,22,8,10,9,0
103,18,19,3,2,4,3,12,31,15,27,20,8,8,8,0
105,19,19,3,3,4,3,13,31,15,29,21,7,9,8,0
124,20,19,5,50,4,3,18,44,15,32,21,9,13,12,0
171,17,40,4,50,46,24,12,76,15,27,44,8,8,8,2
125,20,20,4,3,5,3,17,49,16,30,22,9,16,15,0
174,20,41,4,50,47,24,13,77,16,31,42,7,9,8,2
107,21,18,4,2,4,3,13,32,15,31,19,7,9,8,0
103,18,18,3,2,4,3,12,31,15,28,20,7,9,8,0
139,25,23,5,50,5,4,17,44,16,38,26,10,13,12,0
111,20,21,4,50,5,3,12,35,16,31,23,8,9,8,0
104,19,20,3,3,3,3,12,27,16,29,22,7,7,7,0
105,19,19,4,49,4,3,13,32,15,29,20,8,9,8,0
105,18,19,3,49,4,3,12,30,15,27,20,7,9,8,0
116,22,17,3,2,3,3,13,31,14,31,19,18,8,8,0
112,20,20,4,3,5,3,13,35,17,30,21,8,9,8,0
172,22,52,5,50,5,4,18,45,18,35,61,10,13,11,1
122,20,21,4,49,5,3,14,41,16,30,23,9,10,12,0
114,18,19,4,50,9,3,13,41,15,28,21,8,10,9,0
164,23,53,5,51,5,4,16,43,19,36,55,10,11,12,1
144,28,27,7,49,4,4,16,43,19,40,29,10,10,12,0
113,24,17,5,50,4,2,15,40,20,33,18,7,14,10,0
98,15,21,3,2,3,3,13,29,14,24,22,8,8,8,0
172,19,41,4,50,46,24,13,77,16,29,42,7,9,9,2
150,28,28,5,50,6,5,16,48,19,40,30,12,12,13,0
104,19,17,4,49,4,2,12,34,15,28,19,7,9,8,0
104,18,19,4,49,4,3,12,33,15,28,20,7,8,9,0
109,19,19,4,50,4,3,14,33,15,29,21,7,9,8,0
111,20,19,4,2,5,3,13,36,16,30,21,8,9,9,0
117,19,21,3,50,9,3,13,37,16,33,23,8,9,9,0
136,22,23,5,3,5,4,15,47,16,34,25,10,13,11,0
109,19,20,4,2,4,3,12,34,16,29,21,8,8,8,0
143,23,25,6,3,5,5,16,50,18,36,28,12,13,13,0
102,18,19,3,2,3,3,11,31,15,27,21,7,7,8,0
125,23,20,4,3,5,3,12,41,18,36,22,9,10,11,0
138,27,27,5,50,5,3,16,42,23,39,29,10,11,11,0
129,20,22,5,2,5,3,17,44,15,32,24,10,13,11,0
103,16,17,4,2,4,2,12,33,12,25,18,8,8,9,0
105,19,19,4,2,4,3,13,33,15,29,20,8,10,8,0
104,22,17,4,49,4,3,13,32,14,30,18,7,9,8,0
150,20,50,4,3,4,3,14,42,16,31,51,9,16,9,1
108,20,18,4,50,4,3,12,34,16,30,20,7,9,8,0
105,17,19,3,3,4,3,13,32,15,26,21,8,9,8,0
139,21,48,3,2,2,2,13,30,16,33,50,8,8,8,1
138,18,48,4,3,4,3,13,36,15,28,50,7,9,8,1
228,29,53,7,51,49,28,17,96,21,43,56,12,13,14,2
93,18,16,4,2,3,2,9,31,15,26,17,7,8,8,0
104,17,20,4,49,4,3,15,33,15,26,21,7,9,8,0
102,18,19,3,3,3,2,13,28,15,29,20,8,8,8,0
119,19,20,4,49,10,3,12,45,16,29,21,9,9,14,0
170,18,40,4,2,46,24,13,75,15,29,42,7,9,8,2
111,19,18,4,2,4,3,13,39,15,29,20,7,9,14,0
133,18,48,4,50,4,3,12,33,15,27,50,7,9,8,1
160,18,36,4,2,46,24,9,75,14,28,38,7,9,8,2
118,19,20,5,50,5,3,13,38,17,31,23,9,10,10,0
138,20,49,4,49,4,3,14,33,17,29,50,8,9,9,1
191,20,42,5,50,48,25,17,86,16,32,44,10,12,11,2
105,18,19,4,50,4,3,13,34,14,27,20,7,10,8,0
166,35,29,6,51,6,5,15,48,28,48,38,12,12,13,0
107,17,19,3,49,4,3,14,31,14,26,21,8,9,8,0
137,17,48,4,49,3,3,13,32,15,26,50,8,8,9,1
164,29,30,7,3,6,6,17,52,24,45,34,12,13,13,0
167,17,40,4,50,46,23,13,76,14,27,42,8,9,9,2
179,20,43,4,3,46,25,14,80,17,28,45,9,10,10,2
180,20,40,4,50,48,24,14,83,16,30,42,8,11,10,2
106,19,19,4,49,4,3,13,32,16,29,21,7,9,8,0
112,23,19,3,50,4,3,14,33,15,34,21,7,9,8,0
101,18,18,4,2,4,3,12,32,15,27,19,7,9,8,0
92,18,15,4,2,4,2,9,30,13,27,16,7,8,8,0
