Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,18,19,4,3,4,2,12,34,15,28,21,8,8,9,0
116,19,20,5,2,4,3,18,36,15,29,21,8,10,9,0
150,24,24,5,3,5,4,28,56,17,36,25,11,23,11,0
99,19,17,4,2,3,2,12,30,15,28,19,7,8,8,0
138,22,25,5,3,5,3,15,45,17,36,27,12,11,12,0
115,26,18,4,2,4,3,13,36,21,35,19,7,9,8,0
147,32,29,5,3,5,3,12,46,16,46,31,8,10,8,1
104,19,18,4,2,4,2,12,32,16,29,20,8,9,8,0
110,19,20,5,3,4,3,13,35,15,28,22,9,9,9,0
111,18,18,5,3,4,2,11,40,14,28,20,9,12,10,0
106,20,18,4,3,3,3,13,31,16,29,20,7,9,8,0
109,20,19,4,1,3,2,13,33,16,30,20,8,9,8,0
102,19,18,4,2,3,3,12,30,15,29,20,6,8,6,0
125,20,26,4,3,5,3,13,40,16,30,28,9,11,10,0
107,18,17,4,3,4,2,12,36,15,28,19,7,10,9,0
110,20,20,5,2,4,3,12,35,16,30,22,9,8,10,0
112,19,20,4,3,4,3,13,35,16,29,22,9,9,9,0
114,20,21,5,3,4,3,12,37,16,30,22,9,9,9,0
109,20,19,4,2,4,3,12,35,15,29,21,8,9,9,0
103,19,18,4,2,3,3,12,32,15,28,20,7,9,8,0
160,20,26,4,2,4,2,63,46,16,30,28,8,21,8,2
112,18,20,4,2,5,3,12,37,15,29,21,8,10,9,0
128,21,21,6,3,5,3,14,41,17,31,30,10,10,10,0
143,32,28,5,2,5,3,13,47,15,41,30,8,10,9,1
117,20,22,5,3,5,3,13,38,16,30,24,9,10,9,0
159,19,25,4,2,3,2,62,43,16,35,27,7,21,8,2
158,20,26,4,2,4,3,62,45,16,31,27,7,21,8,2
104,18,16,4,2,3,2,11,38,15,28,18,7,10,13,0
108,18,20,4,2,5,3,14,34,15,27,22,7,10,6,0
157,19,24,5,3,4,3,62,48,15,28,26,9,22,9,2
126,21,22,5,3,4,3,16,40,16,33,24,10,12,10,0
119,25,18,4,3,4,3,12,38,16,36,20,13,9,13,0
160,20,26,5,2,4,3,62,46,17,30,28,8,21,8,2
105,17,19,3,2,3,2,11,24,15,38,20,7,6,6,0
148,35,30,4,3,5,3,16,48,15,44,32,7,13,7,1
118,19,21,5,2,4,3,13,42,17,29,23,8,16,9,0
103,20,18,4,3,4,2,13,29,16,30,20,6,9,6,0
123,20,17,5,3,5,3,14,39,15,31,19,8,10,10,0
104,19,19,4,2,3,3,13,32,16,29,20,7,9,9,0
103,21,19,3,3,3,3,12,29,16,31,20,7,9,7,0
115,18,20,5,3,4,2,14,38,15,28,23,10,10,10,0
131,22,22,6,3,4,3,14,40,17,40,24,10,11,10,0
163,24,24,5,3,4,3,62,48,15,34,26,8,22,9,2
120,27,18,5,2,4,3,12,39,16,39,19,9,11,10,0
147,32,29,5,3,5,3,12,49,16,43,30,9,10,10,1
106,20,19,4,3,4,3,14,32,16,29,21,7,10,7,0
105,21,17,4,3,4,2,12,34,16,31,18,7,10,8,0
111,18,24,5,2,4,3,13,35,15,27,25,8,9,9,0
138,25,25,8,3,6,4,15,45,20,37,27,10,11,10,0
112,18,22,4,2,4,2,13,36,15,28,24,9,9,8,0
165,33,33,6,3,5,3,16,55,16,45,36,12,11,12,1
156,19,25,4,3,3,2,63,44,16,28,27,8,22,8,2
109,19,20,4,3,4,3,13,34,16,29,22,7,10,8,0
124,20,21,5,3,6,3,13,43,16,31,22,9,10,11,0
111,20,19,4,2,3,3,13,34,16,30,21,8,10,9,0
111,21,20,4,2,3,3,12,37,17,30,21,9,8,14,0
130,24,20,5,3,12,3,14,44,17,34,26,8,10,8,0
157,19,25,4,2,4,3,62,46,16,29,27,8,21,8,2
112,20,24,4,3,4,6,13,33,15,31,25,8,9,8,0
110,21,21,4,3,3,3,13,33,18,31,23,8,9,8,0
162,37,30,9,3,5,3,14,55,14,49,32,10,10,11,1
109,19,20,4,2,4,3,13,35,16,29,21,8,9,9,0
116,24,18,4,2,4,3,12,34,20,33,20,8,9,9,0
109,20,19,5,2,3,3,12,34,16,30,20,8,9,8,0
169,26,26,4,2,9,3,62,52,22,35,27,8,21,9,2
109,20,18,4,2,4,2,13,36,16,29,20,7,11,8,0
189,23,32,5,9,5,4,63,52,19,40,35,11,22,11,2
102,17,18,4,2,3,2,13,33,14,26,20,8,9,9,0
109,20,19,4,3,4,3,13,34,16,29,21,7,9,8,0
114,24,18,4,2,4,3,12,34,15,36,20,8,9,8,0
105,19,19,4,2,4,3,12,32,15,29,20,8,8,8,0
112,19,19,4,2,4,3,13,34,16,32,21,9,10,9,0
124,20,21,5,3,4,3,16,42,15,31,23,9,12,11,0
113,20,21,5,2,4,3,13,36,16,30,22,9,10,9,0
147,33,27,5,2,4,2,13,47,15,44,30,9,9,10,1
143,33,27,4,2,4,2,13,48,16,42,29,8,13,9,1
105,19,19,3,3,3,2,13,32,16,29,21,8,10,8,0
110,23,20,3,2,4,3,13,31,16,33,21,7,9,8,0
146,36,29,4,2,4,3,13,43,15,49,30,8,9,8,1
141,32,29,5,3,3,3,13,44,16,42,31,7,9,8,1
114,21,19,4,3,5,3,13,34,16,35,21,8,9,8,0
162,19,26,5,3,4,3,62,48,15,30,28,8,21,9,2
129,22,21,6,3,5,3,15,44,17,34,22,12,12,11,0
108,18,19,4,2,4,3,12,33,16,31,20,8,8,9,0
106,19,19,4,2,4,2,12,34,16,30,20,7,9,8,0
146,32,38,5,3,4,2,12,42,20,41,39,7,8,8,1
114,20,19,5,3,4,3,13,38,16,30,21,8,10,9,0
121,20,21,4,3,4,3,14,38,16,33,23,9,10,10,0
166,20,27,5,3,5,3,62,50,16,30,29,9,22,9,2
114,19,27,4,3,5,11,13,34,15,28,28,8,9,8,0
104,19,19,4,2,3,2,13,32,16,29,20,8,9,9,0
110,20,19,4,3,4,3,13,35,16,30,20,8,9,9,0
115,21,19,4,2,3,3,13,33,16,32,20,8,9,9,0
108,19,19,4,2,4,3,13,33,16,30,21,7,9,8,0
105,18,19,4,2,4,2,13,34,14,28,20,8,9,9,0
105,19,18,4,2,3,2,13,33,16,28,20,7,9,9,0
125,23,22,5,3,4,3,14,40,16,34,24,10,11,10,0
129,21,21,5,3,5,3,17,43,16,35,23,10,12,11,0
108,19,18,4,3,4,3,12,34,15,30,20,7,9,8,0
110,19,19,4,2,4,2,13,32,16,34,20,8,9,8,0
108,18,20,4,3,4,3,12,34,15,28,22,8,9,8,0
154,30,29,6,3,4,4,18,43,21,43,31,10,13,9,0
103,17,19,4,3,4,3,13,32,14,26,20,8,9,9,0
115,19,19,4,2,10,3,13,43,15,28,21,8,9,9,0
107,23,18,4,2,3,3,12,33,15,32,19,8,9,8,0
109,18,16,4,3,4,2,11,42,14,28,18,12,10,13,0
108,20,19,4,3,4,2,13,33,16,30,21,8,9,8,0
107,20,20,4,3,3,2,13,31,16,30,21,7,9,8,0
101,18,18,4,2,3,2,12,32,15,28,19,7,9,8,0
