Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,18,20,4,49,4,3,14,34,15,27,21,9,9,9,0
123,20,24,5,2,5,3,15,41,15,30,26,10,10,11,0
108,19,18,4,3,4,3,13,34,15,30,20,7,9,8,0
105,18,18,4,49,4,2,12,39,14,28,19,7,9,14,0
104,18,19,4,3,4,3,12,34,15,27,20,8,9,9,0
129,25,21,5,50,6,3,13,43,22,35,23,10,11,11,0
110,23,19,4,2,3,3,13,33,15,33,21,7,9,8,0
155,19,39,19,49,4,17,13,63,15,28,40,8,24,8,2
103,19,19,3,3,4,2,13,31,16,28,20,7,9,8,0
134,24,24,5,50,5,4,16,44,20,36,26,10,12,11,0
107,18,20,5,3,4,3,13,33,15,28,21,8,9,8,0
106,18,18,4,2,3,3,12,31,15,27,19,7,9,7,0
117,19,20,5,50,7,3,12,41,15,29,21,9,10,10,0
125,21,22,5,4,5,3,14,41,17,33,24,11,11,10,0
104,18,18,4,50,4,3,13,34,15,27,20,7,10,8,0
106,19,19,4,3,4,3,13,34,16,28,21,7,10,8,0
146,19,33,17,49,3,17,13,59,15,28,34,8,24,8,2
210,27,43,21,4,11,19,17,89,21,40,45,13,29,14,2
115,19,25,5,3,4,3,17,36,16,28,27,8,9,9,0
146,24,26,6,50,6,4,18,47,19,37,29,12,12,11,0
151,24,26,7,51,5,4,16,46,20,43,30,12,11,11,0
136,18,48,4,2,4,32,13,35,15,28,50,8,11,8,1
140,24,23,6,50,6,4,16,45,19,42,25,10,11,12,0
110,19,19,4,50,4,3,12,35,15,28,21,8,10,9,0
160,26,29,7,4,7,5,18,54,21,40,32,13,14,13,0
98,17,17,4,49,4,2,12,33,13,25,18,7,9,8,0
173,24,54,7,4,6,33,14,49,19,38,56,11,13,12,1
132,18,48,4,50,4,32,13,33,15,27,49,7,9,8,1
113,19,24,4,2,4,3,13,34,21,29,26,8,10,9,0
111,20,22,4,3,4,3,12,34,15,30,24,8,10,8,0
109,19,19,4,2,4,3,12,34,16,29,21,8,9,9,0
103,24,14,4,2,4,1,9,33,13,34,15,7,9,8,0
138,21,24,5,51,5,3,16,45,17,35,27,12,12,12,0
119,20,20,5,50,5,3,18,42,15,30,22,9,14,9,0
136,18,48,5,2,3,32,13,33,15,28,51,7,9,7,1
93,16,14,4,3,4,2,10,32,12,26,16,6,9,7,0
108,18,20,4,2,3,2,13,33,15,27,22,7,10,8,0
137,26,23,5,50,5,4,15,46,18,37,25,12,13,12,0
111,20,19,4,49,4,3,12,32,16,30,20,13,9,8,0
135,22,23,5,3,5,3,17,44,18,35,25,11,11,12,0
101,14,20,5,49,4,4,12,35,13,22,22,8,9,9,0
107,17,19,4,2,3,3,12,31,14,26,20,7,8,8,0
108,20,19,4,49,4,3,13,34,16,30,21,7,9,8,0
106,18,22,3,49,4,2,13,30,15,28,25,7,9,7,0
122,22,20,5,3,5,3,15,40,17,33,22,9,10,11,0
98,16,16,4,2,4,3,10,35,13,26,17,7,10,8,0
122,20,20,13,3,4,3,13,45,16,32,21,8,9,9,0
106,17,15,5,49,5,2,14,38,13,26,16,7,10,9,0
145,20,52,5,2,5,32,13,38,16,30,53,8,10,9,1
150,18,33,20,49,4,17,13,63,15,27,34,8,23,8,2
148,27,26,6,3,5,5,14,48,20,40,29,12,12,13,0
104,18,18,4,3,4,3,13,33,15,27,20,7,9,8,0
122,23,19,15,49,4,3,12,44,15,33,21,8,8,9,0
153,19,33,19,49,4,17,13,64,16,29,35,8,24,9,2
110,19,19,4,50,3,3,13,33,16,30,21,8,9,9,0
96,18,14,5,2,3,2,10,34,13,28,15,7,9,8,0
110,19,20,5,50,4,2,14,36,16,28,22,8,9,9,0
