Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
148,19,34,15,2,4,17,30,50,14,29,35,8,14,9,1
116,22,19,4,3,4,3,13,41,19,31,21,7,10,9,0
107,20,20,4,2,3,3,13,33,15,29,21,9,9,8,0
129,22,23,5,39,5,4,15,42,17,34,25,10,11,11,0
97,20,12,4,2,4,2,13,31,14,29,13,7,9,8,0
123,29,21,4,3,5,3,13,37,16,40,22,9,9,9,0
109,20,19,4,37,4,3,13,36,16,29,21,9,10,9,0
150,19,33,15,3,5,13,31,52,16,28,35,8,14,10,1
105,20,17,3,3,4,2,13,32,15,30,18,7,8,8,0
210,43,46,6,38,6,4,18,72,52,57,48,13,12,13,2
109,19,20,4,38,4,3,13,36,16,29,21,8,10,9,0
110,18,24,4,37,4,3,13,33,15,27,25,7,9,8,0
119,29,20,5,3,4,3,11,33,17,39,22,8,7,8,0
107,20,19,4,37,4,3,13,34,16,29,20,8,9,9,0
107,18,18,4,38,3,2,13,36,15,27,20,8,8,13,0
113,19,20,4,37,4,3,14,34,15,30,22,9,9,9,0
110,18,20,5,37,5,3,13,36,15,28,22,8,9,8,0
119,22,21,4,38,4,3,15,36,18,33,22,8,10,9,0
110,20,19,4,2,4,2,13,35,16,30,20,8,11,9,0
105,17,18,4,2,3,2,16,34,14,26,20,8,10,8,0
114,27,18,4,37,4,3,13,34,16,37,20,8,9,9,0
98,17,19,3,37,4,2,12,31,14,26,20,8,9,8,0
108,19,19,4,37,4,3,13,34,15,28,20,8,10,9,0
150,27,28,6,39,5,4,15,48,20,42,30,13,12,14,0
109,18,18,4,38,4,3,12,33,15,32,20,8,8,8,0
114,20,20,4,38,5,3,14,36,16,30,22,9,9,9,0
107,19,19,4,37,4,3,12,36,16,27,20,9,9,10,0
144,23,26,15,38,4,4,16,51,20,35,28,11,11,11,0
161,39,34,4,2,3,3,13,53,48,49,35,7,8,7,2
106,19,19,4,38,4,3,13,34,15,28,21,8,10,8,0
109,19,20,5,3,5,3,13,35,16,29,21,9,9,9,0
130,19,20,6,38,5,3,26,42,15,28,22,9,11,11,0
116,24,20,4,38,5,3,13,36,16,34,21,8,9,9,0
117,19,21,4,3,5,3,17,41,16,29,22,9,15,8,0
110,19,21,4,38,4,3,13,36,16,28,22,8,9,9,0
130,20,23,5,38,5,4,18,38,17,31,25,9,10,9,0
111,20,19,5,3,4,3,13,35,16,29,21,8,9,8,0
115,20,20,5,38,5,3,12,40,16,29,22,9,10,10,0
112,21,18,5,38,4,3,12,36,16,31,20,8,9,9,0
107,19,19,4,38,4,3,12,35,16,29,20,8,9,9,0
102,19,19,3,2,3,2,12,31,16,28,20,8,9,8,0
131,24,23,5,38,4,3,14,42,16,37,25,9,12,12,0
130,21,23,6,3,6,4,16,43,16,34,25,11,11,10,0
115,20,19,4,2,4,2,12,40,15,31,20,12,9,13,0
167,40,34,4,3,4,3,13,57,49,50,35,9,9,8,2
169,38,33,5,38,5,3,15,61,47,48,35,10,10,10,2
114,21,26,4,2,4,2,13,33,15,31,27,8,9,9,0
105,19,19,4,2,4,3,13,32,15,28,20,8,9,8,0
109,21,19,4,38,4,2,12,34,16,30,21,8,9,8,0
104,19,19,4,2,4,3,14,31,16,28,21,8,9,8,0
111,18,19,8,2,4,3,13,38,15,28,21,8,9,8,0
169,37,32,4,38,4,3,13,57,46,46,34,9,9,9,2
136,24,24,5,4,5,3,16,43,19,37,26,11,11,11,0
108,20,19,5,3,4,2,13,34,16,30,21,8,9,8,0
127,19,17,5,38,5,2,14,47,14,36,19,8,13,10,0
112,18,19,4,38,9,3,13,40,15,28,21,9,10,9,0
95,19,15,4,2,3,2,10,31,14,28,16,7,8,8,0
168,30,32,7,4,7,6,19,51,23,45,35,12,14,12,0
109,30,16,4,3,4,2,9,33,15,40,17,7,9,8,0
109,19,20,5,2,4,3,14,34,15,28,21,8,10,8,0
107,18,19,4,37,5,3,13,35,15,27,20,8,10,8,0
143,23,24,5,38,4,3,16,45,18,35,26,10,13,11,0
104,18,19,4,37,4,3,13,33,15,27,20,8,9,8,0
126,21,21,5,3,6,3,14,42,17,33,23,10,11,10,0
173,28,30,7,4,7,5,28,54,23,43,33,13,13,14,0
183,31,37,16,2,5,14,35,61,20,43,40,11,17,12,1
115,20,20,5,3,4,3,13,38,15,30,21,9,10,10,0
109,19,19,4,2,4,3,13,34,16,29,21,8,9,8,0
166,35,30,6,38,6,5,19,51,31,49,32,12,14,13,0
171,41,34,4,2,4,3,14,59,50,51,36,9,10,9,2
140,23,23,6,2,4,3,14,47,17,37,26,11,11,13,0
113,20,21,3,38,6,4,14,36,16,29,22,8,10,8,0
116,18,17,4,37,4,3,9,33,15,42,18,8,8,8,0
106,19,20,4,38,4,3,13,32,15,28,21,8,9,9,0
106,19,19,4,3,4,3,13,32,15,28,21,7,8,8,0
93,18,14,4,2,3,2,12,29,13,26,15,6,8,7,0
120,20,20,5,38,5,3,13,37,17,30,22,8,10,8,0
110,19,20,5,2,3,3,13,35,16,29,22,9,9,9,0
103,19,18,4,2,3,3,13,31,15,28,20,9,9,8,0
222,50,45,21,38,5,15,34,67,23,64,48,12,16,13,1
141,24,24,5,3,5,4,17,50,18,36,26,12,14,13,0
124,21,20,4,38,5,3,13,40,16,33,22,9,10,11,0
137,25,25,6,39,5,4,16,45,21,36,28,11,12,11,0
106,19,20,4,3,3,2,13,34,16,28,21,8,10,9,0
104,19,19,4,2,3,2,13,32,15,29,20,8,9,8,0
110,20,21,4,2,4,3,13,34,16,29,22,9,9,9,0
