Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
115,19,21,4,38,4,3,14,34,16,29,22,9,10,9,0
108,19,24,3,37,3,3,13,31,20,29,25,7,9,8,0
111,20,19,4,38,4,3,13,31,16,32,21,7,9,7,0
157,20,29,5,3,5,3,31,46,21,30,44,9,16,11,1
106,18,17,5,3,5,3,10,37,14,28,19,8,9,9,0
136,24,22,5,3,5,3,16,45,17,40,24,10,12,12,0
102,18,19,4,3,3,3,13,31,14,27,20,8,9,8,0
110,18,24,4,37,4,4,14,32,16,27,26,8,8,8,0
156,24,36,5,39,6,4,14,44,18,43,40,11,11,11,0
109,19,19,5,38,4,3,13,34,16,28,21,8,10,8,0
124,26,20,5,39,5,3,13,40,17,37,22,9,9,11,0
118,20,20,5,38,5,3,18,41,16,30,21,9,14,9,0
171,19,37,21,38,4,3,12,76,17,30,40,8,15,25,2
123,26,20,5,38,5,3,12,41,17,36,21,9,10,10,0
113,19,18,3,37,4,2,12,32,15,33,20,7,9,8,0
140,23,25,5,2,5,3,19,46,18,34,27,12,14,12,0
142,18,20,3,37,3,2,29,40,17,27,36,7,13,7,1
160,21,34,21,2,5,3,13,69,16,30,36,9,9,26,2
134,27,20,6,3,5,3,15,45,16,40,23,10,12,12,0
109,19,19,4,37,4,3,13,33,16,29,21,8,9,8,0
123,21,21,5,38,4,3,14,42,18,32,23,10,13,11,0
161,21,24,5,2,5,3,32,48,17,33,40,11,16,12,1
167,21,35,22,3,5,3,14,73,17,32,37,9,11,27,2
139,23,24,4,3,10,4,15,43,19,42,26,10,9,10,0
121,21,26,4,2,4,10,12,39,16,31,28,9,9,9,0
108,19,19,4,37,4,3,13,33,15,29,21,8,9,8,0
126,27,21,5,38,5,3,15,39,23,38,23,9,10,10,0
156,27,28,7,39,6,5,18,51,21,41,31,12,13,13,0
107,24,19,4,37,3,3,12,30,21,34,20,8,8,8,0
132,26,21,5,3,5,3,14,42,21,38,23,10,11,11,0
113,23,20,4,3,4,3,13,34,20,33,21,8,9,8,0
110,18,20,4,2,4,3,14,35,15,28,22,9,10,9,0
112,20,17,3,38,4,1,12,34,15,29,18,8,10,9,0
100,18,19,3,2,4,2,12,31,15,27,20,8,8,8,0
106,18,18,4,3,4,3,14,35,16,28,20,7,10,8,0
112,28,18,4,2,4,2,12,31,15,38,20,7,8,8,0
126,24,26,4,2,4,3,12,36,20,36,28,10,9,10,0
116,19,17,3,38,4,2,11,38,15,31,19,8,9,9,0
115,25,21,5,3,4,3,13,34,21,35,23,8,9,8,0
114,19,21,4,37,5,3,14,36,16,29,23,10,10,10,0
150,21,23,5,3,5,3,32,42,18,31,39,9,15,9,1
110,20,20,3,3,5,3,12,34,16,29,22,9,9,9,0
107,19,19,4,3,4,3,13,33,16,29,21,8,9,8,0
113,19,19,4,3,4,3,13,35,16,29,21,8,9,9,0
114,21,18,4,3,5,2,12,38,17,32,20,7,9,8,0
109,18,19,4,3,4,3,13,34,15,29,21,8,8,9,0
109,20,18,4,38,4,3,13,35,16,30,20,8,9,9,0
100,19,18,4,37,3,2,12,31,14,28,19,7,9,8,0
110,19,19,4,38,4,3,13,35,15,29,21,8,10,9,0
147,18,32,20,38,3,2,13,63,14,29,33,7,9,24,2
111,18,25,4,3,4,3,13,33,15,27,26,9,9,9,0
116,23,19,4,37,4,3,13,35,20,34,21,7,9,8,0
121,20,19,4,2,3,3,19,44,16,35,20,8,16,14,0
105,18,19,4,3,4,3,12,33,15,28,21,8,9,9,0
107,20,18,4,37,3,2,12,31,17,29,19,7,7,8,0
106,19,19,4,2,4,3,13,33,15,28,20,8,9,8,0
104,18,19,4,38,4,2,14,32,15,27,20,7,9,8,0
105,19,18,4,2,3,3,13,32,16,29,19,8,9,8,0
105,18,19,4,2,4,3,13,32,15,28,20,7,9,8,0
114,19,22,4,2,4,3,14,34,17,29,24,9,10,9,0
110,20,19,4,3,5,3,13,36,16,29,21,8,10,8,0
109,22,19,4,2,3,3,13,32,15,32,20,8,9,8,0
102,19,17,4,38,4,3,12,32,14,28,19,7,9,8,0
116,22,22,4,37,4,3,11,38,16,33,23,9,9,12,0
145,19,24,4,38,5,2,30,40,18,30,40,8,14,9,1
118,23,19,4,38,4,2,12,40,17,33,21,7,9,7,0
144,27,25,5,38,6,4,16,48,22,40,28,11,13,12,0
150,31,29,5,3,6,4,17,45,27,42,32,12,12,12,0
110,18,22,5,38,4,3,13,31,15,27,23,7,9,7,0
155,19,34,20,37,4,3,13,65,16,29,36,8,9,25,2
108,19,19,4,3,4,3,13,34,16,28,21,8,9,9,0
112,19,18,4,2,4,3,12,40,16,29,20,13,11,14,0
113,19,20,5,3,4,3,14,38,17,28,22,9,10,10,0
113,26,18,4,38,4,2,12,32,15,35,20,9,9,8,0
115,20,20,4,3,4,3,12,34,15,29,22,8,8,9,0
111,19,23,4,2,4,3,12,33,14,29,25,8,8,9,0
103,20,19,4,2,3,3,12,30,16,29,20,7,9,7,0
98,19,16,4,2,3,2,14,29,14,28,18,7,8,7,0
119,20,21,4,38,5,3,14,39,17,31,23,9,11,10,0
157,19,34,20,3,4,2,13,69,15,29,35,8,9,25,2
111,19,20,4,38,5,3,14,35,16,28,22,8,10,9,0
142,19,22,4,38,5,3,31,40,16,29,37,8,14,9,1
170,18,45,20,37,3,3,13,66,26,28,47,13,9,25,2
184,28,31,7,4,7,5,21,59,23,43,34,14,16,15,0
157,19,34,21,37,4,3,12,68,16,29,36,8,9,25,2
140,20,21,4,2,5,2,30,39,16,30,36,8,14,8,1
113,19,20,4,37,4,3,18,39,16,29,22,8,14,8,0
110,20,20,4,2,4,3,12,35,16,30,22,9,9,9,0
109,20,19,4,37,4,3,14,34,16,30,20,8,10,9,0
176,24,25,5,39,3,4,33,50,18,37,41,10,14,12,1
133,25,21,4,38,6,3,14,44,18,40,23,11,12,12,0
142,25,26,6,2,6,4,16,44,18,37,29,13,10,12,0
135,18,22,3,2,4,2,30,35,13,27,38,7,12,8,1
112,20,23,3,38,4,2,12,33,21,30,25,8,11,8,0
138,25,23,5,3,5,3,17,44,19,38,26,12,12,12,0
104,20,18,4,2,4,2,12,32,16,29,19,7,8,7,0
113,25,19,4,2,5,2,13,34,16,35,20,8,9,8,0
114,23,19,4,2,4,3,13,36,20,33,21,8,9,9,0
116,21,18,4,3,5,2,12,42,15,30,19,8,10,10,0
116,19,22,5,38,5,4,14,38,15,30,23,9,10,9,0
111,20,20,4,38,4,3,14,34,16,29,22,9,9,9,0
136,23,22,5,38,6,4,17,45,17,37,24,11,12,11,0
110,21,21,4,38,4,3,13,32,18,31,23,7,9,8,0
171,18,47,21,38,4,2,13,69,14,27,49,7,9,26,2
162,21,35,21,37,4,2,13,68,17,32,37,9,10,25,2
152,31,26,5,38,5,4,17,46,20,46,28,13,12,13,0
130,26,21,3,3,4,2,14,35,15,42,24,8,10,9,0
135,18,21,4,2,4,3,30,36,15,27,37,8,13,8,1
128,21,22,5,3,5,3,14,44,16,33,23,12,11,12,0
114,19,20,4,3,5,3,13,37,15,29,21,8,10,9,0
102,19,16,3,2,3,2,12,31,14,28,17,7,10,8,0
156,19,38,20,43,4,3,13,64,16,28,40,8,8,25,2
113,26,15,5,2,4,2,12,35,21,37,16,7,9,8,0
131,23,24,4,37,5,4,15,41,17,35,26,11,11,10,0
109,19,20,5,38,4,4,14,35,15,28,21,7,9,9,0
112,20,20,3,2,5,3,14,34,15,30,21,8,10,8,0
124,22,20,5,2,5,3,13,36,15,38,23,8,9,9,0
150,20,27,4,38,4,3,32,38,16,32,43,8,14,8,1
124,22,21,5,3,5,3,15,41,19,33,23,10,11,10,0
