Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
114,20,20,4,14,3,3,12,31,16,31,22,8,9,8,0
110,21,19,4,14,3,3,13,32,16,32,21,9,9,9,0
157,19,35,4,15,34,2,12,66,16,28,37,9,9,10,1
111,19,19,4,3,4,3,14,36,16,29,20,9,10,9,0
109,18,23,4,14,3,3,14,33,15,27,25,8,10,8,0
105,23,17,4,2,3,2,12,31,15,33,19,8,8,9,0
111,21,19,5,15,4,3,12,31,16,31,21,7,7,8,0
115,21,21,5,3,4,3,13,35,15,33,23,8,10,9,0
104,18,19,4,15,3,3,13,31,15,27,21,8,8,9,0
102,18,18,4,2,3,2,12,32,15,28,19,8,8,8,0
110,18,24,4,14,3,3,14,33,15,27,25,8,9,8,0
109,20,19,4,15,4,3,13,34,16,30,21,8,10,9,0
102,19,17,3,2,4,3,11,33,14,27,19,7,9,9,0
151,18,25,4,14,3,3,12,68,17,28,27,32,9,43,2
102,18,18,5,2,4,2,12,33,15,26,20,8,9,8,0
156,19,34,4,2,34,3,13,64,16,29,36,8,10,9,1
111,24,19,5,2,4,3,12,34,16,33,20,8,8,8,0
105,19,20,4,3,5,3,12,32,15,28,22,7,8,8,0
137,18,23,4,14,5,3,14,40,19,28,25,9,11,11,0
104,18,19,3,15,3,2,13,32,15,29,20,7,9,7,0
161,19,23,4,14,5,2,15,72,14,30,25,33,9,44,2
101,19,20,4,2,3,3,13,29,16,27,21,7,8,7,0
112,18,21,4,3,4,3,15,38,15,28,23,9,13,8,0
120,22,20,5,3,4,3,12,40,17,33,22,10,10,11,0
117,20,20,4,15,5,3,14,38,16,30,22,9,11,10,0
120,25,21,4,3,5,3,13,37,17,36,23,9,9,10,0
108,18,19,4,15,3,2,12,33,15,28,21,8,9,9,0
112,20,22,5,3,4,6,12,35,16,30,24,8,9,9,0
154,28,29,7,16,5,4,16,48,22,43,31,13,12,13,0
160,19,26,5,15,6,3,13,73,15,29,27,33,9,44,2
120,31,20,4,3,4,3,17,35,15,40,21,7,14,6,0
107,19,19,4,15,4,3,13,32,16,29,21,8,9,8,0
156,20,25,5,15,4,3,12,70,15,30,26,32,9,43,2
109,21,20,4,2,7,2,12,35,15,30,21,8,8,8,0
155,22,34,4,4,7,4,14,46,28,34,36,19,11,12,0
107,19,20,4,3,4,3,12,33,15,29,21,9,9,9,0
119,18,21,4,15,4,3,12,43,15,28,23,8,11,9,0
100,17,18,4,14,3,3,12,31,14,27,20,7,9,8,0
105,19,19,3,15,3,3,13,32,16,29,21,8,9,8,0
106,17,19,3,2,4,2,11,33,14,28,21,8,10,9,0
107,18,20,4,2,4,3,13,32,14,28,22,8,9,8,0
115,20,17,5,2,5,3,12,38,15,34,19,8,10,10,0
113,20,20,5,3,4,3,13,38,16,30,21,9,9,10,0
109,19,22,4,15,4,3,12,34,16,29,23,7,9,8,0
103,19,19,4,2,3,3,12,32,15,28,20,8,8,8,0
116,21,20,5,15,4,3,13,37,17,32,22,9,10,9,0
128,20,20,5,15,4,3,18,43,16,29,21,9,14,13,0
102,18,18,4,14,3,2,13,31,15,28,19,8,9,8,0
119,21,22,4,15,5,3,14,39,18,31,24,9,10,10,0
114,24,20,5,15,5,3,12,36,15,33,21,8,9,9,0
141,25,28,6,16,5,4,13,47,21,39,30,12,11,12,0
125,22,20,5,15,5,3,14,40,17,35,23,9,11,10,0
152,19,36,4,2,34,2,14,62,16,29,37,8,9,8,1
103,19,18,4,15,3,2,12,32,16,28,20,8,9,8,0
153,18,35,5,15,34,3,13,65,16,27,37,8,9,9,1
