Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
117,20,20,5,38,5,3,13,40,16,31,22,9,11,10,0
105,18,19,4,3,4,3,13,34,15,27,20,8,9,9,0
110,18,19,4,3,3,3,13,35,15,28,20,9,9,9,0
137,24,25,4,39,5,4,17,44,21,36,27,10,13,10,0
104,18,19,4,2,4,2,13,32,15,28,20,8,9,8,0
110,18,20,4,3,5,3,13,35,15,28,21,9,9,9,0
127,17,31,5,3,4,15,12,47,14,25,33,8,9,21,1
114,21,21,4,39,5,3,13,34,16,32,23,10,10,8,0
141,22,26,6,5,7,4,17,47,19,35,29,11,12,11,0
140,20,33,5,3,5,16,12,49,17,29,35,8,9,22,1
114,18,23,4,2,4,2,12,35,14,29,24,7,8,7,0
113,17,24,4,2,4,3,13,37,15,25,25,10,8,10,0
138,25,22,6,3,5,3,14,47,19,38,24,10,11,11,0
104,19,19,4,2,3,3,13,32,16,28,21,8,9,8,0
113,18,20,4,38,4,3,19,33,16,28,22,8,9,8,0
135,20,24,5,3,5,4,15,44,17,31,31,10,12,11,0
153,17,21,52,37,3,3,13,78,14,30,22,7,8,7,2
105,19,19,4,38,4,3,13,33,15,28,21,8,9,9,0
107,18,19,4,3,4,3,13,34,15,28,21,8,9,8,0
117,18,20,5,3,4,3,13,43,15,27,22,9,9,9,0
93,19,15,4,2,4,3,9,30,14,28,17,7,7,8,0
116,21,22,4,2,4,3,13,38,16,31,24,8,9,14,0
106,18,19,4,2,4,3,13,35,15,26,21,8,9,9,0
115,20,21,5,3,4,3,13,38,16,30,23,9,10,10,0
119,20,19,4,2,4,2,12,44,17,30,21,18,9,18,0
133,18,32,4,3,4,15,13,47,15,28,34,8,10,21,1
163,24,19,53,3,4,3,13,83,20,34,21,8,9,9,2
108,18,19,4,37,4,3,12,31,16,35,21,6,9,8,0
103,17,19,4,38,4,3,13,34,15,26,20,8,9,8,0
146,20,32,4,2,5,15,17,51,16,32,34,9,10,23,1
109,17,26,4,2,4,10,12,30,14,26,28,7,8,7,0
128,19,32,5,3,5,3,13,40,27,31,35,9,11,10,0
