Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
111,18,17,5,3,4,2,13,37,16,28,19,8,10,10,0
128,22,26,5,2,5,6,14,44,19,33,28,10,12,11,0
109,20,20,4,15,4,3,12,34,16,30,22,8,9,9,0
121,20,25,4,14,3,3,13,32,21,32,27,14,9,9,0
148,24,27,5,3,5,4,25,44,19,36,29,11,12,11,0
114,20,19,5,15,9,3,12,40,16,30,20,8,9,8,0
149,26,31,5,3,5,4,16,44,25,41,34,12,11,12,0
125,20,26,5,14,4,5,15,39,16,31,28,10,10,10,0
104,20,18,4,3,4,3,12,30,16,30,19,8,8,8,0
133,21,22,4,11,4,3,13,38,16,42,24,9,9,11,0
106,19,19,4,15,3,3,13,33,15,28,20,8,9,8,0
107,19,18,4,2,3,3,13,32,15,30,20,8,9,9,0
106,20,20,4,14,3,3,13,31,16,29,21,8,9,8,0
114,20,22,4,15,4,3,14,36,16,30,23,9,10,9,0
113,17,20,4,2,3,3,12,32,15,36,21,8,9,8,0
114,18,20,5,3,14,3,11,42,13,28,21,7,9,8,0
110,19,25,5,14,3,3,12,32,21,28,27,8,8,8,0
111,22,20,4,3,4,3,12,34,16,32,22,8,8,9,0
117,21,21,5,3,4,4,13,37,17,32,23,10,10,10,0
103,17,16,4,14,4,3,12,30,12,30,17,6,8,8,0
104,19,19,4,15,4,3,12,32,16,28,21,7,9,8,0
145,19,60,4,2,4,44,12,32,15,29,61,7,9,8,2
102,17,19,4,3,4,3,13,30,15,26,21,7,8,7,0
145,25,19,5,4,5,3,25,54,18,38,21,10,20,12,0
119,20,22,5,15,4,3,14,37,17,31,24,9,10,10,0
94,16,17,4,2,3,2,11,31,14,25,18,7,9,8,0
100,19,18,3,3,4,2,12,29,15,29,20,7,8,7,0
121,19,24,5,15,5,3,17,42,16,29,26,8,14,9,0
137,23,25,5,2,5,3,15,43,18,38,27,10,11,11,0
154,18,61,5,3,4,44,13,36,16,28,64,8,9,9,2
109,20,18,4,14,3,3,12,32,15,29,20,8,9,9,0
145,19,20,14,2,24,3,12,72,15,28,21,8,8,8,1
110,28,18,4,2,3,2,10,32,14,37,20,10,8,10,0
91,18,17,3,14,3,2,10,26,15,26,19,7,6,7,0
153,31,26,7,16,4,4,15,48,25,45,28,12,13,12,0
153,19,60,4,15,4,44,12,34,15,33,62,8,9,8,2
116,22,20,5,15,4,3,13,37,16,33,22,8,10,9,0
150,25,30,5,16,5,3,16,43,26,39,32,11,11,11,0
100,22,19,3,14,3,2,11,26,14,30,21,7,7,7,0
108,19,19,4,3,4,3,12,34,16,29,21,7,9,9,0
116,19,25,10,3,3,2,13,37,17,28,27,7,9,7,0
111,31,19,4,14,3,2,12,27,14,40,20,7,7,7,0
109,21,20,4,15,4,3,12,34,17,31,21,8,9,8,0
108,20,20,5,3,4,3,12,34,16,30,21,8,9,8,0
105,20,19,3,15,4,3,13,32,16,30,20,7,9,7,0
121,22,22,5,3,5,3,13,38,17,35,24,9,10,10,0
111,19,19,5,2,4,3,13,34,16,33,21,8,9,8,0
153,20,61,4,2,4,45,12,35,16,30,63,9,10,9,2
114,29,19,4,15,4,3,12,33,14,37,20,8,9,9,0
107,18,16,4,2,3,2,14,35,14,27,18,7,9,9,0
138,25,26,5,3,5,4,16,43,21,38,28,12,12,11,0
179,26,26,15,14,25,5,16,81,20,39,29,12,10,11,1
105,26,19,3,2,3,3,12,25,14,36,21,7,7,6,0
118,21,24,4,3,5,4,12,37,16,31,26,9,9,10,0
138,19,14,15,2,24,2,13,73,14,28,15,6,9,8,1
119,18,20,4,15,4,3,13,38,16,27,21,16,14,8,0
112,20,19,4,3,4,3,13,36,15,30,21,8,10,9,0
153,17,14,15,2,23,2,13,78,13,35,16,7,14,8,1
159,23,20,14,3,26,2,12,78,16,33,22,8,8,9,1
110,19,19,4,14,4,3,13,36,15,29,21,10,9,10,0
141,17,19,13,14,24,3,12,70,15,28,20,7,9,7,1
110,20,24,4,14,3,3,12,30,21,30,26,8,8,8,0
183,25,67,6,15,5,45,16,44,20,40,69,12,13,11,2
100,18,14,5,15,4,3,12,35,12,27,15,7,9,8,0
158,27,29,6,15,6,4,18,51,22,41,32,13,13,14,0
152,30,25,5,15,5,4,17,44,25,49,28,11,12,12,0
151,19,62,4,2,4,44,14,34,17,29,64,8,10,8,2
93,18,15,4,2,3,3,9,31,14,28,17,7,9,8,0
149,26,25,5,15,6,4,17,47,19,42,28,11,12,12,0
100,18,20,4,14,3,3,11,33,15,27,21,7,9,9,0
