Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
99,18,18,3,2,4,3,12,31,15,27,20,8,8,8,0
105,19,18,3,28,3,2,12,35,15,28,19,8,8,8,0
98,18,17,3,28,3,2,12,30,15,27,19,7,8,8,0
101,19,18,3,2,4,2,13,30,15,28,19,8,9,8,0
108,18,19,3,2,4,3,12,37,15,27,20,8,9,14,0
107,21,19,4,2,3,2,13,32,18,30,20,8,9,9,0
132,18,19,3,28,3,3,12,61,15,27,20,7,19,18,1
138,18,20,4,28,3,3,14,64,16,28,22,8,20,19,1
90,17,16,3,28,3,2,10,27,14,25,18,7,8,7,0
132,19,18,3,2,3,2,12,61,16,29,20,8,19,18,1
104,25,16,4,2,4,2,12,30,21,34,17,7,8,8,0
99,17,18,3,2,4,2,12,29,14,28,19,7,8,8,0
122,21,22,5,29,5,3,13,39,16,33,24,10,10,10,0
141,19,19,4,3,4,2,13,31,16,65,21,8,9,8,2
103,20,18,3,2,3,2,13,31,16,30,20,8,9,8,0
100,18,18,3,2,4,2,12,31,15,27,19,8,8,8,0
126,21,22,5,4,5,4,14,40,17,34,25,10,10,10,0
109,19,18,3,2,4,2,13,37,16,29,19,8,14,8,0
116,18,22,5,3,6,4,12,39,14,28,24,8,9,9,0
104,18,19,3,28,4,3,12,32,15,29,20,7,9,8,0
118,19,20,4,3,3,4,14,36,16,29,22,8,10,9,0
103,18,19,3,28,3,2,12,30,15,27,20,8,9,8,0
103,17,18,3,2,4,2,12,34,15,27,20,7,9,9,0
99,19,18,3,2,4,2,12,30,16,28,19,7,8,8,0
105,21,18,3,28,3,2,13,31,17,31,19,9,10,9,0
153,26,28,10,29,6,6,13,53,18,42,30,9,12,11,0
134,19,19,3,2,3,3,13,61,16,29,20,7,19,18,1
114,19,21,5,29,4,4,13,36,16,29,23,9,9,9,0
106,18,19,3,28,3,2,13,33,15,27,22,8,9,8,0
110,21,22,4,29,4,2,12,33,17,30,24,8,9,8,0
100,19,18,3,28,4,2,12,31,15,28,19,7,9,8,0
109,17,20,3,28,4,3,13,34,15,28,22,8,10,9,0
102,20,18,4,28,4,2,12,31,17,29,19,7,9,8,0
107,18,18,3,2,9,2,12,38,16,27,19,8,9,9,0
166,27,20,5,3,5,3,13,41,17,77,22,10,11,10,2
101,18,21,3,2,4,2,12,30,16,27,22,7,8,8,0
109,20,19,5,29,5,3,13,35,16,28,21,8,9,8,0
120,21,22,5,3,4,3,14,38,17,33,24,9,10,10,0
100,32,18,2,28,2,2,11,19,30,40,20,6,5,5,0
140,18,18,4,2,4,2,13,31,16,65,20,7,9,8,2
116,18,25,5,29,5,3,11,38,16,28,26,8,10,9,0
104,19,18,4,2,4,2,13,32,16,29,19,8,8,8,0
103,19,18,4,2,4,2,13,32,16,28,20,8,9,9,0
102,19,18,4,2,4,2,13,32,16,28,20,8,9,9,0
132,19,19,3,29,3,3,11,56,15,32,20,7,16,17,1
111,23,18,3,28,3,2,21,29,20,32,20,7,9,7,0
149,28,25,5,3,11,4,15,52,25,41,27,11,11,12,0
95,17,16,4,28,3,2,11,32,13,26,17,7,9,8,0
149,19,23,4,2,4,3,13,34,20,66,25,8,9,8,2
118,25,19,3,28,3,2,12,33,16,36,20,8,9,8,0
106,18,17,3,2,3,2,10,30,14,26,18,7,9,8,0
105,20,16,3,2,3,2,12,36,15,29,18,13,9,14,0
106,19,18,3,2,3,2,17,37,19,29,19,7,15,8,0
108,19,18,3,3,4,2,17,31,15,28,19,8,8,8,0
105,19,20,4,28,4,2,12,32,16,29,22,7,9,8,0
101,19,18,3,28,3,2,12,30,16,29,20,7,9,8,0
132,24,23,5,29,6,3,15,44,19,36,25,9,11,11,0
146,23,19,4,29,4,2,12,31,18,72,21,8,8,8,2
142,20,19,4,2,4,3,12,32,16,67,20,8,9,8,2
107,20,20,4,3,4,3,13,33,16,29,21,8,8,9,0
138,19,17,3,2,7,2,11,64,15,33,18,7,18,18,1
137,18,21,24,29,5,2,14,59,15,29,23,9,10,11,0
