Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
109,18,24,3,2,4,3,13,31,21,28,26,7,9,8,0
105,18,19,3,2,4,2,11,36,16,27,21,8,14,8,0
117,25,20,4,48,4,3,12,36,16,36,22,8,10,8,0
127,20,21,5,2,6,3,14,42,16,31,23,9,10,11,0
108,18,18,3,2,3,2,12,37,15,27,20,8,8,9,0
99,18,17,3,47,3,2,13,30,15,27,19,7,8,8,0
161,19,24,3,47,40,3,13,84,16,29,25,8,28,8,1
103,19,18,4,2,3,2,13,31,15,29,19,8,8,8,0
114,20,18,12,47,3,2,13,41,16,29,20,9,9,9,0
101,19,18,3,2,3,2,12,30,16,28,19,8,9,8,0
151,17,28,3,7,3,1,62,42,14,25,30,8,21,7,2
95,18,17,3,2,4,2,10,30,14,27,18,8,9,8,0
99,19,17,3,2,3,2,12,30,15,28,18,7,9,8,0
99,19,15,4,47,3,2,11,32,15,29,16,7,9,8,0
104,19,18,3,47,4,2,13,31,15,29,19,8,9,9,0
105,19,19,3,47,4,2,13,30,16,29,21,8,8,8,0
105,18,18,4,47,3,2,12,31,15,32,20,8,8,8,0
103,19,24,3,47,3,2,12,26,21,28,25,7,7,7,0
97,17,15,3,2,4,2,11,31,13,27,16,6,9,8,0
87,17,11,3,2,3,1,13,27,12,25,12,5,8,7,0
102,20,19,3,47,3,2,13,29,17,29,21,7,8,8,0
110,20,19,3,2,4,2,12,31,17,35,21,8,9,8,0
97,18,17,3,2,3,2,12,29,15,27,19,7,8,8,0
100,20,16,3,47,4,2,11,32,14,29,17,8,9,9,0
101,19,18,3,47,3,2,13,30,16,28,19,7,9,8,0
108,18,18,3,2,4,2,18,37,15,28,20,7,14,8,0
99,19,18,3,2,3,2,13,29,15,28,20,8,9,8,0
102,18,18,3,2,4,2,13,31,15,28,20,8,9,8,0
106,19,18,3,2,4,2,13,33,16,29,20,8,9,9,0
103,18,18,3,2,4,3,13,31,16,28,20,8,9,8,0
99,18,18,3,2,3,2,12,30,15,27,20,7,9,8,0
105,20,19,3,47,4,2,13,31,16,29,20,8,9,8,0
104,24,17,3,2,3,2,12,29,19,34,18,8,9,8,0
115,19,24,4,48,5,3,13,35,16,29,26,8,9,9,0
104,19,19,3,47,3,3,13,30,16,29,21,7,9,8,0
110,19,20,4,47,4,3,13,37,16,28,21,8,9,9,0
103,19,19,3,47,4,2,12,31,16,28,21,8,8,9,0
101,19,17,3,8,3,2,13,29,15,29,19,8,8,8,0
105,19,18,4,2,4,2,13,32,15,28,19,8,9,8,0
159,19,18,3,47,40,2,13,87,16,29,20,8,27,8,1
130,21,21,5,3,5,3,13,43,17,33,24,15,10,12,0
106,20,19,4,3,4,3,12,33,16,29,20,7,8,8,0
119,19,27,4,48,4,3,12,34,16,33,28,8,8,9,0
158,19,30,3,2,3,2,62,43,15,28,32,8,21,8,2
160,19,19,3,47,40,2,14,87,16,29,20,8,28,9,1
115,18,19,4,2,3,2,13,42,15,29,20,14,9,15,0
112,21,20,4,3,5,3,13,34,16,31,22,8,9,9,0
111,19,20,4,48,4,3,14,35,16,29,22,8,9,8,0
169,25,15,3,47,41,2,14,92,20,35,16,9,29,10,1
112,25,20,3,6,4,2,13,31,21,36,21,7,9,8,0
104,19,18,4,47,3,2,12,31,16,29,19,8,9,8,0
159,20,18,3,47,40,2,12,86,17,30,20,8,26,8,1
109,19,20,4,3,4,3,13,35,15,29,22,8,9,9,0
108,19,18,3,2,3,2,13,30,15,29,20,8,8,8,0
