Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
117,23,19,13,3,3,3,12,42,20,32,20,8,9,9,0
111,19,21,5,39,5,3,12,36,15,28,23,10,8,9,0
108,20,19,5,6,4,4,13,32,16,29,21,7,8,7,0
134,27,21,5,38,6,3,15,44,21,39,23,9,12,11,0
103,24,16,5,37,3,2,10,33,14,33,17,7,8,9,0
107,20,19,4,37,3,2,13,32,16,30,21,8,9,8,0
109,18,19,4,37,4,3,13,37,15,28,21,8,9,9,0
111,20,19,4,38,4,3,13,37,16,29,21,9,10,10,0
103,19,20,4,2,4,3,12,30,16,28,21,7,8,7,0
116,20,20,5,3,4,3,13,39,16,30,22,9,11,10,0
104,18,19,4,2,3,3,12,32,15,28,20,8,8,8,0
103,18,18,4,3,4,3,10,36,14,27,20,9,10,9,0
181,30,29,5,3,26,4,17,76,29,43,31,11,11,23,1
157,41,31,26,37,3,3,12,50,46,50,33,7,7,7,2
149,23,24,3,3,24,3,12,61,25,32,30,7,10,18,1
111,18,25,4,38,4,3,12,34,20,28,26,8,10,8,0
177,39,36,27,38,5,4,15,63,49,49,38,10,11,10,2
129,21,24,5,3,6,4,14,42,16,32,26,11,11,10,0
198,43,43,27,4,6,9,17,66,52,55,45,11,12,11,2
103,18,19,4,2,4,3,13,31,15,29,21,7,8,8,0
181,38,38,27,38,5,8,14,62,47,54,40,9,11,9,2
176,28,26,5,38,26,3,14,78,27,40,29,10,12,21,1
120,21,19,5,2,4,3,13,41,16,33,21,8,10,14,0
105,18,17,4,37,4,2,11,35,14,27,19,6,10,9,0
176,37,36,27,37,4,3,15,59,46,52,38,9,10,9,2
193,30,28,7,39,26,4,16,81,30,47,30,10,13,22,1
181,39,33,27,37,5,3,13,63,47,52,35,10,9,12,2
170,43,33,26,37,4,3,13,58,47,53,35,8,10,9,2
114,18,19,4,1,4,3,12,36,15,29,25,9,10,9,0
114,24,18,6,37,4,3,13,35,15,34,20,8,9,9,0
165,28,24,6,3,26,3,14,73,28,39,26,9,11,21,1
132,21,19,5,39,5,3,15,48,15,34,21,9,11,11,0
203,45,40,28,3,5,5,15,69,51,59,42,12,12,12,2
105,18,19,4,38,4,3,12,33,15,28,21,8,8,8,0
102,18,18,4,37,3,2,14,31,15,27,19,7,9,8,0
116,19,19,4,3,4,3,13,40,15,28,20,8,9,9,0
190,42,37,28,3,5,3,16,65,51,55,40,10,11,10,2
130,19,20,5,3,5,3,22,42,16,31,23,8,12,10,0
149,26,24,5,3,24,3,13,64,27,35,25,8,8,19,1
103,18,18,4,37,4,3,12,32,15,27,19,8,8,8,0
141,23,23,5,3,6,4,15,50,20,36,25,11,17,11,0
174,37,35,27,3,5,4,14,61,47,48,36,8,10,10,2
109,20,18,4,38,3,2,12,34,16,31,19,7,9,9,0
112,20,24,5,2,4,3,12,32,21,30,25,8,8,8,0
110,19,19,4,2,4,3,13,35,15,28,21,7,10,9,0
112,20,20,4,37,5,3,13,35,15,31,22,8,9,9,0
106,19,19,4,2,4,3,12,35,15,28,20,8,10,9,0
107,19,18,4,2,3,3,12,33,15,28,20,7,9,8,0
157,37,29,26,38,4,2,11,55,46,46,31,8,8,9,2
105,19,18,4,3,4,3,12,34,15,29,19,7,9,8,0
141,23,30,6,3,5,5,14,39,19,37,33,10,9,10,0
114,20,19,5,37,4,3,12,33,16,29,26,8,9,8,0
150,25,27,6,39,7,5,16,50,20,38,30,12,11,13,0
108,19,17,4,3,9,2,12,39,14,28,18,8,10,8,0
150,26,23,4,38,25,3,12,67,27,35,24,9,9,20,1
100,18,19,3,37,3,2,11,29,15,27,21,7,8,8,0
109,18,19,4,3,4,3,13,33,15,32,21,7,10,8,0
167,37,32,27,37,4,3,11,62,47,47,34,9,8,9,2
154,27,25,5,38,25,3,12,67,27,37,26,8,9,20,1
122,20,20,5,3,6,3,14,43,15,30,22,10,10,11,0
115,19,21,4,38,5,4,13,39,15,28,23,10,10,11,0
182,41,38,27,38,3,3,14,62,53,53,40,10,9,15,2
182,38,36,27,3,5,3,15,67,48,49,38,9,11,14,2
106,19,19,5,37,4,3,12,34,15,27,21,8,9,8,0
112,18,21,4,3,5,4,11,32,16,27,23,8,8,8,0
111,18,18,4,37,3,3,12,33,15,35,20,7,9,8,0
109,23,18,4,2,4,3,13,32,16,33,20,8,10,7,0
116,19,21,4,38,5,3,13,38,16,29,23,9,10,10,0
102,18,19,4,37,4,3,12,32,15,27,20,8,8,8,0
