Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
103,18,18,4,37,3,3,12,32,15,27,20,7,8,9,0
112,19,19,14,37,3,3,13,41,15,28,21,7,9,7,0
113,21,21,4,38,4,3,13,34,18,31,23,9,10,8,0
111,20,20,5,4,4,3,13,35,16,29,21,9,8,8,0
105,21,18,5,37,4,3,12,32,15,30,20,7,8,8,0
113,20,20,5,38,4,3,13,36,16,30,21,9,10,9,0
103,19,18,4,37,3,3,11,32,15,28,19,8,8,9,0
153,19,25,4,3,4,3,29,59,15,28,27,25,13,31,2
151,39,20,5,3,5,3,12,38,16,50,38,10,10,9,1
118,19,18,4,38,4,3,13,41,14,28,20,9,10,9,0
109,19,20,4,3,4,3,12,34,16,30,22,8,9,9,0
114,18,21,4,4,5,4,13,39,15,27,23,9,11,10,0
177,43,26,4,4,7,4,15,47,21,56,44,12,12,13,1
136,37,19,4,2,5,3,12,32,14,46,36,6,9,8,1
125,20,21,4,3,5,3,13,40,17,31,23,15,10,11,0
157,20,26,4,8,4,3,30,60,16,29,28,25,13,31,2
105,19,19,4,2,3,3,13,32,15,28,21,8,10,8,0
132,23,21,6,3,5,4,15,47,17,35,22,12,12,12,0
135,36,15,4,37,3,2,12,33,13,46,32,7,8,8,1
112,19,19,4,37,4,3,17,30,16,29,21,7,9,7,0
120,18,29,4,2,4,14,13,34,15,32,31,9,10,9,0
131,23,26,6,38,4,4,17,42,17,35,28,10,12,11,0
126,20,23,5,2,10,2,17,41,16,30,25,7,10,8,0
106,18,24,4,37,3,2,12,30,20,27,25,7,8,8,0
102,18,19,4,37,3,3,12,32,15,27,20,8,9,8,0
102,19,20,4,39,4,3,12,29,16,27,21,7,8,6,0
111,18,19,4,2,4,3,12,34,15,26,22,8,9,10,0
103,18,18,4,2,4,2,12,33,15,28,20,7,9,8,0
102,18,19,3,37,3,3,12,32,14,27,20,8,8,9,0
111,20,19,4,3,4,2,13,35,16,31,21,8,9,8,0
117,20,21,5,38,5,3,13,38,17,30,23,9,9,9,0
116,19,21,5,38,5,3,12,39,16,30,23,10,10,10,0
106,18,19,3,2,3,2,13,31,15,30,20,7,9,8,0
157,27,27,7,3,6,4,17,53,21,42,30,12,13,13,0
158,18,27,5,3,5,3,30,62,15,27,29,26,13,32,2
109,19,20,5,38,4,3,12,34,16,29,21,8,9,8,0
100,18,18,4,2,3,3,12,30,15,27,20,8,8,8,0
110,19,18,5,37,4,2,13,34,15,33,20,8,10,8,0
139,23,27,5,38,6,3,16,46,18,35,29,11,12,11,0
100,15,20,4,37,4,3,13,33,13,23,21,9,9,8,0
110,19,20,4,38,4,3,13,35,16,28,22,8,9,8,0
126,22,21,5,39,6,4,15,44,15,34,22,10,12,11,0
100,17,17,4,2,4,1,12,32,13,25,20,7,8,9,0
162,25,29,7,40,6,5,24,58,21,37,32,12,19,12,0
103,19,18,4,2,3,2,13,32,16,28,20,8,9,8,0
118,24,20,5,38,5,3,13,38,21,34,21,9,10,10,0
138,38,19,4,2,3,3,13,32,15,47,35,8,9,8,1
113,20,19,5,3,7,3,13,38,15,29,21,8,9,9,0
154,19,25,4,2,5,3,29,61,15,28,27,24,13,31,2
104,18,20,4,38,4,3,13,31,15,27,22,7,8,8,0
127,21,19,5,3,6,2,14,48,15,33,21,10,15,11,0
126,18,22,4,3,5,3,12,43,15,30,24,9,10,11,0
125,21,23,5,3,6,5,14,41,18,32,25,11,10,10,0
124,21,20,5,3,5,3,13,39,17,32,22,9,11,10,0
110,19,20,4,3,4,3,12,37,15,28,21,9,10,10,0
154,19,24,4,2,4,3,30,61,16,29,26,24,14,31,2
129,20,21,5,3,5,4,14,44,16,31,27,10,10,15,0
120,20,24,4,2,3,3,18,35,21,29,25,8,9,9,0
117,20,21,5,3,5,3,13,39,16,30,22,9,10,10,0
104,18,19,5,2,5,3,11,35,16,27,21,8,9,9,0
177,43,22,5,39,5,2,19,45,19,57,40,11,12,11,1
109,18,19,5,38,4,3,14,36,15,28,21,8,10,8,0
113,19,21,3,38,4,3,13,33,17,29,23,8,10,9,0
105,19,18,4,38,4,2,12,34,16,29,19,7,11,7,0
126,21,23,4,38,6,4,16,41,17,32,25,9,11,8,0
117,19,21,5,38,5,3,14,40,17,28,24,8,10,10,0
105,19,19,4,37,4,3,12,33,15,28,20,7,8,8,0
189,23,36,5,38,5,4,32,72,23,36,37,28,17,34,2
108,19,19,4,2,4,3,12,34,16,30,21,8,9,9,0
145,27,27,6,3,6,5,16,46,23,40,30,11,11,12,0
108,18,22,4,39,4,3,12,36,20,28,24,8,10,8,0
111,21,17,5,3,4,2,13,36,17,32,20,8,10,9,0
129,28,19,5,38,5,3,12,42,17,40,21,10,10,11,0
113,19,21,4,3,5,3,13,36,16,29,22,8,10,9,0
154,17,26,5,3,4,3,29,61,15,26,27,25,12,32,2
111,17,19,5,37,3,3,13,35,15,26,21,8,10,8,0
115,20,21,5,3,5,3,12,39,16,30,23,9,10,10,0
149,39,21,5,38,5,3,13,38,16,49,38,9,9,10,1
143,38,20,5,37,4,3,13,35,17,47,37,8,9,9,1
106,17,20,4,2,4,3,13,34,15,27,21,7,9,8,0
109,19,19,4,2,3,3,12,33,16,28,21,8,9,9,0
142,38,19,4,38,4,3,12,34,16,47,36,8,9,8,1
139,36,18,4,2,3,3,15,32,15,45,35,8,8,9,1
104,18,19,4,38,4,3,13,33,15,26,20,8,9,8,0
107,19,19,5,3,3,3,12,34,16,28,21,8,9,9,0
151,19,24,4,37,3,2,30,58,16,29,26,24,14,31,2
173,27,31,6,38,7,5,18,63,21,41,34,12,13,16,0
112,19,21,4,3,6,3,12,39,15,28,22,9,9,9,0
104,18,14,5,3,4,2,11,37,13,27,15,8,9,10,0
111,20,20,4,3,6,3,13,36,16,30,22,8,9,8,0
146,27,25,4,4,6,4,16,42,21,41,28,11,9,11,0
108,18,17,4,3,5,2,10,40,14,28,19,10,11,11,0
220,32,35,8,4,7,4,35,83,25,50,38,30,18,36,2
159,23,28,4,38,4,3,29,59,20,33,29,24,12,31,2
105,18,19,4,38,4,3,12,34,15,27,21,8,9,9,0
160,21,29,4,3,4,5,30,60,16,31,30,24,13,30,2
108,20,22,4,2,4,2,10,34,17,31,23,7,8,8,0
130,24,23,5,3,5,3,17,39,16,37,25,10,10,9,0
147,24,31,6,38,4,4,16,50,26,36,32,11,12,11,0
113,19,19,4,38,4,3,18,36,15,28,20,8,10,9,0
146,17,24,4,2,4,2,29,58,14,25,26,24,13,31,2
102,18,17,3,37,3,2,13,33,15,28,19,8,10,8,0
102,18,16,3,2,3,2,12,29,15,29,18,8,8,8,0
101,18,18,4,37,3,3,12,30,15,27,20,7,8,8,0
146,28,27,5,3,7,4,14,46,19,44,30,11,12,11,0
115,19,22,5,4,4,4,12,38,16,29,24,9,9,9,0
114,18,19,4,3,3,3,13,32,15,37,20,8,9,8,0
195,48,28,6,3,6,4,19,51,22,62,46,12,14,13,1
108,19,18,4,2,3,2,13,37,16,28,20,13,9,13,0
104,19,19,4,37,4,3,12,33,15,28,20,8,9,8,0
