Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
122,24,20,4,3,4,3,13,35,15,34,22,9,9,9,0
107,19,18,4,3,3,3,17,33,15,28,19,7,10,8,0
126,19,23,5,3,5,3,19,40,17,29,25,10,10,10,0
169,25,39,7,4,7,5,20,53,21,40,42,19,14,12,0
107,20,20,4,37,4,3,13,32,16,30,22,7,9,8,0
116,19,19,5,3,5,3,14,39,15,31,21,8,10,9,0
154,26,31,6,39,6,6,18,48,21,39,33,11,12,12,0
168,44,42,5,3,5,24,18,44,17,55,44,9,14,11,2
111,20,20,4,3,5,3,12,34,17,31,21,8,8,9,0
114,19,18,5,3,5,3,12,41,14,30,20,10,10,10,0
138,34,24,4,46,5,4,15,38,17,45,26,9,10,9,0
136,25,24,5,3,6,4,17,43,20,38,26,10,12,11,0
112,21,20,4,37,5,3,13,34,16,31,21,8,9,8,0
115,21,21,5,3,4,3,14,36,17,32,23,8,10,9,0
150,43,38,4,37,4,23,13,34,14,53,40,8,10,8,2
101,18,18,4,37,4,3,13,31,14,27,20,7,9,8,0
111,19,19,5,37,4,2,12,33,14,35,21,8,9,8,0
113,19,20,5,3,5,3,15,37,16,29,22,8,10,9,0
107,18,20,4,38,4,3,13,34,15,27,22,8,10,8,0
177,43,54,5,2,5,36,12,38,15,57,56,10,10,9,2
101,19,19,3,2,4,3,11,32,15,28,20,7,9,8,0
138,19,19,4,2,4,3,13,67,15,28,20,7,26,8,1
112,17,22,5,3,5,4,12,40,14,26,24,8,11,9,0
111,19,19,4,38,4,3,13,33,15,28,26,8,9,8,0
110,19,19,5,3,4,3,13,36,15,28,21,9,9,9,0
147,27,24,5,4,5,4,16,48,20,41,27,12,12,12,0
151,43,39,4,37,4,24,16,36,15,53,41,7,12,8,2
138,18,19,4,2,4,3,13,66,15,27,21,8,25,8,1
117,38,17,3,38,3,2,12,29,14,47,18,7,8,9,0
105,18,19,4,37,4,3,13,33,15,28,21,8,9,9,0
114,19,20,5,38,5,3,17,36,15,28,21,9,8,9,0
124,21,22,6,38,5,4,13,43,16,33,24,11,11,12,0
100,19,18,3,38,4,2,12,30,15,29,19,7,8,8,0
166,32,31,6,39,6,5,18,51,22,47,33,13,13,13,0
153,26,19,5,3,5,3,12,68,18,37,21,8,26,9,1
145,19,19,4,37,4,3,13,72,16,29,20,8,26,9,1
112,19,22,3,2,4,2,18,31,15,29,23,7,9,8,0
113,19,19,4,2,4,3,13,40,15,28,20,8,9,8,0
101,17,19,4,2,4,2,12,33,14,25,21,8,9,9,0
110,18,20,4,38,5,3,12,35,15,31,21,8,9,9,0
123,20,24,4,38,5,5,13,39,17,32,26,9,9,11,0
106,21,19,4,2,3,3,12,32,17,30,20,8,9,8,0
109,20,19,4,37,3,3,13,34,16,30,21,8,9,9,0
199,27,30,7,4,7,6,19,87,21,41,33,13,30,14,1
148,25,22,5,39,5,4,14,51,18,39,23,21,14,14,0
140,20,19,5,37,4,3,12,66,16,29,21,8,25,8,1
113,19,26,4,37,4,3,13,33,15,29,27,8,9,8,0
157,47,42,4,3,4,24,12,32,16,56,44,8,8,8,2
161,26,28,6,4,7,5,18,53,20,43,31,13,13,15,0
110,23,19,4,38,3,3,13,32,15,32,21,8,8,8,0
149,23,27,6,3,5,4,16,47,18,43,29,10,11,11,0
102,20,18,4,2,4,3,12,32,16,29,20,7,9,8,0
146,24,25,5,3,5,4,23,45,19,36,27,12,12,12,0
106,18,18,3,37,9,3,12,37,15,27,20,8,9,8,0
108,23,18,4,37,3,2,12,32,20,33,19,8,9,8,0
102,18,20,4,2,4,3,13,31,15,28,21,7,9,8,0
168,45,42,5,38,5,24,11,37,16,66,43,9,10,9,2
106,18,20,4,39,4,3,13,33,15,27,21,8,9,8,0
124,20,22,6,3,5,3,14,43,16,31,24,10,11,12,0
112,19,19,4,3,5,3,13,37,15,28,21,8,9,9,0
112,18,20,6,3,4,3,14,37,16,27,22,8,9,9,0
111,19,20,4,2,4,3,13,32,15,34,22,7,8,8,0
108,18,19,4,38,4,3,17,36,15,28,21,7,13,8,0
106,18,18,4,37,4,3,13,34,15,28,20,8,9,8,0
183,47,54,5,3,4,27,15,40,17,59,56,17,12,9,2
151,27,25,5,39,6,4,16,55,19,39,27,19,11,21,0
112,20,19,4,38,3,2,13,32,16,30,21,9,9,9,0
114,20,19,4,38,4,3,13,34,15,30,21,8,10,7,0
103,16,21,4,2,3,3,12,34,14,23,22,13,8,13,0
161,44,40,4,3,4,24,13,39,17,58,41,7,9,8,2
106,18,20,4,37,4,3,12,35,15,26,22,9,9,10,0
142,24,14,4,3,3,2,11,68,16,35,15,6,26,10,1
118,22,21,5,38,5,3,13,38,19,32,23,9,9,10,0
106,19,19,4,3,4,3,13,34,15,29,20,8,8,8,0
117,20,20,4,3,5,3,13,42,15,29,22,9,9,9,0
159,30,29,7,4,6,4,18,52,21,44,31,12,14,12,0
164,23,23,5,39,5,4,15,76,17,35,24,10,28,11,1
175,46,43,5,3,10,25,13,45,17,59,45,9,11,10,2
107,19,19,5,37,4,3,13,34,15,29,20,7,9,8,0
124,21,29,3,2,4,3,12,38,18,31,31,8,8,9,0
106,19,19,4,37,4,3,13,34,15,28,20,8,9,9,0
110,20,20,4,3,4,3,13,34,16,29,21,8,9,9,0
206,50,51,7,39,6,26,17,54,21,64,54,13,14,14,2
113,18,20,5,37,4,3,14,40,15,27,22,8,15,8,0
105,19,19,4,3,4,3,13,34,15,28,20,8,9,9,0
118,20,21,4,3,5,3,12,36,17,31,22,8,9,8,0
102,17,12,4,37,3,2,13,33,12,26,14,7,9,8,0
109,20,19,4,2,4,2,14,33,16,30,21,8,9,8,0
98,19,14,4,2,3,2,11,33,14,29,15,8,10,9,0
140,19,19,4,38,4,3,13,66,15,29,20,9,26,9,1
158,29,26,4,39,7,3,16,59,23,41,28,11,12,12,0
123,21,22,4,3,5,3,15,39,18,33,24,9,11,10,0
164,31,29,6,38,6,3,19,52,22,46,33,12,14,13,0
128,21,21,5,38,5,3,14,46,16,31,23,9,10,10,0
109,18,18,4,2,4,3,12,36,15,28,19,7,10,8,0
142,19,25,4,3,3,3,17,63,15,28,26,8,24,8,1
163,22,22,5,38,5,4,15,76,16,34,24,11,28,11,1
104,18,19,4,38,4,3,13,32,15,27,21,8,9,8,0
96,17,17,3,2,4,3,10,31,13,25,19,8,9,8,0
108,18,19,4,2,3,3,13,33,15,29,21,8,9,8,0
155,43,40,4,2,4,24,13,31,15,53,41,8,8,8,2
139,25,24,5,38,5,4,16,45,20,38,27,11,12,12,0
107,19,19,4,2,4,3,13,35,15,28,21,8,10,9,0
151,25,28,5,39,5,4,17,43,19,37,30,11,10,12,0
117,19,20,3,3,5,3,12,42,17,29,22,9,8,11,0
149,27,27,7,40,6,4,16,50,21,39,29,12,13,12,0
102,18,18,4,37,4,3,13,32,15,27,19,7,8,8,0
159,46,43,4,2,4,24,13,34,17,57,45,7,10,9,2
100,18,18,3,2,3,3,12,31,15,27,20,8,9,8,0
109,19,19,5,38,5,3,12,36,16,28,21,7,10,8,0
155,44,40,4,3,5,24,13,36,15,53,42,8,9,9,2
107,18,23,4,37,4,3,12,31,15,28,25,7,8,8,0
110,19,25,4,2,3,3,13,32,16,28,26,13,9,8,0
122,22,21,5,39,5,4,13,41,17,32,23,10,11,10,0
176,46,43,6,12,4,25,15,45,16,57,46,11,12,11,2
111,20,19,5,38,5,3,13,36,16,29,21,8,9,9,0
113,19,21,4,2,4,3,13,34,14,33,22,8,9,8,0
109,19,19,4,3,4,3,14,35,15,28,21,8,10,8,0
106,19,19,4,38,4,3,13,32,15,29,20,8,9,8,0
103,18,18,3,2,4,2,13,33,15,28,19,8,9,9,0
178,25,24,5,38,5,3,18,81,19,39,27,12,30,14,1
120,27,20,4,2,3,2,14,31,14,36,22,7,9,7,0
103,19,18,4,2,3,3,13,31,14,29,19,8,8,8,0
107,18,19,4,3,4,3,13,36,15,27,21,8,9,10,0
147,21,20,4,37,4,3,13,67,17,32,22,8,26,8,1
107,19,18,5,3,4,2,12,33,15,29,20,7,8,8,0
104,18,19,4,3,4,3,14,32,15,27,21,7,9,7,0
111,19,20,5,38,5,3,13,37,15,28,21,9,9,9,0
167,51,42,5,38,5,24,14,37,17,62,43,9,10,9,2
104,20,19,4,3,4,2,11,32,15,30,20,9,8,9,0
206,53,50,6,39,7,26,17,52,21,68,52,12,13,12,2
110,21,20,4,38,4,3,13,35,17,30,21,8,10,8,0
122,21,23,4,38,4,3,17,40,15,33,25,12,14,9,0
135,21,21,10,38,5,4,16,46,16,38,23,9,10,11,0
107,20,18,4,2,4,3,13,33,16,30,19,8,10,8,0
110,18,18,4,2,4,3,19,38,15,28,20,8,14,8,0
129,25,21,5,4,5,3,13,43,18,37,22,11,11,12,0
107,19,18,4,3,4,3,12,33,15,30,19,7,9,9,0
98,18,17,3,37,3,2,12,29,14,26,19,6,8,7,0
105,18,19,5,37,4,3,13,34,15,28,20,8,10,8,0
100,17,15,3,2,4,2,19,30,13,25,17,6,8,7,0
109,20,19,4,3,4,3,12,34,16,31,21,8,9,8,0
109,18,21,4,37,4,2,17,32,19,27,23,8,9,8,0
105,20,19,4,2,4,3,12,32,15,29,21,8,9,8,0
115,19,20,4,37,5,2,11,42,16,29,21,9,15,9,0
123,22,20,4,3,4,4,12,35,14,32,22,9,10,10,0
129,25,21,5,3,5,3,13,41,21,39,23,10,10,11,0
160,44,41,4,37,4,25,12,33,16,55,43,8,9,8,2
94,14,20,4,37,3,2,12,28,14,22,21,7,8,7,0
96,15,13,3,2,3,2,12,31,11,23,17,6,10,7,0
109,19,18,4,3,4,3,12,34,15,33,20,8,8,9,0
107,22,20,4,38,4,2,11,35,13,30,22,8,10,10,0
103,17,17,5,38,4,3,12,36,14,27,19,8,10,9,0
119,21,20,5,43,5,3,13,43,16,30,22,8,10,15,0
106,20,18,4,3,4,3,13,33,15,29,20,8,9,8,0
112,18,19,5,38,5,3,12,38,15,28,21,9,9,11,0
115,17,21,6,38,4,4,16,38,14,28,23,10,10,9,0
143,27,27,6,3,5,5,16,44,21,40,29,11,11,11,0
105,23,19,4,37,3,3,12,29,19,32,21,8,8,8,0
103,20,15,4,2,4,3,11,36,14,30,16,8,10,10,0
109,18,22,4,38,4,3,13,34,14,28,24,8,8,9,0
115,19,19,5,38,5,3,13,40,14,30,21,8,10,10,0
169,49,42,4,3,4,25,13,37,17,62,44,9,11,9,2
104,17,18,5,37,4,3,13,34,14,27,20,8,10,8,0
115,20,17,4,38,4,2,12,35,15,29,19,8,11,8,0
104,18,19,4,3,4,3,14,33,14,28,20,7,10,8,0
167,23,24,4,3,5,4,16,76,19,35,26,11,27,12,1
105,18,19,4,38,4,3,13,33,15,27,21,8,9,9,0
105,21,19,4,2,3,2,13,32,19,29,20,8,9,8,0
130,20,28,6,38,5,11,14,41,15,33,30,9,11,10,0
148,19,26,4,2,5,2,12,69,16,29,27,14,26,10,1
114,21,20,6,3,4,3,13,38,17,30,22,8,10,9,0
100,18,19,4,2,4,2,12,31,14,26,20,7,9,7,0
95,14,21,5,37,3,4,13,30,13,21,22,7,8,7,0
112,19,21,4,2,5,3,14,34,16,27,23,8,10,8,0
105,19,19,4,37,4,2,12,32,17,29,21,7,9,8,0
163,45,42,4,38,5,25,14,38,17,56,44,9,10,10,2
191,49,48,6,3,5,25,16,49,19,61,51,12,13,13,2
152,44,41,3,2,3,24,13,31,16,55,43,8,9,8,2
133,23,23,5,3,5,4,15,44,18,36,25,11,13,11,0
158,23,23,6,2,5,3,14,75,18,33,25,8,28,10,1
145,20,20,4,38,4,3,14,68,16,29,22,9,25,9,1
119,20,21,5,3,5,3,14,40,17,30,23,9,10,10,0
116,18,30,4,3,4,14,12,34,15,27,31,8,9,8,0
108,19,19,4,38,4,3,13,34,16,29,21,8,10,8,0
113,20,19,5,38,5,2,13,37,16,30,21,9,9,10,0
110,18,20,4,3,6,3,13,36,16,28,22,8,9,9,0
120,20,21,6,3,5,3,13,42,17,31,22,9,10,10,0
109,19,23,4,37,4,3,12,32,20,28,25,8,9,8,0
185,23,28,7,38,5,5,15,81,19,44,32,12,29,12,1
103,19,19,4,37,3,3,12,30,16,29,21,7,8,8,0
152,43,40,4,3,3,24,12,33,15,53,42,7,7,9,2
146,19,20,4,3,5,2,13,71,14,29,21,10,26,10,1
167,46,42,4,3,4,24,14,38,15,58,44,10,10,11,2
109,20,18,5,2,5,2,13,36,16,30,20,8,9,9,0
126,18,36,4,38,4,2,12,37,14,27,38,8,8,9,0
106,19,18,4,3,4,2,13,33,16,29,20,8,9,8,0
104,18,19,4,3,4,3,13,33,15,27,20,7,9,8,0
117,22,19,5,3,5,3,13,40,17,32,21,9,9,14,0
113,19,17,5,3,4,3,14,38,15,29,18,8,10,9,0
143,25,25,5,38,6,4,17,48,19,38,28,12,13,13,0
103,19,19,4,2,3,3,12,31,15,28,20,8,8,8,0
165,27,29,7,4,7,5,19,59,22,41,32,13,15,14,0
197,50,50,6,39,6,25,16,50,21,64,52,12,12,12,2
102,18,19,3,39,4,3,12,32,15,28,20,8,9,9,0
106,20,18,5,3,4,3,12,34,15,30,19,8,9,8,0
110,21,18,4,2,4,2,13,35,16,31,19,8,10,9,0
139,25,26,5,38,6,5,16,46,21,37,28,11,13,12,0
106,18,20,4,3,4,3,13,33,15,27,22,8,9,8,0
125,21,26,5,3,5,3,14,40,21,32,28,9,10,10,0
160,28,29,6,3,6,5,20,51,22,43,33,12,14,13,0
110,19,19,4,3,4,3,14,36,15,28,21,8,9,9,0
115,20,20,5,38,4,3,13,38,16,31,22,9,10,10,0
118,19,24,4,38,5,3,13,35,15,30,26,7,10,9,0
97,17,19,3,37,3,3,12,28,14,26,20,7,8,7,0
129,16,16,4,3,5,3,9,68,13,26,17,7,25,8,1
