Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
126,21,21,5,38,5,3,15,41,17,33,24,9,10,10,0
105,19,18,4,2,3,2,13,33,15,28,20,7,10,9,0
111,18,19,4,2,4,3,16,34,15,27,20,7,9,8,0
106,18,20,4,38,4,3,13,33,15,27,22,8,9,9,0
106,20,20,3,38,4,3,12,32,16,30,21,7,9,8,0
105,19,19,3,2,3,2,13,32,16,31,20,7,9,9,0
118,21,20,5,38,5,3,14,40,16,32,22,9,11,10,0
131,23,23,5,37,6,3,14,45,18,34,26,10,10,11,0
101,18,20,4,38,4,3,12,30,14,26,22,7,7,8,0
173,19,24,22,38,35,3,11,92,16,29,25,25,9,18,2
176,26,23,6,2,5,4,15,66,20,38,35,11,22,23,1
109,19,20,5,3,4,3,12,34,15,31,22,8,8,9,0
108,21,17,4,37,4,2,12,32,16,31,18,7,9,7,0
106,18,19,4,38,4,3,13,35,15,27,21,7,10,9,0
139,19,19,4,37,4,3,14,56,15,28,30,9,21,20,1
115,19,21,4,38,4,3,14,38,16,29,22,8,9,13,0
178,19,24,21,38,35,3,14,95,16,29,26,25,11,19,2
140,25,25,6,3,5,4,16,45,21,38,28,11,12,12,0
106,18,19,4,37,3,3,13,33,15,28,21,8,10,8,0
105,19,19,4,37,3,2,13,33,15,29,20,7,9,8,0
108,20,22,4,37,3,3,12,29,16,31,24,6,7,7,0
108,18,20,5,3,4,3,12,36,15,27,21,8,10,9,0
171,19,23,21,2,34,3,13,89,16,29,25,24,10,17,2
118,21,23,4,3,4,3,13,37,16,31,24,8,10,9,0
112,19,20,4,38,4,3,12,35,15,30,22,7,9,7,0
210,25,31,22,38,35,4,17,102,21,39,33,27,13,21,2
112,18,20,4,38,5,3,13,38,15,27,22,8,10,9,0
112,19,23,4,37,4,2,13,35,15,29,25,7,9,8,0
137,18,14,4,37,3,2,14,53,14,31,28,7,20,18,1
107,19,19,4,37,3,3,14,33,16,28,21,7,9,8,0
106,18,18,4,2,4,2,13,35,15,28,19,7,9,8,0
114,19,20,4,38,4,3,17,35,16,28,21,7,9,8,0
102,17,19,4,38,3,3,13,33,14,25,21,7,8,7,0
103,18,20,4,3,4,3,12,30,16,27,22,7,7,8,0
128,19,25,5,38,5,3,15,45,16,29,27,8,10,9,0
168,19,21,21,37,34,3,12,89,15,29,22,23,9,17,2
117,20,21,4,3,4,3,20,34,18,30,22,8,9,8,0
128,21,22,5,2,5,3,14,40,17,35,24,10,10,10,0
100,18,17,3,2,4,2,14,31,14,27,18,7,7,8,0
109,20,19,4,38,4,3,14,35,16,29,20,8,9,8,0
122,19,20,3,2,3,3,14,48,16,28,21,23,10,23,0
112,19,19,4,3,4,3,13,40,16,29,20,7,15,8,0
169,19,21,21,2,34,2,11,87,15,29,22,24,7,17,2
118,21,22,5,38,4,3,14,37,17,31,23,9,9,9,0
119,19,26,4,2,4,3,13,38,15,28,28,13,9,13,0
123,20,20,5,3,9,3,13,44,16,31,22,8,11,10,0
116,21,21,4,2,4,3,12,33,18,37,22,9,9,8,0
178,25,23,20,38,34,3,13,88,16,36,25,24,9,16,2
122,22,22,5,3,5,3,13,43,16,34,24,12,12,10,0
101,17,18,4,2,3,3,14,31,15,27,20,7,9,8,0
166,24,25,6,2,6,3,15,66,21,36,36,12,21,22,1
127,19,21,5,3,4,3,15,48,15,30,23,10,10,10,0
141,20,19,4,37,5,2,15,57,16,29,30,7,21,18,1
156,29,27,6,38,6,5,17,53,24,42,30,11,13,12,0
112,19,19,5,3,4,3,13,37,15,28,21,8,10,10,0
104,18,19,4,2,4,3,13,32,15,27,20,7,9,8,0
110,18,19,4,38,4,3,13,36,15,28,21,8,10,9,0
113,20,20,4,3,5,3,13,36,17,30,22,8,10,9,0
111,19,20,4,38,4,3,13,35,16,29,22,8,9,9,0
106,19,19,4,37,4,3,13,33,16,28,21,7,9,8,0
111,18,18,5,2,4,3,13,38,15,28,22,7,12,8,0
105,20,19,4,37,3,2,13,31,16,30,20,7,9,8,0
107,17,20,4,38,4,3,14,36,15,26,21,8,11,9,0
101,18,18,4,37,3,2,13,31,15,27,20,7,9,8,0
175,19,23,21,3,35,2,13,92,16,29,25,24,9,17,2
114,21,20,4,37,4,3,14,33,18,30,22,8,8,8,0
103,17,20,4,38,4,3,14,33,14,25,21,8,9,8,0
122,23,20,5,38,5,3,12,43,15,32,21,8,15,10,0
134,19,19,4,2,4,3,12,53,15,29,30,7,19,19,1
120,17,18,5,38,4,3,13,39,14,37,19,7,13,9,0
139,19,19,6,38,4,3,13,57,14,27,30,8,19,19,1
131,22,26,5,39,4,4,16,42,18,34,28,9,12,11,0
112,23,19,5,37,4,3,13,34,15,32,21,8,9,9,0
103,16,19,4,2,4,3,13,34,13,24,21,8,8,10,0
102,18,16,4,37,4,2,13,33,15,28,18,7,9,8,0
190,22,22,22,38,36,3,13,99,16,36,25,26,11,19,2
109,17,21,4,37,3,3,13,32,15,25,22,14,9,8,0
111,24,18,4,2,4,2,12,34,21,33,19,7,10,8,0
110,23,19,5,2,4,3,13,35,15,32,20,8,10,9,0
123,21,21,5,38,5,4,14,41,16,32,23,10,11,11,0
100,16,18,3,37,4,3,12,31,13,25,20,7,8,9,0
112,18,20,4,38,4,3,12,34,16,33,22,8,9,8,0
109,23,19,4,37,3,3,13,31,15,32,21,7,9,8,0
151,25,26,5,4,6,4,16,53,21,39,29,12,17,12,0
104,19,17,4,2,3,2,12,30,15,28,19,7,9,7,0
158,26,29,6,3,6,5,16,53,22,41,32,12,14,13,0
107,20,19,4,3,3,3,13,33,17,29,21,7,10,8,0
108,18,19,4,2,4,3,13,35,16,28,21,8,9,8,0
98,16,13,4,37,4,2,14,33,12,25,14,7,9,9,0
106,19,19,4,2,4,3,13,34,16,28,21,8,9,9,0
108,19,20,4,3,4,3,13,34,15,28,22,8,9,8,0
137,22,23,5,3,5,4,16,49,17,33,25,11,18,11,0
111,20,19,4,38,5,2,13,36,16,30,21,8,10,8,0
182,18,30,21,2,34,2,17,89,19,28,32,24,10,17,2
131,28,20,4,3,17,3,13,47,24,37,22,8,11,8,0
134,18,18,4,38,4,3,12,51,14,32,29,6,18,18,1
127,23,23,5,3,5,3,13,42,17,34,25,9,11,10,0
161,24,26,5,3,4,4,15,59,21,36,37,11,20,21,1
106,19,19,4,2,4,3,13,34,15,28,20,8,9,8,0
153,26,27,6,38,5,4,18,47,21,39,36,11,13,12,0
119,21,21,4,38,4,3,13,37,17,32,22,9,11,9,0
113,19,22,5,3,5,3,13,36,16,28,24,9,9,9,0
176,19,24,21,37,35,3,13,93,16,29,25,25,10,18,2
121,20,22,4,38,5,4,13,36,16,32,23,9,10,9,0
116,17,19,5,37,4,3,12,43,14,26,21,7,9,7,0
95,14,19,4,37,3,3,13,29,12,22,21,7,7,8,0
141,26,26,5,3,6,4,16,44,21,39,28,11,12,11,0
106,20,18,4,2,4,2,12,33,17,30,19,7,10,8,0
116,19,21,5,2,4,3,13,40,16,29,23,9,10,10,0
177,19,25,21,3,35,3,13,93,17,28,27,26,11,18,2
131,22,26,5,38,5,4,15,40,20,34,28,11,10,11,0
111,20,20,4,37,4,3,13,35,16,30,21,7,10,8,0
125,20,26,5,3,5,7,14,39,16,32,28,9,12,9,0
146,20,21,5,38,5,3,14,60,16,29,32,9,21,20,1
113,20,19,5,2,3,3,17,39,17,30,21,8,14,8,0
187,22,26,22,2,36,3,14,96,17,34,28,25,11,18,2
133,23,23,5,3,6,4,14,44,18,35,25,10,10,12,0
139,21,25,4,3,4,4,31,52,20,33,27,8,25,9,0
113,18,24,3,37,4,3,13,37,15,27,25,13,9,8,0
118,18,19,5,3,4,3,12,45,14,28,21,14,9,14,0
111,19,20,4,3,4,3,13,37,16,28,22,7,12,7,0
113,22,22,4,38,4,3,12,34,17,31,24,7,9,8,0
111,20,20,4,38,5,3,13,37,16,29,22,8,10,9,0
123,19,22,4,2,4,3,13,34,16,39,23,8,8,8,0
106,21,18,4,2,4,2,11,33,17,30,20,8,8,9,0
109,19,19,5,38,4,3,13,35,15,29,21,8,9,8,0
113,20,25,5,37,4,3,13,34,21,29,26,8,9,8,0
154,27,27,12,3,5,4,17,49,23,40,30,11,10,11,0
112,18,19,4,3,5,3,15,37,15,29,21,8,10,8,0
122,24,21,4,3,5,3,14,38,14,34,23,8,10,9,0
206,26,30,22,3,36,4,16,101,22,39,33,29,11,21,2
105,18,19,4,37,4,3,12,33,15,28,20,8,8,9,0
144,26,20,4,38,4,3,12,53,16,35,31,7,18,18,1
106,17,19,4,3,4,3,12,34,15,27,21,8,9,8,0
116,19,20,5,38,5,3,13,39,16,29,22,8,10,9,0
114,18,21,5,38,4,3,12,38,15,27,23,8,10,10,0
105,18,18,4,2,4,3,13,34,15,27,20,8,10,8,0
139,20,19,4,37,4,3,14,54,16,30,30,8,19,19,1
158,20,31,4,38,5,3,13,61,26,30,42,8,19,24,1
122,20,20,5,38,5,3,18,37,16,29,21,9,10,9,0
113,20,19,4,38,4,2,14,38,16,30,21,8,12,9,0
141,24,25,5,38,5,4,15,43,21,42,27,10,12,11,0
113,24,20,4,38,4,3,13,34,21,34,21,7,9,8,0
112,19,18,4,37,4,2,18,33,15,30,20,7,9,8,0
121,22,24,5,3,4,3,13,36,19,34,25,11,9,10,0
154,25,31,5,4,5,6,17,49,19,40,33,13,13,14,0
125,20,21,5,38,5,3,14,45,15,31,23,9,15,10,0
186,26,24,20,38,35,3,15,95,14,35,26,25,12,18,2
103,19,18,4,37,4,2,13,33,16,28,19,7,9,8,0
172,20,23,21,37,34,3,13,89,16,30,25,24,10,17,2
112,18,24,4,38,4,7,12,33,15,27,26,8,8,7,0
111,19,20,4,8,4,3,13,36,16,28,21,9,10,9,0
188,25,28,6,38,6,4,18,69,21,38,40,12,23,22,1
111,19,20,4,3,3,3,13,33,16,29,21,8,10,9,0
172,19,23,20,3,35,2,12,87,16,30,25,25,7,16,2
108,20,18,4,38,4,3,13,32,15,30,20,7,9,8,0
114,25,19,4,2,4,3,13,34,22,34,21,7,10,8,0
108,18,21,4,2,2,2,12,36,15,27,23,6,7,5,0
108,19,20,4,37,3,3,14,33,15,28,21,8,9,8,0
139,18,19,4,3,4,3,13,54,15,28,32,9,18,19,1
97,15,21,3,37,3,2,12,30,14,22,22,6,8,8,0
106,18,19,4,37,4,3,13,33,15,28,21,8,9,8,0
115,20,19,4,37,4,3,14,34,16,35,21,8,10,9,0
128,23,24,5,3,4,4,14,38,19,35,26,10,9,10,0
134,22,22,5,3,6,4,16,45,18,35,24,10,10,12,0
108,20,20,4,2,3,3,13,34,17,28,22,8,10,9,0
123,20,19,5,3,5,3,14,42,15,32,21,10,10,11,0
111,19,21,5,38,4,3,13,36,16,28,23,9,10,9,0
167,22,24,5,3,5,4,16,66,17,35,35,11,21,23,1
137,19,19,4,38,3,3,13,52,16,31,30,7,19,18,1
103,18,19,4,37,4,3,13,32,16,27,20,7,9,7,0
150,24,21,5,38,5,3,13,60,21,34,32,8,20,20,1
120,23,18,9,2,3,3,18,43,15,33,20,7,15,8,0
147,26,28,5,38,6,4,16,48,22,39,30,12,13,13,0
106,19,18,4,38,3,2,12,32,15,28,19,7,9,9,0
194,29,28,7,4,6,3,20,76,22,43,40,13,24,23,1
103,19,20,4,38,3,4,12,31,15,28,22,8,9,7,0
116,18,20,5,2,4,4,19,42,15,27,22,8,15,9,0
126,18,20,5,38,5,3,14,40,16,28,22,8,11,11,0
173,20,24,21,37,34,3,13,90,17,30,25,24,10,17,2
108,20,19,4,37,4,2,13,33,16,29,20,8,10,9,0
116,24,18,9,2,3,2,17,40,16,33,20,7,13,8,0
119,19,24,4,38,5,3,13,36,16,29,26,8,10,9,0
104,18,19,4,37,3,3,13,33,15,27,21,8,9,8,0
151,25,20,4,37,4,4,13,56,21,36,31,7,20,19,1
103,18,19,4,2,3,2,12,32,15,28,20,8,9,8,0
118,18,21,5,37,4,3,12,39,15,27,23,8,11,10,0
98,16,18,4,37,3,2,13,30,15,24,20,7,9,8,0
104,18,19,4,37,4,3,13,32,15,27,20,8,9,8,0
107,18,17,5,2,4,3,13,37,14,26,19,8,10,9,0
140,25,21,6,3,5,4,16,50,17,37,23,10,19,11,0
152,25,27,6,3,6,5,18,49,20,39,30,12,13,12,0
107,20,20,4,3,4,3,13,32,16,29,22,7,9,8,0
129,26,23,5,3,5,4,14,39,16,38,25,10,8,10,0
114,18,27,4,38,5,3,17,35,16,27,28,8,9,9,0
107,19,19,5,38,4,3,13,34,15,29,20,7,9,8,0
140,21,19,4,38,4,3,13,56,17,30,30,7,20,19,1
107,19,19,4,2,4,3,14,33,16,29,20,7,10,7,0
178,27,23,21,3,34,3,13,89,17,37,25,24,10,16,2
134,19,19,4,37,3,2,13,52,16,28,30,7,19,18,1
103,19,21,4,2,3,3,13,28,17,28,22,7,7,6,0
103,18,18,4,2,4,3,13,32,15,28,20,7,9,8,0
112,20,19,4,38,5,3,13,35,16,31,21,8,10,9,0
173,18,23,20,38,34,3,13,88,15,27,24,24,10,16,2
124,21,20,5,38,5,3,14,38,16,36,22,8,10,8,0
151,26,28,6,39,6,4,17,45,22,40,31,11,12,11,0
104,18,19,4,2,4,3,12,31,15,28,21,7,9,7,0
104,19,18,4,2,3,2,13,32,16,28,20,7,9,9,0
101,15,20,5,37,3,3,13,34,13,23,21,7,9,8,0
162,22,27,4,38,4,2,13,63,17,33,38,10,28,20,1
111,20,20,4,38,4,3,13,35,16,30,21,8,9,8,0
117,25,18,5,3,4,2,18,35,16,34,20,7,9,7,0
136,21,28,5,38,5,7,17,44,18,32,30,10,12,11,0
120,20,21,4,38,4,3,14,35,17,31,23,9,9,9,0
112,20,19,4,38,4,3,13,37,16,30,21,7,14,7,0
114,19,19,5,37,4,3,14,36,15,29,21,8,11,8,0
102,19,19,3,38,3,3,13,30,16,28,21,7,9,7,0
194,22,24,34,2,35,3,13,107,17,32,26,25,11,18,2
110,21,19,4,37,4,3,13,35,17,31,21,8,10,8,0
107,19,20,4,38,4,3,13,34,16,28,22,8,9,9,0
103,18,19,4,37,3,3,12,32,15,28,20,8,9,8,0
114,18,21,5,3,5,3,13,39,16,27,22,9,11,10,0
124,24,20,4,2,5,3,12,40,16,32,21,15,14,8,0
108,18,17,4,2,4,2,19,32,15,27,19,7,8,8,0
135,24,23,5,38,5,3,21,41,18,35,25,9,12,10,0
172,19,23,20,37,34,3,14,88,16,31,24,24,9,16,2
140,24,26,6,3,5,4,16,46,19,37,28,11,12,12,0
123,21,21,5,3,5,4,13,42,16,32,23,9,11,10,0
106,19,19,4,37,3,3,13,32,15,28,21,8,9,8,0
140,26,26,6,38,5,4,16,44,21,38,28,10,12,11,0
153,22,29,5,37,5,13,18,53,15,35,31,10,21,12,0
107,19,19,4,37,3,3,13,33,16,28,20,7,9,8,0
124,21,21,5,38,5,3,13,45,16,31,22,9,10,15,0
103,18,19,4,37,4,2,12,33,15,28,21,7,9,8,0
113,18,21,4,3,4,3,13,36,15,26,23,8,10,9,0
109,18,20,4,3,4,3,13,35,15,28,21,8,10,8,0
111,19,21,5,2,4,3,13,36,16,29,22,8,9,9,0
106,20,20,3,38,3,3,14,30,17,30,22,7,10,7,0
97,17,16,4,38,4,2,10,32,14,25,17,7,9,8,0
108,19,20,4,37,4,3,14,33,17,29,21,7,9,8,0
114,19,19,5,2,10,3,13,40,16,29,20,8,9,8,0
142,24,22,6,4,6,3,17,52,18,36,24,11,18,11,0
160,28,29,6,3,6,4,23,60,25,41,32,11,25,12,0
130,21,27,5,3,5,3,14,41,17,34,29,10,11,11,0
127,26,20,5,3,5,4,13,37,16,36,22,8,10,8,0
203,24,30,22,3,36,5,16,100,20,36,33,27,11,20,2
106,18,19,4,2,4,3,13,33,15,27,21,8,9,8,0
104,18,18,4,37,3,2,13,33,15,27,20,7,10,8,0
122,17,18,5,37,4,4,23,37,13,27,20,8,9,10,0
110,19,19,4,3,4,3,13,36,15,29,21,8,10,9,0
166,16,24,21,37,34,3,13,88,15,24,26,24,8,16,2
157,25,27,7,39,5,4,19,51,18,39,30,11,12,13,0
124,23,21,5,3,5,3,14,41,19,34,23,10,11,10,0
110,19,18,4,38,5,3,13,37,15,28,19,8,10,9,0
110,19,19,5,37,3,3,13,35,16,29,21,9,10,9,0
120,19,20,5,3,4,3,21,44,16,29,22,8,18,9,0
113,25,19,5,38,4,3,13,34,16,34,20,8,9,8,0
112,19,24,4,38,4,2,19,33,16,29,26,8,9,8,0
122,20,27,6,3,5,3,13,39,17,29,29,8,10,10,0
108,19,19,4,2,4,3,13,36,15,28,20,8,10,9,0
199,18,21,20,2,35,3,35,89,13,35,23,24,10,17,2
139,26,25,6,3,6,4,18,45,17,38,27,10,12,11,0
115,19,20,5,3,4,3,13,38,16,29,21,9,11,9,0
133,18,19,4,2,3,3,12,53,15,27,30,8,20,19,1
120,19,21,5,3,5,3,13,39,15,33,23,9,9,10,0
109,19,19,4,3,4,2,12,35,14,30,20,7,9,8,0
113,20,22,3,4,3,3,12,29,16,29,23,8,7,9,0
145,30,26,6,4,6,3,14,45,19,45,28,11,11,11,0
162,23,22,5,2,5,4,15,65,17,36,33,10,23,22,1
197,23,26,21,3,36,3,14,105,18,33,29,27,11,20,2
119,18,25,5,38,5,3,12,39,15,28,26,8,10,11,0
103,18,19,4,2,4,3,13,32,15,27,20,7,9,8,0
165,21,24,6,3,5,5,18,66,17,32,35,11,22,21,1
115,23,21,3,38,5,3,14,35,16,33,22,8,10,8,0
134,27,26,5,3,4,4,15,39,23,38,28,10,11,10,0
122,20,22,5,38,5,3,14,41,16,31,24,9,11,10,0
105,18,20,5,37,3,3,13,33,15,27,21,8,8,8,0
128,21,22,5,3,4,3,14,38,18,33,24,9,10,10,0
140,23,26,5,39,5,5,17,48,19,35,28,11,13,12,0
120,23,21,4,2,5,3,13,36,16,35,22,9,9,10,0
121,18,19,5,37,4,3,14,36,15,39,21,8,10,9,0
105,18,19,4,38,4,3,12,34,16,27,20,8,9,8,0
110,19,19,4,38,4,3,12,39,15,28,20,7,14,8,0
140,23,29,6,3,5,7,17,46,20,35,31,10,12,12,0
230,28,35,24,39,36,5,18,109,22,44,38,29,14,21,2
112,20,20,5,3,4,3,14,36,16,30,21,8,10,8,0
103,18,18,4,37,4,2,12,33,16,27,20,7,8,8,0
