Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
118,20,21,6,3,5,3,13,40,17,30,23,9,10,10,0
102,18,18,4,2,3,3,12,29,15,27,19,8,9,7,0
141,19,55,4,2,4,38,13,33,16,28,56,8,9,8,1
109,18,27,4,37,4,13,11,32,13,26,28,7,8,8,0
163,20,19,23,3,5,3,14,58,16,50,21,14,11,10,2
182,28,24,24,3,5,3,16,63,21,59,26,12,12,12,2
114,19,21,4,38,5,3,12,38,16,29,23,9,9,10,0
119,21,21,5,3,5,4,14,39,17,31,23,10,11,10,0
107,19,21,4,37,4,3,13,31,16,29,22,8,8,8,0
199,30,65,6,39,6,41,16,49,21,45,68,11,13,12,1
112,24,18,4,38,3,3,13,32,15,36,20,8,9,8,0
104,22,16,4,37,4,2,11,32,14,31,17,7,9,8,0
106,18,15,4,2,4,2,20,34,13,26,16,7,9,8,0
117,24,20,4,38,4,3,14,37,15,33,21,9,9,9,0
150,26,24,6,5,5,4,14,54,19,40,27,9,18,12,0
147,19,19,23,38,5,3,13,56,15,47,21,8,10,10,2
115,17,19,13,3,4,4,11,44,14,26,20,8,9,9,0
117,21,23,3,3,4,4,14,34,17,32,24,8,9,8,0
101,17,19,4,38,4,3,12,31,15,26,21,8,8,8,0
143,25,25,6,11,6,4,16,45,20,39,28,12,11,13,0
103,18,18,4,40,4,3,12,32,15,27,20,8,8,8,0
140,24,29,6,39,5,5,16,43,20,36,31,11,10,11,0
146,23,55,4,2,4,38,13,33,15,33,57,9,8,8,1
108,19,20,4,3,4,3,13,34,16,29,21,8,9,8,0
109,20,19,5,38,4,3,13,35,16,30,21,8,10,9,0
104,18,18,4,2,3,2,13,33,15,27,20,8,9,8,0
108,18,18,4,38,4,3,12,35,14,30,19,7,8,8,0
108,19,19,4,2,4,2,12,35,15,28,21,8,9,9,0
113,18,19,4,37,3,3,19,38,15,26,20,8,10,9,0
106,19,19,3,3,4,3,12,32,16,29,21,8,8,8,0
117,19,23,5,38,4,3,12,42,16,27,25,8,8,16,0
112,19,21,4,38,5,3,13,35,15,29,23,9,9,9,0
112,20,20,4,38,4,3,13,36,17,30,21,9,9,10,0
144,18,22,22,37,3,3,11,51,14,46,23,8,8,11,2
149,27,27,6,39,5,4,16,46,21,45,29,12,13,12,0
100,18,18,4,37,4,2,12,32,15,27,19,8,9,8,0
105,18,19,5,3,4,3,12,34,15,27,21,8,9,8,0
99,19,19,4,38,4,3,11,29,16,27,21,7,6,7,0
102,18,18,3,37,4,2,13,32,15,27,20,8,9,8,0
144,27,29,5,38,5,4,16,45,21,41,31,11,12,11,0
111,18,20,4,43,4,3,13,39,15,27,21,8,9,14,0
109,20,19,5,37,4,3,13,34,16,30,21,8,9,8,0
113,24,19,5,38,4,2,13,35,21,34,20,8,9,9,0
162,21,56,4,4,5,39,14,41,17,32,58,10,12,10,1
150,20,55,5,38,5,38,13,39,16,29,57,9,11,10,1
107,19,20,4,3,4,3,13,34,16,28,22,8,9,8,0
98,19,14,3,38,3,2,12,30,14,32,15,6,8,8,0
110,24,16,4,37,3,2,11,38,14,34,17,7,9,8,0
111,18,20,4,38,5,3,13,37,15,29,22,9,10,9,0
153,25,52,4,37,4,38,12,34,15,42,53,7,9,9,1
108,19,19,4,38,4,3,13,35,15,28,21,8,9,8,0
103,15,25,3,37,3,3,13,28,17,23,26,7,7,7,0
106,18,19,4,37,4,3,13,34,15,27,20,8,10,8,0
148,19,55,5,2,5,38,13,39,15,28,57,9,10,10,1
144,19,19,22,2,3,3,12,50,15,47,20,8,8,9,2
110,17,24,4,3,5,3,12,35,15,27,25,8,8,10,0
112,18,20,4,38,4,3,13,38,15,29,22,9,9,10,0
110,19,20,4,37,4,3,18,31,15,28,22,8,8,8,0
149,24,18,22,38,4,2,14,53,21,52,19,8,10,8,2
115,20,20,5,38,4,3,14,38,17,30,22,9,10,9,0
144,18,20,23,2,4,3,13,51,15,47,21,8,8,9,2
110,20,21,5,3,5,3,12,35,17,29,23,8,8,8,0
111,20,20,4,38,5,3,13,36,17,30,22,8,11,8,0
114,25,22,4,38,4,4,14,31,17,34,24,8,8,8,0
144,26,28,4,38,6,5,18,43,22,37,30,10,10,11,0
144,18,54,4,37,9,38,13,39,15,26,56,7,10,8,1
113,19,20,5,2,5,3,13,37,14,30,22,9,10,9,0
112,24,19,4,2,5,3,13,33,16,34,21,7,9,8,0
112,24,19,4,38,4,3,13,34,15,33,21,7,10,8,0
110,19,17,4,2,4,2,18,39,15,28,19,8,15,8,0
151,21,20,23,2,4,3,13,50,17,50,27,8,8,8,2
119,19,20,5,38,4,3,13,38,16,32,22,8,9,9,0
116,20,20,5,38,5,3,12,38,16,31,22,9,10,10,0
143,18,56,4,38,5,38,12,34,15,27,57,9,9,9,1
116,20,20,3,38,4,2,12,36,15,30,21,8,9,9,0
128,22,20,5,38,6,3,14,45,17,35,23,11,12,13,0
122,21,21,5,4,5,3,14,41,17,32,23,10,11,11,0
105,18,19,4,3,5,3,12,36,15,26,21,9,9,9,0
156,19,61,4,38,4,38,14,40,22,28,63,8,9,14,1
143,18,18,22,37,4,2,14,52,15,46,20,7,9,9,2
117,21,21,5,37,5,3,14,37,18,31,22,8,10,9,0
118,20,20,5,38,5,3,13,39,16,30,22,9,10,10,0
97,16,21,3,2,3,3,12,28,15,24,23,7,7,8,0
109,23,18,3,37,3,2,13,34,20,32,20,8,9,9,0
147,33,17,24,37,3,2,11,49,13,59,19,7,8,7,2
156,32,28,6,39,5,3,18,47,28,45,32,11,12,11,0
121,20,22,5,38,5,3,15,41,16,29,23,10,10,10,0
118,21,21,6,38,5,3,13,39,17,31,23,9,10,10,0
146,21,19,22,2,4,3,13,52,16,49,21,7,9,8,2
140,20,24,6,38,6,4,22,47,16,32,26,11,12,13,0
104,18,18,4,37,4,2,13,33,15,27,20,8,9,8,0
119,19,23,3,37,4,2,13,33,15,37,24,8,9,9,0
111,20,17,5,3,6,3,9,41,16,31,18,8,10,10,0
122,21,21,5,3,5,3,13,43,17,31,23,10,11,12,0
107,19,19,4,37,4,3,12,32,16,30,21,8,9,8,0
112,21,20,5,2,4,3,13,34,18,31,22,8,9,9,0
129,20,26,5,38,5,5,15,42,17,31,28,10,11,11,0
181,25,66,5,38,5,39,16,45,21,39,68,10,12,11,1
150,24,28,5,3,6,5,13,56,20,36,30,12,21,13,0
145,19,20,23,38,4,3,12,53,15,47,22,9,9,9,2
131,26,22,5,3,4,2,15,42,20,37,24,10,10,12,0
112,19,20,5,3,4,3,13,37,15,28,22,8,11,9,0
108,18,19,4,37,4,3,13,34,15,28,21,9,9,8,0
110,20,18,4,37,4,2,14,34,17,31,21,7,10,7,0
207,28,31,25,39,7,6,19,75,22,63,34,12,14,15,2
110,18,20,4,3,4,3,12,34,15,30,22,9,9,9,0
107,18,19,4,2,4,3,13,36,15,28,21,8,10,9,0
