Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
171,36,30,4,2,4,3,30,53,37,46,31,8,14,10,2
114,19,21,4,3,4,3,14,35,16,30,22,8,10,8,0
107,19,19,4,2,4,3,13,34,15,29,20,7,9,8,0
181,35,32,6,3,5,3,31,61,38,47,35,9,15,11,2
110,20,20,5,38,4,3,13,34,16,29,22,8,9,8,0
153,28,28,6,38,6,4,18,48,22,42,31,12,13,12,0
109,17,20,5,39,5,3,12,37,15,27,22,9,10,9,0
172,32,31,5,38,5,4,32,59,35,43,33,9,15,10,2
156,31,29,5,3,4,3,28,51,35,40,31,7,12,8,2
108,23,18,4,2,3,3,12,32,18,33,19,7,9,8,0
116,17,18,4,38,4,2,16,36,15,28,19,9,12,8,0
145,24,24,5,4,4,3,13,49,25,35,36,9,20,10,1
113,21,21,4,37,4,3,13,35,17,31,22,8,9,8,0
167,34,30,4,38,4,3,30,55,37,45,32,8,14,8,2
160,27,39,5,4,7,4,28,48,20,41,41,11,11,12,0
113,19,18,4,2,4,3,11,34,15,28,20,7,10,8,0
109,21,18,4,3,5,3,9,37,16,31,20,8,10,9,0
107,19,19,4,37,4,3,13,34,15,28,21,8,9,8,0
175,32,32,6,3,5,3,30,60,36,43,34,10,15,10,2
101,16,19,4,3,4,3,13,32,13,26,20,7,9,8,0
127,24,20,5,15,5,2,19,37,15,39,21,9,9,9,0
112,18,20,4,37,3,3,13,40,16,27,22,8,9,9,0
104,18,18,4,37,4,3,13,33,15,28,20,8,9,8,0
112,18,19,4,38,9,3,12,39,15,28,21,8,9,9,0
151,27,29,4,3,5,7,13,47,28,37,41,9,20,9,1
115,20,20,5,38,4,3,13,37,17,31,22,9,10,9,0
104,20,19,4,38,3,3,12,30,15,29,20,7,7,7,0
102,18,18,3,37,3,3,12,31,15,28,19,8,8,8,0
118,18,20,5,38,5,3,14,40,14,30,22,8,10,9,0
104,18,19,4,37,4,3,12,32,15,27,21,7,9,8,0
108,19,19,4,2,4,3,12,34,15,28,21,8,9,9,0
106,17,19,3,37,4,3,12,31,14,26,20,8,8,8,0
161,31,30,5,3,4,3,29,55,36,41,32,9,13,9,2
123,21,21,5,38,5,3,14,41,17,33,23,9,10,11,0
161,31,30,4,37,4,3,30,50,37,42,33,8,13,8,2
123,17,22,5,38,5,4,15,46,15,28,24,10,12,12,0
157,28,26,6,3,5,3,15,53,27,39,39,11,21,11,1
143,30,22,4,38,4,2,12,44,32,41,33,7,19,8,1
187,36,35,5,38,6,4,33,62,41,49,37,11,15,11,2
175,33,32,5,38,5,3,29,60,38,45,34,9,15,10,2
139,22,24,5,2,5,4,16,49,17,34,26,12,12,17,0
164,31,30,5,38,4,3,30,57,36,40,32,12,13,12,2
116,19,20,5,3,5,3,13,40,15,30,21,9,11,10,0
118,25,20,4,2,5,3,15,35,16,35,22,8,9,8,0
109,20,19,4,3,4,3,13,34,16,29,21,7,9,8,0
141,25,28,5,39,6,4,16,46,19,36,30,12,12,12,0
165,32,29,4,37,5,3,27,50,38,48,31,8,11,8,2
104,19,18,4,37,4,3,13,32,15,28,20,7,9,8,0
126,23,21,5,2,5,3,14,40,19,35,23,9,10,11,0
183,33,32,9,38,6,3,33,66,37,44,34,10,16,10,2
121,20,20,5,3,5,3,13,41,15,30,22,10,11,11,0
107,17,19,4,2,4,3,12,32,15,31,20,7,9,8,0
117,20,19,4,2,4,3,12,42,16,30,21,8,9,9,0
129,21,23,4,38,5,3,13,40,18,32,25,9,10,10,0
99,18,18,3,38,3,2,12,30,15,27,19,7,9,8,0
118,21,22,5,3,4,3,16,40,17,32,23,8,13,8,0
109,20,19,4,38,4,3,13,35,16,30,21,7,9,8,0
108,19,18,5,2,4,3,12,35,15,28,20,8,9,9,0
111,19,19,5,38,5,3,13,37,16,29,21,8,10,9,0
159,29,26,5,38,5,2,29,58,34,39,28,7,15,10,2
117,19,20,5,3,5,3,14,38,16,30,22,8,10,9,0
124,18,20,4,2,4,3,14,37,15,28,30,12,10,9,0
193,33,33,7,4,7,5,18,64,32,48,46,12,24,13,1
139,22,25,5,38,5,4,16,46,18,35,27,11,12,13,0
108,18,20,5,38,5,3,13,35,15,28,21,8,9,8,0
118,21,19,5,38,5,3,13,40,16,30,22,8,10,10,0
104,18,19,4,38,4,3,11,33,15,27,20,8,9,9,0
117,18,20,5,38,4,3,18,37,16,28,22,8,9,8,0
114,20,19,4,2,4,3,14,38,16,30,21,8,10,13,0
120,21,21,5,3,5,3,14,40,17,31,23,9,11,10,0
111,20,20,4,37,3,3,18,30,17,30,22,8,8,8,0
110,18,23,4,38,4,3,17,35,15,27,25,8,13,8,0
201,35,39,6,39,6,5,34,70,39,48,41,12,17,14,2
121,22,20,5,38,5,3,16,40,19,32,22,9,11,10,0
166,30,30,5,3,6,4,14,54,32,41,43,11,21,11,1
121,21,21,5,38,5,3,14,40,17,31,23,9,10,10,0
100,18,18,3,2,3,3,12,31,15,27,19,8,9,8,0
107,20,19,4,38,3,3,13,32,16,30,21,8,9,8,0
176,30,30,6,3,6,5,17,59,30,43,42,10,23,12,1
109,19,19,4,38,5,3,13,35,16,29,21,8,9,8,0
107,17,18,4,37,9,3,12,38,15,26,20,7,9,8,0
106,18,19,4,3,4,3,13,33,15,28,21,8,9,8,0
114,21,21,4,38,5,3,14,35,18,31,23,8,10,8,0
110,18,19,4,3,3,3,12,37,15,28,20,7,9,8,0
99,16,19,4,37,4,3,14,30,13,24,20,7,8,8,0
102,18,19,4,2,4,3,12,32,15,26,20,7,9,8,0
107,19,19,4,3,4,4,12,34,14,28,21,8,9,9,0
117,20,20,5,3,5,3,13,42,16,29,21,14,9,14,0
115,19,21,5,38,5,3,13,38,15,29,22,9,10,10,0
128,20,21,5,38,5,2,16,44,15,33,23,11,12,12,0
116,19,20,5,38,5,3,14,41,15,29,21,9,11,11,0
135,20,25,5,38,5,3,14,49,16,32,27,9,10,11,0
110,18,20,4,3,4,3,13,36,15,27,21,9,10,9,0
118,19,22,5,40,5,5,13,38,15,30,24,9,10,9,0
117,22,21,4,37,4,2,13,36,19,35,22,8,10,8,0
109,19,19,5,38,4,3,13,36,15,28,21,8,9,9,0
142,23,27,5,4,6,4,15,45,19,37,29,13,10,12,0
118,22,21,4,37,3,2,19,33,18,33,22,8,9,8,0
166,32,36,4,38,3,3,31,52,37,42,37,8,14,8,2
102,18,19,4,2,4,2,12,31,15,27,21,8,9,8,0
113,19,19,4,3,4,3,13,34,15,33,21,9,9,9,0
122,25,20,5,38,5,3,16,40,17,36,22,8,13,8,0
166,33,30,4,2,4,3,29,54,38,43,32,8,14,9,2
144,24,26,6,38,6,4,16,49,19,37,28,12,12,12,0
116,20,25,4,38,4,3,12,34,20,30,27,8,9,8,0
108,18,20,5,38,4,3,12,36,15,27,21,9,9,9,0
110,18,26,3,2,4,3,12,31,22,28,27,7,8,8,0
109,19,19,4,3,4,3,12,34,16,28,20,7,9,8,0
108,19,19,4,38,4,3,13,34,15,29,20,9,8,9,0
115,20,19,5,3,5,3,12,36,16,31,21,9,8,10,0
111,17,21,4,38,5,4,13,36,15,27,22,8,9,9,0
197,37,38,6,3,5,4,33,66,41,49,40,13,17,12,2
134,26,21,6,38,6,3,16,46,17,38,23,10,12,12,0
134,26,22,4,2,4,3,12,42,27,34,34,7,19,8,1
104,18,20,4,3,3,3,12,31,15,28,21,8,9,8,0
130,21,24,5,3,6,4,16,45,17,31,25,10,12,11,0
167,27,32,4,3,5,4,16,54,32,38,45,10,21,12,1
116,19,20,4,38,5,2,13,40,15,28,23,9,11,9,0
113,19,20,4,38,4,3,13,37,14,29,21,9,9,10,0
154,25,35,5,4,6,7,17,48,25,37,38,11,13,12,0
167,31,30,4,38,4,3,29,61,36,40,32,19,13,18,2
112,19,20,5,3,4,3,12,35,16,29,22,9,9,8,0
145,26,25,5,3,4,3,13,48,28,36,37,9,20,9,1
102,17,23,3,37,3,2,12,28,20,26,25,7,8,8,0
158,23,32,7,2,6,6,15,56,22,36,34,10,18,12,0
110,19,22,5,37,4,8,12,34,14,29,24,7,8,8,0
148,22,26,6,39,6,5,15,49,19,43,28,11,13,12,0
108,20,19,3,38,4,3,13,34,16,29,21,7,10,8,0
125,26,21,4,3,4,3,13,38,23,37,24,9,10,10,0
109,18,19,4,37,4,3,13,38,15,27,20,8,9,8,0
118,20,22,5,3,5,3,12,40,17,30,24,9,10,10,0
133,23,27,5,39,5,4,15,41,22,35,28,10,10,10,0
117,20,20,4,38,5,3,12,37,15,29,23,8,10,9,0
113,20,19,5,38,4,3,12,37,15,30,21,9,10,9,0
100,18,17,4,38,4,3,12,32,14,26,19,7,9,8,0
110,19,18,4,2,4,3,12,34,15,33,20,8,9,9,0
107,19,18,4,3,4,3,12,35,15,29,19,8,9,9,0
102,17,17,5,38,5,2,11,37,14,25,18,8,9,9,0
123,20,19,3,3,5,2,13,47,17,31,21,7,8,7,0
153,25,26,7,3,6,4,18,51,19,39,29,11,13,13,0
155,33,25,4,3,5,2,29,53,35,42,26,7,13,9,2
114,20,20,5,3,5,3,13,36,16,30,22,9,9,9,0
135,25,22,4,2,4,3,12,42,26,35,34,7,19,8,1
100,18,18,3,2,4,3,12,31,14,26,19,8,9,8,0
117,19,21,4,38,5,3,14,38,17,29,23,10,10,10,0
148,23,27,5,4,6,4,17,52,20,36,29,12,12,17,0
96,17,19,3,38,4,2,12,27,15,26,21,6,9,6,0
160,25,36,7,3,6,5,16,55,20,37,39,12,14,13,0
105,17,20,4,3,4,3,13,32,14,27,21,8,9,8,0
103,15,15,4,2,4,1,9,31,13,29,16,6,9,8,0
113,19,21,5,3,5,3,13,38,15,28,23,11,10,10,0
160,31,24,4,37,4,2,39,50,34,40,25,7,12,8,2
111,21,18,6,3,4,3,12,36,16,31,19,8,9,9,0
197,34,32,7,4,6,5,18,70,31,48,45,13,25,15,1
142,27,24,4,37,4,3,13,44,29,38,36,8,20,8,1
169,25,30,7,39,6,5,17,55,21,42,34,12,14,13,0
155,26,28,5,39,6,4,17,50,20,41,30,13,12,13,0
114,19,20,4,3,5,3,13,38,15,29,21,9,9,10,0
122,19,21,4,7,4,3,13,38,15,30,22,9,11,10,0
112,19,18,4,37,4,3,12,36,15,30,19,8,11,9,0
149,26,30,5,39,6,4,17,49,21,38,32,12,13,12,0
102,17,19,4,2,4,3,11,34,15,26,21,8,10,9,0
139,24,23,9,37,4,2,13,49,26,33,34,7,19,8,1
113,18,24,5,38,4,3,12,35,15,28,25,8,9,8,0
101,18,18,4,37,3,3,13,31,14,27,20,7,9,8,0
107,18,17,4,2,4,2,13,38,14,27,19,7,8,14,0
116,21,21,5,38,5,3,15,37,18,32,22,8,10,9,0
102,18,18,4,37,4,3,13,32,14,27,19,7,9,8,0
106,18,18,3,38,4,3,12,35,14,27,20,8,13,8,0
148,26,28,6,4,6,4,14,50,21,38,30,12,12,12,0
113,17,18,5,38,5,3,12,39,13,30,19,9,11,9,0
110,19,19,4,38,4,3,13,35,15,30,20,8,10,8,0
107,17,19,4,2,3,3,13,34,15,26,21,9,10,8,0
175,33,31,12,3,5,3,30,63,39,43,33,8,14,9,2
92,16,13,3,37,3,2,13,29,12,24,14,7,9,7,0
135,23,24,4,4,10,4,16,45,19,35,26,11,11,11,0
113,20,20,6,38,5,3,13,37,16,30,22,8,10,8,0
106,19,18,4,3,4,2,12,33,15,28,20,8,9,8,0
161,32,29,5,3,4,2,30,54,37,41,31,8,14,8,2
172,33,32,4,3,5,3,31,57,37,45,34,8,14,9,2
124,25,21,4,3,4,3,13,42,17,35,22,9,16,9,0
138,27,23,4,37,4,2,13,43,27,36,34,8,19,8,1
112,20,20,5,2,4,3,14,37,16,29,22,8,10,9,0
150,25,29,6,3,6,4,16,51,22,39,31,12,13,13,0
150,24,28,6,39,6,5,16,51,19,36,30,12,12,13,0
107,23,19,4,37,4,3,12,32,15,32,21,7,9,8,0
133,23,21,5,3,5,3,14,41,16,37,23,8,10,10,0
164,26,30,7,38,7,6,19,55,21,40,33,13,15,13,0
157,25,31,7,38,6,5,17,52,19,38,34,11,13,12,0
134,23,21,5,38,10,4,13,47,16,36,23,9,12,10,0
106,18,18,4,37,4,3,11,33,14,27,19,7,8,9,0
144,25,24,4,2,5,3,13,50,26,34,36,8,20,9,1
159,31,31,4,37,4,3,30,52,36,40,32,8,13,9,2
170,32,32,5,3,5,3,30,57,35,44,33,9,14,10,2
152,23,26,8,4,6,5,16,53,17,38,28,12,12,13,0
