Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
103,19,19,4,15,4,2,11,32,16,28,20,8,8,8,0
114,20,21,4,3,4,3,14,35,16,29,23,8,10,9,0
152,19,35,4,3,34,18,13,62,15,29,36,8,8,8,1
159,21,35,5,3,35,18,13,66,16,31,37,8,10,9,1
145,26,23,5,15,5,4,16,50,22,38,26,10,16,12,0
124,22,27,4,3,4,3,13,37,17,33,29,8,10,10,0
132,23,24,5,4,6,3,13,45,19,35,26,10,11,13,0
111,22,19,4,3,4,3,13,34,17,32,21,8,9,8,0
159,19,42,3,2,35,21,12,63,16,29,44,8,9,9,1
112,20,19,4,14,4,3,13,37,17,31,21,8,11,9,0
133,21,30,4,15,4,7,15,39,18,33,32,11,11,11,0
106,19,19,4,14,4,3,13,33,16,29,21,8,9,8,0
152,20,35,4,2,34,18,12,62,15,29,36,7,8,8,1
114,20,20,5,3,4,3,13,38,16,30,21,9,10,10,0
106,17,17,4,3,4,3,12,33,14,27,19,7,9,8,0
149,19,33,3,2,34,17,13,61,15,29,34,8,9,8,1
105,18,19,4,3,4,3,12,34,15,27,20,9,9,9,0
116,21,22,4,15,4,3,13,37,17,31,23,8,10,10,0
154,23,32,4,15,33,17,13,63,14,33,34,8,9,9,1
147,19,62,4,3,3,44,13,31,16,30,63,7,9,8,2
137,25,25,4,14,5,3,15,40,23,37,28,10,11,11,0
102,19,19,4,15,4,2,11,32,16,29,21,9,9,8,0
119,20,21,5,15,3,5,14,35,16,30,23,8,9,8,0
101,19,19,3,2,4,3,12,30,16,27,20,7,8,8,0
108,21,18,4,3,4,3,13,33,16,31,20,8,9,9,0
