Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
91,17,13,4,15,4,2,9,32,12,26,15,6,9,8,0
117,20,23,4,3,5,4,14,36,16,31,24,9,9,10,0
155,31,28,6,16,5,5,16,47,21,45,30,10,11,11,0
107,19,20,5,15,4,3,10,36,16,29,22,8,9,10,0
123,22,23,4,3,4,4,15,38,18,34,25,8,13,9,0
119,19,21,5,3,4,4,14,39,16,31,23,8,11,9,0
108,21,19,4,14,4,3,13,33,15,31,21,8,9,8,0
148,19,33,15,15,5,13,12,54,16,29,34,21,9,16,1
144,19,36,14,14,4,16,13,49,16,30,38,20,10,14,1
124,22,22,5,15,4,4,15,37,15,35,25,11,9,12,0
139,18,33,14,15,4,13,12,50,16,28,35,21,9,15,1
108,20,20,4,15,4,3,13,34,16,29,21,8,9,9,0
163,20,36,16,3,5,14,16,60,15,33,38,24,11,18,1
118,20,21,5,15,5,3,12,38,16,31,23,10,9,10,0
115,18,25,4,15,4,3,13,34,15,28,27,8,9,8,0
115,19,25,4,15,4,3,13,35,15,29,27,8,9,9,0
109,19,19,4,15,4,3,12,35,15,29,20,8,9,9,0
112,19,21,4,15,5,3,12,36,16,29,22,8,9,9,0
146,20,35,14,3,4,13,13,51,16,31,37,22,10,16,1
162,20,35,16,16,5,13,15,61,17,33,37,24,12,18,1
102,17,19,4,2,3,3,12,32,14,27,20,8,8,8,0
96,18,13,4,15,4,2,12,31,13,27,15,6,8,7,0
116,17,20,4,2,4,3,17,36,15,26,22,8,13,9,0
105,19,19,4,2,4,3,12,32,15,29,20,8,9,8,0
108,17,23,4,3,4,3,13,32,20,27,25,7,9,8,0
118,20,18,4,2,3,3,13,38,15,30,20,13,14,9,0
109,19,19,4,2,4,3,13,34,16,30,21,8,10,8,0
114,18,21,5,3,4,4,12,40,15,28,23,8,12,10,0
106,19,19,4,2,4,3,13,34,15,28,21,8,9,8,0
113,19,23,4,14,4,3,13,33,15,30,25,9,9,9,0
155,22,33,15,2,5,13,13,56,17,34,35,21,11,16,1
137,23,24,6,15,5,4,16,45,19,35,27,11,12,12,0
104,19,19,4,3,4,3,13,31,15,29,20,7,8,8,0
126,20,20,6,15,5,4,15,44,16,31,22,10,11,12,0
110,15,17,3,14,3,2,17,43,13,24,19,5,23,7,0
109,18,21,4,2,4,4,13,32,15,28,23,8,8,8,0
105,20,20,5,15,3,3,11,31,15,32,21,7,8,7,0
106,18,20,5,3,4,3,12,34,15,27,21,8,8,9,0
103,18,20,4,2,3,2,13,32,15,27,21,8,9,8,0
136,18,33,14,15,4,13,11,49,15,27,34,21,8,16,1
122,22,21,5,3,5,3,13,39,16,34,23,9,10,10,0
142,19,21,5,15,4,4,15,44,14,33,24,9,12,10,0
106,19,19,4,15,3,3,12,32,16,28,20,9,9,9,0
109,20,19,4,2,4,3,14,34,15,30,20,7,11,7,0
97,16,14,4,2,4,3,12,33,11,25,16,7,9,8,0
101,19,19,3,14,3,3,12,31,15,28,20,8,9,9,0
137,20,31,14,14,3,13,13,48,16,30,32,20,8,14,1
106,19,20,4,3,4,3,12,32,15,28,22,8,9,8,0
137,25,24,5,3,4,4,18,41,20,38,27,11,11,11,0
133,22,27,4,15,5,5,15,41,18,35,29,11,10,12,0
115,24,20,4,15,4,3,12,31,16,34,22,7,8,8,0
100,18,18,4,14,4,3,11,31,15,27,20,8,8,8,0
110,19,19,4,14,3,3,12,37,16,28,21,8,9,8,0
104,18,19,4,14,4,3,13,34,15,27,20,8,10,9,0
150,19,62,4,2,3,3,13,33,16,28,63,9,9,9,2
