Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
107,20,20,5,37,3,3,12,34,17,29,22,7,9,8,0
180,22,39,5,3,36,4,16,76,18,34,41,10,12,11,1
184,24,39,6,3,5,4,16,59,20,55,42,11,12,11,2
113,25,20,5,2,4,3,12,33,21,34,22,8,9,8,0
106,18,19,4,37,4,3,12,33,16,28,21,8,9,9,0
105,18,19,4,2,4,3,13,32,16,28,21,7,8,8,0
104,18,18,4,37,4,2,14,34,15,28,20,8,10,8,0
123,18,18,7,38,17,2,11,51,16,29,19,8,7,9,0
150,18,33,4,37,34,3,13,64,15,28,35,8,9,9,1
137,23,24,5,38,6,4,17,45,19,35,27,10,13,10,0
107,18,19,4,37,4,3,13,34,15,28,21,9,9,9,0
123,20,20,5,38,5,3,13,45,17,30,22,15,10,16,0
159,19,36,4,38,5,3,12,50,16,48,38,10,8,10,2
108,19,19,4,38,4,3,13,35,15,28,20,8,9,9,0
108,18,18,5,37,4,2,13,36,15,27,19,8,9,10,0
114,20,20,4,3,5,3,14,36,17,30,21,9,9,9,0
191,24,44,5,39,36,3,16,77,21,36,46,12,12,13,1
110,19,17,4,2,4,2,12,38,16,29,18,8,9,12,0
121,22,19,7,38,5,2,14,42,17,31,21,9,11,10,0
176,22,37,5,3,34,3,15,74,17,35,39,15,11,16,1
111,19,20,5,3,5,3,12,38,16,29,21,8,10,9,0
200,28,43,6,39,5,5,19,60,22,60,46,11,13,11,2
123,19,21,4,38,4,4,13,41,16,35,23,8,10,13,0
148,18,33,3,2,34,3,12,61,15,28,35,7,9,7,1
158,19,35,5,38,5,3,12,50,16,47,36,8,9,9,2
