Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
162,36,32,4,38,5,3,31,40,16,50,34,9,13,10,1
101,17,20,4,2,3,3,12,31,15,26,22,8,8,8,0
104,18,18,4,2,4,2,12,33,15,28,20,8,9,8,0
115,19,19,5,38,5,3,13,38,15,30,21,9,10,9,0
114,18,22,5,3,5,3,13,38,16,27,24,9,10,10,0
112,20,19,4,2,4,3,13,39,16,29,20,7,10,14,0
106,18,19,4,38,4,3,13,34,15,27,20,8,9,9,0
111,18,18,4,2,4,2,12,32,14,32,19,7,9,8,0
104,19,19,4,37,4,3,12,33,15,28,20,8,9,8,0
104,18,20,4,3,4,3,11,30,15,28,22,9,7,9,0
183,39,40,6,39,5,4,34,48,21,53,42,11,16,11,1
158,21,20,6,38,4,3,14,81,17,31,22,8,10,50,2
111,20,19,4,2,4,2,12,37,16,30,21,8,11,9,0
105,19,19,3,2,3,3,14,30,16,29,21,8,9,8,0
106,18,18,5,37,4,3,13,35,14,27,20,8,9,9,0
155,20,20,5,2,4,3,13,78,16,30,21,8,10,52,2
165,33,36,5,38,5,3,32,44,16,46,37,9,15,10,1
152,19,18,4,37,5,2,12,77,16,30,20,8,9,50,2
115,20,21,4,3,4,3,14,33,15,33,23,8,9,7,0
107,20,18,4,37,4,3,11,35,15,29,19,8,9,8,0
112,19,20,4,3,5,3,12,37,15,28,21,8,10,10,0
148,20,19,4,2,4,3,12,75,16,29,20,8,9,50,2
112,18,21,5,2,5,3,15,38,15,27,22,9,11,9,0
105,19,18,4,2,3,3,13,34,15,28,20,8,9,9,0
112,18,21,4,2,4,3,15,35,15,28,24,8,10,9,0
109,22,19,4,38,3,3,12,32,19,32,21,7,9,8,0
113,19,25,4,38,4,8,13,33,16,30,27,8,10,8,0
149,33,31,4,38,5,3,30,39,16,43,33,8,13,9,1
107,19,18,4,3,5,3,12,34,15,29,20,7,9,8,0
107,18,20,4,3,4,3,12,32,14,28,22,8,8,8,0
157,20,21,5,3,5,3,13,79,16,30,23,9,9,52,2
132,21,24,5,38,6,5,15,44,17,34,26,10,11,11,0
121,18,20,5,38,5,3,13,47,15,28,22,8,10,9,0
110,18,18,11,2,4,2,12,40,15,27,20,8,9,9,0
105,20,18,4,2,4,3,12,34,16,30,20,7,9,8,0
123,21,20,5,38,5,3,14,39,16,35,22,9,10,9,0
114,19,20,11,38,4,3,12,40,16,29,21,8,8,8,0
143,18,20,4,38,4,3,11,74,15,26,21,7,8,50,2
107,19,19,5,37,4,3,13,34,15,28,20,8,9,8,0
111,20,19,4,3,5,3,12,35,16,31,20,8,9,8,0
112,18,20,3,38,5,3,13,36,14,27,22,8,10,9,0
109,18,18,4,3,4,2,13,36,15,29,20,8,10,10,0
154,33,33,5,2,4,3,30,41,16,43,34,10,14,10,1
101,18,19,3,38,3,3,12,30,15,27,20,8,8,8,0
153,32,31,4,3,5,2,31,42,16,42,33,8,15,10,1
99,19,18,3,37,3,2,12,29,15,28,19,7,8,8,0
111,19,21,4,3,5,3,12,35,16,29,23,8,9,9,0
105,19,19,4,2,4,3,13,33,16,28,21,8,9,8,0
109,19,19,4,38,5,3,14,35,15,29,21,8,10,8,0
132,22,24,5,38,5,4,15,43,18,34,26,12,11,12,0
116,18,20,5,38,5,3,14,40,15,29,22,8,11,10,0
108,19,19,4,2,6,3,12,35,16,29,21,7,9,8,0
114,19,20,4,38,4,3,19,32,15,29,22,7,8,8,0
182,36,38,5,3,5,5,33,53,20,49,40,11,20,12,1
104,18,18,4,3,4,2,12,35,15,27,19,8,9,8,0
149,19,19,5,37,4,3,13,75,16,28,21,7,9,50,2
144,27,28,6,4,6,4,15,46,21,41,30,12,12,12,0
110,19,20,4,38,4,2,13,36,16,29,22,7,10,9,0
109,20,20,4,38,4,3,13,33,17,30,22,8,9,8,0
113,21,20,5,38,5,3,13,37,17,30,22,8,10,9,0
163,27,30,7,38,6,5,19,53,21,42,33,13,14,13,0
155,28,29,7,4,6,5,17,51,21,41,31,12,13,12,0
116,22,20,5,39,6,3,13,37,18,33,22,9,9,9,0
118,19,30,5,38,5,3,13,35,25,27,32,9,9,9,0
97,16,19,4,38,3,3,11,30,15,24,21,8,9,8,0
153,25,31,6,39,6,5,19,49,21,38,33,12,13,12,0
102,19,17,4,37,4,2,13,32,15,28,19,8,9,8,0
138,25,31,4,38,4,4,14,40,15,38,33,8,11,8,0
104,19,19,4,38,4,3,12,33,15,28,20,8,9,8,0
102,18,16,4,2,4,1,13,33,15,29,17,6,9,8,0
106,19,19,4,43,4,3,13,33,16,29,20,8,9,8,0
141,24,34,4,4,5,4,15,41,21,36,36,11,10,11,0
107,20,18,4,3,4,3,14,35,16,29,19,8,11,8,0
117,19,21,4,38,5,4,12,42,16,28,23,9,15,9,0
139,25,25,6,4,6,4,15,46,20,37,27,11,11,12,0
105,19,19,4,38,3,2,13,33,16,29,21,8,10,9,0
139,24,30,5,38,5,5,14,42,18,36,33,11,10,11,0
106,19,20,3,3,4,3,14,32,15,29,21,8,9,8,0
122,25,19,4,38,5,3,13,41,22,36,21,8,9,13,0
109,20,20,4,37,4,3,12,33,17,30,22,7,8,9,0
109,20,18,4,38,4,3,14,34,16,29,20,7,10,8,0
113,18,20,4,3,5,3,13,38,15,28,22,8,10,9,0
114,20,21,5,38,4,3,13,37,16,29,23,8,9,10,0
105,20,18,4,38,4,3,12,32,16,30,19,8,9,8,0
160,46,31,10,37,3,3,29,38,15,55,33,7,12,7,1
188,24,28,6,39,6,5,16,89,19,37,31,11,11,54,2
149,32,36,4,2,4,3,30,37,16,40,38,8,12,8,1
104,19,18,4,2,4,3,13,33,15,28,19,8,9,8,0
108,19,19,4,38,5,3,13,34,16,29,20,7,9,8,0
110,19,20,4,38,4,2,14,35,16,28,21,9,9,9,0
158,17,29,4,3,5,1,14,79,13,26,30,7,11,51,2
150,33,33,4,3,4,3,30,39,15,42,34,8,14,8,1
148,20,19,4,2,4,2,12,76,17,30,20,8,9,50,2
121,22,21,5,3,5,3,13,40,17,32,23,9,10,10,0
107,19,19,4,38,4,3,13,34,15,28,21,8,10,8,0
151,31,32,3,38,4,3,30,36,15,47,33,7,13,8,1
147,34,30,4,3,5,2,28,39,16,44,31,7,14,8,1
151,31,32,4,38,5,3,30,40,16,41,34,8,13,9,1
106,19,19,4,2,4,3,13,33,15,28,21,8,9,8,0
123,22,19,12,38,5,3,12,43,16,33,20,8,8,9,0
113,19,19,4,3,4,3,13,34,16,34,21,8,9,8,0
167,28,29,7,4,7,5,18,55,23,44,32,13,13,13,0
114,20,20,4,3,4,3,12,34,16,29,21,8,9,8,0
116,20,20,4,37,4,3,12,35,17,29,27,10,7,11,0
114,18,19,5,38,4,3,12,42,15,28,20,7,8,17,0
161,26,29,7,4,6,5,19,51,21,41,32,13,14,11,0
156,32,33,4,38,5,3,34,45,16,42,35,8,18,10,1
118,20,21,5,38,5,3,13,39,16,30,22,9,10,10,0
111,21,22,4,2,3,7,12,31,14,30,24,8,9,8,0
145,28,27,5,4,6,4,15,44,22,42,30,10,11,11,0
110,22,20,4,37,4,3,13,33,18,32,21,7,9,8,0
109,20,18,5,3,4,3,11,38,15,30,20,8,10,10,0
133,21,26,4,38,5,4,16,42,16,34,28,11,11,12,0
112,18,20,4,38,4,3,12,34,15,28,26,7,9,9,0
117,20,20,4,37,4,3,13,35,15,30,22,8,9,9,0
98,18,14,4,2,4,2,11,33,13,27,16,8,9,8,0
114,19,20,4,38,5,3,17,37,16,29,23,8,13,8,0
149,19,19,5,37,4,3,13,76,15,28,20,8,9,50,2
106,19,18,4,2,4,2,13,33,15,28,20,8,9,8,0
141,25,28,4,38,6,5,15,44,20,37,31,12,11,12,0
155,24,17,3,37,4,2,12,79,15,33,18,8,8,51,2
121,20,21,5,3,5,3,14,40,16,32,22,10,10,11,0
109,19,20,4,38,5,3,12,36,16,29,21,8,9,9,0
154,32,37,4,38,4,3,30,40,15,41,39,8,14,9,1
114,24,18,5,38,3,3,12,37,19,34,19,7,13,8,0
110,19,24,4,38,4,3,13,33,15,28,26,8,9,8,0
155,33,31,4,38,5,3,30,40,16,47,33,8,14,9,1
105,19,19,4,3,4,3,13,33,16,29,20,8,9,8,0
125,30,20,5,38,5,3,11,38,27,40,22,9,8,10,0
102,19,18,4,37,4,3,12,31,15,28,20,7,8,8,0
108,20,20,4,2,4,3,13,32,17,30,21,8,8,9,0
114,25,19,4,38,4,3,12,34,21,35,21,7,9,8,0
141,31,32,3,3,3,3,31,34,15,40,34,7,13,8,1
112,19,20,4,2,3,3,13,35,16,30,21,9,10,9,0
108,20,19,4,3,4,3,13,34,16,30,20,8,9,9,0
152,19,19,4,37,4,3,12,79,16,28,21,8,8,50,2
106,20,18,4,38,4,2,13,34,16,29,20,7,9,8,0
159,27,30,7,3,6,5,18,52,23,41,33,12,13,13,0
134,25,23,4,38,5,4,16,41,19,39,25,10,11,10,0
107,19,19,4,3,4,3,14,33,15,29,21,8,9,8,0
113,20,19,5,3,5,3,12,37,16,30,21,9,8,9,0
130,22,22,5,3,5,4,16,43,17,34,24,11,12,11,0
106,18,18,3,37,9,3,12,36,15,27,20,7,8,8,0
107,18,19,4,38,4,3,13,35,15,27,21,8,11,8,0
117,18,20,4,38,4,4,13,39,15,27,22,7,15,8,0
128,20,20,5,3,5,3,13,49,15,32,21,10,11,10,0
110,18,19,4,38,4,3,13,35,15,29,21,8,9,9,0
149,32,33,3,2,4,3,30,39,16,41,34,7,13,8,1
160,18,20,5,37,6,4,12,84,14,26,23,8,10,51,2
174,25,22,5,3,6,3,15,84,19,38,24,10,9,53,2
116,21,20,4,38,4,3,14,36,16,33,22,8,11,9,0
105,19,20,3,37,4,3,14,32,16,29,21,8,9,8,0
152,20,20,4,2,4,3,13,76,17,30,21,8,9,51,2
103,18,18,4,2,3,3,12,32,15,28,21,7,9,8,0
156,30,30,4,3,13,2,30,49,14,40,32,8,13,12,1
158,17,26,4,2,4,3,13,76,18,27,28,12,9,51,2
116,20,24,4,38,4,3,18,35,16,30,26,9,10,9,0
125,25,23,3,39,4,3,15,34,19,36,26,9,9,9,0
161,33,38,5,38,5,3,30,43,16,44,39,9,14,9,1
