Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
111,20,20,4,3,5,3,13,35,16,31,21,8,9,8,0
107,18,19,4,3,4,3,13,34,15,28,20,7,9,9,0
106,19,19,4,50,4,3,13,34,15,28,20,7,9,8,0
117,19,20,4,50,5,3,13,36,15,28,22,8,9,9,0
108,17,15,3,49,3,2,12,37,12,26,16,11,8,13,0
139,27,24,6,50,5,4,15,46,23,40,26,11,12,12,0
133,24,25,5,3,4,3,14,45,18,37,27,9,11,15,0
159,17,24,4,50,4,3,17,62,14,46,25,24,14,31,2
109,19,20,4,50,4,3,13,34,16,29,21,8,9,9,0
102,17,16,4,3,4,3,10,35,13,26,18,7,9,8,0
109,18,19,5,3,4,3,12,33,15,27,21,7,8,8,0
107,19,19,4,2,5,3,12,34,15,29,20,7,9,9,0
113,19,20,5,3,4,3,13,39,15,29,21,8,9,14,0
115,20,22,4,50,4,4,13,36,16,32,24,9,9,9,0
100,21,16,3,50,4,2,11,32,13,31,18,7,9,8,0
111,19,20,5,50,4,3,12,36,15,29,22,8,9,9,0
105,19,19,4,2,5,3,12,33,15,28,21,8,9,8,0
105,17,19,5,49,4,3,11,37,14,26,21,9,10,10,0
110,19,15,4,2,4,2,14,35,14,29,17,7,10,8,0
123,20,20,4,50,4,4,15,42,16,33,22,10,12,11,0
124,20,25,5,50,4,9,13,40,16,30,26,9,12,10,0
116,24,20,4,3,5,3,13,37,16,33,22,9,10,9,0
131,23,21,5,50,5,3,14,43,17,37,24,10,11,11,0
173,35,30,7,51,6,5,18,54,23,50,33,13,14,14,0
107,20,19,4,49,4,3,13,33,16,30,21,7,9,8,0
103,18,20,4,49,4,3,12,33,15,27,21,8,9,8,0
104,18,19,5,2,4,3,12,33,15,27,20,7,9,8,0
107,16,23,4,2,3,3,12,26,14,30,24,7,7,7,0
106,19,19,4,2,4,3,13,33,16,29,20,7,9,8,0
155,27,29,6,3,6,4,18,45,20,42,31,12,12,10,0
108,17,17,4,49,3,2,11,32,14,34,19,8,7,8,0
147,25,26,6,3,5,5,16,44,19,39,28,11,11,12,0
107,19,18,4,3,4,2,14,34,16,29,20,7,10,8,0
115,22,26,5,50,4,3,12,33,20,31,27,7,8,9,0
109,18,21,3,1,3,2,12,33,15,27,23,7,8,7,0
145,19,20,5,50,4,3,14,69,15,29,22,9,41,10,1
116,19,20,6,50,4,3,13,40,15,29,22,8,10,10,0
113,19,23,5,3,4,3,13,34,15,30,24,7,9,7,0
106,23,18,4,50,4,3,11,33,20,32,19,7,9,8,0
134,22,24,6,3,6,4,16,46,18,34,26,10,13,10,0
106,19,19,4,49,3,3,13,33,15,28,21,8,9,8,0
96,17,18,4,49,4,2,10,32,13,26,19,7,9,8,0
102,18,19,4,50,4,3,12,32,15,27,20,7,8,8,0
138,18,19,4,3,5,3,11,65,15,28,21,8,39,9,1
139,18,18,4,2,4,3,13,63,15,32,20,8,39,8,1
133,25,23,5,50,5,4,15,44,16,37,25,10,12,10,0
112,19,20,4,49,4,2,18,39,16,28,21,9,15,9,0
120,29,18,5,3,4,2,11,38,26,39,20,8,10,10,0
106,18,18,4,2,4,2,13,34,15,28,20,7,9,8,0
166,29,30,6,4,8,5,18,54,23,44,33,13,13,13,0
107,19,20,4,3,4,3,13,35,16,27,21,7,9,8,0
114,18,22,5,50,5,3,14,38,15,27,24,9,10,10,0
155,19,22,3,2,4,3,14,55,15,48,24,24,10,31,2
106,17,18,4,2,3,2,11,32,15,26,24,7,9,8,0
130,23,25,5,50,5,4,15,42,19,34,27,10,10,12,0
115,21,18,4,3,5,3,13,36,15,32,20,8,10,9,0
108,18,19,4,2,4,3,13,32,14,27,20,7,9,8,0
117,18,19,5,49,5,3,14,45,15,27,21,8,9,15,0
105,18,20,4,2,3,3,12,33,14,27,21,7,8,8,0
99,17,21,4,3,4,4,12,28,14,25,22,7,7,7,0
103,18,20,4,2,4,3,13,32,15,27,21,7,9,8,0
133,23,24,5,3,5,4,15,44,18,35,26,11,11,12,0
119,19,19,5,2,4,3,13,42,15,29,22,8,10,14,0
114,24,18,4,49,4,3,13,34,15,33,20,7,9,8,0
130,22,22,4,3,5,3,14,43,17,35,25,10,11,12,0
99,17,18,3,49,4,2,12,31,14,26,19,8,9,8,0
113,19,20,4,3,4,3,13,37,15,29,21,9,10,9,0
106,19,18,4,2,4,3,13,34,15,28,19,8,9,9,0
117,20,21,5,3,5,4,15,37,15,30,23,8,10,9,0
162,19,24,6,2,5,3,12,60,16,49,25,25,9,32,2
103,18,19,3,2,3,2,13,31,15,28,21,8,9,8,0
110,18,18,3,3,4,2,13,34,15,27,20,9,9,11,0
112,19,19,5,51,4,3,18,39,16,28,20,7,14,8,0
108,20,19,5,49,4,3,12,34,16,30,21,7,8,8,0
140,19,20,4,3,4,3,13,65,16,29,22,9,39,9,1
107,19,20,4,2,4,3,13,34,15,28,21,8,9,9,0
112,19,20,5,3,4,3,15,37,15,28,22,9,10,9,0
106,18,19,5,49,4,3,13,35,15,28,21,8,10,8,0
109,19,19,4,50,4,3,13,34,15,28,20,8,9,9,0
100,17,22,4,2,2,3,12,29,15,26,24,8,8,8,0
