Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
111,18,20,4,3,4,3,13,36,14,27,21,10,10,10,0
104,18,19,4,2,3,3,12,32,15,27,21,8,9,8,0
108,18,24,4,2,3,3,13,32,15,27,25,8,9,8,0
112,21,20,4,2,4,4,13,32,17,32,22,8,9,8,0
110,18,18,5,2,3,3,13,32,15,27,20,14,9,8,0
108,19,19,5,3,4,3,13,35,15,28,20,8,9,8,0
104,19,19,4,2,3,3,12,32,15,28,21,8,8,8,0
159,19,29,5,2,5,3,12,64,15,28,31,57,9,36,2
107,17,22,4,3,5,3,12,34,15,26,24,8,9,8,0
144,20,44,5,3,3,13,13,38,16,31,46,20,8,13,1
105,19,19,4,3,4,3,13,34,15,28,21,8,9,9,0
98,18,14,4,2,4,2,9,33,13,28,15,8,8,9,0
91,15,17,4,2,3,2,10,32,13,22,18,7,8,9,0
165,24,32,4,3,4,3,13,59,16,35,34,53,10,32,2
156,25,30,4,2,3,2,12,55,22,35,31,53,9,32,2
99,17,17,4,2,4,2,11,33,14,25,19,8,8,8,0
96,16,13,3,2,3,2,12,29,12,24,15,7,7,8,0
108,19,19,4,3,4,3,12,35,16,29,21,8,9,9,0
111,21,20,4,3,4,3,12,35,17,31,22,9,9,9,0
102,17,18,5,2,3,3,12,32,14,26,20,7,8,8,0
152,20,30,3,2,4,3,13,54,16,30,32,52,9,30,2
107,19,19,4,3,4,3,12,33,15,29,21,8,9,8,0
107,20,20,4,2,4,3,13,33,17,30,21,8,9,8,0
110,20,20,4,3,5,3,12,35,17,29,21,8,9,9,0
113,18,20,4,2,4,3,13,33,14,29,21,7,9,8,0
104,18,17,4,2,4,3,12,33,14,28,19,7,9,8,0
155,18,30,4,3,3,3,12,53,14,29,32,52,9,31,2
105,18,20,4,2,3,3,12,33,15,27,21,8,9,8,0
164,31,47,4,3,5,16,11,49,28,42,49,22,11,18,1
86,15,18,3,1,3,3,10,23,13,22,19,6,6,6,0
112,21,20,4,3,4,3,13,35,16,30,22,9,9,9,0
117,19,21,5,2,4,3,12,36,16,33,23,9,9,9,0
140,20,43,4,2,4,13,12,40,17,29,45,20,9,14,1
104,18,19,4,2,3,3,11,30,15,29,21,7,8,8,0
137,26,26,6,3,5,4,16,42,22,40,28,10,11,11,0
190,23,35,5,4,5,4,18,70,18,36,37,55,14,33,2
107,18,19,4,2,4,3,12,35,15,28,20,9,9,10,0
137,22,24,6,3,5,4,17,44,17,36,26,11,11,12,0
152,21,29,5,3,5,3,10,58,14,30,30,53,9,31,2
109,18,20,4,3,4,3,12,37,15,27,22,9,9,10,0
107,20,19,4,2,3,3,13,33,16,29,21,7,9,8,0
120,20,18,5,3,5,2,15,40,15,32,21,8,11,9,0
144,24,26,5,3,5,4,16,46,20,39,28,11,12,13,0
110,23,19,4,2,4,3,13,34,15,32,21,8,9,8,0
103,18,20,3,2,3,2,13,30,14,27,22,7,7,8,0
118,21,24,4,3,5,4,12,37,19,30,25,8,9,10,0
128,21,23,5,4,5,3,15,42,17,33,25,10,11,11,0
111,19,20,4,3,5,3,13,38,15,28,21,9,9,9,0
133,22,24,6,3,5,4,17,44,17,34,26,11,12,11,0
103,18,19,4,2,3,3,13,32,14,27,20,7,9,8,0
151,21,30,3,2,3,3,12,54,17,31,31,52,9,30,2
119,18,20,4,3,5,3,12,41,15,33,21,9,14,10,0
150,34,24,6,3,5,4,15,45,19,48,27,10,11,11,0
122,22,21,5,3,4,3,13,41,17,33,23,10,11,11,0
105,19,18,4,3,5,3,12,33,15,28,20,9,8,9,0
141,25,26,5,2,6,5,14,46,20,38,29,11,11,13,0
103,18,19,4,2,4,3,11,32,16,27,21,7,8,8,0
104,22,18,4,2,4,3,11,32,20,30,19,8,9,8,0
151,18,30,4,2,4,3,13,57,15,28,32,52,9,32,2
100,16,20,3,2,3,3,11,27,14,23,22,7,7,7,0
115,20,23,4,3,4,3,12,35,17,31,24,9,9,10,0
107,19,17,4,2,3,2,12,31,16,27,19,8,8,8,0
180,22,33,6,2,5,3,15,67,17,34,35,54,11,33,2
110,19,19,4,3,4,3,13,36,16,29,21,9,10,9,0
111,19,19,4,3,4,3,12,36,15,29,21,9,10,9,0
172,22,34,5,3,4,4,14,58,16,34,36,54,9,32,2
106,19,17,4,2,3,2,16,35,15,28,19,8,12,8,0
105,22,17,4,2,4,2,13,34,14,30,18,8,10,9,0
138,25,24,6,4,5,4,14,44,21,38,27,12,11,12,0
161,19,31,4,3,5,3,13,60,15,33,32,53,10,32,2
112,19,20,4,2,4,3,14,35,15,28,22,9,10,9,0
149,20,43,4,2,4,14,12,42,15,29,45,21,10,15,1
102,18,18,4,2,4,2,11,32,16,28,20,8,9,8,0
114,19,24,4,3,5,4,13,35,15,28,26,8,9,9,0
108,18,19,4,2,4,3,12,36,15,28,21,9,10,9,0
110,19,20,4,2,4,3,12,32,15,32,22,8,9,9,0
150,19,45,5,3,4,14,13,46,16,29,46,23,10,17,1
124,21,19,5,3,5,3,15,42,15,33,21,9,10,11,0
107,18,20,4,3,4,3,13,36,15,26,21,9,9,9,0
119,20,20,5,3,5,3,12,42,15,30,22,9,10,11,0
106,20,19,4,2,3,3,13,32,16,29,20,7,9,8,0
110,20,20,4,3,4,3,12,35,16,30,21,8,9,9,0
116,23,22,3,2,4,3,12,36,15,32,24,12,12,8,0
105,19,18,4,2,3,3,12,32,16,29,20,7,9,8,0
116,19,21,5,3,5,3,12,39,16,29,22,9,9,10,0
116,19,21,4,3,5,3,13,36,15,31,23,8,10,9,0
106,18,19,3,3,4,3,13,35,15,27,20,8,10,9,0
102,19,17,4,2,4,3,9,35,15,29,18,9,9,9,0
113,25,19,4,3,5,3,12,35,15,35,20,7,9,9,0
112,19,19,4,3,4,3,12,34,15,27,21,9,8,8,0
139,18,43,4,3,4,13,12,41,15,27,44,21,9,15,1
109,31,19,3,2,3,3,11,25,14,40,21,7,6,6,0
189,26,57,6,3,4,21,19,53,19,38,59,24,11,22,1
152,19,30,5,2,4,3,12,55,16,29,32,52,9,31,2
139,18,42,3,3,4,13,12,41,15,28,44,20,8,14,1
107,18,19,4,2,3,3,12,31,15,32,20,8,9,8,0
110,19,20,3,2,4,3,13,33,16,31,22,8,9,9,0
137,24,22,5,3,5,3,15,47,19,37,25,10,16,11,0
107,19,19,5,2,4,3,12,34,16,29,20,7,9,8,0
139,19,43,4,3,4,13,12,39,16,28,45,21,9,14,1
121,24,20,5,3,5,3,13,39,16,34,22,9,9,10,0
102,18,19,4,2,3,3,12,31,15,27,20,7,9,8,0
149,26,29,5,3,6,5,17,46,21,39,32,13,13,12,0
107,19,19,4,2,4,3,12,36,16,28,21,7,12,8,0
128,26,21,5,3,5,3,13,40,23,35,22,9,10,11,0
125,21,22,5,3,5,4,14,40,17,33,24,9,10,10,0
148,29,22,5,3,12,4,15,51,25,43,24,11,11,12,0
118,20,19,5,3,4,3,15,38,15,32,21,9,11,10,0
113,19,23,5,3,5,3,11,37,15,28,25,12,9,9,0
142,25,26,5,3,6,4,16,46,22,38,28,10,12,11,0
103,18,19,4,2,3,3,13,32,15,27,20,8,9,8,0
140,19,43,4,2,3,13,13,39,16,28,45,21,9,15,1
107,20,19,4,3,5,3,11,34,16,30,21,8,9,8,0
139,23,27,4,3,6,4,15,41,20,37,29,9,11,9,0
105,19,18,4,2,4,2,13,34,17,29,19,7,10,8,0
103,19,18,4,2,4,3,12,34,16,29,20,7,11,8,0
105,20,18,4,2,4,3,12,32,16,29,19,7,9,8,0
148,25,34,6,3,5,14,14,43,18,40,36,11,10,11,0
112,19,19,4,3,4,3,12,40,15,29,20,9,14,8,0
110,20,17,4,2,4,2,11,39,15,29,18,7,9,9,0
115,19,22,5,3,5,3,13,37,17,29,23,9,10,10,0
113,20,19,5,3,4,3,13,37,16,30,21,8,10,9,0
101,18,19,3,2,3,3,12,30,15,27,21,7,9,8,0
118,19,23,4,2,4,3,12,34,15,30,25,7,9,8,0
143,21,43,4,3,4,13,12,40,16,32,45,21,9,15,1
109,19,24,6,3,3,3,11,31,15,28,26,8,6,9,0
111,18,19,4,2,4,3,12,39,15,28,21,8,8,14,0
98,17,19,4,2,3,3,12,29,14,26,21,7,8,7,0
115,19,24,5,3,4,5,12,37,15,28,26,9,10,10,0
133,23,24,5,3,5,4,14,43,18,35,26,11,11,11,0
136,20,42,4,2,3,13,12,35,15,29,44,20,7,14,1
197,29,55,7,3,5,15,17,59,24,43,58,25,13,20,1
110,21,20,4,2,4,2,12,33,18,32,22,8,9,8,0
118,18,22,5,3,4,3,12,42,14,28,23,9,9,15,0
115,20,21,4,3,4,3,14,35,17,30,23,8,9,9,0
164,36,28,6,3,6,4,16,49,22,51,31,13,13,13,0
113,19,19,4,2,4,3,14,38,15,29,20,9,11,10,0
138,25,28,5,2,5,4,15,42,21,38,31,9,11,10,0
111,19,20,4,3,4,3,13,37,16,28,21,9,9,10,0
109,20,17,4,2,4,3,12,33,15,28,19,8,9,9,0
159,32,29,6,3,5,4,16,52,27,44,32,17,12,18,0
150,20,43,4,2,4,13,13,37,17,39,44,20,8,14,1
115,21,25,3,3,4,4,12,33,18,31,27,6,8,9,0
142,25,27,5,3,5,4,15,45,21,39,29,12,12,12,0
106,18,20,5,2,4,3,12,33,15,28,22,8,9,8,0
105,18,20,4,2,4,3,12,34,15,27,21,8,9,9,0
124,22,19,5,3,5,3,13,39,15,37,21,9,11,10,0
116,19,23,5,3,4,4,13,38,15,29,25,9,10,10,0
101,18,19,3,2,4,3,12,31,15,27,21,8,8,9,0
111,18,20,4,3,5,3,12,35,15,29,22,9,9,9,0
158,20,32,4,3,4,3,13,58,16,30,34,53,10,31,2
143,32,23,5,4,6,4,15,45,18,44,25,12,11,11,0
131,20,21,4,3,5,3,14,51,17,31,23,9,10,11,0
129,22,21,5,2,5,3,14,43,16,34,24,11,11,11,0
108,19,21,4,2,4,3,13,33,17,28,22,8,9,8,0
117,19,18,4,3,5,3,13,38,15,29,19,8,9,10,0
121,19,21,5,3,5,3,14,40,15,32,23,8,11,10,0
106,19,18,4,2,3,3,13,32,15,29,20,8,9,8,0
110,19,19,4,3,4,3,12,34,14,28,20,8,9,8,0
126,22,26,5,3,4,3,19,38,18,33,28,10,10,10,0
125,20,20,5,3,4,3,15,40,15,37,22,10,11,11,0
136,19,41,4,2,4,13,13,38,15,28,43,20,9,14,1
102,17,20,4,2,3,4,12,31,14,25,22,8,8,7,0
141,24,27,5,3,6,4,16,45,19,36,29,11,12,10,0
102,16,21,4,2,4,2,12,32,13,25,22,7,9,7,0
118,24,20,4,3,5,3,13,37,16,35,21,8,10,9,0
142,24,26,4,3,7,4,16,46,19,38,29,11,11,11,0
105,17,18,5,3,4,3,12,35,13,26,20,9,8,9,0
136,25,24,5,3,5,4,14,46,19,37,26,11,10,12,0
112,19,20,4,3,4,3,13,37,15,28,21,10,10,10,0
114,19,18,4,2,4,2,13,38,16,29,20,9,9,10,0
115,24,20,4,3,4,3,13,34,15,33,22,9,9,8,0
118,19,25,4,2,3,3,18,33,16,28,27,8,9,9,0
142,27,41,4,3,4,13,10,42,15,36,42,21,10,16,1
113,23,19,4,2,4,3,13,34,16,33,21,7,9,8,0
142,24,24,6,3,6,4,17,47,18,36,27,11,13,12,0
105,19,18,3,2,4,3,13,31,15,29,20,7,9,8,0
112,21,20,4,3,4,3,13,33,15,31,22,8,9,8,0
101,18,19,4,2,3,3,12,31,15,27,20,7,9,8,0
107,19,18,4,3,5,3,12,34,15,28,20,9,9,9,0
105,21,17,4,2,3,3,13,32,14,30,19,7,9,7,0
130,22,22,5,3,4,3,15,41,17,35,24,10,10,10,0
114,18,21,5,3,4,3,12,38,15,27,22,9,9,10,0
153,25,29,5,4,5,5,18,46,21,40,32,14,11,14,0
157,19,30,4,3,4,3,13,57,15,28,32,53,9,31,2
114,20,18,4,2,3,3,13,35,16,34,20,8,9,9,0
129,22,22,6,3,4,3,14,41,19,32,23,7,8,9,0
121,20,20,5,3,5,3,12,42,16,30,22,9,11,10,0
129,18,21,4,3,4,3,12,49,15,29,22,20,9,21,0
