Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
129,22,25,5,39,6,4,14,42,18,34,27,10,10,10,0
118,22,24,5,37,4,3,12,36,21,33,26,9,10,10,0
110,19,19,4,1,4,3,11,30,15,30,20,8,7,8,0
116,25,21,5,39,5,3,11,34,14,35,22,9,7,9,0
92,15,19,3,37,3,3,11,26,12,22,22,7,6,7,0
110,21,20,5,37,4,3,12,34,18,32,22,8,9,8,0
114,19,26,4,2,4,3,13,33,22,29,28,8,8,9,0
116,20,21,5,38,5,3,12,38,17,30,23,9,10,10,0
116,19,21,4,39,5,3,13,39,15,29,22,9,9,10,0
153,18,43,4,37,4,27,11,57,15,28,45,8,8,33,2
108,18,22,5,2,3,3,11,34,19,27,24,8,9,9,0
98,19,17,3,37,4,2,12,29,15,27,19,7,8,8,0
157,20,43,5,38,4,27,13,59,15,29,44,8,10,33,2
158,19,45,5,37,4,27,12,59,16,28,46,8,8,33,2
131,31,21,5,3,5,3,13,41,21,42,22,9,10,10,0
114,19,27,4,2,3,3,12,33,14,28,28,8,9,8,0
103,24,18,3,3,4,2,11,28,14,34,19,8,7,6,0
103,19,20,3,2,4,3,13,30,16,28,21,8,9,8,0
111,20,19,4,2,4,3,12,37,16,30,20,8,8,8,0
108,23,18,4,37,4,3,13,32,20,33,20,7,9,8,0
200,24,33,5,38,30,7,19,69,19,40,49,10,11,12,1
114,18,21,4,3,4,3,13,35,15,28,22,8,9,9,0
106,23,18,4,2,4,2,12,31,19,32,20,8,8,8,0
110,20,22,4,2,4,3,13,32,18,30,24,8,9,7,0
109,20,19,4,38,4,3,13,34,16,31,21,8,10,9,0
101,16,18,5,2,5,3,10,36,14,25,19,8,9,9,0
155,29,30,6,3,5,4,21,46,23,42,32,12,12,11,0
190,24,53,5,3,6,28,16,70,20,36,55,15,12,36,2
106,19,19,4,37,4,3,13,34,15,29,21,8,9,8,0
134,22,24,5,3,5,4,17,45,18,35,26,11,13,11,0
113,19,22,5,3,4,3,12,35,16,29,23,8,9,9,0
146,20,19,4,38,29,3,13,59,16,30,32,8,9,9,1
178,28,31,6,39,6,5,18,63,23,43,34,14,14,25,0
115,20,18,3,37,4,2,13,35,16,30,20,8,10,9,0
108,18,21,5,38,4,3,12,34,15,28,22,8,9,9,0
103,19,18,4,2,3,2,12,31,15,29,20,8,9,8,0
112,18,17,5,38,5,3,10,45,14,28,19,8,9,9,0
111,27,18,4,2,4,3,12,31,14,36,20,7,7,8,0
147,21,20,4,2,28,3,13,59,17,30,34,8,10,8,1
106,19,19,4,37,4,3,13,33,15,28,20,8,10,8,0
110,18,22,4,2,4,4,13,34,17,28,23,8,9,9,0
139,26,26,6,3,4,3,13,40,20,40,29,10,10,11,0
107,18,19,4,38,4,2,12,33,15,27,21,8,9,8,0
105,20,19,4,38,4,3,11,33,16,29,21,7,10,7,0
101,18,19,4,37,4,3,11,32,15,27,20,7,8,8,0
101,18,18,4,2,4,3,12,32,14,26,20,8,9,8,0
177,24,42,5,3,5,28,15,69,18,37,43,10,12,36,2
137,23,24,5,4,5,5,15,48,18,35,26,16,12,17,0
104,18,19,4,2,3,3,12,33,15,28,20,8,9,8,0
107,24,19,3,46,3,2,12,29,16,35,21,8,8,8,0
161,28,29,7,39,6,5,16,51,22,43,32,13,12,13,0
125,27,17,5,3,5,3,14,42,21,41,18,7,12,10,0
159,23,19,5,1,29,3,13,62,16,34,32,9,10,9,1
159,28,29,5,39,6,5,20,50,20,43,32,12,14,13,0
106,19,19,4,2,3,3,14,32,15,29,21,8,9,8,0
160,19,43,5,3,5,27,13,63,14,28,44,9,10,35,2
102,17,18,4,37,4,2,12,32,14,27,20,7,9,8,0
161,18,45,5,3,3,27,12,59,15,28,47,9,8,34,2
114,19,20,5,3,4,3,12,36,17,30,22,9,9,10,0
123,20,22,4,38,7,3,13,40,15,31,24,9,10,8,0
114,16,20,10,2,4,3,12,45,14,25,22,13,9,14,0
165,30,29,6,4,7,5,18,53,22,45,32,14,14,13,0
147,24,20,3,2,28,3,12,56,22,34,33,8,9,8,1
127,29,21,4,2,4,3,13,37,20,39,23,9,9,9,0
141,28,24,5,3,5,4,16,45,21,40,26,10,11,11,0
109,19,19,4,2,4,3,14,34,15,28,21,8,10,8,0
148,28,26,5,3,6,4,17,45,22,42,29,11,12,11,0
119,20,21,4,2,5,3,14,38,15,32,23,9,10,10,0
106,20,19,4,37,3,3,12,32,16,29,21,8,9,8,0
104,19,19,3,2,4,3,12,31,16,29,20,8,9,8,0
139,25,24,5,3,5,4,17,44,18,39,26,12,12,12,0
114,20,20,5,3,5,3,13,37,16,31,22,9,9,9,0
96,18,15,4,38,4,2,10,34,14,27,16,8,9,9,0
111,24,18,5,38,4,3,12,34,15,34,20,8,9,9,0
125,21,20,4,37,5,3,22,45,16,31,22,9,18,10,0
103,16,24,4,37,3,3,12,29,15,25,25,7,8,7,0
183,25,48,5,39,4,27,15,65,21,39,50,11,11,36,2
140,32,24,4,39,4,3,16,39,20,45,26,10,11,10,0
150,19,19,4,37,28,3,13,57,15,34,33,8,8,8,1
112,18,20,4,38,5,3,12,39,14,28,22,9,11,11,0
145,19,20,4,3,29,3,13,59,16,29,34,8,9,8,1
130,22,23,5,3,6,4,13,45,16,34,26,8,14,9,0
110,18,24,5,2,4,3,12,34,20,28,25,8,9,9,0
138,19,38,6,38,5,4,14,41,31,31,40,10,10,11,0
170,22,22,5,3,30,3,15,72,18,35,37,12,13,14,1
141,27,24,5,3,6,4,15,46,22,40,27,12,12,12,0
143,23,23,5,3,5,4,16,44,17,46,25,10,13,11,0
155,19,20,4,38,29,3,16,65,14,30,34,10,12,10,1
131,23,23,4,3,6,4,15,43,19,35,26,10,11,11,0
111,21,20,4,3,4,3,12,35,16,31,22,8,9,10,0
133,23,22,5,38,5,3,15,43,18,37,25,10,12,11,0
115,25,22,4,3,4,3,12,32,16,35,24,10,9,8,0
137,22,24,5,3,5,3,20,45,17,34,26,10,12,10,0
109,19,20,4,3,5,3,14,35,15,28,22,8,9,8,0
104,19,19,4,2,4,2,12,32,16,28,21,7,9,9,0
199,31,27,6,39,30,4,16,74,24,48,43,12,13,12,1
119,24,24,5,3,5,3,11,39,19,33,26,9,10,9,0
152,17,43,4,37,4,27,13,56,15,27,45,8,8,32,2
106,19,20,4,38,4,3,12,32,17,29,22,7,8,8,0
113,20,21,4,2,4,4,14,36,17,30,23,8,11,9,0
106,24,18,2,2,3,2,13,30,20,33,19,7,9,8,0
102,22,15,5,38,4,3,9,33,14,32,17,7,9,8,0
166,29,24,6,38,7,3,18,54,22,43,27,12,15,13,0
116,25,16,4,38,5,2,12,34,20,40,18,7,9,8,0
121,20,20,4,38,9,3,13,43,16,31,22,9,10,10,0
105,20,20,4,2,3,3,12,29,17,30,22,8,8,7,0
115,21,21,5,38,4,3,13,36,17,31,23,9,9,10,0
108,18,19,4,2,4,3,12,35,15,27,21,7,9,8,0
148,27,25,5,3,5,4,16,45,22,42,27,11,12,11,0
109,19,20,5,2,4,3,12,35,16,28,22,8,9,8,0
101,18,19,4,37,4,2,12,30,15,27,21,8,8,8,0
96,16,24,3,2,4,2,10,31,12,23,25,17,9,9,0
162,23,44,5,3,4,27,12,60,15,33,45,9,9,34,2
113,18,21,5,3,5,4,13,39,16,26,23,9,10,9,0
119,18,25,4,3,5,3,13,35,21,28,27,8,10,8,0
108,19,20,4,3,4,3,13,34,15,28,21,9,9,9,0
140,19,18,4,2,28,3,12,57,15,28,32,7,9,8,1
106,18,18,4,37,4,3,13,35,15,27,20,7,10,8,0
167,20,45,5,38,5,27,14,67,15,30,47,8,15,34,2
103,19,19,4,2,4,3,11,31,16,28,21,7,8,8,0
103,18,20,4,2,3,2,12,32,15,27,22,7,9,8,0
109,19,19,4,2,3,3,12,36,15,28,21,8,9,8,0
112,18,21,4,3,4,3,12,37,16,28,23,9,9,10,0
103,18,19,4,38,3,3,12,32,15,28,20,8,8,8,0
109,19,20,5,3,4,3,13,34,16,29,22,8,9,8,0
150,25,26,5,3,5,4,19,47,19,39,29,12,13,13,0
108,20,17,4,37,3,3,11,39,16,29,19,8,15,9,0
120,19,25,5,39,5,4,13,38,14,29,27,9,9,10,0
110,19,19,4,38,3,3,13,32,16,28,21,8,9,8,0
108,20,19,4,3,3,3,13,32,16,30,21,8,9,8,0
105,17,16,4,2,9,3,12,36,14,27,18,7,8,8,0
156,27,29,4,3,5,4,18,48,22,42,32,13,14,13,0
104,17,19,4,38,4,3,13,33,15,26,21,8,8,8,0
109,20,19,4,2,4,3,12,34,16,30,21,9,8,9,0
105,18,19,4,2,4,3,13,33,15,28,21,8,9,8,0
115,19,20,4,37,5,4,13,38,15,29,22,10,10,11,0
154,28,27,5,4,5,4,18,50,21,43,30,16,12,16,0
154,24,30,6,38,6,5,18,49,20,37,33,10,13,12,0
150,25,25,5,3,6,4,15,50,20,37,33,11,11,17,0
153,26,28,6,3,5,4,17,47,20,41,31,13,12,13,0
114,18,18,5,38,5,3,13,39,14,29,20,8,10,10,0
118,19,22,4,3,5,3,12,39,17,29,24,9,10,10,0
130,21,24,5,38,5,4,17,40,18,34,26,10,11,9,0
147,25,29,5,38,5,4,17,45,20,39,31,13,12,12,0
112,19,16,5,38,5,3,12,37,13,31,18,8,8,10,0
124,23,24,5,39,5,4,13,38,15,34,26,8,10,9,0
146,20,20,4,38,28,3,12,58,16,30,34,8,8,9,1
121,21,22,5,4,4,4,12,38,17,33,24,10,9,10,0
105,18,20,4,2,4,3,12,32,15,27,22,8,8,8,0
102,19,18,4,37,4,3,12,32,15,28,19,7,9,7,0
161,22,43,4,38,4,27,13,61,19,31,45,8,10,32,2
153,19,43,4,37,4,27,13,56,16,28,45,8,9,32,2
107,19,20,5,37,4,2,13,32,17,29,21,8,9,8,0
106,18,19,5,2,3,3,12,33,15,28,21,7,9,8,0
148,18,19,4,3,28,3,14,62,15,28,33,8,9,8,1
109,20,18,4,2,4,3,13,34,16,30,20,8,9,9,0
118,19,20,5,38,4,3,17,42,15,29,22,8,15,9,0
101,16,18,5,2,4,3,12,34,14,25,19,8,8,9,0
123,26,19,4,38,5,3,13,35,22,42,21,8,8,9,0
109,20,19,4,3,5,3,12,33,16,31,21,8,9,8,0
102,18,19,4,37,4,3,12,32,15,27,20,7,8,8,0
100,17,19,4,38,4,3,11,32,14,26,20,8,9,8,0
112,19,19,4,2,4,2,12,33,15,28,20,7,9,8,0
104,19,17,3,37,4,3,12,34,16,28,19,7,10,8,0
126,26,21,5,3,5,3,13,41,22,37,22,11,10,12,0
160,27,34,5,39,6,4,17,47,28,42,37,11,13,11,0
156,19,43,4,37,4,27,13,59,16,28,45,7,10,32,2
112,19,19,4,2,3,3,13,33,15,28,21,8,9,9,0
110,19,24,4,2,4,3,12,33,21,28,26,8,9,8,0
201,26,51,5,38,6,29,17,75,20,41,54,12,13,38,2
97,17,17,3,38,3,2,12,29,14,26,19,8,8,8,0
110,19,21,4,3,4,3,13,34,16,29,22,8,9,9,0
163,19,43,4,37,4,27,11,58,15,29,45,8,9,33,2
156,19,43,3,38,3,27,12,54,15,34,44,8,9,32,2
143,20,20,3,37,28,3,13,55,17,29,34,7,8,8,1
121,21,20,12,3,4,2,13,45,15,31,22,9,9,9,0
139,25,27,4,3,5,5,13,40,21,37,30,12,10,12,0
132,22,23,5,3,5,4,15,43,18,34,26,9,12,10,0
119,21,20,5,3,5,4,12,39,16,33,22,10,10,10,0
105,19,19,4,37,3,3,13,32,15,28,20,7,9,8,0
104,18,16,4,37,4,2,12,39,13,25,17,7,9,8,0
105,18,18,4,2,4,3,11,33,15,29,20,8,9,9,0
158,19,43,5,38,4,27,12,59,16,30,45,8,9,33,2
113,18,26,4,2,4,3,12,34,21,29,27,8,8,8,0
112,19,18,5,3,5,3,13,37,14,30,20,8,9,10,0
116,20,20,5,38,5,3,13,38,16,31,22,9,10,9,0
106,19,19,4,38,3,3,13,32,15,29,21,8,9,8,0
114,20,20,5,38,5,3,12,38,16,31,21,9,9,10,0
