Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
117,21,20,5,27,6,3,12,39,16,31,22,9,9,10,0
161,18,22,4,26,32,2,11,84,15,27,23,24,9,17,2
105,18,19,4,26,4,3,11,34,15,29,20,8,8,9,0
99,17,19,3,26,3,3,12,29,14,26,21,8,9,7,0
180,24,23,4,2,32,3,12,84,15,36,25,24,9,17,2
137,20,22,4,3,3,3,45,40,16,29,24,7,16,8,1
170,20,24,4,3,32,3,13,85,16,30,25,25,9,17,2
143,23,22,4,27,3,4,16,56,17,35,24,10,29,10,0
111,17,25,4,26,3,3,12,30,14,26,31,7,7,7,0
109,20,18,5,26,4,2,12,35,17,30,20,8,9,9,0
143,24,26,5,27,6,4,17,46,19,38,28,11,11,13,0
105,19,18,4,26,5,3,13,34,15,28,20,8,9,8,0
107,20,19,3,26,3,3,12,32,17,31,21,8,9,9,0
125,20,20,5,3,4,3,20,43,17,30,22,9,16,9,0
111,19,19,4,27,4,3,12,34,15,28,21,13,9,8,0
103,19,19,3,2,3,3,12,31,15,29,20,8,9,8,0
119,19,18,5,3,4,3,16,36,15,29,26,8,9,9,0
102,19,18,4,2,3,3,11,31,15,28,20,7,8,8,0
130,27,20,4,3,4,3,12,38,17,38,22,9,10,10,0
152,31,29,6,28,5,5,14,44,22,46,31,11,10,11,0
117,20,20,5,3,11,4,12,43,16,30,22,8,9,9,0
135,18,21,4,2,3,2,45,37,13,28,24,7,16,8,1
161,28,29,8,28,6,5,17,52,21,43,32,13,12,12,0
112,15,32,4,2,3,17,12,31,13,24,34,8,8,8,0
155,17,26,5,26,4,3,50,49,14,28,28,10,22,10,1
169,18,22,5,3,37,3,12,90,15,28,24,24,9,16,2
116,20,20,4,26,5,3,17,35,16,30,21,9,9,9,0
146,20,22,4,26,3,3,55,40,16,30,24,8,17,8,1
108,18,20,4,2,4,3,10,36,13,29,22,10,9,10,0
108,18,18,3,26,4,3,13,32,16,32,20,8,9,9,0
139,28,26,6,2,5,4,13,42,19,41,28,11,9,12,0
127,19,28,4,26,4,2,13,44,24,28,29,8,14,11,0
112,19,20,4,2,3,4,12,38,15,29,22,8,14,8,0
200,25,37,7,27,5,5,51,60,21,38,40,10,22,13,1
104,20,18,4,26,3,2,11,30,16,33,20,8,8,8,0
145,19,24,4,3,3,3,45,40,16,34,25,8,16,9,1
127,20,22,4,27,4,3,13,35,17,33,24,8,10,9,0
177,21,26,4,2,32,3,12,84,16,31,27,25,9,17,2
110,18,19,4,26,4,3,17,33,15,28,21,8,9,9,0
106,20,19,4,2,3,3,13,32,16,30,20,8,8,8,0
108,20,19,4,3,3,3,12,32,16,30,21,8,8,9,0
105,18,19,4,26,3,3,13,33,15,27,21,8,9,8,0
111,24,19,4,2,4,3,12,32,21,35,21,8,9,9,0
149,24,25,5,2,4,3,44,44,16,34,27,8,18,9,1
145,19,25,5,3,4,3,46,44,16,29,27,9,18,9,1
104,18,19,3,27,4,3,12,32,15,27,21,8,9,8,0
139,24,22,12,3,5,4,15,51,20,36,25,10,10,12,0
243,28,36,6,5,35,7,23,110,22,43,39,30,13,22,2
131,21,23,5,27,5,4,17,43,16,33,25,11,12,11,0
108,19,19,5,2,4,3,12,35,15,29,20,9,9,9,0
119,19,20,4,27,3,3,13,40,16,28,21,7,9,7,0
115,26,19,5,2,4,2,12,34,17,36,21,8,9,8,0
115,19,20,5,27,5,4,12,36,16,28,21,8,9,10,0
148,20,24,4,3,4,3,46,42,16,34,25,9,18,9,1
107,20,18,5,26,4,3,12,33,16,30,20,8,9,9,0
156,27,26,5,3,5,3,15,49,24,40,28,12,15,12,0
115,18,21,5,27,5,3,12,39,15,29,22,8,11,10,0
123,24,19,5,3,4,3,12,45,15,33,21,7,9,8,0
104,18,19,4,2,3,3,12,32,15,28,21,8,9,8,0
139,27,24,5,27,6,4,14,45,19,39,26,11,12,12,0
118,20,20,4,27,5,3,12,39,16,31,22,9,10,11,0
128,22,23,4,27,5,4,15,39,18,33,25,10,10,11,0
109,19,19,4,26,3,3,11,31,15,28,20,7,8,8,0
105,17,17,4,1,3,1,12,30,13,27,19,7,7,7,0
111,18,22,4,27,4,3,13,35,15,28,23,9,10,9,0
99,16,15,4,26,3,2,13,31,13,25,18,7,9,8,0
112,22,20,4,3,4,3,13,34,16,32,22,8,9,8,0
114,19,20,4,27,5,3,12,38,16,29,22,9,9,11,0
116,25,19,4,27,4,3,13,35,16,36,21,8,9,8,0
108,18,19,4,2,4,3,12,36,15,27,20,13,8,14,0
105,18,22,4,26,3,2,12,31,14,27,24,8,8,9,0
164,35,32,7,3,5,6,17,46,19,49,35,11,12,11,0
117,26,18,5,3,4,3,13,35,16,37,19,8,8,9,0
105,20,18,4,26,4,3,12,33,15,30,20,8,9,9,0
129,20,22,5,3,5,3,14,45,16,34,24,11,11,11,0
107,18,18,5,3,4,3,13,35,15,28,20,8,9,8,0
187,26,32,6,28,5,5,51,60,21,39,34,12,21,14,1
113,17,21,4,27,4,3,12,41,15,26,22,10,9,15,0
111,20,19,4,2,3,3,12,32,17,30,21,8,8,8,0
113,19,19,4,2,4,3,18,34,16,29,21,8,9,9,0
113,20,20,5,2,3,3,14,33,17,30,22,7,9,8,0
108,18,18,4,26,4,3,12,34,15,27,20,8,9,9,0
104,17,19,4,2,3,3,12,30,14,27,20,7,8,8,0
104,19,18,4,27,4,3,12,32,15,28,20,8,8,8,0
112,19,19,5,26,3,3,12,40,16,28,21,8,9,15,0
124,21,22,5,3,4,3,14,40,16,33,24,10,10,11,0
141,24,26,5,27,5,4,20,44,22,36,28,11,11,12,0
110,21,19,4,27,4,3,13,35,15,31,20,8,10,8,0
107,18,16,5,27,5,3,12,37,14,29,18,8,9,9,0
102,19,19,4,26,3,3,12,30,16,28,21,7,8,7,0
140,23,24,5,2,5,4,16,50,18,35,26,9,11,11,0
101,19,19,4,2,3,3,11,30,16,28,21,8,8,8,0
152,22,26,5,4,5,4,16,58,19,36,28,27,11,27,0
102,18,18,4,2,3,3,12,31,15,27,20,8,8,8,0
96,17,18,3,26,2,2,11,27,15,27,20,7,8,7,0
116,27,20,4,26,4,3,12,33,24,37,22,8,8,9,0
148,24,23,3,26,4,2,46,45,15,34,25,7,17,13,1
104,19,18,5,26,4,3,12,34,15,28,20,8,9,9,0
184,19,25,6,3,33,4,14,96,16,30,28,26,13,19,2
163,19,23,4,2,32,3,11,83,16,28,25,24,7,16,2
104,19,18,4,26,3,3,13,31,14,29,19,8,8,8,0
112,26,19,4,2,3,3,11,33,16,36,21,8,9,9,0
145,20,24,5,3,4,3,45,45,16,30,26,9,17,9,1
129,21,22,5,27,5,3,13,43,17,35,24,11,11,11,0
118,20,19,5,3,5,3,12,39,15,30,21,9,10,10,0
102,18,18,4,2,3,2,12,31,14,28,19,8,8,8,0
117,21,22,4,12,5,3,12,35,18,32,24,10,7,10,0
146,25,25,5,3,6,4,17,46,21,41,28,11,13,11,0
112,19,20,5,27,4,3,12,37,15,29,22,9,9,9,0
106,20,20,4,2,4,3,12,33,17,29,22,8,10,8,0
110,19,21,5,2,4,3,13,34,16,29,23,8,9,9,0
136,24,22,10,2,4,4,15,45,17,37,24,10,11,11,0
110,23,18,5,31,4,3,12,33,15,32,20,8,8,9,0
103,18,19,4,27,4,3,11,32,14,27,21,8,8,9,0
109,20,20,4,26,4,3,13,34,16,29,22,8,10,9,0
105,18,20,4,27,4,2,12,32,17,28,21,8,8,8,0
132,20,24,4,3,5,4,14,46,15,31,26,10,11,16,0
118,21,20,4,26,4,3,12,40,18,31,22,14,9,14,0
107,17,18,4,2,5,2,15,40,14,25,19,8,12,9,0
109,19,20,5,26,4,3,13,33,16,30,22,8,9,8,0
148,24,24,6,27,5,4,18,51,19,38,27,12,15,12,0
105,19,19,4,2,4,3,12,32,16,29,21,8,9,8,0
148,19,25,5,26,9,3,46,47,16,29,27,8,17,9,1
109,17,20,5,26,4,3,13,36,15,27,22,8,10,8,0
105,18,19,4,3,4,3,13,34,15,28,20,8,9,8,0
116,18,25,5,2,3,3,17,39,16,27,27,14,13,9,0
110,18,19,4,27,4,3,12,34,14,30,21,9,9,9,0
113,19,22,5,27,4,3,13,35,15,29,24,9,9,9,0
142,24,25,6,27,5,4,15,50,20,37,27,11,12,17,0
115,24,21,5,3,4,3,12,36,17,34,22,9,9,9,0
112,18,20,4,2,4,3,12,33,15,32,22,8,8,8,0
106,19,20,4,2,4,3,11,33,15,29,21,8,8,9,0
113,20,20,4,27,4,3,13,35,16,31,22,9,10,9,0
111,18,20,4,26,5,3,12,36,15,27,22,8,10,9,0
183,20,25,4,3,34,4,13,92,15,33,27,26,10,18,2
108,18,20,4,2,3,3,12,31,15,28,21,8,8,7,0
135,23,24,5,3,5,4,14,47,18,35,26,12,12,13,0
122,21,21,5,2,4,3,13,42,15,32,22,9,11,9,0
113,21,21,4,27,4,3,15,34,17,31,22,8,9,8,0
175,26,31,5,3,6,4,48,54,23,38,34,11,20,12,1
105,16,20,10,26,3,3,13,36,14,25,21,6,8,7,0
115,20,20,4,27,5,3,13,36,16,33,21,7,10,8,0
140,21,25,8,27,5,3,16,50,17,33,27,11,10,12,0
104,20,15,4,2,4,3,11,32,14,29,21,7,9,8,0
170,22,25,4,27,32,3,13,84,18,32,26,25,9,17,2
153,25,29,6,3,6,5,16,52,21,38,31,13,13,15,0
108,18,21,4,26,3,3,13,34,15,28,22,7,9,8,0
113,20,19,5,2,4,3,13,37,16,30,21,9,9,9,0
152,25,27,7,4,6,5,14,53,19,40,30,12,13,13,0
140,19,24,4,26,3,3,46,41,16,28,25,8,17,9,1
116,20,18,4,2,4,3,11,38,15,35,20,8,9,9,0
112,19,20,5,26,4,3,12,36,16,30,22,8,9,9,0
102,22,18,3,2,3,2,12,28,15,31,20,7,8,7,0
121,21,22,5,3,5,3,17,37,17,31,23,9,9,9,0
104,17,20,4,26,3,3,12,32,14,26,21,8,9,8,0
149,19,25,5,27,4,3,46,43,16,31,27,10,18,9,1
147,20,24,4,27,5,3,46,45,16,30,26,9,17,10,1
146,19,24,5,26,4,3,46,44,15,30,26,9,17,9,1
107,19,19,5,26,4,3,13,34,16,29,21,8,9,9,0
217,24,33,7,3,34,5,16,103,19,39,36,29,13,22,2
105,19,19,4,2,3,3,12,31,16,29,21,8,9,8,0
146,20,24,5,27,5,3,46,45,16,29,26,9,17,9,1
164,19,24,3,2,32,3,12,82,16,29,25,23,9,16,2
116,24,21,5,2,4,3,12,36,21,33,22,9,9,10,0
145,25,30,5,4,5,4,16,45,21,38,32,10,12,11,0
110,21,20,4,27,4,3,13,35,16,30,21,8,10,9,0
115,19,19,5,26,4,3,14,38,14,29,21,9,10,11,0
99,17,20,3,2,4,3,12,29,16,26,21,7,8,7,0
114,19,19,4,27,4,3,14,37,17,29,21,9,10,10,0
113,18,19,4,3,4,3,12,40,15,28,20,14,8,14,0
116,19,25,3,26,4,3,12,30,16,35,26,9,8,8,0
117,20,21,5,3,5,3,12,39,16,31,22,9,10,10,0
144,18,23,5,2,4,3,46,43,15,28,25,8,17,9,1
104,19,19,4,26,4,3,12,32,16,28,21,7,9,8,0
120,32,19,5,3,4,2,12,35,14,41,20,8,9,9,0
105,19,19,4,26,4,3,12,33,15,28,21,8,8,8,0
139,21,20,6,27,5,4,11,45,15,47,22,10,11,11,0
128,23,24,4,27,4,3,15,40,20,34,26,11,11,11,0
101,17,18,4,31,4,3,12,32,13,26,19,8,8,8,0
117,20,21,5,3,5,3,13,38,15,31,22,9,9,10,0
104,20,18,4,27,4,3,12,32,16,29,19,8,9,9,0
117,18,19,4,3,4,2,14,37,15,29,21,9,11,9,0
165,17,26,4,26,32,3,13,83,16,26,28,25,9,17,2
102,18,19,4,26,4,3,12,33,15,27,20,8,9,8,0
149,19,30,4,26,3,3,46,43,16,28,32,8,18,8,1
84,16,14,4,26,3,2,8,28,13,25,15,6,7,8,0
101,18,18,4,27,3,3,12,31,14,28,20,7,8,8,0
127,21,21,5,28,5,4,15,42,16,33,23,10,10,11,0
131,23,23,5,3,5,3,12,46,20,34,25,10,12,13,0
109,19,19,5,26,4,2,13,35,16,29,21,8,9,8,0
115,19,20,4,27,4,3,13,38,14,30,22,9,10,11,0
110,24,18,3,27,4,2,12,31,16,36,20,7,9,9,0
101,19,19,3,26,3,3,12,28,16,29,21,7,8,7,0
185,21,27,5,27,33,4,14,89,16,36,29,26,10,17,2
208,26,30,5,3,33,4,14,98,22,40,32,27,13,20,2
106,19,19,4,27,4,3,11,32,16,31,21,8,8,8,0
162,19,27,5,3,5,4,48,51,17,31,29,11,20,11,1
110,25,19,4,3,4,3,12,31,14,35,20,7,7,8,0
115,20,20,5,27,5,3,12,37,16,31,21,9,9,9,0
112,20,21,4,3,5,3,12,35,15,30,23,9,9,9,0
112,19,21,4,2,4,3,13,35,16,28,23,9,9,10,0
105,19,18,4,3,3,3,13,31,15,29,20,9,9,8,0
105,16,18,5,2,4,3,12,35,13,26,20,8,9,9,0
127,21,21,5,27,4,3,19,45,16,33,23,10,16,10,0
167,19,24,4,2,33,3,13,86,16,28,25,25,9,18,2
144,18,23,10,26,4,2,44,48,15,29,24,8,18,9,1
169,21,28,6,27,5,4,49,55,17,32,30,10,23,12,1
95,18,16,4,26,4,2,9,32,14,28,17,8,8,8,0
131,17,22,3,2,4,3,43,39,15,27,24,7,17,8,1
112,18,19,4,26,3,3,12,34,15,28,21,8,9,9,0
111,18,22,4,26,4,4,13,35,14,28,24,9,9,10,0
168,20,25,4,26,32,3,12,83,18,29,28,24,8,17,2
105,18,19,4,26,4,3,12,34,14,27,21,8,9,9,0
117,17,21,5,27,5,3,20,37,15,26,22,9,9,10,0
193,31,29,8,27,5,4,51,59,26,45,32,12,20,14,1
191,22,28,5,27,34,4,14,95,18,34,30,27,11,20,2
110,18,20,9,26,3,3,11,35,15,30,22,7,8,7,0
173,19,30,5,29,4,3,49,55,17,31,33,11,25,10,1
115,20,22,4,3,4,3,13,35,16,31,24,9,9,10,0
110,19,20,4,2,4,3,13,33,16,29,22,9,9,8,0
139,22,27,5,3,5,4,14,41,22,36,29,9,11,10,0
133,21,23,5,3,5,4,15,41,16,39,25,11,11,12,0
140,20,23,4,27,4,3,45,41,16,30,25,8,17,9,1
106,19,19,4,2,3,3,12,33,16,29,21,8,8,8,0
124,20,19,6,3,12,2,13,48,16,30,21,8,10,10,0
108,19,19,5,2,3,3,13,34,16,29,21,8,9,9,0
140,19,24,4,26,3,3,46,41,16,30,26,8,18,9,1
104,18,20,5,26,3,2,12,32,15,27,22,8,8,8,0
117,19,21,5,27,5,3,12,39,16,30,23,10,10,10,0
107,19,19,4,26,3,3,13,33,15,28,21,8,9,8,0
108,19,18,5,27,3,3,12,32,15,30,20,8,7,9,0
115,20,21,4,26,3,3,12,36,17,30,23,8,13,8,0
156,27,29,6,26,5,5,15,53,21,41,32,11,19,11,0
106,17,18,5,3,4,3,11,37,14,26,20,9,10,10,0
121,19,21,5,3,4,4,11,39,15,32,23,9,11,10,0
97,16,18,3,2,3,2,12,30,14,25,20,8,9,8,0
112,19,19,5,27,5,3,14,38,15,28,21,9,10,10,0
175,20,25,4,27,33,3,12,90,16,30,27,25,10,18,2
114,20,25,4,2,4,2,12,33,15,30,27,9,8,9,0
178,18,31,5,27,33,2,13,84,15,27,32,25,8,17,2
185,22,24,5,27,33,3,13,95,16,35,26,27,12,20,2
105,17,19,5,2,4,3,12,35,15,26,20,7,8,8,0
104,19,18,4,26,3,3,12,33,15,28,20,8,9,8,0
117,21,20,5,27,4,4,13,38,16,32,22,10,9,9,0
109,19,19,4,26,4,3,12,35,16,29,21,9,10,9,0
140,18,24,4,3,4,3,45,43,15,27,25,8,18,8,1
104,18,19,5,26,3,3,12,32,15,28,21,7,8,8,0
150,29,26,6,3,5,4,16,47,22,44,28,11,11,12,0
107,19,19,3,2,3,3,12,32,15,30,21,8,9,8,0
103,18,18,4,2,3,2,12,31,16,27,21,7,8,8,0
110,26,19,3,26,3,3,12,31,16,36,20,8,9,8,0
110,18,18,5,2,4,3,12,39,15,28,20,7,14,8,0
103,20,19,3,26,3,3,12,30,16,30,20,8,8,9,0
104,19,19,4,2,3,3,12,33,15,28,20,8,9,8,0
109,21,20,4,2,3,3,13,33,16,31,21,8,10,8,0
126,23,19,4,3,4,3,18,42,16,33,21,9,15,9,0
115,19,20,4,2,4,3,12,40,16,28,22,9,10,12,0
112,19,19,5,26,4,3,13,38,16,29,21,8,13,9,0
147,27,28,5,27,4,4,14,49,24,40,30,10,19,10,0
118,20,25,4,2,4,3,16,32,16,30,27,9,8,9,0
124,22,21,5,3,4,3,14,40,16,34,23,9,10,11,0
101,19,19,3,26,3,3,11,28,16,29,21,7,8,7,0
115,19,19,4,3,11,3,12,42,15,29,20,8,9,8,0
142,24,27,5,27,5,4,16,45,21,37,29,11,12,12,0
121,16,18,3,27,4,3,12,29,14,24,20,8,7,8,0
119,25,20,4,27,4,3,14,39,21,34,21,8,15,8,0
110,18,19,4,2,9,3,12,38,15,27,20,8,9,8,0
116,20,26,4,27,4,3,12,35,16,30,27,8,9,9,0
101,19,18,4,2,3,2,11,31,14,28,20,8,8,8,0
111,20,20,5,3,4,3,13,35,17,30,21,8,10,8,0
134,23,24,5,27,5,4,16,44,19,36,26,11,11,12,0
116,20,19,5,3,5,3,17,38,15,30,20,9,9,10,0
138,22,23,6,27,6,4,16,46,16,35,30,11,12,12,0
117,21,20,3,3,4,3,12,35,17,33,22,8,10,9,0
169,19,23,5,27,32,3,12,86,16,29,25,24,9,17,2
108,19,21,4,3,4,3,12,34,16,28,22,9,9,9,0
106,20,19,4,2,3,3,12,31,16,30,20,8,9,8,0
111,19,20,4,27,4,3,12,36,16,28,22,9,9,10,0
151,25,37,6,26,4,4,14,42,28,37,39,9,10,11,0
206,27,28,5,28,33,4,15,95,20,40,30,34,11,20,2
130,19,22,4,2,4,3,12,37,16,37,23,9,8,9,0
128,21,22,6,27,5,4,14,43,16,34,24,10,11,11,0
138,19,24,5,3,3,3,46,38,16,28,26,8,16,7,1
107,18,20,5,27,4,3,13,35,16,27,21,9,9,9,0
129,22,24,5,27,5,3,16,42,18,33,26,9,12,10,0
136,21,25,6,28,7,4,17,45,18,34,27,10,10,11,0
139,19,21,4,27,5,3,44,45,13,29,22,8,18,9,1
129,21,23,4,3,5,5,15,42,17,34,25,10,10,10,0
120,19,20,4,2,4,3,12,36,15,29,22,18,9,9,0
141,19,24,4,2,3,3,46,41,16,30,25,8,18,9,1
107,18,17,4,2,4,2,9,31,15,28,19,7,8,8,0
185,20,25,5,3,33,3,14,94,15,32,27,26,13,19,2
110,20,21,4,2,4,2,12,33,16,28,22,8,8,9,0
109,19,19,4,3,4,3,13,34,16,28,21,8,9,9,0
125,20,21,4,3,4,3,13,35,16,34,22,9,8,8,0
194,26,30,4,27,33,4,13,90,19,37,32,27,10,19,2
