Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
106,18,18,4,15,4,3,12,34,15,28,20,8,9,8,0
140,19,25,4,2,4,2,11,54,14,28,26,51,9,30,2
114,24,19,5,2,4,2,13,35,16,35,21,8,10,9,0
145,17,18,5,15,25,3,12,76,13,27,20,8,20,18,1
108,18,17,4,3,4,2,13,33,15,27,19,7,9,8,0
111,25,19,5,16,4,3,13,33,16,34,20,8,9,7,0
176,26,32,5,3,5,3,13,63,21,41,35,54,11,33,2
101,18,13,4,15,4,2,10,35,14,28,15,6,9,9,0
104,19,18,4,2,4,3,13,33,16,28,20,7,9,8,0
99,19,14,3,1,4,2,13,31,14,29,15,7,9,8,0
115,20,18,5,15,5,3,11,41,16,31,20,9,10,11,0
167,19,31,5,15,5,3,15,63,14,31,33,53,10,32,2
108,17,19,4,3,4,3,12,33,14,26,20,7,9,8,0
139,22,21,5,3,6,3,14,55,16,34,23,10,12,11,0
153,18,30,4,2,4,3,12,57,15,29,31,53,9,31,2
150,17,20,5,14,25,3,12,79,15,27,21,9,20,20,1
108,20,19,4,15,4,2,13,35,16,29,20,9,10,10,0
109,18,21,4,2,4,3,12,32,15,29,23,8,8,8,0
112,19,21,4,3,4,4,12,37,15,28,22,9,10,9,0
151,18,29,4,1,4,3,15,55,15,28,31,51,9,30,2
155,17,18,4,2,24,2,12,77,14,27,19,7,18,18,1
118,20,19,4,15,4,3,13,34,17,31,20,7,9,9,0
110,19,19,5,3,4,3,12,37,15,28,20,7,10,8,0
113,18,18,4,15,10,3,13,36,15,32,20,7,9,7,0
143,21,24,5,15,6,4,21,44,16,39,26,12,11,11,0
109,18,18,5,3,5,3,13,36,15,27,21,8,8,9,0
131,22,22,5,16,5,4,15,45,16,34,24,11,13,11,0
106,20,19,4,2,5,3,12,33,16,29,21,7,8,7,0
140,24,28,4,15,5,3,15,44,21,36,31,10,11,11,0
119,20,21,4,15,5,3,13,39,16,32,23,9,11,9,0
151,19,30,4,3,4,3,12,55,16,29,31,53,9,31,2
111,20,20,5,15,4,3,13,35,16,30,21,8,9,8,0
106,20,15,4,15,4,2,11,36,13,31,17,8,10,10,0
103,17,19,4,2,4,4,11,32,15,28,21,8,9,7,0
113,19,20,4,15,4,3,13,38,15,29,21,8,9,8,0
147,19,30,4,14,4,3,13,54,15,28,31,52,9,30,2
115,20,21,5,15,5,3,13,37,16,30,22,8,10,8,0
108,20,19,5,3,5,3,11,34,16,29,21,8,8,8,0
153,18,19,5,15,25,3,13,78,15,29,21,8,20,19,1
109,19,18,4,15,4,3,11,39,15,29,20,10,10,10,0
117,20,19,4,2,4,2,13,33,16,40,21,7,9,7,0
128,23,24,4,3,6,3,17,39,19,35,26,8,12,8,0
166,21,15,5,3,25,2,10,80,14,49,16,8,20,20,1
119,21,21,5,15,5,3,13,40,18,31,23,9,10,10,0
119,21,20,5,15,5,2,13,40,17,31,21,8,11,10,0
140,24,24,6,4,8,4,16,49,19,36,26,10,12,11,0
105,21,20,3,2,3,3,13,29,16,31,21,7,8,7,0
133,24,25,5,15,5,4,15,42,20,36,27,10,10,11,0
111,18,19,4,15,4,3,12,32,15,28,21,8,8,8,0
140,22,23,6,3,6,4,14,52,17,33,26,10,11,17,0
169,21,22,5,16,25,3,16,82,17,33,24,10,20,22,1
105,19,19,4,15,3,3,12,32,16,29,20,8,9,8,0
105,19,19,5,2,5,2,11,33,15,28,20,7,8,8,0
110,19,18,4,15,4,2,12,36,15,31,20,7,8,12,0
116,19,19,4,3,5,3,12,41,16,30,21,8,9,15,0
192,22,36,5,2,5,4,16,69,18,38,39,55,12,34,2
92,16,12,4,2,4,2,12,29,11,25,13,7,7,7,0
149,19,19,4,15,25,3,12,75,15,29,21,9,19,20,1
103,17,18,3,3,3,2,11,38,15,25,19,8,7,7,0
149,23,25,6,3,6,4,15,47,19,47,27,10,11,13,0
155,24,25,5,3,7,4,16,50,20,37,28,12,15,12,0
190,30,25,5,4,27,4,16,90,20,43,27,12,24,23,1
138,29,23,6,3,5,4,16,45,24,41,25,10,12,11,0
141,24,23,5,15,5,4,16,45,20,36,25,9,12,11,0
154,23,29,6,4,6,3,16,55,19,36,32,9,11,11,0
115,21,19,5,15,4,3,13,37,15,32,21,9,9,10,0
152,20,30,4,15,4,3,13,55,16,29,31,52,9,30,2
102,17,19,3,3,4,3,13,31,15,26,20,7,9,7,0
143,28,22,5,3,6,3,16,46,23,41,25,11,13,12,0
106,18,17,5,16,5,2,12,34,14,28,19,7,9,8,0
148,24,35,5,16,5,10,16,44,21,37,37,10,12,10,0
145,20,26,5,2,4,2,10,58,15,29,28,51,10,31,2
148,19,19,4,15,25,3,12,74,16,28,21,7,18,17,1
105,19,18,4,15,4,2,12,33,15,28,19,8,8,9,0
108,20,19,4,3,4,3,13,33,16,29,21,8,9,8,0
102,17,19,4,15,4,3,12,33,15,26,21,8,10,8,0
163,20,19,5,3,25,3,13,83,16,36,20,8,19,19,1
102,18,19,4,2,4,3,11,32,15,27,20,7,8,8,0
120,24,18,4,3,3,3,13,41,15,33,20,7,9,17,0
180,21,40,5,3,5,13,13,63,16,36,43,54,10,32,2
159,26,33,6,5,7,5,16,51,23,40,35,11,12,13,0
150,19,20,4,2,24,3,13,75,16,29,21,7,19,20,1
106,20,18,4,15,4,2,12,33,16,30,20,7,9,8,0
106,18,19,4,15,4,2,12,34,15,28,20,8,8,8,0
111,19,20,3,2,4,3,14,31,15,30,22,7,9,8,0
149,27,26,7,15,5,4,16,47,21,41,29,12,12,13,0
112,20,21,5,15,4,4,12,35,17,31,22,8,9,9,0
