Latency,ts-basic-service_queryForStationId,ts-basic-service_queryForTravel,ts-config-service_retrieve,ts-order-service_calculateSoldTicket,ts-order-service_getTicketListByDateAndTripId,ts-price-service_query,ts-route-service_queryById,ts-seat-service_getLeftTicketOfInterval,ts-station-service_queryForStationId,ts-ticketinfo-service_queryForStationId,ts-ticketinfo-service_queryForTravel,ts-train-service_retrieve,ts-travel-service_getRouteByTripId,ts-travel-service_getTrainTypeByTripId,anomaly
118,20,19,4,2,4,3,18,33,16,30,21,7,9,8,0
123,19,19,4,49,4,3,13,33,16,46,21,8,8,8,0
110,19,19,4,3,4,3,12,33,15,29,22,7,9,8,0
130,26,21,4,3,5,3,15,40,21,38,23,10,10,10,0
117,19,20,4,4,4,3,12,36,16,34,21,8,9,9,0
212,53,34,7,4,6,5,17,67,21,68,37,37,15,25,2
130,17,21,3,49,3,2,12,35,14,31,37,23,7,15,1
115,20,20,4,50,3,3,14,33,16,30,21,8,9,9,0
133,22,24,5,3,6,4,15,43,17,35,26,11,11,11,0
113,20,19,5,3,5,3,12,36,16,31,21,8,9,9,0
109,20,19,5,49,3,3,13,34,16,30,21,8,10,7,0
111,24,19,3,2,3,2,12,31,16,34,21,8,9,8,0
176,25,33,6,3,5,4,14,53,20,38,51,27,11,20,1
113,19,20,4,5,4,3,13,39,16,28,21,12,9,13,0
138,22,22,5,50,5,4,14,54,17,33,24,10,10,15,0
109,19,19,4,2,3,3,13,32,16,28,21,8,9,9,0
205,27,34,6,2,6,3,18,74,21,42,52,47,13,39,1
123,21,20,5,50,4,3,14,41,17,33,22,9,11,11,0
112,29,18,4,2,4,2,11,34,15,38,19,8,9,8,0
136,20,27,5,2,5,4,14,38,17,42,29,9,10,10,0
119,18,22,5,3,5,4,14,39,16,28,24,9,10,10,0
156,45,25,3,2,3,3,13,44,16,55,26,32,9,20,2
110,20,21,4,2,4,3,14,35,16,29,22,8,10,8,0
105,15,21,3,2,3,2,13,24,16,24,23,6,6,6,0
106,19,18,4,49,3,3,12,32,15,29,20,8,9,8,0
100,19,16,5,50,4,2,9,34,14,29,17,7,9,8,0
132,21,23,5,3,5,4,16,43,16,34,25,10,12,11,0
141,25,26,6,3,5,5,17,46,19,37,28,12,12,11,0
134,19,23,3,2,3,2,12,38,16,28,40,25,8,16,1
154,44,28,3,49,3,2,12,40,15,54,30,36,7,18,2
141,20,24,4,3,4,3,13,43,15,30,41,25,10,17,1
106,18,19,4,7,4,3,13,34,15,28,21,8,9,8,0
105,27,15,4,3,4,3,9,33,13,36,16,7,8,9,0
106,19,19,4,2,4,3,14,33,15,28,20,8,9,8,0
108,20,19,4,2,4,3,12,36,15,31,20,8,10,9,0
107,18,19,4,50,4,3,12,35,15,28,20,9,9,9,0
181,30,31,12,11,6,6,18,63,21,45,36,13,14,13,0
180,46,29,5,3,4,4,21,52,16,58,31,34,10,23,2
101,18,16,4,3,5,2,10,36,14,28,17,8,9,9,0
121,20,21,5,50,4,3,13,40,14,31,23,9,9,11,0
113,20,19,4,3,5,3,14,36,16,30,21,8,10,9,0
116,19,21,3,49,3,2,13,35,15,32,23,8,10,9,0
186,46,29,5,3,5,4,15,53,16,58,31,34,10,23,2
149,26,25,5,50,4,3,13,43,18,36,41,25,9,17,1
140,26,25,4,2,5,4,17,45,20,39,28,10,14,11,0
156,25,29,6,50,5,4,17,46,21,41,31,12,12,11,0
164,28,30,6,51,6,5,17,51,23,46,33,11,13,12,0
117,25,18,4,3,4,3,13,37,21,35,20,12,9,12,0
