exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.5511482254697286,0.5814977973568282,0.5238095238095238,11.772185888141394
0,1,2,gra,0.5684485006518905,0.8288973384030418,0.43253968253968256,11.95974232815206
0,2,2,gra,0.8761149653121904,0.8752475247524752,0.876984126984127,11.894221408292651
0,3,2,gra,0.5094152626362736,0.5089108910891089,0.5099206349206349,10.610740019008517
0,4,2,gra,0.9587628865979381,0.9978540772532188,0.9226190476190477,11.303448110818863
0,5,2,gra,0.9544513457556936,0.9978354978354979,0.9146825396825397,11.63669390231371
0,6,2,gra,0.5232903865213083,0.5227722772277228,0.5238095238095238,11.733760124072433
0,7,2,gra,0.5232903865213083,0.5227722772277228,0.5238095238095238,11.510330704972148
0,8,2,gra,0.9662231320368475,0.9978858350951374,0.9365079365079365,11.497978338971734
0,9,2,gra,0.9217046580773043,0.9207920792079208,0.9226190476190477,12.120293332263827
0,10,2,gra,0.9478079331941546,1.0,0.9007936507936508,11.022046245634556
0,11,2,gra,0.8802660753880267,0.9974874371859297,0.7876984126984127,11.327155096456409
0,12,2,gra,0.5511482254697286,0.5814977973568282,0.5238095238095238,11.814300172030926
0,13,2,gra,0.5232903865213083,0.5227722772277228,0.5238095238095238,11.783141383901238
0,14,2,gra,0.5015673981191222,0.5298013245033113,0.47619047619047616,12.037529503926635
0,15,2,gra,0.39950678175092486,0.5276872964169381,0.32142857142857145,10.854711359366775
0,16,2,gra,0.9587628865979381,0.9978540772532188,0.9226190476190477,12.248800106346607
0,17,2,gra,0.998015873015873,0.998015873015873,0.998015873015873,12.57754055596888
0,18,2,gra,0.5511482254697286,0.5814977973568282,0.5238095238095238,11.551973268389702
0,19,2,gra,0.49689440993788814,0.5194805194805194,0.47619047619047616,11.917459657415748
0,0,2,ga,0.6823899371069183,0.5651041666666666,0.8611111111111112,6.051806783303618
0,1,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.908186472952366
0,2,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.94073311984539
0,3,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.1336420979350805
0,4,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.1787974536418915
0,5,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.067815568298101
0,6,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.889739219099283
0,7,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.957999670878053
0,8,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.920498315244913
0,9,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.3834506906569
0,10,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.865832969546318
0,11,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.919168991968036
0,12,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.945862479507923
0,13,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.872717779129744
0,14,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.848112627863884
0,15,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.904482070356607
0,16,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,5.933699168264866
0,17,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.120522350072861
0,18,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.540887586772442
0,19,2,ga,0.6899841017488078,0.5755968169761273,0.8611111111111112,6.029185151681304
0,0,2,bnb,0.7942583732057417,1.0,0.6587301587301587,7.585961880162358
0,0,2,decaf,0.5232903865213083,0.5227722772277228,0.5238095238095238,0.298597427085042
0,1,2,decaf,0.5203574975173784,0.5208747514910537,0.5198412698412699,0.2934221886098385
0,2,2,decaf,0.5203574975173784,0.5208747514910537,0.5198412698412699,0.29330035112798214
0,3,2,decaf,0.5232903865213083,0.5227722772277228,0.5238095238095238,0.29874005168676376
