exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.8606465997770345,0.9974160206718347,0.7568627450980392,13.790253015235066
0,1,2,gra,0.9462809917355373,1.0,0.8980392156862745,16.897665353491902
0,2,2,gra,0.8852459016393442,1.0,0.7941176470588235,17.098715968430042
0,3,2,gra,0.999020568070519,0.9980430528375733,1.0,14.307750871405005
0,4,2,gra,0.671875,1.0,0.5058823529411764,16.08966596238315
0,5,2,gra,0.800469483568075,0.9970760233918129,0.6686274509803921,16.105573561042547
0,6,2,gra,0.9462809917355373,1.0,0.8980392156862745,19.845953796058893
0,7,2,gra,0.7914691943127963,1.0,0.6549019607843137,14.06660476140678
0,8,2,gra,0.645418326693227,1.0,0.4764705882352941,17.00752446614206
0,9,2,gra,0.7636363636363637,1.0,0.6176470588235294,14.72211779654026
0,10,2,gra,0.7914691943127963,1.0,0.6549019607843137,18.71763482876122
0,11,2,gra,0.7962308598351001,0.9970501474926253,0.6627450980392157,14.90206272341311
0,12,2,gra,0.7914691943127963,1.0,0.6549019607843137,16.780428806319833
0,13,2,gra,0.9462809917355373,1.0,0.8980392156862745,14.616448104381561
0,14,2,gra,0.9079229122055674,1.0,0.8313725490196079,14.693798396736383
0,15,2,gra,0.7022900763358779,1.0,0.5411764705882353,18.35044501721859
0,16,2,gra,0.7022900763358779,1.0,0.5411764705882353,13.09875220991671
0,17,2,gra,0.8937093275488069,1.0,0.807843137254902,16.167825175449252
0,18,2,gra,0.732919254658385,1.0,0.5784313725490197,15.427621003240347
0,19,2,gra,0.999020568070519,0.9980430528375733,1.0,15.288227047771215
0,0,2,ga,0.999020568070519,0.9980430528375733,1.0,9.556643905118108
0,1,2,ga,0.999020568070519,0.9980430528375733,1.0,9.852119421586394
0,2,2,ga,0.999020568070519,0.9980430528375733,1.0,9.666330371052027
0,3,2,ga,0.999020568070519,0.9980430528375733,1.0,9.719506548717618
0,4,2,ga,0.8972972972972973,1.0,0.8137254901960784,9.827842764556408
0,5,2,ga,0.999020568070519,0.9980430528375733,1.0,9.761553391814232
0,6,2,ga,0.999020568070519,0.9980430528375733,1.0,9.78516248986125
0,7,2,ga,0.999020568070519,0.9980430528375733,1.0,9.681167492642999
0,8,2,ga,0.999020568070519,0.9980430528375733,1.0,9.620681997388601
0,9,2,ga,0.999020568070519,0.9980430528375733,1.0,9.729046549648046
0,10,2,ga,0.8558758314855877,0.9846938775510204,0.7568627450980392,9.945715939626098
0,11,2,ga,0.999020568070519,0.9980430528375733,1.0,9.778078680858016
0,12,2,ga,0.999020568070519,0.9980430528375733,1.0,9.587284419685602
0,13,2,ga,0.999020568070519,0.9980430528375733,1.0,9.826955039054155
0,14,2,ga,0.999020568070519,0.9980430528375733,1.0,9.963991347700357
0,15,2,ga,0.999020568070519,0.9980430528375733,1.0,9.784730201587081
0,16,2,ga,0.8963474827245804,0.9025844930417495,0.8901960784313725,9.735746961086988
0,17,2,ga,0.999020568070519,0.9980430528375733,1.0,10.043182983994484
0,18,2,ga,0.9125628140703518,0.9360824742268041,0.8901960784313725,10.184063497930765
0,19,2,ga,0.8972972972972973,1.0,0.8137254901960784,9.573186941444874
0,0,2,bnb,0.7914691943127963,1.0,0.6549019607843137,14.796548146754503
0,0,2,decaf,0.572347266881029,0.6312056737588653,0.5235294117647059,0.30671476013958454
0,1,2,decaf,0.7568093385214008,0.750965250965251,0.7627450980392156,0.3050779867917299
0,2,2,decaf,0.7391304347826088,0.7135036496350365,0.7666666666666667,0.29589855298399925
0,3,2,decaf,0.8461538461538461,0.9625,0.7549019607843137,0.4121554475277662
0,4,2,decaf,0.7568093385214008,0.750965250965251,0.7627450980392156,0.30616977624595165
0,5,2,decaf,0.572347266881029,0.6312056737588653,0.5235294117647059,0.3070232179015875
0,6,2,decaf,0.7568093385214008,0.750965250965251,0.7627450980392156,0.3056587353348732
0,7,2,decaf,0.7568093385214008,0.750965250965251,0.7627450980392156,0.3059453219175339
0,8,2,decaf,0.6825000000000001,0.9413793103448276,0.5352941176470588,0.31493098847568035
0,9,2,decaf,0.7391304347826088,0.7135036496350365,0.7666666666666667,0.3003942407667637
