exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.6960268070847295,0.6543654365436543,0.7433537832310838,17.507479779422283
0,0,2,ga,0.5212059274399591,0.5209397344228804,0.5214723926380368,7.466968256980181
0,0,2,bnb,0.7560854446100348,0.7352657004830918,0.778118609406953,10.631489772349596
0,0,2,decaf,0.5214723926380368,0.5214723926380368,0.5214723926380368,0.4149142615497112
0,0,2,kmeans,0.6881720430107526,1.0,0.5245901639344263,1.4793205596506596
0,0,2,hierarchical,0.6881720430107526,1.0,0.5245901639344263,1.2886414863169193
1,0,2,gra,0.9989754098360656,0.9979529170931423,1.0,19.176882218569517
1,0,2,ga,0.9713711702661979,0.9517716535433071,0.9917948717948718,12.371330544352531
1,0,2,bnb,0.9001692047377327,1.0,0.8184615384615385,25.537468213588
1,0,2,decaf,0.7210216110019646,0.6918001885014138,0.7528205128205128,0.4193674772977829
1,0,2,kmeans,0.6793220338983051,1.0,0.5143737166324436,1.4248695746064186
1,0,2,hierarchical,0.6793220338983051,1.0,0.5143737166324436,1.3618451319634914
2,0,2,gra,0.8509133765468473,1.0,0.7405128205128205,13.504894208163023
2,0,2,ga,0.3716814159292036,0.5526315789473685,0.28,5.69048897922039
2,0,2,bnb,0.3716814159292036,0.5526315789473685,0.28,5.985694594681263
2,0,2,decaf,0.9516129032258065,1.0,0.9076923076923077,0.36451080441474915
2,0,2,kmeans,0.8569774174869718,0.9827357237715804,0.7597535934291582,1.4137411415576935
2,0,2,hierarchical,0.9928644240570845,0.9858299595141701,1.0,1.2360573001205921
3,0,2,gra,0.9659574468085107,1.0,0.934156378600823,14.9340445920825
3,0,2,ga,0.6829268292682926,1.0,0.5185185185185185,5.59806539863348
3,0,2,bnb,0.3382827630729503,0.4540727902946274,0.26954732510288065,5.839700765907764
3,0,2,decaf,0.6652452025586354,0.50814332247557,0.9629629629629629,0.4654882550239563
3,0,2,kmeans,0.9832911392405064,0.9671314741035857,1.0,1.3284195996820927
3,0,2,hierarchical,0.9832911392405064,0.9671314741035857,1.0,1.2848131284117699
4,0,2,gra,0.8967082860385925,1.0,0.8127572016460906,16.28867696225643
4,0,2,ga,0.65,1.0,0.48148148148148145,5.751786947250366
4,0,2,bnb,0.3356353591160221,0.5105042016806722,0.25,6.11467182636261
4,0,2,decaf,0.5629804849201656,0.6620305980528511,0.4897119341563786,0.3909331113100052
4,0,2,kmeans,0.6762099522835718,1.0,0.5108135942327497,1.4231095984578133
4,0,2,hierarchical,0.6762099522835718,1.0,0.5108135942327497,1.2159629091620445
