exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,1.0,1.0,1.0,357.422088611871
0,0,2,ga,0.995520286701651,1.0,0.9910805300713558,360.4125704988837
0,0,2,bnb,1.0,1.0,1.0,366.7853733226657
0,0,2,decaf,0.8024129645723634,0.6700247588149919,1.0,1.7800334468483925
0,0,2,kmeans,0.6795659123412132,0.9997524752475248,0.5147190008920607,3.213797699660063
0,0,2,hierarchical,0.6795659123412132,0.9997524752475248,0.5147190008920607,24.817748751491308
1,0,2,gra,0.8552947161857694,1.0,0.7471746031746032,360.76108042895794
1,0,2,ga,0.9870731236735482,1.0,0.9744761904761905,377.7645982839167
1,0,2,bnb,1.0,1.0,1.0,369.2900454290211
1,0,2,decaf,0.7564537775321702,0.9997913188647746,0.6083809523809524,1.7598849013447762
1,0,2,kmeans,0.964596349381355,0.9316138192143871,1.0,3.1201420947909355
1,0,2,hierarchical,0.964596349381355,0.9316138192143871,1.0,26.42003959044814
2,0,2,gra,0.8606271777003485,1.0,0.7553516819571865,313.1737167984247
2,0,2,ga,0.9995538275224679,1.0,0.9991080530071356,342.0432590097189
2,0,2,bnb,1.0,1.0,1.0,344.87760200724006
2,0,2,decaf,0.9835218093699516,0.9977710764389668,0.9696738022426096,1.8665312118828297
2,0,2,kmeans,0.9864236329352608,0.9732109636611683,1.0,3.1478645093739033
2,0,2,hierarchical,0.9864236329352608,0.9732109636611683,1.0,23.616760153323412
3,0,2,gra,0.9999359343968223,0.9998718770019218,1.0,340.9588346965611
3,0,2,ga,0.5071758072783188,0.5071758072783188,0.5071758072783188,346.7918133661151
3,0,2,bnb,0.672957578848933,0.9997474109623642,0.5071758072783188,346.5609035603702
3,0,2,decaf,0.5071758072783188,0.5071758072783188,0.5071758072783188,1.7554652579128742
3,0,2,kmeans,0.6762235982695733,1.0,0.5108291682686147,3.438427686691284
3,0,2,hierarchical,0.6762235982695733,1.0,0.5108291682686147,22.70328227430582
4,0,2,gra,1.0,1.0,1.0,323.0192729011178
