exp,trial,num_pat,algo,fmeasure,precision,recall,time
17,17,2,ga,0.9893390191897655,0.9983862291554599,0.9804543053354464,15.768380220979452
17,18,2,ga,0.8415300546448087,0.9892933618843683,0.7321711568938193,15.393944827839732
17,19,2,ga,0.9893390191897655,0.9983862291554599,0.9804543053354464,15.385730903595686
17,0,2,bnb,0.9994717379820391,0.9994717379820391,0.9994717379820391,17.101688666269183
17,0,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.5782651752233505
17,1,2,decaf,0.5709068776628119,0.6733668341708543,0.4955097728473323,0.5893568508327007
17,2,2,decaf,0.8004228329809726,0.6672541416989778,1.0,0.7342956978827715
17,3,2,decaf,0.6457831325301205,0.9268774703557312,0.4955097728473323,0.5956709515303373
17,4,2,decaf,0.5032188841201717,0.5111716621253406,0.4955097728473323,0.5877427104860544
17,5,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.5806340370327234
17,6,2,decaf,0.8024586689275117,0.6700884955752212,1.0,0.5895599722862244
17,7,2,decaf,0.5709068776628119,0.6733668341708543,0.4955097728473323,0.6140727922320366
17,8,2,decaf,0.6481030281935259,0.95,0.4918119387216059,0.580619303509593
17,9,2,decaf,0.5502079619726679,0.6286490156143923,0.4891706286318014,0.6284492984414101
17,10,2,decaf,0.6471196964470507,0.9324055666003976,0.4955097728473323,0.5917551182210445
17,11,2,decaf,0.49194187582562743,0.49207188160676535,0.4918119387216059,0.5808296632021666
17,12,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.6487387791275978
17,13,2,decaf,0.8026287894848422,0.6703257790368272,1.0,0.5814996249973774
17,14,2,decaf,0.6457831325301205,0.9268774703557312,0.4955097728473323,0.5861412324011326
17,15,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.588495621457696
17,16,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.5820042286068201
17,17,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.5826495438814163
17,18,2,decaf,0.5101663585951942,0.5100316789862724,0.5103011093502378,0.5863022282719612
17,19,2,decaf,0.5571725571725572,0.6363636363636364,0.4955097728473323,0.5886922888457775
17,0,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.176565894857049
17,1,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.2073931843042374
17,2,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0316439233720303
17,3,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.082348845899105
17,4,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.08502378128469
17,5,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1392351035028696
17,6,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0846502147614956
17,7,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.11037053540349
17,8,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0547460727393627
17,9,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1183262392878532
17,10,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0704001244157553
17,11,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.179408511146903
17,12,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1185500640422106
17,13,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.048122910782695
17,14,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0846493523567915
17,15,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1577010322362185
17,16,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0330259576439857
17,17,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1083115078508854
17,18,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.1070213988423347
17,19,2,kmeans,0.6773855295351277,1.0,0.5121564482029598,2.0893373116850853
