exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.8586387434554974,0.9382151029748284,0.7915057915057915,17.66339498385787
0,1,2,gra,0.8938428874734607,0.9929245283018868,0.8127413127413128,26.02976100333035
0,2,2,gra,0.5437956204379562,0.5155709342560554,0.5752895752895753,21.284709203988314
0,3,2,gra,0.6084558823529413,0.5807017543859649,0.638996138996139,27.616553792729974
0,4,2,gra,0.5420393559928444,0.505,0.584942084942085,43.4240348264575
0,5,2,gra,0.9196940726577439,0.9109848484848485,0.9285714285714286,22.182713106274605
0,6,2,gra,0.878,0.9107883817427386,0.8474903474903475,21.04434129036963
0,7,2,gra,0.7447513812154696,0.8708010335917312,0.6505791505791506,27.823745680972934
0,8,2,gra,0.8269662921348315,0.989247311827957,0.7104247104247104,16.651331083849072
0,9,2,gra,0.7528455284552845,0.6502808988764045,0.8938223938223938,20.6412750557065
0,10,2,gra,0.6308571428571428,0.773109243697479,0.5328185328185329,27.34144744463265
0,11,2,gra,0.5127304653204565,0.47020933977455714,0.5637065637065637,20.09261253476143
0,12,2,gra,0.8340517241379309,0.9439024390243902,0.747104247104247,21.21450811624527
0,13,2,gra,0.6236323851203501,0.7196969696969697,0.5501930501930502,29.88358475267887
0,14,2,gra,0.4573502722323049,0.4315068493150685,0.4864864864864865,21.202322859317064
0,15,2,gra,0.613154960981048,0.7255936675461742,0.5308880308880309,25.06586047448218
0,16,2,gra,0.3946540880503144,0.3328912466843501,0.48455598455598453,22.96858910471201
0,17,2,gra,0.5587958607714015,0.544954128440367,0.5733590733590733,16.818767946213484
0,18,2,gra,0.9240246406570842,0.9868421052631579,0.8687258687258688,34.04578469321132
0,19,2,gra,0.39285714285714285,0.3196125907990315,0.5096525096525096,32.3531522937119
0,0,2,ga,0.7545219638242895,0.6811819595645412,0.8455598455598455,23.54952091164887
0,1,2,ga,0.7381756756756757,0.6561561561561562,0.8436293436293436,23.67776832357049
0,2,2,ga,0.7555938037865748,0.6816770186335404,0.8474903474903475,23.351481653749943
0,3,2,ga,0.7609427609427609,0.6746268656716418,0.8725868725868726,23.257513673976064
0,4,2,ga,0.7545219638242895,0.6811819595645412,0.8455598455598455,22.96147034689784
0,5,2,ga,0.722672064777328,0.7595744680851064,0.6891891891891891,23.439750047400594
0,6,2,ga,0.7514843087362171,0.670196671709531,0.8552123552123552,23.35757850110531
0,7,2,ga,0.7726075504828798,0.7085346215780999,0.8494208494208494,23.322144089266658
0,8,2,ga,0.7909836065573771,0.8427947598253275,0.7451737451737451,23.19154047779739
0,9,2,ga,0.7828418230563002,0.7287853577371048,0.8455598455598455,23.372036008164287
0,10,2,ga,0.7535986452159187,0.6711915535444947,0.859073359073359,23.31496044062078
0,11,2,ga,0.7726075504828798,0.7085346215780999,0.8494208494208494,24.060288533568382
0,12,2,ga,0.7593397046046916,0.6903633491311216,0.8436293436293436,23.491815958172083
0,13,2,ga,0.75,0.6666666666666666,0.8571428571428571,23.501722181215882
0,14,2,ga,0.7614125753660638,0.687402799377916,0.8532818532818532,23.265022853389382
0,15,2,ga,0.7514843087362171,0.670196671709531,0.8552123552123552,23.74562474153936
0,16,2,ga,0.7592116538131963,0.6825885978428351,0.8552123552123552,23.400248115882277
0,17,2,ga,0.7714776632302406,0.695046439628483,0.8667953667953668,23.386601196601987
0,18,2,ga,0.7671232876712328,0.6892307692307692,0.8648648648648649,23.614355565980077
0,19,2,ga,0.7792436235708002,0.715670436187399,0.8552123552123552,23.157927041873336
0,0,2,bnb,0.8838582677165355,0.9016064257028112,0.8667953667953668,273.0793748740107
0,0,2,decaf,0.4927824788451966,0.3319919517102616,0.9555984555984556,0.3762912079691887
0,1,2,decaf,0.4931102362204724,0.33091149273447823,0.9671814671814671,0.3441419117152691
0,2,2,decaf,0.4953681131155534,0.3313763861709067,0.9806949806949807,0.3403492998331785
0,3,2,decaf,0.6340852130325815,0.46938775510204084,0.9768339768339769,0.3367590010166168
0,4,2,decaf,0.5278745644599303,0.48095238095238096,0.584942084942085,0.34388572722673416
0,5,2,decaf,0.3904382470119522,0.33242876526458615,0.47297297297297297,0.3506654091179371
0,6,2,decaf,0.572234762979684,0.4043062200956938,0.9787644787644788,0.35342165268957615
0,7,2,decaf,0.39371257485029937,0.3215158924205379,0.5077220077220077,0.34673123620450497
0,8,2,decaf,0.5792972459639126,0.5700934579439252,0.5888030888030888,0.3621213510632515
0,9,2,decaf,0.359781121751026,0.2786016949152542,0.5077220077220077,0.3460262604057789
0,10,2,decaf,0.572234762979684,0.4043062200956938,0.9787644787644788,0.3431985806673765
0,11,2,decaf,0.435070306038048,0.38060781476121563,0.5077220077220077,0.41847009770572186
0,12,2,decaf,0.43349753694581283,0.37714285714285717,0.5096525096525096,0.34409865364432335
0,13,2,decaf,0.4965786901270772,0.3324607329842932,0.9806949806949807,0.35963189974427223
0,14,2,decaf,0.3904382470119522,0.33242876526458615,0.47297297297297297,0.35109933838248253
0,15,2,decaf,0.5438972162740899,0.3762962962962963,0.9806949806949807,0.4233508314937353
0,16,2,decaf,0.5488924905456509,0.3810952738184546,0.9806949806949807,0.33944487385451794
0,17,2,decaf,0.5898186073727326,0.42317380352644834,0.972972972972973,0.34612458385527134
0,18,2,decaf,0.5410996189439302,0.37680060652009095,0.9594594594594594,0.40761126950383186
0,19,2,decaf,0.6507115135834411,0.4892996108949416,0.971042471042471,0.3406765889376402
0,0,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.3987613432109356
0,1,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.452522302046418
0,2,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.2563314363360405
0,3,2,kmeans,0.6902654867256638,0.9963503649635036,0.528046421663443,2.299471026286483
0,4,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.2607946880161762
0,5,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.252450991421938
0,6,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.3080190382897854
0,7,2,kmeans,0.691139240506329,1.0,0.528046421663443,2.0995560865849257
