exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.9381995133819951,1.0,0.8835930339138405,25.933613505214453
0,0,2,ga,0.4794104898136108,0.45476973684210525,0.5068744271310724,7.911100558936596
0,0,2,bnb,0.6475409836065574,0.8962722852512156,0.5068744271310724,9.270606264472008
0,0,2,decaf,0.6992508027113806,0.572429906542056,0.8982584784601283,0.5017492547631264
0,0,2,kmeans,0.8797417271993544,0.7853025936599424,1.0,2.2414291575551033
0,0,2,hierarchical,0.8797417271993544,0.7853025936599424,1.0,1.664167981594801
1,0,2,gra,0.6943620178041543,0.5835411471321695,0.8571428571428571,30.458225093781948
1,0,2,ga,0.7573560767590619,0.7086991221069433,0.8131868131868132,16.469580501317978
1,0,2,bnb,0.8408381631743201,0.8192875760208514,0.8635531135531136,129.4860449284315
1,0,2,decaf,0.5855636658556366,0.4154200230149597,0.9917582417582418,0.4638562425971031
1,0,2,kmeans,0.6682897139379185,0.9927667269439421,0.5036697247706422,2.423260286450386
1,0,2,hierarchical,0.6695121951219511,0.9981818181818182,0.5036697247706422,1.938409622758627
2,0,2,gra,0.9400000000000001,0.987,0.8972727272727272,48.3176734931767
2,0,2,ga,0.8568815729309557,0.8620055197792088,0.8518181818181818,28.110926002264023
2,0,2,bnb,0.7750623441396509,0.8585635359116022,0.7063636363636364,246.43321403115988
2,0,2,decaf,0.561941251596424,0.3907637655417407,1.0,0.5563675351440907
2,0,2,kmeans,0.9868121873578899,0.9854677565849228,0.98816029143898,2.4557217583060265
2,0,2,hierarchical,0.9981801637852593,0.9972727272727273,0.9990892531876139,2.17797839269042
3,0,2,gra,0.9781496978149697,0.9981024667931688,0.95897903372835,21.291289553046227
3,0,2,ga,0.6420488385944014,0.9261168384879725,0.49134001823154055,7.8578270226716995
3,0,2,bnb,0.6420488385944014,0.9261168384879725,0.49134001823154055,11.455948010087013
3,0,2,decaf,0.6812428078250863,0.9235569422776911,0.5396536007292616,0.6246529817581177
3,0,2,kmeans,0.8542478565861262,0.745578231292517,1.0,2.3710586689412594
