exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.9782501235788433,0.9782501235788433,0.9782501235788433,25.9103371091187
0,0,2,ga,0.8976034858387799,0.9993935718617344,0.81463173504696,41.95228519663215
0,0,2,bnb,0.9760403530895334,0.9963954685890835,0.9565002471576866,4910.721200477332
0,0,2,decaf,0.7324250681198909,0.5789775990809879,0.9965397923875432,0.41148319840431213
0,0,2,kmeans,0.6810176125244618,1.0,0.516320474777448,2.8062410950660706
0,0,2,hierarchical,0.6810176125244618,1.0,0.516320474777448,2.210288930684328
1,0,2,gra,0.9774774774774775,0.9696157283288651,0.9854677565849228,33.40620531514287
1,0,2,ga,0.8885034687809711,0.9776444929116684,0.8142597638510445,30.981604766100645
1,0,2,bnb,0.978781038374718,0.9730700179533214,0.9845594913714805,372.3224733322859
1,0,2,decaf,0.7549315798827084,0.6201459854014598,0.9645776566757494,0.6411448642611504
1,0,2,kmeans,0.9186143572621035,0.8494789656503281,1.0,2.6068264544010162
1,0,2,hierarchical,0.9186143572621035,0.8494789656503281,1.0,3.0203698314726353
2,0,2,gra,0.9974982942915624,0.9954607353608715,0.9995442114858706,31.117232352495193
2,0,2,ga,0.8324672110863647,0.9106659447753113,0.7666362807657247,30.09007040783763
2,0,2,bnb,0.8693820224719101,0.8936477382098171,0.8463992707383774,247.79305209591985
2,0,2,decaf,0.9148984713666438,0.9159433531292828,0.9138559708295351,0.6584983356297016
2,0,2,kmeans,0.9305879855656973,0.870186581976975,1.0,2.8505172803997993
2,0,2,hierarchical,0.9305879855656973,0.870186581976975,1.0,2.894421625882387
3,0,2,gra,0.5078713210130048,0.5096153846153846,0.5061391541609823,32.13652566075325
3,0,2,ga,0.8495686934567642,0.7905246671887236,0.9181446111869032,23.08152424916625
3,0,2,bnb,0.9554937413073714,0.9744680851063829,0.937244201909959,34.87672920525074
3,0,2,decaf,0.6369651521835024,0.4706649282920469,0.984993178717599,0.6481838338077068
3,0,2,kmeans,0.6704957678355503,0.9990990990990991,0.5045495905368517,2.6098914481699467
3,0,2,hierarchical,0.6592077411551255,0.9828674481514879,0.4959053685168335,2.9072326831519604
4,0,2,gra,0.44099223252317704,0.4924454392837157,0.3992740471869328,67.38325825333595
4,0,2,ga,0.951219512195122,0.9649859943977591,0.9378402903811253,22.459787108004093
4,0,2,bnb,0.9719708673581992,0.9462827675118178,0.9990925589836661,29.230600655078888
4,0,2,decaf,0.7134995144059566,0.5546049320583795,1.0,0.8596083931624889
4,0,2,kmeans,0.9993195735994557,0.9986400725294651,1.0,2.683457799255848
4,0,2,hierarchical,1.0,1.0,1.0,3.6251859106123447
5,0,2,gra,0.999088422971741,0.9981785063752276,1.0,44.2999030649662
5,0,2,ga,0.45701357466063347,0.4161048689138577,0.5068430656934306,18.890692077577114
5,0,2,bnb,0.6541065646158375,0.9219917012448133,0.5068430656934306,20.77199060842395
5,0,2,decaf,0.8188976377952756,0.7674511368169127,0.8777372262773723,0.8007129617035389
5,0,2,kmeans,0.8827085852478839,0.79004329004329,1.0,2.609486799687147
5,0,2,hierarchical,0.9995435874030123,0.9990875912408759,1.0,3.2260359339416027
6,0,2,gra,0.8697091510995507,0.9081481481481481,0.8343920145190563,35.44099456444383
6,0,2,ga,0.8324894514767933,0.7779968454258676,0.8951905626134301,22.66872199997306
6,0,2,bnb,0.934691987031033,0.9545884578997161,0.9156079854809437,41.77286993712187
6,0,2,decaf,0.6314054540005993,0.47136465324384785,0.955989110707804,0.6457286775112152
6,0,2,kmeans,0.9155925155925155,0.8443251533742331,1.0,2.6898777820169926
6,0,2,hierarchical,0.9997728821258234,1.0,0.9995458673932789,3.0015857741236687
7,0,2,gra,0.43040629095674965,0.5058533579790512,0.37454379562043794,37.58900723606348
7,0,2,ga,0.914487632508834,0.9454456892352655,0.885492700729927,22.034050460904837
7,0,2,bnb,0.9704031694243767,0.991900905192949,0.9498175182481752,52.784099370241165
