exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.7138461538461539,0.7532467532467533,0.6783625730994152,17.188727216795087
0,1,2,gra,0.5634365634365635,0.5778688524590164,0.5497076023391813,17.51900185830891
0,2,2,gra,0.8439955106621773,0.9947089947089947,0.732943469785575,22.291062345728278
0,3,2,gra,0.7012658227848102,1.0,0.5399610136452242,18.496215594932437
0,4,2,gra,0.505283381364073,0.4981060606060606,0.5126705653021443,19.130570355802774
0,5,2,gra,0.8074433656957929,0.690179806362379,0.9727095516569201,16.299056850373745
0,6,2,gra,0.6084608460846084,0.5652173913043478,0.6588693957115009,23.99881716258824
0,7,2,gra,0.7657550535077289,0.9817073170731707,0.6276803118908382,17.974101211875677
0,8,2,gra,0.8025078369905956,0.8648648648648649,0.7485380116959064,16.97984741255641
0,9,2,gra,0.5882352941176472,0.6516587677725119,0.5360623781676414,19.2303433008492
0,10,2,gra,0.7472527472527472,1.0,0.5964912280701754,20.652210492640734
0,11,2,gra,0.8114942528735632,0.988795518207283,0.6881091617933723,19.082569452002645
0,12,2,gra,0.7578947368421052,0.9473684210526315,0.631578947368421,21.562417086213827
0,13,2,gra,0.7166042446941323,0.9965277777777778,0.5594541910331384,16.556909458711743
0,14,2,gra,0.7674190382728164,0.7727272727272727,0.7621832358674464,16.84972488321364
0,15,2,gra,0.7533718689788053,0.7447619047619047,0.7621832358674464,24.0190088506788
0,16,2,gra,0.46328852119958636,0.4933920704845815,0.43664717348927873,18.24561232700944
0,17,2,gra,0.7172131147540983,0.755939524838013,0.682261208576998,21.140242654830217
0,18,2,gra,0.8709990300678954,0.8667953667953668,0.8752436647173489,18.90590742044151
0,19,2,gra,0.7784810126582278,0.6551264980026631,0.9590643274853801,22.53554261662066
0,0,2,ga,0.6508620689655171,0.727710843373494,0.5886939571150097,23.50839096494019
0,1,2,ga,0.6030150753768844,0.6224066390041494,0.5847953216374269,23.22627767175436
0,2,2,ga,0.6164658634538153,0.6356107660455487,0.5984405458089669,23.089321542531252
0,3,2,ga,0.6216814159292036,0.7186700767263428,0.5477582846003899,23.28317561931908
0,4,2,ga,0.6551351351351351,0.7354368932038835,0.5906432748538012,23.23649308644235
0,5,2,ga,0.3899082568807339,0.4735376044568245,0.3313840155945419,23.12287704087794
