exp,trial,num_pat,algo,fmeasure,precision,recall,time
0,0,2,gra,0.9897867472832749,0.9842378940526487,0.9953985209531635,3118.4946508184075
0,0,2,ga,0.9102620665313687,0.9828506097560976,0.847658175842235,4150.840584084392
0,0,2,bnb,0.9949624924711163,0.9945268458212467,0.9953985209531635,4085.1084335260093
0,0,2,decaf,0.6667153631233907,0.5000547855147099,1.0,5.597299087792635
0,0,2,kmeans,0.9742453761776402,0.9498829039812646,0.9998904349731565,6.86551346629858
0,0,2,hierarchical,0.9742453761776402,0.9498829039812646,0.9998904349731565,151.08190125226974
1,0,2,gra,0.9817365351441636,0.9797245600612089,0.9837567908686824,4843.446471258998
1,0,2,ga,0.946286622757211,0.9802952767484265,0.9145585249410086,4305.092228960246
1,0,2,bnb,0.9825705672787065,0.9813872009634861,0.9837567908686824,4810.512896824628
1,0,2,decaf,0.5034857970856003,0.5016890051214994,0.5052955056796357,6.293157935142517
1,0,2,kmeans,0.9984375428305144,0.9974259269401391,0.9994512128196685,7.316647484898567
1,0,2,hierarchical,0.9984091283120303,0.9980258828690503,0.9987926682032707,411.15559672936797
2,0,2,gra,0.9695929791004472,0.9974535563400659,0.9432464973730298,3287.9490945227444
2,0,2,ga,0.8365598222786417,0.9956186735156368,0.7213222416812609,4331.002789258957
2,0,2,bnb,0.9476704154234565,0.9958996623251326,0.9038966725043783,4514.234323780984
2,0,2,decaf,0.6360056258790436,0.8894571203776553,0.49496497373029774,6.579741828143597
2,0,2,kmeans,0.6718721627020157,0.9984887737478411,0.5062667615346724,7.030104998499155
2,0,2,hierarchical,0.6721650982814374,0.9997838305231301,0.5062667615346724,164.03733876347542
3,0,2,gra,0.9889466121366198,0.9991624322966106,0.9789375786421577,3139.7388559505343
3,0,2,ga,0.49559334824677254,0.4884190395240119,0.5029815635428634,4008.9978134930134
3,0,2,bnb,0.6689365401332946,0.9898167006109979,0.5051698670605613,4006.0607623644173
3,0,2,decaf,0.9161542761319174,0.8553062289482424,0.9863231030143881,6.09790750965476
3,0,2,kmeans,0.9815476350353202,0.9640690128211893,0.9996717365138418,5.835671331733465
3,0,2,hierarchical,0.9815476350353202,0.9640690128211893,0.9996717365138418,145.4870032556355
4,0,2,gra,0.9853426061899089,0.9977554570450592,0.9732348111658456,3071.059267375618
4,0,2,ga,0.8713513513513512,1.0,0.7720306513409961,4122.01919965446
4,0,2,bnb,0.9567078565109443,0.9994633593703417,0.9174603174603174,4587.69938359037
4,0,2,decaf,0.6849867374005306,0.9679160419790105,0.5300492610837438,5.161044415086508
4,0,2,kmeans,0.9787028851563129,0.9582939880390305,1.0,7.749668411910534
4,0,2,hierarchical,0.9787028851563129,0.9582939880390305,1.0,148.4662112556398
5,0,2,gra,0.8977413226380386,0.9986581683998658,0.8153483786152498,3239.102576572448
5,0,2,ga,0.6703771354894166,0.5515753739524029,0.8544040315512709,4057.7095229662955
5,0,2,bnb,0.9293288212069938,0.9577423854917461,0.9025525854513584,4031.241630513221
5,0,2,decaf,0.7222900255186953,0.6070722518557201,0.8914877300613497,6.728269804269075
5,0,2,kmeans,0.9538815290951372,0.9119204636290967,0.9998904409750753,7.6350806802511215
5,0,2,hierarchical,0.9538815290951372,0.9119204636290967,0.9998904409750753,162.5166980624199
6,0,2,gra,0.8949562562386237,0.9662123613312202,0.8334882703559906,3183.802985742688
6,0,2,ga,0.9060206456232471,0.9969141881688661,0.8303166183627714,4134.974169373512
6,0,2,bnb,0.9526442374146462,0.9633232695963323,0.9421993766063324,4202.750374287367
6,0,2,decaf,0.772545643199329,0.6477971121806738,0.9567999125061519,7.3187867142260075
6,0,2,kmeans,0.9397757663032298,0.8869527230365983,0.9992890736082248,8.88216732814908
6,0,2,hierarchical,0.9401357745319894,0.887292495874187,0.999671880126873,179.8483521938324
7,0,2,gra,0.8508297652904959,0.990684133915575,0.7455770389439667,3059.079444039613
7,0,2,ga,0.49076388134304033,0.48682295877122067,0.4947691296489018,4050.5224700644612
7,0,2,bnb,0.6366769959263257,0.8737576452599388,0.5007942159171824,4045.347875289619
7,0,2,decaf,0.7651041666666668,0.6335765373971175,0.9655474612477406,7.209371488541365
7,0,2,kmeans,0.6585968556387207,0.9509773502947564,0.5037252109126766,5.047063589096069
7,0,2,hierarchical,0.6587839048335663,0.9521491455204557,0.5036156458858333,155.23414717242122
