Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
361,4,2,2,47,2,2,107,0
358,4,3,44,52,3,3,158,0
371,4,3,44,62,2,2,166,0
443,4,3,4,53,3,3,117,0
455,4,3,45,62,3,3,176,0
369,4,3,4,56,3,3,124,0
365,4,3,6,57,2,2,123,0
378,3,3,46,54,2,3,167,0
358,4,3,44,57,2,3,162,0
345,5,2,44,51,2,3,156,0
374,4,2,3,55,2,2,119,0
348,3,3,45,62,3,3,165,0
356,3,3,43,48,3,3,151,0
372,3,4,4,51,6,3,125,0
416,4,3,3,52,4,4,131,0
377,3,3,5,55,3,2,120,0
471,4,2,43,53,3,102,260,1
356,5,3,4,59,3,3,127,0
518,8,3,44,54,4,103,286,1
467,6,3,5,60,3,4,152,0
381,6,3,44,61,3,2,173,0
542,143,3,44,53,6,4,301,2
519,142,3,4,57,2,3,258,2
462,6,2,4,53,3,103,224,1
371,5,2,44,54,4,3,163,0
393,4,3,44,55,3,3,165,0
400,4,3,43,60,3,3,170,0
358,3,2,44,51,2,3,157,0
374,4,3,4,50,2,3,120,0
413,7,3,4,55,4,4,138,0
370,4,3,44,54,3,5,169,0
382,4,4,44,54,3,3,164,0
399,4,3,5,52,3,5,127,0
388,3,2,4,58,3,2,122,0
372,4,3,44,53,3,3,160,0
377,3,4,4,49,2,3,113,0
358,5,3,45,58,3,3,171,0
388,4,3,45,63,3,3,171,0
388,4,3,44,55,3,3,166,0
386,4,3,5,52,3,4,131,0
369,4,3,44,51,4,4,159,0
402,5,3,5,65,4,3,149,0
404,5,3,4,59,3,4,139,0
367,4,2,4,64,3,3,135,0
363,4,3,4,56,2,3,121,0
368,3,4,45,55,4,4,166,0
389,4,3,4,55,2,4,126,0
360,3,3,44,61,3,3,164,0
392,8,3,43,53,4,4,168,0
393,11,3,43,60,3,4,176,0
374,4,5,5,55,3,2,128,0
460,3,3,44,52,3,103,257,1
374,3,2,43,53,3,3,156,0
526,142,3,4,52,3,4,262,2
541,147,3,3,52,3,4,276,2
506,3,2,4,53,4,102,228,1
505,5,3,43,57,2,103,272,1
355,4,3,4,51,3,2,116,0
409,4,3,3,52,3,3,122,0
392,4,4,44,60,4,4,172,0
442,4,3,44,52,2,104,255,1
377,5,2,44,52,3,4,161,0
385,3,3,5,56,3,3,134,0
416,3,3,4,54,3,3,121,0
469,4,3,5,55,3,103,224,1
361,4,2,43,47,3,3,157,0
445,5,5,45,70,3,7,216,0
488,5,4,5,50,2,102,213,1
470,4,4,45,53,2,102,261,1
466,5,4,44,46,3,102,250,1
433,4,3,5,52,3,3,128,0
407,5,3,44,55,3,4,171,0
396,4,3,43,55,3,3,166,0
376,3,2,43,45,2,3,151,0
363,4,3,45,62,3,3,176,0
404,4,4,44,61,3,2,169,0
372,4,3,4,48,3,3,119,0
371,3,4,3,50,3,3,120,0
465,3,2,44,52,4,102,258,1
370,4,2,45,51,3,3,159,0
490,3,3,4,58,2,102,226,1
378,4,3,4,53,3,3,129,0
382,4,3,4,54,3,3,124,0
475,4,3,4,52,3,102,217,1
369,5,3,4,56,4,3,128,0
367,4,3,4,57,3,3,125,0
362,6,4,3,55,3,3,127,0
381,3,3,4,56,3,3,123,0
378,5,3,45,56,4,4,168,0
370,3,4,5,57,3,3,126,0
373,3,3,4,51,3,3,117,0
369,3,3,3,55,3,2,125,0
421,5,2,4,60,5,4,134,0
388,4,3,4,59,3,3,128,0
393,4,3,4,63,3,3,132,0
376,5,3,4,56,3,4,127,0
569,144,4,44,61,3,4,337,2
369,2,3,44,55,3,2,157,0
391,4,3,44,62,3,3,175,0
449,4,4,5,52,3,102,223,1
557,142,3,44,58,3,4,303,2
506,142,3,4,58,2,2,266,2
495,142,3,44,52,3,3,297,2
371,4,3,3,52,3,3,119,0
515,142,3,44,61,3,4,314,2
383,3,3,4,50,3,3,114,0
376,3,3,44,52,2,4,163,0
356,4,4,45,57,3,3,166,0
373,4,2,45,57,3,3,166,0
399,4,4,4,56,3,3,122,0
365,3,3,4,56,2,3,122,0
385,4,3,5,48,3,3,118,0
356,3,2,44,55,3,3,162,0
397,5,3,4,54,3,3,130,0
359,4,2,3,51,3,3,117,0
372,3,3,44,60,3,3,165,0
369,4,2,5,60,2,3,126,0
417,6,3,46,62,3,3,189,0
392,3,3,3,52,3,3,123,0
377,3,4,5,53,3,3,122,0
383,3,3,4,68,3,3,135,0
368,3,2,3,58,3,4,131,0
380,3,3,4,54,3,3,124,0
455,6,4,45,58,4,3,173,0
407,4,3,4,55,3,4,131,0
510,142,3,44,61,2,3,306,2
367,3,3,6,57,2,3,124,0
467,7,5,46,79,5,4,231,0
368,5,3,4,60,4,3,134,0
365,4,3,44,50,3,3,156,0
483,4,3,4,60,3,102,226,1
365,3,1,44,56,3,3,163,0
547,5,4,44,64,3,103,293,1
400,5,2,4,53,4,4,134,0
383,3,3,45,50,4,4,161,0
512,142,3,44,54,3,3,297,2
468,3,3,44,62,3,103,270,1
545,142,2,3,56,2,3,263,2
406,3,3,44,60,3,3,166,0
378,3,3,44,60,3,3,171,0
425,4,3,45,58,5,3,180,0
391,4,4,4,51,3,3,124,0
417,6,3,5,57,4,4,144,0
411,5,3,6,57,4,4,145,0
370,5,2,45,59,4,3,168,0
388,5,3,44,65,3,4,180,0
354,4,3,4,58,3,4,123,0
371,4,3,45,53,3,3,164,0
368,3,3,4,54,3,2,119,0
383,4,2,4,54,3,3,120,0
387,5,3,3,52,4,3,129,0
376,4,4,5,60,3,3,137,0
394,5,3,44,55,2,4,169,0
398,4,4,44,56,3,3,172,0
387,4,2,45,49,3,3,154,0
415,3,4,45,56,44,3,206,0
389,5,2,5,58,4,4,141,0
368,3,3,44,57,3,3,166,0
364,3,2,3,52,3,4,115,0
439,5,4,4,59,3,4,137,0
523,4,2,4,74,4,103,267,1
391,6,4,5,59,3,2,134,0
389,2,2,3,57,3,3,131,0
366,4,3,6,57,3,3,126,0
356,4,2,43,47,3,3,162,0
465,4,2,45,50,3,102,261,1
510,142,3,43,51,4,3,299,2
399,5,2,44,54,2,3,164,0
467,3,2,3,58,3,104,219,1
362,4,3,45,53,3,2,160,0
401,4,2,44,57,3,3,163,0
408,5,3,44,56,4,4,168,0
344,4,3,4,57,3,3,124,0
372,3,3,44,53,3,3,160,0
361,3,3,4,52,3,3,122,0
378,3,4,4,53,3,3,121,0
340,4,3,4,54,3,4,120,0
353,4,2,44,49,3,3,153,0
421,5,4,44,59,3,4,183,0
363,4,3,4,58,3,3,122,0
495,4,3,44,56,2,102,261,1
365,5,3,4,48,4,3,115,0
506,142,3,3,56,2,3,264,2
387,4,3,4,58,3,2,124,0
391,4,3,4,58,3,3,135,0
383,4,3,4,65,3,3,130,0
405,3,3,5,76,3,3,144,0
345,5,2,4,52,3,3,117,0
373,4,2,44,58,3,4,170,0
370,5,2,44,54,3,3,165,0
502,142,2,4,57,3,3,261,2
357,3,2,4,51,3,2,111,0
373,5,2,44,43,3,3,158,0
392,5,4,5,63,3,3,143,0
379,4,3,45,60,3,3,172,0
366,4,3,4,58,3,3,129,0
523,142,3,45,53,3,4,306,2
391,5,3,44,52,4,4,169,0
488,3,4,4,50,3,102,218,1
385,4,4,4,62,3,3,133,0
387,4,3,44,53,3,3,158,0
408,5,3,4,60,5,3,141,0
449,4,2,4,57,3,3,124,0
387,5,4,5,67,3,4,142,0
552,142,3,45,70,4,4,325,2
372,3,2,44,52,3,3,155,0
392,3,3,45,60,3,3,171,0
374,4,2,44,51,4,3,156,0
443,5,3,45,60,3,4,173,0
420,6,4,45,61,5,4,196,0
362,3,2,4,55,2,3,119,0
