Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
374,4,4,4,57,4,4,129,0
383,4,4,3,55,3,3,124,0
427,6,4,123,69,4,3,272,0
357,3,4,122,55,2,4,238,0
607,5,82,5,165,4,4,323,2
543,4,82,4,159,3,5,309,2
535,4,83,5,160,3,3,305,2
440,5,3,5,61,3,4,143,0
392,4,2,121,59,3,3,241,0
449,44,44,5,67,4,5,217,1
586,5,82,121,156,4,4,422,2
442,6,5,7,70,4,3,161,0
391,4,3,5,61,3,4,134,0
352,3,3,122,57,3,3,236,0
385,4,3,5,60,4,3,132,0
377,4,3,123,58,4,4,247,0
393,5,3,122,66,3,4,257,0
396,3,3,122,68,3,4,257,0
373,4,3,4,55,4,4,121,0
387,3,3,123,55,3,3,244,0
441,5,2,4,63,5,3,147,0
376,3,4,123,61,3,3,251,0
393,4,3,123,65,3,4,251,0
453,45,42,121,62,3,3,322,1
386,3,3,4,65,4,4,133,0
379,4,3,123,57,3,2,246,0
460,44,43,5,55,4,3,203,1
572,5,82,5,163,3,4,316,2
377,3,3,4,64,4,3,127,0
366,5,4,122,60,4,4,249,0
429,4,3,5,60,4,3,132,0
375,3,3,4,56,4,3,117,0
372,4,3,5,59,3,4,128,0
457,44,45,123,62,2,4,336,1
382,3,5,122,56,3,5,244,0
359,3,3,4,52,3,3,114,0
400,4,4,123,62,4,4,251,0
378,4,2,4,61,4,3,131,0
374,4,3,122,63,3,4,247,0
395,4,3,5,66,4,3,136,0
446,44,43,4,52,5,4,203,1
382,3,3,3,54,3,3,116,0
381,4,4,5,68,5,4,140,0
401,4,5,122,56,3,4,246,0
398,6,4,5,63,3,3,141,0
343,3,5,122,51,2,2,231,0
431,6,5,5,71,4,5,159,0
369,5,3,122,55,3,3,232,0
372,3,3,123,59,4,4,245,0
361,4,3,122,60,3,4,250,0
438,5,5,5,69,5,6,160,0
375,4,4,4,61,4,4,125,0
431,5,4,5,72,3,4,155,0
398,4,3,124,65,3,5,260,0
364,4,4,122,61,4,5,248,0
614,6,84,124,165,5,5,454,2
382,4,4,122,57,4,4,246,0
384,4,4,122,64,4,3,255,0
391,4,4,123,64,3,4,256,0
353,4,3,4,56,3,4,119,0
370,4,4,122,58,3,3,247,0
359,4,3,4,53,3,3,122,0
375,4,4,123,58,3,4,247,0
373,5,3,3,58,5,4,125,0
378,3,4,5,60,4,3,129,0
390,5,3,4,58,4,4,122,0
403,5,4,5,63,4,4,148,0
354,4,3,3,55,4,3,119,0
373,4,3,122,49,2,3,230,0
414,4,4,123,63,4,4,253,0
417,4,3,123,58,3,4,249,0
427,5,4,123,64,4,3,270,0
384,4,3,123,60,5,3,243,0
386,4,2,4,62,4,4,129,0
448,44,43,122,50,3,4,315,1
416,5,3,122,64,4,3,258,0
349,4,4,123,56,4,4,242,0
445,6,4,122,61,2,6,270,0
454,44,44,4,59,4,4,207,1
392,3,3,4,60,3,4,129,0
397,4,4,4,61,4,5,146,0
372,4,4,123,59,3,4,245,0
395,4,4,122,72,4,4,256,0
579,4,82,123,167,4,5,440,2
531,4,82,122,157,3,4,419,2
353,5,3,4,60,7,4,131,0
362,4,4,121,70,4,4,255,0
559,5,83,121,165,4,5,434,2
381,5,3,123,65,4,3,255,0
371,4,4,122,60,4,4,241,0
379,5,4,122,58,3,4,244,0
618,6,83,5,169,7,5,338,2
464,44,44,123,65,4,4,335,1
417,9,4,123,58,7,9,263,0
374,4,3,122,63,3,4,248,0
385,5,3,122,59,3,4,247,0
385,4,3,123,66,2,3,246,0
388,4,3,4,59,3,3,126,0
399,4,4,124,64,3,3,254,0
368,3,3,122,61,3,4,244,0
353,5,3,122,55,3,4,240,0
424,5,4,122,64,4,4,270,0
446,6,3,5,69,3,6,157,0
369,4,4,5,69,4,3,135,0
387,4,3,122,66,5,3,252,0
363,3,3,5,58,4,3,127,0
375,3,5,6,69,4,3,136,0
452,44,43,122,61,4,4,322,1
466,5,3,122,61,4,4,258,0
441,44,43,122,56,3,4,321,1
419,4,3,123,65,4,6,273,0
368,3,3,4,65,3,3,133,0
384,4,4,5,61,3,3,133,0
395,4,3,122,58,3,4,250,0
425,8,3,122,58,3,3,244,0
378,4,2,123,53,4,5,239,0
360,4,2,122,57,3,4,241,0
615,6,85,4,168,5,6,334,2
378,2,4,5,63,2,3,132,0
544,3,82,5,156,2,4,300,2
544,4,82,4,159,4,3,305,2
385,4,2,122,58,4,4,242,0
376,3,4,4,65,2,3,134,0
360,4,3,4,54,4,4,116,0
372,6,2,4,61,4,4,131,0
384,4,3,5,62,4,5,133,0
