Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
369,4,3,128,64,4,5,257,0
446,4,2,122,54,4,4,245,0
377,5,3,122,51,4,4,243,0
515,57,56,4,52,57,4,276,2
365,4,3,4,52,5,4,126,0
378,4,4,122,52,4,4,248,0
529,57,55,122,48,57,4,396,2
343,4,4,123,52,4,5,238,0
377,4,3,4,50,4,4,119,0
383,6,5,3,54,3,4,127,0
407,4,3,123,58,5,4,252,0
372,5,2,4,49,4,4,118,0
372,4,3,5,57,3,5,130,0
372,4,3,3,53,4,4,122,0
376,5,3,5,47,4,4,116,0
433,7,3,122,59,6,5,277,0
392,5,3,5,54,5,4,146,0
368,4,3,4,56,4,5,125,0
370,6,3,3,55,4,4,125,0
362,5,2,4,53,4,4,122,0
415,5,3,122,55,5,7,268,0
370,4,2,3,49,4,4,123,0
464,31,3,122,92,4,31,335,1
503,57,56,3,51,58,5,280,2
387,3,3,4,46,4,4,118,0
365,4,2,122,53,4,4,242,0
387,4,2,4,53,5,5,122,0
379,5,2,122,54,5,6,244,0
444,6,2,5,53,5,5,144,0
370,4,2,4,54,3,3,119,0
358,4,3,121,53,4,5,243,0
362,4,5,123,63,4,4,255,0
392,4,3,4,63,3,4,136,0
381,4,3,4,53,5,4,122,0
440,4,4,122,59,6,4,255,0
406,6,3,4,51,5,6,133,0
369,4,4,123,60,3,5,252,0
371,3,2,122,58,4,4,239,0
392,3,3,4,57,3,4,126,0
389,4,3,123,47,4,4,240,0
376,3,3,4,50,4,5,129,0
415,4,2,5,58,4,4,128,0
380,3,3,122,51,4,5,247,0
376,4,3,4,58,4,5,130,0
375,4,2,4,48,4,3,119,0
363,4,3,123,52,5,5,244,0
529,58,56,123,53,57,5,403,2
389,4,3,4,58,4,3,128,0
368,4,3,122,55,5,5,243,0
388,4,3,4,59,4,4,135,0
378,5,2,123,49,4,5,247,0
524,57,56,121,44,57,4,391,2
378,4,3,122,53,5,4,250,0
372,4,2,122,52,5,5,245,0
381,4,3,5,53,4,4,125,0
584,59,56,124,62,58,5,427,2
377,4,3,4,61,4,4,132,0
382,4,3,121,54,3,4,240,0
534,58,56,3,48,58,5,284,2
556,57,55,122,48,58,5,400,2
449,6,4,123,67,7,7,288,0
378,4,3,4,58,4,6,135,0
371,4,3,122,52,3,4,240,0
376,3,2,4,51,5,4,124,0
484,31,3,4,98,4,32,225,1
497,30,2,122,93,4,31,344,1
367,5,2,4,51,4,5,126,0
525,58,55,4,47,57,4,275,2
410,6,3,122,51,5,5,245,0
497,32,5,5,96,4,31,234,1
393,4,4,4,53,5,2,121,0
428,7,4,5,62,5,5,163,0
368,5,3,122,45,5,5,229,0
369,6,3,122,51,4,5,244,0
389,5,3,4,55,3,4,128,0
601,58,56,4,53,58,4,284,2
359,4,2,122,52,4,4,237,0
385,4,3,122,53,4,4,239,0
381,3,3,3,49,4,4,129,0
379,4,3,3,55,4,4,115,0
386,6,3,121,54,4,4,246,0
357,4,2,4,48,4,3,115,0
376,3,3,4,48,4,4,116,0
483,31,3,122,95,3,31,340,1
522,56,56,4,54,57,4,283,2
477,31,2,3,96,5,33,224,1
381,4,3,121,47,4,3,236,0
383,3,2,4,53,4,5,120,0
393,2,2,4,51,4,2,116,0
516,58,55,122,53,57,4,405,2
528,57,56,122,49,57,4,397,2
361,4,3,122,59,3,4,244,0
408,5,4,4,48,10,6,133,0
526,57,55,4,55,58,4,284,2
378,3,3,4,53,4,4,121,0
382,4,3,122,53,4,4,244,0
389,5,3,121,40,4,4,232,0
377,4,3,3,54,5,4,121,0
353,4,3,122,50,4,3,237,0
397,5,4,123,56,4,5,260,0
543,57,57,5,56,57,5,289,2
357,3,3,123,49,4,4,236,0
371,5,2,122,61,5,4,252,0
428,7,3,4,61,5,5,157,0
409,7,5,6,59,8,5,164,0
522,56,56,122,53,58,4,400,2
535,56,55,4,53,57,4,278,2
389,4,3,4,56,4,5,125,0
365,4,3,4,52,4,5,122,0
359,3,2,122,52,4,5,241,0
378,4,2,121,55,3,4,240,0
399,4,2,3,55,4,5,130,0
369,3,2,3,49,3,4,116,0
441,5,3,122,52,4,5,257,0
382,3,3,5,63,5,5,134,0
349,4,3,121,51,4,4,237,0
370,4,3,122,49,4,5,239,0
373,3,2,3,51,4,4,120,0
384,3,2,5,61,4,4,132,0
501,32,2,4,97,4,32,233,1
357,5,4,5,52,4,4,130,0
389,4,3,5,49,4,4,126,0
381,4,3,5,54,3,4,123,0
379,4,2,4,56,5,4,127,0
372,4,3,4,51,4,3,120,0
439,4,4,4,74,5,4,162,0
464,32,2,121,90,4,31,335,1
387,4,4,122,60,5,4,257,0
375,4,3,122,46,3,5,232,0
401,6,3,122,48,5,5,252,0
482,5,3,121,51,4,5,244,0
378,4,3,122,56,4,4,245,0
390,5,4,5,60,4,4,133,0
364,4,3,122,49,2,4,237,0
389,4,3,123,51,3,5,239,0
391,4,3,123,57,5,4,249,0
376,3,3,3,52,4,3,120,0
395,4,3,4,58,4,4,131,0
437,7,3,123,63,6,5,285,0
475,32,2,122,86,4,30,331,1
376,4,3,4,54,5,5,127,0
567,57,56,123,49,57,4,405,2
384,4,3,122,53,5,4,244,0
376,4,3,122,54,4,5,241,0
395,5,2,123,48,4,4,235,0
382,4,3,122,58,4,4,252,0
363,4,3,5,53,4,5,131,0
349,3,1,122,42,4,4,228,0
380,4,3,122,54,4,4,240,0
405,6,3,4,63,5,6,152,0
521,57,56,121,42,57,4,382,2
353,4,2,121,46,5,5,232,0
363,4,2,122,53,4,4,245,0
425,4,4,121,52,5,4,242,0
545,57,56,121,52,57,8,408,2
414,3,2,122,55,4,4,244,0
559,56,55,3,45,56,4,269,2
364,4,2,5,55,4,5,127,0
385,7,3,122,53,5,3,245,0
357,4,2,122,50,3,4,235,0
555,58,56,122,58,57,3,405,2
424,5,3,122,62,4,6,265,0
410,5,2,122,52,5,4,246,0
390,6,4,123,55,5,4,247,0
523,32,4,122,96,6,33,362,1
363,4,3,122,52,5,4,240,0
591,57,56,122,59,57,5,406,2
361,5,3,5,53,4,4,124,0
435,4,3,4,65,4,6,156,0
365,4,4,4,56,5,4,129,0
419,4,3,123,46,4,4,258,0
370,3,3,4,60,4,5,134,0
549,57,56,122,46,57,5,399,2
369,4,3,2,49,4,4,116,0
360,3,3,4,52,4,4,123,0
368,4,3,4,56,4,3,124,0
369,5,3,3,53,4,3,121,0
391,4,2,3,56,4,5,118,0
394,7,3,122,56,3,5,252,0
416,6,4,122,60,3,4,267,0
404,4,3,4,60,4,5,132,0
564,58,57,123,59,58,4,418,2
375,4,3,4,59,4,3,127,0
404,4,3,122,46,4,3,234,0
400,5,3,4,62,5,5,140,0
369,4,2,121,54,4,5,241,0
371,4,3,4,50,4,3,116,0
399,4,4,122,66,5,4,260,0
396,5,4,6,58,5,4,144,0
361,4,3,4,52,3,4,118,0
486,31,3,3,95,4,31,224,1
377,4,3,122,58,4,3,247,0
379,5,4,122,51,4,4,241,0
371,4,3,122,49,4,5,239,0
388,5,4,123,55,5,5,253,0
381,4,3,122,50,3,4,242,0
388,3,3,5,50,4,3,120,0
387,5,4,5,55,6,3,133,0
381,5,3,4,46,4,5,129,0
369,3,4,5,51,4,4,125,0
356,4,3,121,49,5,3,231,0
391,4,2,5,50,6,5,120,0
383,6,2,3,48,5,6,128,0
369,4,3,122,62,4,4,248,0
426,6,4,123,70,4,6,281,0
359,4,2,121,56,4,4,245,0
377,4,3,3,51,4,4,123,0
370,4,2,122,52,7,4,238,0
388,4,3,4,51,4,5,121,0
405,2,2,122,47,4,4,235,0
357,4,3,4,52,5,5,125,0
483,32,4,123,90,4,32,334,1
369,4,3,122,57,4,4,248,0
395,4,2,3,47,5,4,127,0
383,5,3,121,53,7,5,243,0
378,5,3,121,55,3,3,239,0
535,58,56,123,47,58,5,403,2
387,4,3,122,52,3,5,237,0
597,58,56,120,58,56,5,406,2
377,4,2,3,52,4,5,126,0
583,57,56,4,54,57,5,288,2
385,4,3,5,56,4,4,126,0
387,6,3,123,58,5,6,256,0
376,4,3,122,65,3,4,251,0
386,4,3,122,54,4,4,242,0
357,5,2,121,46,3,3,229,0
529,56,55,121,51,57,3,417,2
565,58,56,4,63,57,5,301,2
507,6,4,5,54,6,59,189,0
634,66,56,122,56,58,5,425,2
373,4,4,5,54,3,5,130,0
381,5,4,122,52,4,4,245,0
371,4,2,122,55,4,5,243,0
368,4,3,122,60,4,4,253,0
372,4,3,4,51,4,3,125,0
380,4,3,3,57,3,4,126,0
548,57,56,4,50,57,5,282,2
473,31,3,4,96,4,32,224,1
403,4,3,3,52,4,4,122,0
443,5,3,4,51,5,5,124,0
374,3,3,4,56,4,5,126,0
536,58,55,121,54,58,4,412,2
536,57,57,123,60,57,3,407,2
374,5,4,5,60,4,4,133,0
408,6,4,124,61,4,4,261,0
371,4,3,121,54,5,4,240,0
380,4,3,122,51,4,5,242,0
375,4,3,122,53,5,3,242,0
377,4,3,122,50,4,5,237,0
356,4,2,122,52,4,4,240,0
402,5,3,4,52,4,4,126,0
402,3,2,122,59,5,5,255,0
400,4,3,123,66,4,4,259,0
375,4,3,122,59,5,5,257,0
372,4,2,4,55,4,5,126,0
391,5,3,122,52,4,4,243,0
379,5,3,5,48,4,4,121,0
477,31,2,5,95,4,33,226,1
575,59,56,5,55,58,5,307,2
406,4,4,5,52,3,5,126,0
376,4,3,122,56,4,2,243,0
386,4,2,4,53,4,3,122,0
539,56,56,122,51,57,3,392,2
388,4,3,3,55,4,4,122,0
392,4,4,5,56,4,4,133,0
361,4,3,122,47,4,3,236,0
362,4,3,4,48,6,5,122,0
568,58,56,122,56,57,4,403,2
521,31,2,4,87,4,32,216,1
382,4,2,122,51,4,4,240,0
542,57,56,4,58,57,5,285,2
375,5,3,4,54,5,3,132,0
378,3,3,5,49,5,2,121,0
346,3,3,122,48,4,3,228,0
463,31,3,122,91,4,31,341,1
473,6,3,122,50,5,4,250,0
382,4,3,121,59,4,5,249,0
374,5,2,3,52,4,4,121,0
525,57,56,4,42,57,5,268,2
389,4,2,5,53,4,4,131,0
366,5,3,121,57,4,5,251,0
359,3,3,4,45,4,4,116,0
372,4,3,5,57,5,4,132,0
368,3,3,4,51,5,4,127,0
375,4,3,121,52,4,3,240,0
532,57,56,4,50,57,5,280,2
366,4,3,121,50,4,5,240,0
388,5,3,122,50,3,5,240,0
380,4,4,122,49,5,5,244,0
493,31,3,4,99,5,36,229,1
358,4,3,4,49,4,4,114,0
386,6,4,5,56,4,3,126,0
411,5,4,3,48,3,5,129,0
419,4,2,122,58,5,5,273,0
362,5,3,4,48,5,3,120,0
427,4,4,123,51,5,4,241,0
367,4,3,122,53,3,6,244,0
537,56,56,122,54,57,5,400,2
363,4,3,4,44,4,5,111,0
416,6,3,122,58,6,5,260,0
564,59,56,3,53,58,6,287,2
410,6,1,3,62,4,4,137,0
464,35,2,4,90,5,31,215,1
382,4,3,122,53,4,5,245,0
371,5,3,3,51,5,4,122,0
545,57,56,122,55,58,3,404,2
504,32,4,122,99,4,32,352,1
509,32,2,3,92,6,32,231,1
479,31,3,3,82,4,31,210,1
383,5,3,122,48,4,2,249,0
377,4,3,122,56,5,4,249,0
393,5,4,124,62,5,4,258,0
374,4,3,122,51,4,4,242,0
368,4,2,4,51,4,5,122,0
460,31,3,4,92,4,31,213,1
373,2,3,4,51,3,4,124,0
565,58,56,4,57,58,6,298,2
529,34,3,122,103,5,32,365,1
466,6,3,4,69,5,6,174,0
410,13,3,122,56,8,4,274,0
353,3,2,4,47,4,3,118,0
396,5,3,4,47,5,6,134,0
411,4,3,123,48,5,5,240,0
399,4,5,124,77,4,5,292,0
390,5,3,5,55,4,3,128,0
401,4,4,123,60,4,4,248,0
390,4,3,122,55,5,5,242,0
543,56,56,3,49,57,3,273,2
392,6,3,122,51,3,6,246,0
433,5,4,4,59,5,5,139,0
366,4,2,122,50,3,4,232,0
515,57,56,122,52,57,4,400,2
366,4,3,121,56,4,3,243,0
429,4,3,123,57,5,5,253,0
422,5,3,122,54,5,5,262,0
384,4,2,122,53,4,4,242,0
402,4,3,3,53,4,5,127,0
492,32,4,3,100,3,32,235,1
446,6,3,3,79,5,6,163,0
475,32,3,122,91,5,32,337,1
401,5,3,121,57,3,4,242,0
390,5,3,4,59,4,3,130,0
551,57,56,122,50,57,7,401,2
529,57,56,4,54,57,4,283,2
402,6,3,123,56,5,5,259,0
383,4,3,4,57,4,3,130,0
370,5,2,123,49,4,3,243,0
355,4,3,122,50,4,4,237,0
362,2,3,4,55,4,5,122,0
540,58,56,122,52,57,5,404,2
381,4,2,121,47,4,5,235,0
397,4,3,4,63,4,5,137,0
397,5,3,123,60,4,5,258,0
374,4,3,123,60,4,4,251,0
417,3,2,121,47,3,4,228,0
351,4,3,122,49,3,5,237,0
399,4,1,121,52,4,5,235,0
366,4,3,4,51,4,4,122,0
368,5,3,4,52,4,4,127,0
403,4,3,4,56,5,4,129,0
351,4,2,4,53,4,4,120,0
487,31,3,4,107,4,31,236,1
394,4,2,123,60,4,3,247,0
385,3,3,4,52,4,4,122,0
492,32,4,5,101,5,33,238,1
381,4,4,122,56,4,4,247,0
411,5,3,122,55,4,5,250,0
410,4,3,123,52,6,5,256,0
375,4,3,122,50,4,5,236,0
416,4,4,122,57,5,5,254,0
363,4,2,123,48,5,5,241,0
381,3,3,122,48,4,3,239,0
392,7,2,122,45,4,3,237,0
371,5,2,122,55,4,4,241,0
404,4,4,5,61,4,5,139,0
364,3,2,121,48,4,4,234,0
537,62,55,2,49,58,4,277,2
376,4,2,121,55,4,5,242,0
369,5,2,4,46,5,4,112,0
384,4,4,123,56,4,4,245,0
375,3,2,123,58,3,4,242,0
367,3,4,4,44,3,4,108,0
397,4,3,4,49,4,3,119,0
483,31,3,4,90,4,31,212,1
371,4,3,122,53,4,5,239,0
