Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
370,4,3,4,59,3,2,125,0
395,5,3,123,57,4,6,266,0
368,4,3,4,60,3,2,126,0
394,4,3,123,67,3,6,262,0
372,3,4,6,55,3,3,126,0
437,6,3,4,79,5,3,156,0
431,7,4,122,73,3,5,282,0
363,3,4,3,50,7,2,116,0
516,4,3,4,141,66,4,275,2
489,59,3,123,60,3,58,354,1
380,4,4,123,63,2,4,250,0
376,4,4,4,59,4,3,130,0
367,3,3,4,58,3,3,126,0
551,60,4,5,64,4,60,266,1
383,4,3,122,54,3,3,242,0
502,61,3,123,58,2,59,361,1
385,4,3,123,56,3,3,247,0
373,8,3,4,57,2,3,130,0
408,4,4,5,69,4,4,144,0
523,61,4,5,57,4,60,254,1
368,4,3,122,58,3,2,249,0
380,5,3,4,59,4,3,130,0
528,59,3,123,59,3,58,357,1
395,4,3,122,64,3,3,248,0
399,4,3,5,57,4,3,123,0
386,4,3,5,64,3,2,139,0
385,4,3,121,56,3,3,245,0
408,4,3,122,53,4,4,236,0
378,4,4,5,65,3,3,137,0
355,4,3,122,55,3,3,242,0
435,5,3,122,65,4,4,268,0
388,3,4,123,59,3,3,249,0
373,5,3,4,63,3,2,131,0
378,3,4,3,58,3,3,128,0
439,4,3,123,54,3,3,247,0
372,3,3,4,59,3,2,130,0
545,64,4,5,70,4,60,274,1
365,4,3,122,51,3,3,236,0
399,4,3,5,63,2,4,134,0
370,4,3,122,60,3,3,246,0
510,60,3,123,67,4,60,378,1
363,4,3,123,55,3,4,243,0
508,61,3,5,62,5,59,252,1
368,4,2,122,58,3,4,248,0
363,4,3,4,61,4,4,130,0
379,3,3,5,59,3,7,138,0
358,3,3,4,54,3,3,122,0
449,5,4,5,67,4,4,159,0
369,7,3,3,59,2,4,126,0
368,4,3,5,55,2,3,119,0
509,5,3,122,134,68,4,388,2
371,4,3,4,56,2,3,118,0
364,4,3,123,54,3,3,237,0
380,4,3,123,55,2,3,239,0
375,3,3,4,58,3,3,123,0
503,3,4,5,138,67,3,275,2
375,3,3,4,61,2,3,129,0
523,3,4,123,137,67,5,386,2
515,4,4,122,145,67,3,392,2
417,5,4,6,55,2,4,139,0
511,4,3,5,136,67,4,270,2
533,4,2,4,136,67,4,267,2
362,4,3,122,62,3,4,254,0
368,4,3,122,58,3,3,246,0
549,5,3,123,142,67,3,402,2
371,4,3,123,59,3,3,243,0
502,59,3,122,58,3,58,356,1
511,4,3,122,139,67,3,388,2
374,4,4,122,62,4,4,251,0
372,4,3,5,58,2,3,129,0
393,3,3,4,57,3,5,124,0
369,4,3,122,57,3,3,240,0
347,4,3,5,48,1,2,108,0
383,4,3,4,65,3,3,135,0
370,4,3,122,67,3,3,256,0
356,5,3,4,50,2,3,117,0
374,4,3,4,61,3,3,130,0
424,6,4,4,64,4,4,146,0
362,4,3,123,52,3,4,238,0
520,59,2,122,59,3,67,368,1
387,4,3,4,58,4,3,130,0
393,4,3,4,58,3,3,126,0
444,5,3,4,56,4,4,146,0
377,4,4,4,60,4,5,142,0
387,4,3,4,66,2,3,138,0
446,5,4,122,74,4,4,285,0
373,3,3,4,57,4,4,126,0
383,4,3,122,55,3,3,244,0
414,6,3,5,63,5,5,157,0
587,5,3,123,144,69,5,409,2
384,4,3,123,65,3,4,253,0
376,3,3,122,57,2,3,243,0
429,5,4,4,54,4,4,136,0
437,6,4,5,71,3,4,162,0
368,4,3,4,54,3,3,119,0
527,5,4,122,141,67,4,395,2
375,4,3,122,62,2,2,251,0
508,4,2,4,137,67,3,267,2
529,5,3,122,137,67,3,394,2
461,7,4,5,68,5,3,161,0
414,5,4,4,62,4,4,151,0
391,4,4,122,65,3,4,255,0
498,4,4,5,137,67,3,260,2
393,3,4,123,57,3,3,248,0
379,4,3,4,57,3,4,127,0
513,61,3,4,69,3,59,257,1
514,60,4,6,64,3,59,249,1
397,4,2,123,56,3,5,253,0
410,4,3,4,56,3,2,130,0
