Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
500,72,2,4,46,72,3,252,2
364,4,4,5,49,2,4,115,0
362,4,3,3,50,2,3,118,0
350,4,2,4,52,3,3,120,0
353,4,3,5,46,3,4,114,0
506,72,3,123,56,72,4,379,2
366,4,3,4,52,3,3,119,0
375,4,2,123,49,2,3,232,0
346,5,2,4,45,3,3,112,0
356,4,2,3,46,3,3,102,0
481,4,3,123,49,3,3,237,0
373,5,3,4,47,3,3,121,0
378,4,2,4,53,3,2,117,0
344,4,2,3,48,3,4,111,0
600,5,3,5,173,4,4,258,1
502,73,2,122,47,73,3,371,2
380,4,2,4,49,3,3,120,0
359,4,3,122,45,3,3,231,0
369,4,3,122,50,3,2,235,0
490,73,3,122,44,71,3,371,2
364,3,3,4,51,3,3,115,0
388,4,3,4,44,3,3,114,0
368,5,3,5,56,3,4,124,0
375,4,2,4,50,3,2,109,0
496,74,3,123,47,72,2,367,2
382,4,3,5,50,3,3,123,0
372,4,3,121,50,2,4,237,0
389,3,4,4,69,3,3,134,0
589,4,4,5,181,4,3,268,1
365,4,3,122,51,3,4,238,0
406,4,3,123,53,2,3,239,0
398,6,3,5,57,3,5,133,0
375,3,3,5,55,3,3,121,0
383,5,5,122,47,4,3,239,0
356,3,2,4,52,3,3,120,0
359,4,2,122,53,2,4,239,0
480,4,3,122,165,2,4,356,1
375,6,4,3,51,2,3,122,0
375,4,2,121,48,4,4,237,0
424,4,3,4,51,3,3,118,0
493,73,2,122,45,72,3,371,2
363,5,2,121,47,5,4,236,0
367,5,2,4,40,3,3,110,0
427,5,2,4,51,4,6,136,0
346,4,2,3,51,3,3,113,0
437,6,3,123,63,4,4,277,0
383,4,3,121,51,3,5,242,0
393,4,3,122,51,3,3,241,0
407,6,4,4,55,4,4,145,0
431,6,4,122,60,3,4,262,0
376,4,3,122,54,3,3,245,0
368,4,3,4,52,3,4,122,0
370,6,3,3,46,3,3,114,0
526,73,3,3,50,72,4,258,2
342,4,4,123,52,3,3,238,0
426,4,3,13,68,4,3,160,0
416,5,3,4,56,9,6,141,0
504,4,3,3,167,3,4,237,1
342,5,3,122,52,4,4,237,0
412,6,2,4,54,3,4,131,0
404,3,2,121,48,3,4,228,0
364,4,3,121,45,2,3,232,0
394,3,3,5,62,3,3,139,0
382,4,3,5,47,2,2,118,0
357,3,4,4,46,2,2,113,0
351,4,3,121,52,3,3,242,0
572,77,2,123,45,73,3,385,2
