Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
348,3,2,142,46,3,3,244,0
360,5,3,5,47,3,2,118,0
344,4,1,3,43,3,3,101,0
346,3,3,3,41,3,4,103,0
512,3,2,142,126,75,4,404,2
370,4,2,141,52,5,4,261,0
360,3,3,4,48,3,4,117,0
367,4,2,141,44,3,3,248,0
346,3,2,142,43,2,3,240,0
382,6,2,3,45,4,3,117,0
369,3,3,142,49,3,3,250,0
359,3,3,5,47,3,3,110,0
343,4,2,4,48,4,4,115,0
355,3,2,142,48,3,3,246,0
568,3,3,142,119,75,4,389,2
517,4,3,4,122,76,4,257,2
344,3,2,3,40,3,4,102,0
437,4,2,141,46,3,4,247,0
365,3,2,141,51,3,3,250,0
374,4,2,142,49,3,5,261,0
331,3,3,4,45,3,3,106,0
462,3,2,3,50,107,3,218,1
363,4,3,142,49,4,3,256,0
460,4,2,142,46,108,4,353,1
327,4,1,142,42,3,3,241,0
358,3,2,4,43,2,4,106,0
346,4,3,3,46,4,3,103,0
340,3,3,142,46,2,3,244,0
375,3,2,142,50,4,4,252,0
364,5,2,142,47,3,3,247,0
379,3,3,142,38,3,4,239,0
339,4,3,4,49,4,3,121,0
343,4,1,142,45,3,4,250,0
376,4,3,142,54,3,7,262,0
372,4,2,3,45,4,4,115,0
350,3,2,4,52,2,3,111,0
494,3,3,4,123,75,5,260,2
369,4,2,3,51,4,3,113,0
364,4,2,3,50,4,4,118,0
525,4,2,142,125,76,5,404,2
455,3,3,4,50,107,4,216,1
344,2,3,141,47,1,2,245,0
497,4,3,4,124,75,4,265,2
476,3,2,142,52,108,4,354,1
359,3,2,3,47,3,3,109,0
340,5,2,4,48,4,3,108,0
345,4,2,4,44,3,3,108,0
368,4,2,142,49,3,3,248,0
375,4,2,4,50,3,3,111,0
350,3,3,142,49,4,3,246,0
510,3,2,4,126,75,3,262,2
489,3,2,4,44,108,4,209,1
468,3,2,143,48,107,3,356,1
357,3,2,3,51,2,4,107,0
343,3,2,142,43,3,3,232,0
370,6,2,142,50,4,5,263,0
377,3,2,142,44,3,3,240,0
350,4,2,4,44,3,3,106,0
541,6,3,142,129,76,4,411,2
350,3,2,141,48,4,4,251,0
365,4,3,3,47,3,4,111,0
502,4,3,3,122,75,4,253,2
347,6,2,141,54,3,3,258,0
392,5,3,141,48,5,5,271,0
363,4,2,141,44,4,4,246,0
419,6,3,3,62,4,5,158,0
358,3,3,142,48,3,3,250,0
472,4,2,3,38,107,3,213,1
356,2,3,141,48,3,2,250,0
456,6,3,2,43,109,4,218,1
336,3,2,4,42,3,3,104,0
440,3,2,2,48,2,2,102,0
463,4,3,142,49,108,3,355,1
363,4,3,142,50,3,3,252,0
344,4,2,4,47,3,3,107,0
360,3,2,3,41,4,4,104,0
388,11,3,142,52,4,4,266,0
348,4,3,142,47,3,4,244,0
351,3,3,4,49,3,2,110,0
341,3,1,2,45,2,2,96,0
349,4,2,142,45,2,3,243,0
368,3,3,4,56,3,3,119,0
357,3,3,141,47,3,3,244,0
366,3,2,4,51,2,3,112,0
330,2,3,4,45,3,4,103,0
342,3,3,142,48,4,4,253,0
462,4,2,141,45,107,3,350,1
352,3,3,3,46,3,4,111,0
361,3,3,3,49,5,3,113,0
364,3,3,142,42,3,3,245,0
523,2,2,142,47,107,4,349,1
355,3,3,4,48,2,3,108,0
503,3,3,4,129,75,4,264,2
377,4,2,4,48,5,5,116,0
350,3,2,141,46,3,3,247,0
349,3,2,142,44,3,3,243,0
552,4,3,4,132,76,3,273,2
369,4,3,3,44,3,3,110,0
347,3,2,3,46,3,4,112,0
346,3,2,4,53,3,3,109,0
329,2,3,4,49,3,2,115,0
375,4,3,142,45,3,3,247,0
531,6,2,142,127,75,4,409,2
387,6,2,143,43,6,5,260,0
358,4,2,142,49,3,3,252,0
365,4,3,4,49,3,2,112,0
361,3,2,4,44,2,3,108,0
423,3,2,4,47,2,3,106,0
372,4,3,141,46,3,4,251,0
352,4,3,4,54,3,3,118,0
427,3,2,142,52,3,4,252,0
346,3,3,4,51,2,3,113,0
472,3,3,4,46,107,3,216,1
358,4,2,142,42,3,3,240,0
353,4,3,142,55,3,3,254,0
481,3,2,142,126,75,3,398,2
457,3,3,4,42,108,5,213,1
