Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
545,3,49,123,116,5,48,394,2
387,4,4,4,57,3,4,125,0
417,6,4,123,67,4,4,271,0
356,3,4,5,52,3,3,118,0
445,8,3,4,70,4,5,163,0
521,4,49,122,112,3,50,389,2
410,5,3,4,54,5,5,140,0
340,3,3,4,52,2,3,113,0
373,4,3,121,53,3,4,237,0
372,3,2,4,55,3,3,120,0
383,4,2,3,53,3,3,124,0
371,3,2,3,45,2,3,108,0
354,3,4,122,57,2,3,240,0
421,5,2,121,47,3,4,242,0
468,5,3,122,60,3,3,261,0
393,4,3,122,54,4,3,240,0
408,4,2,122,46,3,3,227,0
359,4,3,4,46,3,3,113,0
545,3,49,121,109,3,49,383,2
370,4,3,121,49,2,3,234,0
350,4,2,4,51,3,3,109,0
372,3,2,3,50,2,3,108,0
422,4,2,122,68,4,3,274,0
381,4,2,122,60,4,3,245,0
435,5,3,122,46,3,4,244,0
369,4,3,122,51,3,2,236,0
384,3,3,4,49,2,3,116,0
379,5,3,122,50,3,2,235,0
522,4,49,122,111,3,49,392,2
440,4,2,3,82,3,3,165,0
367,3,2,122,50,3,3,229,0
357,3,2,121,52,3,3,233,0
380,3,2,4,45,2,3,109,0
394,5,3,122,51,3,4,251,0
448,54,53,4,49,3,3,218,1
368,4,3,4,59,3,3,122,0
371,3,3,4,52,3,3,118,0
363,3,2,4,50,3,2,113,0
370,3,3,121,55,3,2,237,0
365,3,4,4,56,2,2,121,0
363,2,3,4,56,2,3,126,0
352,3,3,122,46,2,3,234,0
419,3,3,5,55,3,4,123,0
362,3,3,4,61,3,4,121,0
374,4,3,122,59,3,3,241,0
344,4,2,4,48,3,3,113,0
380,4,2,5,58,3,3,124,0
354,6,2,122,51,3,3,244,0
360,4,3,5,48,3,4,117,0
553,5,49,3,112,3,50,274,2
370,4,3,122,45,3,3,227,0
512,4,49,5,113,3,49,275,2
364,2,2,121,49,2,3,226,0
382,4,3,122,60,2,3,247,0
378,4,3,122,51,3,3,233,0
370,4,3,123,52,3,3,237,0
360,7,3,120,46,2,4,232,0
410,4,2,5,53,3,3,128,0
414,5,3,122,55,3,3,251,0
374,3,2,122,56,3,3,239,0
520,4,50,122,106,3,49,379,2
364,4,1,3,47,3,3,104,0
517,3,49,4,113,2,49,266,2
369,4,3,122,53,3,2,232,0
370,3,2,123,47,3,3,233,0
509,3,49,4,106,2,49,267,2
482,54,53,123,51,2,4,337,1
537,56,54,5,62,4,4,258,1
516,56,54,123,68,3,4,377,1
383,4,2,3,46,2,4,116,0
379,4,3,4,57,3,4,125,0
398,4,3,121,50,3,3,237,0
415,5,4,5,51,3,4,137,0
392,5,4,122,51,2,3,259,0
393,5,3,5,55,2,2,124,0
363,4,4,4,55,2,3,121,0
348,3,2,122,54,2,4,236,0
353,4,3,122,47,3,3,229,0
375,4,3,122,45,4,4,230,0
463,54,53,122,55,3,3,339,1
490,54,52,4,53,3,3,219,1
361,3,3,122,51,3,3,234,0
385,4,2,3,49,3,2,112,0
465,54,53,4,50,4,3,223,1
368,2,3,122,50,3,2,230,0
528,3,50,122,118,3,49,393,2
353,4,3,3,46,3,4,111,0
388,10,3,122,47,3,3,238,0
408,4,2,4,47,2,4,132,0
381,3,3,4,57,2,2,120,0
485,53,53,123,57,3,3,347,1
352,4,3,5,53,3,3,119,0
373,4,3,4,50,3,3,117,0
406,5,3,123,51,3,4,253,0
360,3,3,4,50,3,3,116,0
393,4,2,121,51,2,4,235,0
395,5,3,3,61,9,4,138,0
375,4,3,122,50,3,3,234,0
384,3,3,4,54,3,3,116,0
540,56,53,5,57,3,3,243,1
397,4,4,5,55,3,3,134,0
371,4,5,122,45,2,3,237,0
397,5,3,123,57,4,4,256,0
365,4,3,123,47,4,3,227,0
402,4,2,121,46,4,3,227,0
361,3,3,4,50,2,3,116,0
391,4,4,122,47,3,3,229,0
384,2,3,122,57,2,3,238,0
368,3,3,4,52,2,3,116,0
429,53,53,122,51,2,4,330,1
392,4,2,4,53,2,4,117,0
379,3,3,4,60,3,3,124,0
403,5,3,122,53,2,3,246,0
453,6,4,123,63,3,4,285,0
347,4,2,122,51,2,3,233,0
379,4,3,122,54,3,3,234,0
534,5,48,3,113,4,49,271,2
480,54,52,3,47,3,3,221,1
371,4,2,4,47,3,3,106,0
407,4,3,4,54,3,3,126,0
374,4,3,4,57,3,3,121,0
443,3,3,4,50,3,3,125,0
539,3,49,123,116,3,48,397,2
383,4,2,122,58,3,3,240,0
344,3,2,3,40,2,3,97,0
350,3,3,4,45,3,3,113,0
453,5,3,4,59,4,3,146,0
457,54,53,122,49,2,3,333,1
382,4,3,4,49,3,3,116,0
368,4,3,122,49,3,3,233,0
376,4,3,122,58,3,3,244,0
344,4,3,122,56,3,3,241,0
351,4,3,122,51,3,3,234,0
364,3,3,122,59,2,3,239,0
371,5,1,4,44,4,4,111,0
465,54,53,123,52,3,3,335,1
478,54,52,4,50,3,4,212,1
526,3,49,4,111,3,49,267,2
370,3,4,121,51,3,3,235,0
503,53,54,4,55,3,3,224,1
519,4,48,4,109,3,49,269,2
367,4,4,122,48,3,3,230,0
383,3,3,5,57,3,2,118,0
344,4,2,122,52,3,3,233,0
410,5,2,122,55,2,3,240,0
368,4,3,121,51,4,3,233,0
373,4,3,122,52,3,4,235,0
544,3,49,4,116,3,49,275,2
382,4,3,122,54,3,3,238,0
383,4,4,4,51,3,3,117,0
507,55,53,123,55,2,4,341,1
371,4,3,4,53,2,3,116,0
469,54,52,123,48,3,3,332,1
378,4,3,4,48,3,3,122,0
375,4,4,6,55,3,3,123,0
417,3,2,123,53,2,3,244,0
391,5,3,5,56,3,4,131,0
