Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
540,4,2,4,199,3,2,279,2
544,5,3,161,204,3,3,434,2
379,4,3,162,46,2,2,270,0
486,37,35,3,46,36,4,211,1
389,3,3,3,43,3,3,116,0
387,7,2,162,46,2,3,273,0
431,5,2,162,52,3,9,293,0
475,38,35,3,47,36,3,213,1
519,4,2,4,196,3,3,270,2
368,3,3,162,40,3,4,266,0
421,4,2,162,52,4,3,294,0
465,37,36,162,44,36,3,372,1
399,3,3,4,49,3,2,116,0
382,4,2,4,45,3,3,112,0
382,5,2,162,48,4,4,291,0
382,4,3,161,42,3,2,268,0
375,3,2,162,51,2,3,270,0
467,37,36,162,48,36,3,373,1
378,5,3,161,50,3,3,283,0
377,3,2,4,51,2,3,115,0
382,5,4,4,50,3,3,122,0
514,39,36,4,51,37,3,238,1
377,4,3,162,50,1,3,275,0
362,3,2,161,44,2,3,271,0
390,3,2,161,45,2,3,268,0
393,4,3,162,43,3,4,271,0
558,5,3,4,206,3,3,281,2
388,4,2,3,52,3,3,127,0
403,5,2,161,52,3,4,294,0
362,5,4,162,53,3,3,282,0
520,37,35,162,47,37,3,371,1
366,4,2,3,45,3,2,108,0
376,4,3,162,44,6,4,276,0
477,36,36,162,45,35,3,370,1
355,3,3,3,47,2,3,113,0
430,3,3,3,51,3,3,118,0
386,5,2,161,45,3,3,276,0
421,5,3,3,50,4,3,126,0
357,4,2,3,44,4,3,112,0
357,4,3,4,49,3,2,114,0
472,5,3,3,49,4,3,139,0
384,3,2,163,48,2,4,276,0
386,4,2,3,46,3,3,117,0
462,37,35,4,42,40,3,218,1
395,4,2,161,48,3,4,272,0
378,4,2,162,41,2,3,266,0
378,3,3,161,41,3,3,269,0
375,4,2,161,44,3,2,271,0
418,6,4,4,56,4,4,148,0
414,4,2,162,44,3,4,271,0
431,5,3,4,78,4,5,166,0
477,37,36,162,52,35,3,386,1
490,37,35,162,43,36,3,363,1
506,37,36,162,53,36,3,381,1
364,4,1,162,48,3,3,272,0
403,5,2,3,66,3,3,140,0
369,3,2,162,41,3,2,260,0
479,39,35,161,36,36,3,366,1
578,5,3,3,202,4,4,293,2
383,4,2,162,45,2,4,268,0
391,4,3,162,47,3,4,277,0
610,6,3,162,212,4,5,476,2
406,5,3,161,48,3,3,276,0
471,37,36,4,41,36,3,210,1
389,4,2,161,44,3,3,271,0
532,7,3,4,208,2,3,278,2
540,4,3,3,206,3,3,284,2
365,4,4,3,46,3,3,114,0
507,37,36,4,50,36,4,219,1
389,3,3,161,43,3,3,265,0
374,3,3,3,44,3,4,114,0
372,4,3,161,47,3,3,272,0
389,3,2,162,44,2,2,269,0
375,4,3,162,48,2,3,267,0
376,4,3,162,42,3,3,266,0
361,3,3,162,47,3,3,269,0
555,3,2,161,204,2,4,428,2
393,4,2,162,47,3,3,273,0
400,4,3,162,46,3,2,276,0
402,4,2,161,49,4,4,294,0
372,3,3,162,43,3,5,267,0
544,5,2,161,205,3,4,436,2
467,37,35,163,53,36,3,383,1
391,3,3,162,45,3,3,274,0
479,37,36,3,48,36,3,215,1
364,3,3,4,50,3,3,119,0
483,3,3,162,45,3,3,271,0
355,4,3,3,48,3,3,113,0
468,36,36,162,42,36,3,369,1
377,4,3,161,48,2,3,273,0
396,4,3,163,48,2,3,280,0
372,3,2,4,51,2,3,116,0
538,4,2,161,200,2,3,428,2
380,3,3,162,46,2,2,274,0
374,5,2,3,41,2,3,106,0
382,3,3,162,40,2,3,267,0
398,5,4,4,54,3,3,143,0
541,5,2,162,210,3,4,439,2
361,4,3,5,48,3,2,115,0
405,5,2,4,55,3,3,135,0
404,5,2,162,45,3,3,288,0
367,4,3,3,44,3,4,117,0
383,4,3,4,39,3,4,113,0
377,5,3,161,40,3,3,271,0
420,6,2,161,51,4,4,296,0
368,4,3,4,43,4,3,112,0
375,4,3,161,53,3,4,279,0
348,4,3,4,43,3,3,115,0
360,4,2,4,45,2,2,114,0
484,37,36,161,55,36,3,384,1
372,4,3,162,45,3,3,275,0
404,7,2,162,43,3,3,276,0
376,6,3,161,46,2,3,270,0
372,4,2,162,48,3,3,279,0
415,4,3,161,45,4,3,288,0
376,4,2,3,42,2,3,107,0
528,7,2,3,202,4,2,275,2
541,5,3,162,208,3,3,440,2
381,3,2,161,47,2,3,268,0
574,4,3,162,209,3,3,436,2
369,3,2,161,39,3,3,261,0
515,4,2,162,198,2,2,423,2
402,3,3,3,58,4,3,122,0
389,5,2,4,48,3,4,128,0
455,37,35,4,44,35,3,207,1
365,4,3,162,47,3,3,272,0
409,4,3,4,49,4,3,132,0
377,3,2,161,37,3,2,259,0
346,4,2,4,36,2,4,102,0
386,4,2,161,42,2,3,269,0
373,5,2,162,50,3,4,278,0
365,4,3,4,48,3,3,123,0
382,4,2,4,42,3,3,110,0
408,9,2,2,48,3,3,125,0
514,4,3,4,199,2,3,268,2
550,4,2,162,201,3,3,431,2
388,4,2,161,43,4,3,268,0
413,4,2,3,44,2,2,109,0
379,4,2,4,44,3,2,112,0
473,38,36,3,48,36,4,215,1
537,4,3,161,199,2,3,429,2
393,3,2,162,46,3,2,273,0
490,38,36,4,34,36,3,202,1
392,4,2,161,52,3,3,288,0
366,5,2,4,51,3,3,123,0
492,37,36,3,51,36,3,219,1
409,4,2,162,43,3,3,268,0
414,5,3,162,49,4,4,295,0
383,5,3,3,45,3,3,118,0
394,5,3,4,52,3,3,123,0
392,5,2,3,42,3,3,121,0
436,6,12,166,51,3,4,311,0
571,6,2,160,206,3,3,444,2
439,5,3,161,50,3,5,300,0
468,37,35,162,46,36,3,375,1
361,4,2,4,42,4,3,111,0
374,3,3,161,46,3,3,273,0
380,12,3,4,45,3,4,122,0
358,4,3,3,43,3,3,112,0
403,5,2,161,39,3,3,265,0
381,4,2,161,43,2,2,264,0
550,5,3,4,204,2,3,277,2
481,36,36,4,65,36,4,230,1
379,4,3,162,49,3,3,272,0
543,6,2,162,206,3,4,442,2
404,5,3,3,51,3,3,120,0
476,37,35,161,42,36,2,360,1
376,3,2,4,45,2,3,112,0
376,5,2,3,43,3,3,117,0
421,3,2,161,46,3,3,270,0
431,4,3,163,65,3,5,314,0
367,3,3,4,44,3,2,108,0
385,5,3,162,47,3,3,273,0
389,5,2,3,46,3,2,118,0
383,3,2,161,42,2,3,269,0
411,6,2,5,55,3,3,145,0
382,4,2,162,43,3,3,267,0
411,5,2,161,46,4,4,285,0
381,4,2,3,45,3,4,113,0
375,4,5,162,50,3,2,278,0
398,4,3,3,47,2,4,114,0
374,4,2,161,40,3,4,276,0
434,5,3,4,57,3,4,146,0
