Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
368,3,2,83,48,3,3,193,0
370,4,2,83,47,3,4,204,0
455,4,3,3,47,3,3,115,0
362,4,3,82,47,3,3,193,0
367,4,3,3,47,2,3,114,0
329,3,2,83,55,2,3,191,0
357,4,2,3,46,3,3,113,0
355,4,2,82,48,3,3,193,0
391,4,2,83,51,3,3,201,0
378,4,3,83,56,3,3,203,0
370,4,3,83,45,3,3,194,0
372,3,2,82,43,2,4,188,0
367,4,3,83,58,3,2,209,0
356,3,2,4,47,3,3,110,0
364,5,4,83,45,3,3,192,0
384,4,2,4,51,3,3,122,0
384,4,3,4,50,3,3,125,0
466,3,35,3,86,2,36,220,1
483,5,35,83,97,3,37,316,1
381,5,3,83,49,3,3,200,0
347,4,3,3,46,3,3,110,0
537,74,2,82,48,72,4,341,2
501,73,2,3,45,73,2,247,2
355,3,4,82,45,3,3,197,0
376,5,2,3,41,2,4,111,0
559,74,3,83,56,73,5,359,2
405,6,2,83,52,3,2,214,0
395,3,3,83,48,2,3,192,0
356,3,3,4,51,4,3,115,0
381,4,3,83,52,3,4,198,0
382,3,3,4,51,3,3,121,0
387,2,3,4,55,3,3,124,0
363,3,2,83,50,3,3,192,0
379,4,3,3,51,3,3,127,0
396,3,3,5,58,2,2,125,0
424,3,2,82,49,3,3,195,0
356,4,3,83,41,3,3,184,0
374,3,3,3,45,2,3,107,0
375,4,2,4,49,3,3,121,0
372,4,2,83,46,3,3,201,0
368,3,2,83,50,3,3,196,0
375,4,4,4,52,3,3,119,0
375,3,3,83,51,2,3,200,0
407,4,3,4,59,3,4,132,0
361,3,3,5,51,3,3,118,0
376,4,3,82,53,3,3,204,0
340,3,3,3,53,2,3,110,0
440,4,2,83,57,4,3,226,0
369,4,2,83,43,3,3,194,0
384,8,3,4,48,5,3,118,0
370,5,3,3,49,3,3,119,0
355,3,4,3,52,3,3,116,0
389,4,2,4,47,2,3,111,0
367,4,3,4,47,3,3,119,0
387,4,3,83,56,2,3,208,0
369,3,2,3,48,4,3,116,0
470,3,36,3,94,2,36,226,1
486,4,36,4,89,3,37,223,1
361,5,3,83,44,3,4,200,0
373,4,2,3,47,4,4,119,0
482,6,36,83,84,3,36,301,1
427,6,3,4,52,3,4,141,0
525,74,2,83,49,72,3,337,2
374,4,2,4,50,3,3,122,0
480,4,35,4,87,3,36,218,1
439,4,3,4,54,2,3,124,0
388,4,2,3,51,4,4,131,0
361,4,3,4,48,3,4,118,0
372,3,2,4,53,3,3,112,0
382,3,3,5,55,3,3,125,0
387,3,2,83,47,1,2,187,0
374,4,2,83,56,3,3,202,0
572,73,3,83,51,73,4,351,2
424,4,3,4,55,3,3,130,0
377,4,2,82,48,3,3,194,0
352,5,2,3,44,3,3,115,0
367,4,3,3,50,3,6,114,0
348,3,3,3,47,3,3,111,0
528,73,3,4,46,74,6,257,2
370,6,3,3,48,2,4,121,0
356,4,3,4,52,3,3,122,0
360,5,2,83,46,3,3,191,0
371,3,3,83,44,3,3,190,0
362,3,3,83,49,3,3,200,0
475,4,35,83,86,2,36,302,1
478,4,35,83,90,2,36,302,1
519,73,3,4,53,73,4,265,2
433,4,3,4,46,3,4,131,0
346,4,2,83,44,3,3,194,0
390,3,2,4,56,3,3,118,0
430,4,2,3,46,3,3,118,0
375,4,2,4,53,2,3,117,0
390,4,3,3,47,3,4,120,0
374,4,2,4,51,3,4,120,0
542,74,3,3,45,72,4,264,2
386,4,3,4,54,3,3,121,0
371,3,3,83,45,3,3,196,0
366,3,3,3,45,3,4,109,0
374,5,2,83,57,3,2,206,0
372,4,3,83,49,2,3,200,0
498,72,2,83,42,71,3,319,2
361,3,3,82,52,3,3,201,0
454,6,2,3,59,4,4,146,0
354,3,2,83,47,3,4,199,0
375,4,3,3,46,3,3,113,0
425,6,3,83,58,5,4,229,0
556,3,36,4,91,3,36,225,1
391,6,4,81,47,3,3,211,0
454,3,3,82,42,4,3,200,0
352,4,3,4,48,3,3,123,0
368,5,2,83,49,3,3,195,0
360,3,2,83,48,3,3,190,0
524,75,4,3,51,72,4,269,2
419,4,4,4,53,3,3,129,0
353,3,3,4,40,3,3,110,0
357,4,3,83,45,3,3,196,0
392,5,2,3,56,4,4,127,0
532,73,3,3,53,71,3,275,2
373,5,2,4,48,3,3,117,0
455,4,3,4,52,4,4,133,0
415,5,3,83,43,2,4,194,0
476,73,2,3,49,72,4,252,2
455,5,36,4,84,3,36,220,1
399,5,3,82,49,3,3,203,0
384,4,3,4,48,3,4,120,0
363,3,3,83,46,3,3,187,0
506,73,3,82,47,72,3,333,2
371,4,3,3,49,3,3,114,0
370,3,2,4,45,3,3,105,0
379,3,3,84,50,4,3,197,0
367,5,3,4,46,3,4,116,0
493,74,4,83,53,73,3,340,2
466,3,36,83,92,3,36,300,1
371,3,3,83,48,4,3,200,0
360,3,2,3,42,3,4,107,0
492,73,2,82,40,72,3,320,2
507,73,2,83,48,72,3,338,2
437,5,3,83,49,3,4,211,0
377,4,2,82,46,3,3,193,0
516,73,3,82,53,72,4,341,2
432,4,4,5,54,2,3,123,0
410,4,4,4,66,3,3,133,0
369,3,2,82,45,2,3,187,0
401,5,3,3,47,2,3,127,0
497,73,3,3,52,72,4,262,2
370,4,2,3,47,3,3,120,0
520,73,3,4,49,72,4,264,2
436,3,4,84,46,3,3,196,0
374,3,2,82,47,3,3,197,0
354,3,2,3,44,3,3,109,0
378,4,2,3,47,2,2,110,0
481,3,36,84,91,2,37,300,1
395,5,3,5,50,2,4,134,0
397,4,3,4,53,3,4,122,0
366,3,3,81,42,3,3,181,0
370,4,2,4,41,3,3,108,0
359,4,3,83,49,3,3,197,0
353,3,2,3,41,3,3,111,0
393,5,2,3,49,3,3,123,0
378,3,2,3,47,3,3,113,0
359,3,3,82,46,2,3,198,0
391,4,3,83,54,2,3,204,0
391,4,3,82,46,3,4,195,0
356,4,2,4,39,2,3,105,0
479,73,2,3,40,73,3,235,2
346,3,3,4,49,3,3,117,0
393,4,3,83,49,3,4,191,0
355,2,3,82,43,3,4,188,0
454,3,35,4,87,2,37,217,1
504,72,3,4,46,72,4,252,2
362,4,3,4,53,3,4,118,0
387,5,2,83,44,2,3,193,0
346,4,3,4,50,3,3,118,0
341,4,3,81,47,3,2,189,0
374,4,2,3,47,4,4,118,0
358,3,2,4,48,2,2,109,0
371,4,2,4,48,3,2,119,0
354,4,3,82,38,3,4,181,0
363,4,3,3,48,2,3,124,0
409,4,3,83,43,3,3,192,0
382,4,3,83,55,3,3,198,0
368,3,3,82,50,2,3,190,0
371,4,3,83,44,3,3,198,0
562,74,3,3,55,72,5,268,2
396,4,2,3,53,4,3,126,0
367,3,3,4,50,3,3,111,0
483,73,2,83,48,72,4,328,2
370,4,3,82,47,3,2,192,0
504,4,36,4,85,3,36,220,1
509,4,35,4,93,3,36,235,1
430,5,3,83,45,4,4,243,0
371,4,3,83,47,3,3,189,0
355,4,3,4,40,2,4,110,0
498,3,36,4,93,3,36,230,1
368,7,2,4,47,3,3,116,0
480,3,36,83,87,3,36,303,1
358,4,3,4,42,3,3,109,0
376,5,5,6,44,3,6,128,0
381,3,3,4,50,3,3,124,0
372,3,2,84,53,3,3,200,0
359,3,2,83,47,3,3,196,0
355,4,3,4,42,2,2,113,0
377,4,2,3,45,3,3,120,0
381,3,3,4,44,3,3,119,0
513,73,2,83,50,73,4,338,2
359,3,2,3,51,2,2,111,0
487,5,35,81,81,3,35,295,1
511,73,2,3,54,72,3,259,2
363,3,3,83,47,3,3,196,0
360,4,4,5,48,2,4,118,0
380,4,3,83,51,3,3,195,0
407,5,2,3,52,4,4,131,0
375,4,3,83,52,3,3,198,0
390,5,3,83,43,3,3,196,0
492,73,2,82,49,72,3,333,2
375,4,3,82,50,3,2,195,0
366,4,2,3,47,4,3,117,0
515,73,3,81,51,72,3,340,2
361,3,3,4,42,3,4,116,0
412,4,3,84,49,2,3,194,0
342,4,3,4,49,3,4,122,0
360,3,2,82,45,3,3,190,0
523,4,36,4,99,4,37,246,1
355,4,3,5,51,3,3,119,0
356,4,2,83,52,3,3,195,0
351,3,1,82,47,3,4,191,0
347,3,4,83,48,3,3,194,0
389,5,3,4,52,3,3,125,0
493,71,1,83,54,72,3,334,2
479,3,35,4,85,3,36,221,1
436,4,3,83,50,3,3,201,0
484,4,36,4,91,3,36,224,1
478,5,35,3,96,3,37,232,1
385,4,3,84,55,3,3,210,0
383,5,4,85,50,3,3,206,0
371,3,2,3,44,3,3,108,0
370,4,3,3,46,3,2,134,0
381,4,3,82,47,3,5,194,0
359,3,3,83,45,3,4,190,0
375,3,9,4,47,2,3,117,0
492,73,2,3,49,72,3,255,2
377,4,3,5,58,3,3,126,0
384,4,2,83,49,3,4,198,0
370,4,2,82,53,2,3,195,0
535,6,36,5,105,3,37,259,1
416,6,2,3,45,6,4,143,0
385,4,3,82,48,3,3,199,0
507,4,36,4,95,3,36,236,1
477,3,36,83,88,5,38,305,1
435,5,3,83,55,3,4,205,0
385,5,3,4,47,3,2,122,0
403,3,3,4,51,3,3,115,0
356,3,3,82,47,3,3,188,0
351,2,2,82,47,3,3,191,0
367,4,3,4,46,3,4,117,0
350,4,2,3,48,3,3,112,0
506,73,2,83,42,71,2,324,2
423,4,3,83,54,5,4,228,0
530,74,2,3,42,73,3,249,2
409,6,3,83,57,3,3,216,0
485,4,36,3,96,3,36,226,1
505,5,37,83,102,3,36,328,1
380,4,3,83,44,3,3,188,0
505,73,3,83,49,72,3,336,2
510,4,36,83,91,3,36,305,1
476,3,36,83,85,3,36,297,1
423,5,3,4,55,4,6,143,0
369,3,3,4,46,3,3,117,0
370,4,2,3,37,2,3,105,0
400,5,3,2,56,3,3,131,0
360,4,3,4,48,3,3,116,0
373,2,4,84,51,2,3,200,0
382,3,2,3,47,3,3,114,0
365,3,3,3,45,3,3,113,0
463,4,3,84,55,3,3,207,0
368,3,1,4,42,3,3,104,0
406,4,2,83,52,3,3,200,0
479,2,35,83,93,2,36,303,1
370,4,3,83,51,3,3,200,0
370,3,2,83,57,3,3,199,0
356,4,3,82,46,3,4,194,0
383,4,3,82,44,4,4,195,0
380,4,2,84,48,3,4,195,0
371,3,2,4,52,3,2,114,0
391,3,3,4,44,3,3,111,0
360,4,3,82,48,3,3,192,0
355,5,2,3,47,3,3,116,0
499,4,35,82,88,2,36,297,1
501,73,3,83,50,72,3,334,2
513,73,3,4,49,72,3,251,2
363,4,3,4,50,3,3,116,0
368,4,2,3,42,3,3,127,0
401,3,3,4,52,3,3,116,0
354,2,2,4,45,2,3,108,0
379,3,2,82,49,3,2,193,0
345,3,3,82,50,3,2,192,0
458,2,35,3,84,3,36,218,1
504,73,2,3,52,73,3,258,2
378,4,2,3,47,4,3,117,0
375,5,3,4,54,3,3,122,0
469,5,36,84,90,4,37,307,1
387,4,3,83,56,3,2,207,0
364,3,2,2,51,2,3,119,0
384,4,3,83,49,3,3,196,0
396,4,2,3,50,2,3,116,0
399,5,2,3,48,4,4,129,0
366,4,3,83,49,3,4,196,0
377,4,3,83,46,3,4,197,0
371,3,2,3,47,2,3,113,0
523,74,3,82,38,72,2,329,2
385,4,2,4,46,3,3,114,0
382,3,2,4,52,3,3,118,0
356,3,2,5,47,3,3,111,0
375,3,3,4,51,2,3,114,0
371,3,1,83,50,3,3,192,0
465,4,36,84,90,2,37,297,1
357,4,2,3,45,2,3,120,0
384,4,2,83,53,2,3,199,0
380,5,1,3,53,2,3,121,0
412,6,3,5,58,4,4,150,0
359,4,2,83,49,3,3,196,0
368,3,3,4,46,3,2,106,0
382,5,3,83,50,3,3,196,0
517,73,3,5,50,72,3,259,2
498,4,35,3,85,3,36,221,1
379,7,4,4,47,3,3,128,0
374,3,3,83,45,3,3,192,0
347,3,3,3,49,3,3,113,0
510,5,36,4,88,4,37,235,1
346,4,2,3,45,3,3,110,0
505,72,3,4,44,72,3,250,2
377,3,2,3,42,3,3,110,0
417,5,3,3,58,3,2,148,0
380,4,2,83,48,4,2,196,0
376,3,2,4,49,3,4,109,0
375,4,3,83,42,3,3,196,0
408,9,2,83,56,4,4,224,0
383,3,2,82,46,2,3,196,0
384,4,2,82,45,3,3,195,0
499,5,35,82,89,3,36,308,1
537,73,2,3,46,72,4,257,2
470,4,35,4,91,3,36,224,1
371,4,3,5,47,3,3,115,0
370,4,3,4,48,4,3,119,0
