Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
355,3,2,4,47,4,2,113,0
498,43,2,3,109,3,44,255,1
384,3,3,4,51,12,5,124,0
379,4,3,4,55,4,5,132,0
520,45,4,123,120,4,45,392,1
462,6,3,5,61,6,7,157,0
419,5,5,122,61,3,4,260,0
498,62,2,122,58,2,63,356,2
395,5,2,4,46,5,4,115,0
376,3,3,4,50,4,4,113,0
378,4,3,122,51,3,5,237,0
531,64,2,4,51,3,63,246,2
495,63,4,123,46,4,63,354,2
387,4,2,4,47,4,4,114,0
348,3,3,4,49,3,4,116,0
419,5,2,122,57,3,5,252,0
441,6,3,121,54,4,6,248,0
360,3,3,4,43,3,6,117,0
500,44,2,122,110,5,46,382,1
401,5,3,123,57,5,4,265,0
442,6,4,5,62,5,5,153,0
480,63,2,3,47,4,62,231,2
521,5,3,122,61,4,5,260,0
371,4,3,122,49,4,4,233,0
375,6,3,4,52,4,3,116,0
378,4,3,4,48,4,4,118,0
369,4,2,123,51,4,4,239,0
371,3,2,4,50,3,3,115,0
335,4,3,123,50,4,4,235,0
380,6,2,121,53,2,4,237,0
504,44,2,4,110,3,44,254,1
379,5,3,122,50,3,4,236,0
383,4,2,121,47,3,2,232,0
386,5,3,4,49,4,2,119,0
383,4,4,4,56,4,3,126,0
375,4,3,122,67,4,4,257,0
520,44,3,3,109,3,44,254,1
390,5,3,122,42,3,4,232,0
485,63,3,3,47,4,63,231,2
353,4,3,122,47,3,3,233,0
502,63,3,122,48,3,64,351,2
354,4,2,3,50,4,4,117,0
396,4,3,122,47,4,4,237,0
391,3,3,122,58,4,4,247,0
488,63,2,123,46,3,63,349,2
400,4,4,5,46,4,4,139,0
529,45,2,122,113,3,44,379,1
620,65,4,4,59,4,65,261,2
523,44,1,122,117,2,44,382,1
518,43,3,122,115,3,44,384,1
361,4,2,4,50,3,5,115,0
360,3,4,123,48,4,4,237,0
368,4,3,122,55,3,4,241,0
355,3,3,4,51,4,4,115,0
353,3,3,122,47,4,3,224,0
500,63,2,4,53,4,63,242,2
513,44,3,122,111,3,45,380,1
388,4,3,4,57,3,4,126,0
389,3,4,122,47,3,4,239,0
350,4,2,122,46,4,3,231,0
402,4,3,122,51,4,4,239,0
373,4,2,121,52,3,5,237,0
394,5,3,4,62,5,4,136,0
399,4,4,3,62,4,4,134,0
382,3,3,122,54,4,3,247,0
354,4,2,122,48,3,3,231,0
393,5,3,123,46,4,4,247,0
368,4,3,123,54,3,4,245,0
373,3,2,122,52,4,3,243,0
374,4,2,4,53,3,3,118,0
467,5,3,4,50,4,5,130,0
378,4,3,121,49,4,5,239,0
359,10,3,4,46,5,4,122,0
396,4,2,122,60,3,3,249,0
377,4,3,4,44,4,4,113,0
545,65,3,4,62,5,66,266,2
387,4,3,4,55,4,3,123,0
388,4,4,5,59,4,3,133,0
387,4,2,4,56,4,3,126,0
388,4,3,122,50,4,4,236,0
360,4,3,121,50,3,9,237,0
488,63,3,4,50,4,64,235,2
393,4,4,123,49,3,4,239,0
384,4,3,122,58,4,3,243,0
396,4,5,4,61,5,5,140,0
382,4,2,4,52,5,3,119,0
380,4,2,3,50,4,4,116,0
361,4,3,4,52,4,3,119,0
370,4,3,122,45,4,4,227,0
373,4,4,4,51,7,3,126,0
393,5,2,122,57,3,5,242,0
402,4,3,4,56,4,4,129,0
486,63,3,4,52,3,63,232,2
376,4,3,122,50,4,4,237,0
483,63,3,122,54,3,62,359,2
362,4,3,122,48,3,4,236,0
419,5,3,123,63,5,3,273,0
495,63,3,122,60,4,64,366,2
388,3,3,4,49,3,4,123,0
410,4,3,121,51,4,3,235,0
381,3,3,121,47,6,4,237,0
382,3,3,5,58,4,4,128,0
380,2,3,122,54,4,3,239,0
498,63,2,122,48,4,63,354,2
402,5,3,122,51,4,5,249,0
373,4,3,122,47,3,3,230,0
515,44,3,122,109,4,44,382,1
549,65,3,123,58,4,63,383,2
378,4,2,122,50,3,3,230,0
365,4,2,3,52,3,3,122,0
373,5,4,122,50,5,5,244,0
491,64,3,123,52,4,64,359,2
410,5,3,122,59,3,4,251,0
406,4,3,123,60,4,3,251,0
370,4,3,122,53,4,4,242,0
366,4,3,122,59,3,3,244,0
526,44,3,4,111,3,47,258,1
418,6,3,122,57,6,4,259,0
375,4,3,122,59,4,4,252,0
374,4,4,4,51,3,5,120,0
353,4,3,5,53,3,4,118,0
422,5,3,4,58,4,4,127,0
337,4,2,4,48,2,4,114,0
502,43,3,3,102,4,43,253,1
548,65,4,5,63,5,64,275,2
483,63,2,122,51,2,63,354,2
384,4,2,3,48,3,4,114,0
368,3,3,122,50,6,5,240,0
478,63,2,122,47,3,63,355,2
397,4,3,122,62,4,3,249,0
439,7,3,123,68,5,5,276,0
373,3,2,122,52,4,4,236,0
495,64,2,4,57,5,63,242,2
370,3,2,122,47,4,4,231,0
382,3,4,122,51,4,4,243,0
359,3,2,121,49,3,4,233,0
371,3,2,122,47,2,4,229,0
404,4,3,4,60,4,4,132,0
378,4,2,4,51,3,4,121,0
372,4,4,4,50,3,4,122,0
349,4,3,121,48,3,3,230,0
347,4,2,4,47,3,2,115,0
435,4,3,5,47,4,5,124,0
378,4,3,122,51,3,4,239,0
413,5,2,3,56,4,5,142,0
359,3,3,4,48,4,4,115,0
412,4,4,4,54,3,4,131,0
529,64,3,123,58,6,64,381,2
376,4,4,4,51,3,4,122,0
520,44,4,5,116,4,45,270,1
374,5,2,5,47,3,4,112,0
386,5,3,4,46,4,4,122,0
373,3,3,3,47,3,3,117,0
371,4,3,3,48,4,4,114,0
385,3,3,4,51,4,3,120,0
371,3,3,122,50,3,4,235,0
378,4,3,4,61,3,4,133,0
385,4,4,5,58,4,4,131,0
383,5,3,5,51,4,4,115,0
421,5,3,5,53,3,5,141,0
397,4,3,3,46,3,4,115,0
521,44,2,4,113,2,44,259,1
373,3,2,4,52,3,3,115,0
375,4,3,121,52,4,3,233,0
370,3,3,4,54,4,4,127,0
364,3,3,122,48,3,3,232,0
373,3,2,4,49,4,4,118,0
370,3,2,4,45,4,4,111,0
365,5,3,4,51,4,4,128,0
388,4,2,122,47,3,3,226,0
510,43,2,5,114,4,44,266,1
389,5,3,4,58,3,5,127,0
407,6,3,4,58,4,5,143,0
412,6,3,122,57,5,5,259,0
378,4,3,4,56,4,5,125,0
371,4,3,121,49,3,4,238,0
367,3,3,122,55,3,4,238,0
383,5,3,4,53,5,5,130,0
390,4,3,122,59,5,5,251,0
433,4,3,122,52,5,4,246,0
385,4,2,5,51,3,4,117,0
371,4,3,4,53,4,4,121,0
361,3,2,3,50,4,4,120,0
393,4,4,122,51,7,4,244,0
366,3,3,4,46,3,4,111,0
350,3,2,122,50,4,3,236,0
497,62,3,4,48,2,63,235,2
522,44,2,121,110,4,45,376,1
370,3,3,122,51,9,4,242,0
392,4,2,122,48,3,4,227,0
373,5,3,4,54,3,3,121,0
403,6,3,122,55,8,5,252,0
368,4,2,121,48,5,6,231,0
495,62,3,3,55,3,64,242,2
504,63,3,122,52,4,63,358,2
419,5,3,121,55,4,5,260,0
360,2,2,3,50,3,4,114,0
353,4,2,4,52,4,6,119,0
496,44,3,122,109,4,44,373,1
383,5,3,122,49,4,4,236,0
490,62,4,122,64,4,63,369,2
395,5,2,122,51,3,4,242,0
565,63,3,3,44,4,63,232,2
393,5,4,5,57,4,5,133,0
510,43,3,122,110,3,44,377,1
496,63,3,122,50,4,63,355,2
411,5,3,4,60,4,5,155,0
379,4,3,3,55,4,4,119,0
351,4,2,121,51,4,4,238,0
365,3,3,5,54,4,4,122,0
373,4,3,122,56,3,4,243,0
378,4,2,122,45,4,6,231,0
369,3,3,122,50,4,3,237,0
526,44,3,122,114,4,46,382,1
408,5,2,121,52,3,4,246,0
511,64,3,4,56,5,64,257,2
371,4,2,3,50,3,2,111,0
374,3,2,4,49,4,11,124,0
491,64,2,122,55,3,64,362,2
370,3,2,4,52,3,3,114,0
370,3,2,4,50,3,4,120,0
375,3,3,5,52,4,3,121,0
376,4,3,122,47,4,5,238,0
395,4,2,4,52,4,4,124,0
380,3,3,122,56,4,4,246,0
367,3,3,4,51,3,4,120,0
368,5,3,122,49,4,4,242,0
354,3,2,4,48,4,4,112,0
368,4,3,121,52,4,4,237,0
362,3,3,122,53,4,3,238,0
518,44,3,121,115,3,44,388,1
383,4,3,122,51,3,4,239,0
346,4,4,5,46,4,4,118,0
428,5,5,123,56,3,4,267,0
542,45,3,4,114,4,44,265,1
380,7,3,122,51,3,3,241,0
371,4,3,121,54,3,5,250,0
376,4,2,122,51,3,3,234,0
522,43,5,6,131,4,45,282,1
396,4,2,122,55,4,4,243,0
374,3,2,4,47,4,5,113,0
400,6,3,121,53,6,3,252,0
420,5,2,122,54,5,5,253,0
478,63,1,3,42,3,65,223,2
422,8,2,4,57,6,5,146,0
384,4,2,3,47,3,4,116,0
479,62,3,4,48,3,63,236,2
501,63,2,3,50,3,64,236,2
369,4,3,3,49,4,4,116,0
414,4,2,122,60,5,4,251,0
359,4,2,4,49,3,5,119,0
366,4,3,122,46,3,4,235,0
372,4,3,4,51,4,4,121,0
374,4,3,123,49,4,4,238,0
381,4,2,122,54,4,4,239,0
360,4,2,122,45,3,4,235,0
388,5,3,4,48,4,6,134,0
373,4,2,3,51,3,3,116,0
404,4,3,4,58,4,6,134,0
372,5,2,121,45,4,4,233,0
510,43,3,4,116,3,44,266,1
500,63,3,122,50,6,64,359,2
382,4,3,122,54,3,2,237,0
352,3,3,4,46,2,3,112,0
383,4,2,4,52,3,4,116,0
363,4,3,3,48,2,4,119,0
403,4,3,122,56,4,4,254,0
374,3,3,4,49,4,4,118,0
341,4,4,4,42,4,4,108,0
