Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
376,4,3,4,53,4,4,119,0
449,7,4,122,58,4,2,266,0
371,5,3,122,53,3,4,240,0
378,7,2,122,46,4,4,241,0
350,4,4,122,49,2,3,229,0
342,4,3,4,40,3,3,103,0
388,5,2,122,53,3,3,241,0
365,4,3,122,50,4,3,234,0
353,4,2,3,47,4,3,113,0
362,4,3,121,43,4,4,226,0
519,82,82,123,53,3,3,395,2
373,5,2,122,47,4,5,237,0
360,4,2,122,52,4,3,237,0
529,83,82,3,45,4,3,276,2
394,6,3,122,45,5,4,248,0
373,5,3,3,47,3,3,111,0
388,5,3,4,48,4,3,118,0
389,4,3,4,53,4,2,117,0
375,4,2,5,47,4,4,119,0
341,3,3,4,48,4,3,108,0
375,6,2,4,51,3,3,117,0
514,82,83,4,55,4,4,280,2
412,4,2,4,46,3,4,113,0
360,4,3,5,51,3,4,118,0
358,4,3,4,51,3,4,118,0
373,4,1,2,48,4,4,112,0
369,4,2,3,48,3,5,118,0
404,3,2,121,44,3,4,231,0
353,4,3,121,45,3,3,224,0
526,84,82,4,43,4,4,267,2
389,3,4,122,49,3,3,232,0
361,4,4,123,53,4,4,238,0
475,3,2,121,44,4,4,229,0
373,5,3,122,50,4,4,234,0
523,5,3,122,58,3,4,245,0
538,84,81,121,46,4,4,391,2
367,4,2,122,48,5,2,229,0
371,3,2,3,46,3,3,110,0
460,3,3,4,51,3,83,197,1
375,6,3,4,50,3,4,118,0
464,5,3,4,48,3,82,194,1
341,4,3,3,46,3,3,112,0
364,4,2,122,44,4,4,229,0
445,6,3,121,50,4,5,248,0
468,4,2,122,47,4,83,311,1
375,4,2,122,48,3,4,233,0
369,4,2,122,49,4,3,226,0
377,3,2,4,50,3,4,112,0
385,5,3,4,54,4,4,123,0
446,4,3,5,54,4,82,203,1
364,4,3,122,45,4,4,241,0
374,4,3,3,47,3,4,114,0
454,5,3,4,56,4,4,139,0
417,5,2,121,52,5,3,255,0
369,4,3,121,44,3,3,228,0
370,3,2,121,50,3,3,233,0
370,4,3,4,52,3,4,120,0
369,4,3,122,50,4,3,242,0
368,5,3,121,49,4,3,231,0
536,84,81,4,48,2,4,274,2
385,5,3,3,47,4,5,117,0
371,5,2,4,47,4,3,119,0
408,5,3,4,47,3,2,115,0
432,4,3,122,45,3,83,307,1
403,6,3,3,45,6,5,138,0
359,4,3,121,49,3,4,229,0
337,4,2,122,45,3,4,224,0
365,3,3,122,50,3,3,230,0
380,5,2,121,46,4,4,230,0
336,4,3,122,46,3,3,230,0
457,5,4,6,60,4,4,136,0
378,3,2,4,50,4,4,122,0
449,3,3,3,46,3,83,186,1
373,4,2,122,48,3,4,230,0
373,4,2,4,50,2,3,118,0
473,5,3,3,49,4,84,199,1
390,4,2,4,47,3,3,113,0
363,3,2,122,43,3,4,225,0
381,4,3,4,52,4,3,119,0
376,5,2,3,48,4,3,113,0
333,3,2,121,43,3,4,225,0
526,85,82,121,45,3,3,391,2
376,4,2,3,51,3,4,120,0
389,5,3,4,46,4,4,120,0
518,83,81,3,41,3,4,263,2
440,3,2,122,46,3,2,226,0
370,4,4,5,49,3,3,114,0
363,3,2,4,46,2,3,110,0
373,4,3,4,47,4,4,116,0
384,5,4,123,51,6,4,245,0
409,4,3,122,45,4,4,241,0
400,4,3,123,53,5,4,245,0
375,4,3,122,43,3,4,229,0
388,4,3,122,44,5,4,234,0
567,85,82,5,49,4,4,288,2
406,4,3,122,51,5,3,241,0
381,3,3,4,61,4,3,130,0
564,83,83,4,57,3,5,289,2
374,3,3,122,46,4,3,231,0
403,4,3,4,45,3,4,114,0
536,4,2,123,57,3,84,376,1
365,4,3,122,51,3,3,233,0
513,83,81,122,45,3,4,385,2
388,4,3,121,53,3,3,239,0
371,5,1,123,44,4,4,233,0
374,5,2,4,48,3,3,116,0
371,3,2,121,48,3,4,231,0
380,4,2,4,56,3,3,121,0
551,84,83,123,48,3,4,391,2
