Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
463,38,35,4,52,36,3,228,1
377,3,3,3,53,2,3,117,0
522,49,49,3,110,2,2,270,2
376,4,3,4,51,3,3,125,0
471,38,36,4,56,36,3,222,1
497,50,49,3,105,3,2,264,2
367,3,3,4,49,2,4,120,0
394,4,2,4,50,2,3,122,0
363,3,3,3,57,3,3,123,0
359,4,3,4,44,3,3,116,0
375,4,3,4,56,3,6,125,0
393,4,3,3,47,3,2,132,0
364,3,2,3,54,3,3,114,0
359,3,3,5,52,2,3,114,0
373,4,3,4,50,2,3,120,0
370,5,3,5,45,3,4,113,0
361,3,2,3,41,2,3,105,0
532,50,49,3,113,3,3,275,2
354,3,2,3,40,3,2,103,0
386,6,3,4,51,3,3,135,0
369,3,2,4,47,2,3,114,0
357,3,3,4,55,3,2,124,0
379,3,2,3,53,2,3,114,0
349,3,3,4,50,3,3,116,0
459,38,36,4,43,37,3,212,1
360,2,3,4,48,2,2,107,0
376,3,2,4,54,2,3,120,0
402,3,3,4,50,3,3,122,0
371,4,2,4,52,2,3,120,0
409,4,3,3,49,3,3,126,0
375,4,4,4,49,3,3,115,0
376,4,3,3,47,3,3,116,0
459,37,36,4,48,35,3,211,1
357,3,2,4,47,3,3,116,0
389,4,3,5,49,3,3,119,0
403,3,3,4,55,3,2,129,0
362,3,3,4,45,3,3,117,0
414,4,4,5,53,4,3,138,0
362,4,3,4,56,3,3,123,0
418,5,3,4,52,4,5,150,0
487,38,36,3,48,37,4,215,1
373,3,2,3,56,2,2,115,0
362,4,2,3,54,3,2,120,0
539,48,49,4,109,2,3,265,2
428,37,35,3,42,36,4,207,1
378,4,3,4,47,3,3,114,0
484,37,36,4,54,35,3,220,1
465,37,36,4,55,36,4,223,1
345,3,3,3,43,2,2,102,0
355,2,2,3,55,3,3,114,0
490,38,35,4,56,36,3,222,1
392,3,2,3,47,3,2,114,0
362,3,2,4,53,2,3,115,0
354,4,4,5,48,3,3,113,0
372,3,3,4,57,3,3,121,0
359,3,3,3,55,3,3,120,0
362,4,2,4,49,2,3,114,0
414,5,2,3,58,3,4,138,0
414,5,4,4,54,3,3,133,0
365,4,3,3,55,2,3,122,0
524,50,48,3,108,3,3,270,2
358,4,3,4,50,3,3,123,0
376,3,3,4,53,3,3,131,0
375,4,3,4,47,3,4,123,0
368,3,4,4,51,3,3,127,0
346,3,3,4,43,3,3,110,0
359,2,2,5,48,2,3,111,0
359,4,1,4,52,2,3,117,0
370,4,3,3,49,3,2,119,0
529,49,49,4,116,3,3,275,2
380,3,2,4,47,2,3,112,0
369,3,3,4,57,2,3,121,0
369,4,2,3,42,3,2,101,0
448,37,36,4,43,36,2,210,1
528,50,49,4,116,3,2,270,2
354,4,4,3,49,2,3,112,0
571,51,49,4,110,3,2,279,2
461,36,36,4,47,35,3,209,1
539,37,35,4,53,36,3,220,1
360,3,3,3,47,3,3,114,0
366,2,3,4,48,3,3,112,0
575,55,48,4,109,3,4,282,2
493,50,48,3,108,3,3,265,2
369,3,3,3,53,3,3,120,0
342,4,2,4,41,4,3,110,0
438,5,2,3,49,2,3,120,0
537,51,49,3,105,3,3,265,2
361,8,3,4,52,3,3,124,0
395,5,3,3,52,3,3,140,0
523,49,49,3,112,2,2,274,2
474,37,36,4,55,36,2,223,1
370,3,2,4,51,2,4,119,0
363,3,3,3,46,2,3,109,0
371,5,2,4,45,3,2,105,0
485,36,36,4,49,36,3,219,1
377,4,2,4,52,2,3,123,0
350,3,2,4,43,2,3,107,0
333,3,2,3,45,2,3,107,0
360,3,2,4,45,2,3,108,0
412,4,3,4,51,4,3,129,0
368,2,3,3,50,2,2,109,0
389,4,2,4,47,3,2,117,0
365,4,3,4,53,3,3,122,0
363,3,3,4,50,3,3,118,0
395,16,2,4,51,3,4,139,0
382,4,2,4,47,2,3,114,0
480,37,36,4,46,36,3,213,1
398,5,3,4,47,3,3,121,0
369,3,3,2,47,3,3,108,0
367,4,2,4,44,2,3,106,0
361,3,2,3,47,2,3,113,0
351,4,2,4,44,2,3,110,0
524,50,49,3,113,2,3,270,2
386,4,3,5,59,2,3,129,0
415,5,4,4,48,7,2,118,0
377,4,3,4,44,3,3,117,0
360,3,3,3,46,3,3,116,0
505,50,49,4,109,3,3,272,2
360,4,3,3,50,3,3,118,0
368,3,2,3,50,3,3,119,0
358,4,3,3,49,3,3,117,0
579,49,49,4,114,2,3,272,2
412,4,3,5,55,3,4,140,0
485,36,37,5,53,36,2,219,1
507,50,49,5,104,3,3,265,2
338,3,3,4,54,3,3,118,0
395,5,2,4,56,4,2,138,0
461,36,36,4,49,36,2,214,1
391,3,3,3,51,3,2,119,0
484,37,36,4,48,36,3,214,1
355,3,2,4,52,3,3,112,0
364,4,3,4,49,3,4,122,0
372,3,3,3,57,3,2,124,0
351,4,2,3,49,3,3,110,0
395,3,2,3,41,2,3,108,0
456,36,36,3,50,35,3,212,1
370,3,2,3,50,2,3,112,0
375,4,2,4,44,3,3,110,0
381,4,3,4,53,2,2,122,0
513,49,48,3,113,2,4,269,2
498,37,36,3,57,38,3,227,1
348,2,3,4,45,3,2,112,0
415,4,2,3,48,2,3,112,0
370,4,2,3,53,3,2,121,0
359,3,2,3,50,1,3,116,0
373,4,3,3,45,3,3,114,0
386,4,3,4,50,3,3,122,0
382,4,3,4,48,8,2,120,0
365,5,3,5,50,3,3,123,0
363,3,2,3,54,3,3,120,0
361,4,2,4,51,2,2,111,0
355,3,3,4,46,3,3,115,0
363,4,3,3,50,3,3,118,0
364,3,3,4,55,3,3,119,0
539,52,49,4,107,2,3,265,2
360,4,3,4,43,3,3,118,0
512,38,36,5,56,36,4,242,1
375,4,2,3,57,3,3,117,0
375,3,3,4,48,3,3,110,0
529,50,49,4,108,3,3,267,2
542,51,49,4,110,4,3,274,2
398,5,2,3,53,3,4,126,0
340,3,1,3,42,2,2,99,0
380,4,2,4,53,3,3,123,0
362,4,1,3,48,3,3,116,0
380,4,2,4,45,2,3,111,0
357,3,3,4,44,2,3,107,0
354,3,3,4,54,3,3,122,0
377,4,3,4,49,18,3,134,0
344,3,3,3,48,3,3,108,0
534,50,49,3,112,3,3,275,2
508,50,48,4,101,2,3,264,2
355,2,3,3,50,2,3,112,0
362,4,2,4,47,3,2,116,0
367,3,3,4,50,2,2,118,0
373,5,3,5,46,3,3,117,0
361,3,4,5,45,3,3,120,0
372,3,2,4,44,2,3,106,0
402,3,3,3,54,3,4,131,0
398,3,3,4,46,2,3,111,0
372,3,3,4,51,3,3,112,0
370,4,2,4,47,2,3,116,0
399,5,2,4,56,4,3,135,0
511,39,35,3,53,36,4,244,1
490,37,36,5,54,36,3,227,1
393,3,3,4,43,3,3,113,0
375,3,4,4,54,3,3,121,0
405,4,3,4,40,2,3,114,0
384,4,3,4,53,2,2,120,0
415,5,3,4,51,3,3,119,0
392,3,4,5,49,3,3,118,0
374,3,3,4,47,3,3,116,0
385,3,3,3,46,2,3,111,0
359,4,3,4,46,2,3,115,0
379,4,3,4,45,3,3,117,0
468,36,35,4,50,35,2,212,1
374,4,3,3,48,3,3,111,0
356,3,2,4,47,3,3,114,0
383,5,2,4,42,2,2,114,0
388,4,3,5,57,3,3,128,0
366,3,2,3,47,3,2,118,0
363,3,3,4,46,3,3,103,0
365,4,2,4,48,3,3,115,0
512,49,49,4,106,3,3,271,2
362,4,3,4,51,2,3,117,0
369,3,4,3,49,3,2,114,0
376,7,3,4,45,2,4,116,0
418,5,3,3,56,2,3,134,0
370,2,3,4,49,3,3,119,0
497,38,37,3,49,36,4,232,1
372,4,2,3,55,3,2,116,0
352,3,3,5,49,3,3,114,0
377,3,3,4,43,3,3,110,0
376,2,2,4,46,2,3,114,0
488,38,36,3,53,37,4,224,1
538,37,37,3,50,36,3,221,1
356,3,2,6,51,3,3,115,0
378,4,2,4,42,2,3,110,0
379,4,3,4,53,3,2,119,0
380,2,2,4,42,3,3,111,0
385,3,3,4,51,3,3,119,0
384,4,3,4,51,3,4,120,0
520,50,49,3,111,3,3,268,2
350,4,3,4,42,3,2,104,0
526,50,49,3,105,4,3,271,2
404,4,2,3,55,5,3,129,0
367,3,2,4,49,3,3,112,0
381,3,2,4,40,3,3,110,0
364,3,5,3,54,2,3,125,0
368,5,3,3,38,2,5,107,0
362,4,2,4,53,2,3,122,0
386,5,3,4,51,4,4,136,0
362,5,3,4,53,3,7,124,0
386,5,3,4,42,4,3,111,0
343,3,2,2,43,2,3,103,0
391,4,4,5,48,3,3,120,0
411,3,2,3,46,3,3,119,0
369,3,3,5,50,3,3,117,0
516,38,36,4,54,37,4,233,1
370,3,2,4,47,3,3,111,0
380,3,3,4,51,2,3,119,0
520,50,48,4,105,2,3,268,2
468,37,36,4,60,36,3,224,1
361,3,3,5,55,3,3,123,0
382,4,3,4,55,3,3,121,0
500,36,36,4,54,35,3,223,1
432,4,3,4,54,4,4,149,0
431,6,5,3,57,3,4,156,0
369,4,3,4,49,3,3,117,0
408,5,3,4,54,4,4,139,0
387,4,3,4,51,2,3,118,0
454,37,36,4,52,36,3,221,1
396,5,3,4,50,3,3,126,0
374,3,2,4,49,3,2,112,0
482,37,36,4,57,37,2,227,1
357,4,3,5,50,3,3,126,0
366,4,2,5,47,3,3,112,0
396,3,3,4,56,2,2,118,0
397,4,3,4,50,2,1,118,0
414,3,3,4,44,3,3,108,0
516,50,48,4,110,3,3,266,2
377,3,3,5,44,3,3,112,0
382,5,2,4,46,3,4,115,0
377,6,2,4,48,3,3,119,0
483,37,35,3,48,36,3,220,1
349,4,2,3,49,2,3,113,0
374,4,2,3,46,3,4,112,0
362,2,3,3,48,3,3,106,0
446,5,2,3,54,4,4,141,0
356,4,3,4,50,3,3,122,0
447,5,2,3,51,5,3,139,0
362,4,3,4,47,3,3,109,0
379,4,2,4,47,3,3,115,0
473,36,36,4,58,36,3,229,1
443,6,3,4,60,5,5,154,0
369,3,2,3,49,3,3,114,0
382,3,3,4,50,3,3,118,0
665,51,49,4,107,4,4,403,2
347,3,2,3,45,2,2,102,0
424,3,4,4,50,3,3,116,0
510,39,36,3,53,37,4,241,1
362,3,3,3,46,2,3,118,0
404,4,3,6,52,3,4,145,0
385,4,3,4,45,3,3,114,0
350,4,2,4,51,2,2,118,0
351,3,3,3,46,3,3,110,0
372,3,3,3,44,3,3,121,0
498,38,36,4,47,36,4,223,1
365,4,3,4,47,3,3,120,0
512,51,49,4,110,3,4,279,2
405,4,2,4,51,3,2,117,0
344,3,3,4,54,2,3,112,0
523,50,48,4,110,2,3,267,2
382,4,3,5,45,3,3,112,0
480,36,36,4,50,36,3,215,1
379,3,2,4,45,3,3,115,0
384,4,2,4,47,4,3,114,0
357,5,2,4,46,3,3,111,0
352,3,3,4,44,3,3,109,0
373,4,3,3,49,3,2,115,0
389,3,4,5,55,2,3,124,0
349,3,2,3,46,3,2,109,0
372,4,2,4,45,3,3,113,0
355,4,3,4,53,3,3,121,0
418,5,3,5,62,4,5,157,0
374,4,2,4,52,3,3,114,0
521,49,49,4,106,2,3,268,2
380,4,3,3,46,3,4,116,0
489,38,35,3,52,36,3,220,1
404,5,2,3,53,4,4,126,0
367,3,2,4,49,3,3,115,0
386,4,3,4,48,3,3,112,0
524,50,49,4,113,4,4,276,2
375,4,4,3,52,7,4,132,0
377,4,4,4,56,2,3,128,0
368,3,3,3,45,2,2,126,0
387,3,2,3,44,2,2,104,0
365,4,2,3,46,2,3,112,0
363,3,3,3,55,3,3,120,0
378,3,3,5,56,2,3,126,0
362,3,3,4,57,2,2,122,0
351,2,3,3,52,3,3,120,0
479,37,36,4,57,35,3,221,1
534,49,49,4,107,4,3,267,2
410,4,3,4,51,4,4,134,0
524,50,49,5,105,3,4,265,2
519,49,49,4,114,2,5,280,2
400,3,3,4,54,3,3,120,0
383,4,2,4,48,3,3,119,0
361,3,4,3,45,3,3,112,0
463,36,35,4,47,36,4,213,1
379,3,2,3,55,2,3,118,0
396,3,2,4,49,3,3,114,0
405,3,2,2,45,3,3,112,0
362,3,2,4,49,3,2,114,0
371,4,2,3,56,3,3,119,0
408,5,2,4,56,3,4,127,0
381,3,2,3,46,1,2,111,0
479,37,35,3,49,40,4,219,1
355,3,3,4,48,3,3,105,0
366,4,2,3,44,2,2,110,0
368,4,2,3,47,3,3,112,0
377,4,3,4,50,2,3,114,0
376,4,2,4,46,3,4,113,0
404,3,4,3,49,3,3,119,0
398,5,3,5,56,3,3,134,0
366,4,2,3,51,3,3,114,0
391,4,3,4,48,3,3,116,0
366,3,2,3,45,3,3,106,0
370,3,3,4,51,3,3,118,0
516,50,49,4,113,3,2,274,2
528,49,49,4,107,2,3,267,2
357,4,3,4,53,3,3,122,0
399,4,2,3,54,3,4,125,0
369,4,2,4,50,3,3,119,0
521,50,48,3,102,3,3,265,2
388,5,2,4,52,3,3,125,0
377,3,3,3,53,2,2,120,0
381,5,2,4,45,3,3,111,0
429,4,3,5,53,3,2,115,0
480,37,36,4,45,35,3,208,1
367,3,2,4,50,3,3,114,0
351,3,2,4,53,3,3,119,0
501,37,36,4,57,38,4,222,1
364,2,1,2,40,3,2,115,0
411,4,2,4,59,4,4,140,0
362,3,3,3,41,2,3,109,0
446,4,3,4,55,2,3,125,0
385,3,3,5,46,2,3,120,0
399,3,3,4,52,3,3,122,0
364,3,3,4,46,3,4,108,0
516,50,49,4,107,2,3,266,2
371,3,2,3,42,3,4,113,0
351,3,3,3,44,3,3,106,0
544,49,49,3,110,4,3,276,2
413,4,4,3,55,4,4,138,0
380,3,3,4,53,3,2,120,0
413,3,3,4,72,2,3,139,0
480,37,36,4,48,36,2,216,1
369,3,1,2,46,3,3,111,0
540,51,49,5,112,3,3,285,2
364,4,2,3,52,3,3,119,0
396,4,2,4,54,3,3,124,0
387,4,2,3,48,2,3,116,0
474,37,35,4,51,36,2,216,1
499,38,36,4,53,37,3,220,1
378,4,2,3,43,3,4,108,0
365,4,2,3,50,3,3,115,0
360,3,3,3,48,3,3,114,0
468,37,37,4,49,35,2,221,1
