Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
395,6,3,123,55,3,3,251,0
376,4,4,4,54,3,3,123,0
367,2,4,123,64,3,3,251,0
404,6,3,4,54,3,4,127,0
427,5,3,122,64,3,4,269,0
382,5,2,122,54,3,4,238,0
359,3,2,122,55,2,3,240,0
420,3,3,5,61,2,3,128,0
374,8,3,122,53,3,4,242,0
394,5,3,123,64,2,3,260,0
380,5,3,4,56,3,4,124,0
604,84,3,4,158,3,2,307,2
398,6,3,121,49,3,3,245,0
402,5,4,122,54,4,3,253,0
382,4,2,122,58,3,3,241,0
376,6,2,3,47,3,3,117,0
387,5,3,123,65,3,4,258,0
418,5,4,122,65,3,3,259,0
441,44,42,4,52,2,3,194,1
412,6,4,5,60,3,4,135,0
393,7,3,4,57,3,3,133,0
368,5,3,4,53,3,3,122,0
372,3,2,121,53,2,3,232,0
422,4,3,4,67,2,3,132,0
386,4,3,4,54,3,4,123,0
449,3,2,4,61,2,4,130,0
460,5,4,124,64,4,5,279,0
392,4,3,123,58,4,3,254,0
400,4,3,5,49,3,4,125,0
393,3,3,122,52,3,3,239,0
378,4,3,5,55,3,4,129,0
392,6,3,122,46,3,3,234,0
383,4,4,4,58,2,3,128,0
572,84,3,5,152,2,4,301,2
424,6,4,5,69,4,4,158,0
381,4,3,4,61,3,3,127,0
492,46,43,122,61,2,5,339,1
392,4,4,5,54,2,2,124,0
442,5,3,5,53,2,3,124,0
377,5,3,5,61,3,3,134,0
568,84,3,123,150,2,3,419,2
400,5,3,4,57,3,3,134,0
367,4,2,123,53,3,3,238,0
402,5,3,4,61,3,3,135,0
394,5,3,123,62,3,2,253,0
391,4,2,122,56,2,4,243,0
627,84,4,122,160,3,3,436,2
382,4,3,122,64,3,3,251,0
352,3,4,4,57,3,5,124,0
364,3,3,122,56,2,3,238,0
368,3,3,122,57,3,3,238,0
498,45,43,4,55,3,3,228,1
420,6,4,122,73,3,3,277,0
412,6,3,3,62,4,4,140,0
417,4,3,4,63,2,3,132,0
389,3,2,4,63,3,3,129,0
366,4,3,4,55,3,3,121,0
