Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
402,5,2,122,46,2,3,228,0
362,4,2,3,47,3,3,116,0
365,4,2,122,46,3,4,226,0
362,4,3,122,51,3,3,240,0
416,5,3,122,55,3,3,259,0
412,3,3,2,49,2,4,108,0
354,4,4,122,47,3,3,233,0
369,4,4,122,47,2,3,231,0
509,3,2,4,118,3,73,250,2
363,3,2,122,44,2,2,226,0
505,5,3,122,131,2,72,384,2
368,4,2,121,42,3,3,225,0
364,3,2,121,45,2,4,223,0
358,4,3,121,47,2,3,229,0
541,6,3,4,127,3,72,275,2
467,5,36,3,96,36,3,230,1
351,3,2,5,46,2,2,109,0
558,5,5,123,136,5,73,405,2
348,3,3,4,43,2,2,101,0
370,4,2,4,43,3,3,110,0
384,4,2,4,46,2,3,110,0
337,4,3,5,43,2,3,108,0
375,5,2,122,48,3,3,230,0
378,4,3,5,45,3,3,105,0
372,5,3,3,54,3,3,116,0
371,4,2,4,46,3,3,111,0
406,4,3,123,58,3,4,262,0
545,5,36,5,103,37,4,259,1
370,3,2,4,49,3,3,113,0
351,3,2,122,51,2,3,233,0
371,5,3,4,44,3,3,110,0
397,4,3,3,48,4,3,121,0
439,4,36,122,88,35,3,335,1
329,2,2,121,40,4,2,208,0
514,4,3,122,127,3,73,380,2
342,3,3,121,44,2,3,227,0
385,4,3,122,44,2,3,227,0
374,3,3,121,54,3,3,238,0
359,4,2,122,43,3,3,226,0
356,4,2,121,48,3,2,228,0
394,5,3,4,48,4,4,130,0
508,3,36,122,92,36,3,337,1
363,4,2,3,45,3,3,109,0
418,5,2,5,56,3,4,163,0
466,5,35,122,82,36,3,333,1
377,3,2,122,46,2,3,231,0
416,5,3,5,52,3,7,131,0
350,5,2,122,44,2,6,229,0
521,4,4,5,131,3,72,264,2
357,4,3,5,55,3,3,119,0
356,3,2,121,45,3,2,227,0
362,3,1,3,52,3,4,116,0
429,4,3,4,51,3,2,120,0
359,3,2,123,51,3,3,231,0
359,4,2,3,48,2,3,104,0
367,3,2,3,52,2,3,117,0
