Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
360,4,2,122,51,4,4,233,0
376,7,2,3,47,3,5,122,0
415,10,3,4,57,4,3,132,0
534,4,3,4,137,4,64,271,2
369,3,3,122,51,3,4,242,0
370,4,2,122,49,4,5,233,0
354,2,3,4,53,4,5,121,0
382,4,3,4,53,4,4,122,0
504,3,3,122,130,3,63,373,2
376,5,2,122,58,3,3,241,0
362,4,3,4,52,5,4,118,0
383,3,3,121,56,4,3,241,0
495,122,3,122,51,4,5,357,1
357,4,3,4,50,4,5,116,0
369,4,3,122,55,3,3,242,0
388,4,3,121,52,4,4,241,0
368,3,3,122,58,4,4,244,0
372,3,3,3,53,2,4,117,0
351,4,3,4,49,4,4,108,0
525,3,2,3,134,3,63,267,2
439,4,3,5,60,3,2,125,0
398,3,2,122,49,4,4,236,0
377,4,3,121,62,4,4,241,0
398,4,3,122,61,4,4,250,0
364,4,2,3,46,4,5,115,0
484,3,3,122,131,4,63,365,2
381,4,2,4,59,4,4,128,0
392,4,2,122,48,7,4,246,0
363,4,3,121,48,4,3,232,0
388,4,3,4,56,5,4,127,0
445,4,3,124,62,5,5,267,0
540,3,3,122,132,4,63,384,2
428,5,3,5,59,4,4,146,0
422,4,3,4,54,4,4,133,0
384,4,3,3,48,3,4,117,0
379,3,3,122,61,4,3,246,0
368,3,3,122,60,6,4,248,0
505,124,3,4,52,4,6,242,1
488,122,3,123,56,4,4,359,1
380,5,3,4,55,4,7,127,0
388,3,2,122,50,3,3,231,0
385,3,3,122,52,5,5,238,0
398,4,2,5,56,4,4,126,0
366,3,3,4,50,3,4,121,0
352,4,3,122,50,2,4,233,0
380,4,3,122,45,4,4,227,0
514,122,2,5,54,3,4,248,1
355,5,2,123,56,4,5,243,0
372,5,3,122,59,4,4,245,0
472,122,3,4,47,3,4,229,1
412,6,2,4,53,4,4,139,0
341,3,3,3,48,3,4,110,0
374,5,3,121,53,4,4,235,0
520,4,3,6,134,4,65,271,2
396,5,2,122,54,4,4,249,0
382,4,3,4,59,3,5,128,0
370,4,3,4,55,2,4,122,0
533,5,3,4,131,3,64,259,2
496,122,3,122,50,4,4,357,1
367,3,2,122,55,3,3,232,0
545,123,3,4,64,4,6,278,1
537,122,3,5,50,4,4,238,1
376,4,3,5,56,2,4,127,0
478,122,3,3,51,4,5,242,1
423,4,3,122,60,5,5,263,0
