Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
488,5,102,4,52,3,3,223,1
437,6,4,4,66,4,5,160,0
436,4,3,123,61,3,4,262,0
377,4,3,5,66,3,3,134,0
488,5,102,122,53,3,4,340,1
396,4,3,123,59,3,4,248,0
435,5,4,123,64,4,5,277,0
462,2,103,122,53,5,4,345,1
371,4,2,122,59,3,3,244,0
463,5,103,123,54,4,4,344,1
385,4,3,5,56,3,3,123,0
434,6,4,122,64,2,4,275,0
370,4,4,5,63,3,4,139,0
357,5,2,4,53,2,4,123,0
382,4,3,4,56,4,3,127,0
402,7,3,5,60,4,5,138,0
530,6,103,123,66,6,6,377,1
389,4,3,4,52,4,4,124,0
382,3,3,4,54,4,4,123,0
400,6,2,4,59,3,4,142,0
401,5,3,123,61,2,3,246,0
455,4,3,121,64,5,5,267,0
379,4,3,122,53,4,3,248,0
414,6,3,124,56,2,4,257,0
359,4,2,5,57,2,3,119,0
385,4,3,4,53,4,3,122,0
390,4,3,4,50,4,3,118,0
358,4,3,4,55,2,2,117,0
389,4,3,4,62,4,3,133,0
396,4,3,4,64,7,6,145,0
394,4,3,122,65,4,3,252,0
431,4,3,120,51,3,4,236,0
511,6,102,122,59,5,4,351,1
427,5,4,123,62,4,4,274,0
380,4,3,3,60,3,3,128,0
418,5,2,4,54,4,4,122,0
413,4,4,121,58,2,3,257,0
387,5,3,122,57,3,4,248,0
434,4,3,121,47,4,5,222,0
382,5,3,4,57,7,5,132,0
368,4,3,123,56,4,4,244,0
393,4,5,123,65,3,5,269,0
402,6,4,123,57,4,4,261,0
355,5,3,122,58,4,4,244,0
393,4,3,122,45,2,2,224,0
625,5,3,122,61,3,4,252,0
544,5,104,5,55,4,3,227,1
377,4,3,122,55,4,3,246,0
511,5,102,122,59,4,4,351,1
645,51,50,122,119,4,5,419,2
399,4,4,5,60,3,4,136,0
505,5,103,123,63,4,3,355,1
390,4,4,4,53,3,3,127,0
389,5,4,5,59,2,3,134,0
381,3,3,3,56,3,3,119,0
531,50,49,4,125,4,4,290,2
472,4,103,122,53,2,3,334,1
447,6,4,123,68,6,5,286,0
347,5,2,122,53,4,4,243,0
375,4,3,123,50,3,3,240,0
362,5,3,4,64,4,3,132,0
385,4,3,4,56,4,3,128,0
415,4,4,122,54,3,4,248,0
512,51,49,4,120,3,4,282,2
475,4,103,4,57,4,4,227,1
555,50,49,4,122,3,3,285,2
399,4,3,4,58,3,3,126,0
555,50,49,123,121,4,3,405,2
394,4,3,122,58,4,4,250,0
370,4,3,122,50,4,3,235,0
374,5,4,122,63,3,4,251,0
393,3,3,124,56,3,4,245,0
407,4,3,4,58,4,5,138,0
402,4,3,4,56,4,4,129,0
377,4,3,4,52,5,5,125,0
537,51,49,122,124,3,4,413,2
385,4,4,5,51,4,3,123,0
398,4,3,4,54,4,3,119,0
389,5,3,5,64,2,3,139,0
393,4,3,123,62,4,4,256,0
389,4,3,123,59,3,3,246,0
462,3,102,4,54,3,2,216,1
378,4,3,122,56,4,2,242,0
590,5,102,3,62,6,4,250,1
388,5,4,5,60,3,3,132,0
471,3,102,122,47,4,3,332,1
373,4,2,123,56,3,3,245,0
370,3,4,5,52,4,3,123,0
396,4,3,122,54,4,4,241,0
413,5,3,5,61,3,5,142,0
435,5,3,122,64,4,4,268,0
408,5,3,122,60,5,4,268,0
506,3,103,122,52,3,3,331,1
460,6,3,122,58,3,4,258,0
364,4,3,5,57,3,4,130,0
362,4,3,122,53,3,3,239,0
382,4,3,5,63,2,4,130,0
524,50,49,4,115,3,4,278,2
394,5,2,4,58,3,3,131,0
409,5,3,122,60,3,4,253,0
497,4,103,4,58,4,4,233,1
370,3,4,122,59,3,3,245,0
375,5,3,4,52,3,3,123,0
367,3,4,4,53,4,4,129,0
381,5,4,122,60,4,3,251,0
432,7,3,4,62,3,5,151,0
525,5,102,4,58,3,4,245,1
383,4,3,4,57,3,4,131,0
543,50,48,122,121,3,4,401,2
550,4,102,122,60,4,3,345,1
367,4,3,122,56,3,3,247,0
367,5,2,122,67,3,4,255,0
428,4,3,123,51,6,6,241,0
398,4,3,5,61,3,3,130,0
398,4,4,122,57,4,4,245,0
493,5,103,123,56,3,4,346,1
361,4,3,122,50,3,3,241,0
365,5,3,121,55,3,3,235,0
364,3,3,121,56,4,3,247,0
377,5,3,121,55,2,4,244,0
400,13,3,122,59,4,3,259,0
508,4,103,123,64,3,3,354,1
389,4,2,121,62,4,4,251,0
548,51,49,5,122,3,3,289,2
447,4,2,123,56,4,4,246,0
384,4,3,4,56,6,4,134,0
423,5,2,5,57,4,4,139,0
495,5,102,122,54,3,4,349,1
602,53,51,6,130,4,3,318,2
370,3,4,122,54,4,3,239,0
392,5,4,4,54,4,4,130,0
387,4,3,123,60,4,4,249,0
490,6,103,4,64,4,4,244,1
360,4,3,122,55,5,2,238,0
383,3,3,5,62,3,4,133,0
