Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
355,4,4,5,47,3,3,115,0
354,3,2,121,42,3,4,222,0
346,4,2,121,47,3,4,235,0
411,5,4,4,51,13,5,146,0
467,5,101,121,44,3,4,329,1
457,3,102,122,46,3,2,325,1
368,5,2,121,47,3,3,235,0
364,5,3,4,50,4,5,119,0
415,4,3,122,44,4,4,232,0
367,4,3,4,49,3,3,121,0
360,4,2,122,40,4,4,225,0
433,4,1,121,39,3,3,226,0
375,4,2,121,41,4,4,233,0
370,5,2,3,40,3,4,112,0
466,3,101,122,42,4,4,328,1
365,4,3,4,51,3,3,118,0
450,4,101,4,40,3,3,206,1
486,5,102,122,42,3,4,335,1
358,4,2,3,50,3,4,120,0
512,142,2,4,51,3,4,253,2
396,5,3,121,40,4,3,238,0
379,3,3,3,47,3,4,116,0
368,4,3,121,43,3,4,231,0
536,144,2,121,41,4,3,370,2
383,5,3,122,48,3,2,237,0
341,4,3,2,48,3,4,113,0
395,4,2,121,40,3,4,223,0
351,5,2,2,42,4,4,104,0
575,144,2,3,46,3,4,270,2
466,4,102,4,48,3,4,211,1
389,4,3,4,49,4,4,118,0
360,4,3,122,45,3,4,234,0
477,5,101,4,46,4,4,213,1
360,4,2,121,41,3,4,231,0
415,5,2,4,43,4,3,115,0
345,4,3,121,44,4,3,224,0
368,6,3,4,50,3,3,116,0
478,5,102,122,48,4,5,336,1
470,3,102,3,48,3,3,210,1
382,7,2,4,47,4,3,119,0
506,142,3,121,46,3,4,372,2
371,4,2,123,49,3,3,238,0
378,4,3,4,51,4,4,121,0
375,3,3,123,49,4,3,230,0
499,6,102,5,51,4,4,237,1
382,4,2,4,47,4,3,117,0
514,142,2,4,42,4,5,255,2
355,4,2,3,40,4,3,112,0
355,2,2,121,40,2,2,218,0
356,3,2,3,39,3,4,106,0
349,4,2,4,42,3,4,108,0
359,3,2,4,47,4,3,117,0
367,4,2,121,43,4,3,228,0
325,4,3,3,44,4,3,100,0
409,4,2,120,49,4,3,233,0
360,3,2,3,47,3,3,115,0
363,3,3,123,51,3,3,239,0
366,5,3,120,37,3,4,225,0
360,4,3,122,49,3,3,233,0
381,3,3,121,51,2,3,235,0
367,3,2,3,47,3,4,112,0
616,143,2,3,49,4,4,259,2
510,5,2,3,40,3,3,106,0
482,4,102,121,48,3,4,335,1
362,5,3,3,37,3,5,106,0
331,4,3,3,41,4,4,109,0
429,3,3,121,46,3,3,226,0
471,4,101,121,42,3,4,324,1
459,4,102,122,40,3,3,327,1
331,4,3,3,41,2,3,104,0
483,142,2,4,41,4,3,247,2
556,5,101,122,44,2,4,359,1
387,4,3,122,42,4,3,231,0
377,4,2,121,47,5,4,240,0
378,3,2,121,47,4,4,232,0
334,3,1,122,42,3,2,221,0
468,4,101,122,43,3,4,328,1
514,142,3,4,44,3,3,251,2
357,3,3,122,42,2,3,225,0
533,5,102,122,41,4,5,333,1
360,4,2,121,40,3,4,224,0
356,4,2,3,47,4,3,119,0
452,4,101,122,39,4,3,325,1
370,4,2,121,47,2,3,235,0
400,5,4,122,46,3,3,235,0
520,143,3,122,46,4,4,374,2
361,4,3,122,46,4,3,236,0
510,143,2,121,43,4,3,366,2
377,3,2,4,35,4,9,131,0
371,4,2,122,43,3,3,233,0
477,4,102,122,41,3,4,332,1
348,3,2,122,51,3,3,232,0
356,4,3,3,44,3,4,113,0
348,3,2,121,44,3,3,220,0
348,4,2,3,45,3,3,114,0
349,4,3,122,39,3,4,224,0
507,5,101,121,63,3,3,349,1
354,4,2,122,46,3,4,227,0
371,4,2,4,48,4,3,114,0
368,3,2,122,58,2,4,234,0
340,4,2,4,36,4,3,98,0
341,3,3,122,47,3,4,233,0
368,3,2,121,48,3,4,235,0
371,3,3,3,44,2,4,108,0
365,5,4,123,40,3,3,234,0
364,4,3,3,46,3,4,113,0
472,4,102,122,43,3,4,338,1
342,2,3,3,44,3,3,108,0
361,4,2,122,47,3,5,235,0
363,4,3,121,42,4,2,222,0
406,4,2,4,53,4,4,125,0
404,4,2,3,46,4,5,121,0
