Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
368,5,2,4,46,3,3,106,0
514,5,55,121,108,3,56,395,2
359,5,2,121,45,4,3,229,0
380,5,3,4,51,3,3,120,0
513,4,55,121,105,3,56,395,2
433,6,4,123,58,5,5,273,0
401,6,3,4,54,3,3,128,0
388,5,3,3,46,4,4,111,0
530,3,55,121,105,4,56,391,2
364,4,2,122,45,3,3,231,0
387,5,3,3,50,4,4,128,0
340,3,3,4,42,4,3,106,0
365,4,3,4,46,3,3,112,0
426,5,2,122,44,3,4,229,0
337,5,3,4,43,3,3,109,0
379,5,3,123,52,3,4,241,0
358,4,3,121,43,2,4,228,0
466,5,2,4,48,3,3,121,0
351,4,2,121,44,4,3,225,0
341,4,2,4,43,3,4,103,0
394,6,3,121,43,5,6,244,0
437,7,2,121,62,5,4,264,0
359,6,2,122,43,3,3,225,0
356,4,3,4,52,3,5,118,0
368,5,2,121,42,3,4,225,0
373,5,2,4,40,3,4,112,0
326,4,3,4,44,3,2,106,0
457,6,2,121,46,4,5,241,0
361,5,3,122,45,3,3,230,0
469,32,3,4,94,30,3,217,1
401,6,2,3,60,3,4,140,0
342,4,2,3,46,3,3,103,0
377,5,2,3,45,4,3,105,0
547,5,56,122,108,3,57,411,2
380,6,3,3,55,3,3,124,0
378,4,3,4,45,3,4,115,0
524,5,56,4,108,4,57,284,2
522,34,4,4,101,32,5,247,1
353,5,2,4,43,3,4,109,0
443,32,2,122,83,30,7,324,1
345,4,2,122,47,4,4,227,0
347,5,3,4,48,3,2,109,0
408,3,3,121,48,3,4,230,0
363,4,2,121,49,3,2,230,0
418,6,2,4,58,4,5,148,0
347,4,2,121,38,2,4,221,0
348,5,3,4,48,3,4,119,0
361,5,3,2,40,2,3,102,0
366,3,3,3,46,3,3,109,0
376,4,3,3,43,2,3,105,0
375,4,2,121,44,3,3,233,0
346,5,3,122,44,3,3,229,0
335,5,2,121,50,2,3,232,0
519,4,55,122,104,2,57,396,2
402,6,3,122,50,5,6,255,0
354,4,2,122,42,2,4,226,0
352,5,2,121,42,3,4,224,0
549,34,3,5,92,30,4,227,1
